x	f_N	f_N_minus_1	abs_dev
0.00211000	2.716848343091397e0	1.716848343091397e0	1.716848343091397e0
0.00213000	3.259715813081386e-1	-6.740284186918614e-1	6.740284186918614e-1
0.00215000	-5.162699895130753e-1	-1.516269989513075e0	1.516269989513075e0
0.00217000	-5.464538503055201e-1	-1.546453850305520e0	1.546453850305520e0
0.00219000	-1.593752656461195e0	-2.593752656461195e0	2.593752656461195e0
0.00221000	1.258862786872083e0	2.588627868720830e-1	2.588627868720830e-1
0.00223000	1.551009936179071e0	5.510099361790710e-1	5.510099361790710e-1
0.00225000	2.968876772617963e-1	-7.031123227382037e-1	7.031123227382037e-1
0.00227000	8.400823915765445e-1	-1.599176084234555e-1	1.599176084234555e-1
0.00229000	-5.694312828368800e-1	-1.569431282836880e0	1.569431282836880e0
0.00231000	-9.415050921431438e-1	-1.941505092143144e0	1.941505092143144e0
0.00233000	1.883689047052503e0	8.836890470525034e-1	8.836890470525034e-1
0.00235000	-3.447560485760534e-1	-1.344756048576053e0	1.344756048576053e0
0.00237000	-3.692740367235135e-1	-1.369274036723513e0	1.369274036723513e0
0.00239000	3.055492776225048e0	2.055492776225048e0	2.055492776225048e0
0.00241000	1.535391955498769e0	5.353919554987685e-1	5.353919554987685e-1
0.00243000	-6.744405351255364e-2	-1.067444053512554e0	1.067444053512554e0
0.00245000	-1.824035462446303e-2	-1.018240354624463e0	1.018240354624463e0
0.00247000	-2.826497113812934e-1	-1.282649711381293e0	1.282649711381293e0
0.00249000	4.777852728509295e-1	-5.222147271490705e-1	5.222147271490705e-1
0.00251000	1.081586115420565e0	8.158611542056526e-2	8.158611542056526e-2
0.00253000	1.540093117435301e0	5.400931174353010e-1	5.400931174353010e-1
0.00255000	1.357043573270192e0	3.570435732701920e-1	3.570435732701920e-1
0.00257000	-3.577288005042404e-1	-1.357728800504240e0	1.357728800504240e0
0.00259000	6.657045077059852e-1	-3.342954922940148e-1	3.342954922940148e-1
0.00261000	2.295144574848672e0	1.295144574848672e0	1.295144574848672e0
0.00263000	1.597147065163365e0	5.971470651633650e-1	5.971470651633650e-1
0.00265000	3.112096099651508e0	2.112096099651508e0	2.112096099651508e0
0.00267000	2.004230173959654e0	1.004230173959654e0	1.004230173959654e0
0.00269000	1.664622988368567e0	6.646229883685675e-1	6.646229883685675e-1
0.00271000	3.037345601676459e-1	-6.962654398323541e-1	6.962654398323541e-1
0.00273000	-5.030535580152795e-1	-1.503053558015280e0	1.503053558015280e0
0.00275000	-4.225795802952571e-1	-1.422579580295257e0	1.422579580295257e0
0.00277000	-1.899045444658270e0	-2.899045444658270e0	2.899045444658270e0
0.00279000	3.000659633203566e0	2.000659633203566e0	2.000659633203566e0
0.00281000	4.292118121752599e-1	-5.707881878247401e-1	5.707881878247401e-1
0.00283000	1.416768320845669e0	4.167683208456692e-1	4.167683208456692e-1
0.00285000	7.553248976325361e-2	-9.244675102367463e-1	9.244675102367463e-1
0.00287000	-1.729882751560399e0	-2.729882751560399e0	2.729882751560399e0
0.00289000	-7.893806672562973e-1	-1.789380667256297e0	1.789380667256297e0
0.00291000	-1.038353602334678e0	-2.038353602334678e0	2.038353602334678e0
0.00293000	3.526589634850630e-1	-6.473410365149370e-1	6.473410365149370e-1
0.00295000	9.537082412920703e-1	-4.629175870792968e-2	4.629175870792968e-2
0.00297000	-4.015445832301926e-2	-1.040154458323019e0	1.040154458323019e0
0.00299000	3.491854198882252e0	2.491854198882252e0	2.491854198882252e0
0.00301000	3.156483403395328e0	2.156483403395328e0	2.156483403395328e0
0.00303000	2.646731919939215e0	1.646731919939215e0	1.646731919939215e0
0.00305000	6.282763633909885e-1	-3.717236366090115e-1	3.717236366090115e-1
0.00307000	-6.423325998037403e-2	-1.064233259980374e0	1.064233259980374e0
0.00309000	1.695583796317389e0	6.955837963173885e-1	6.955837963173885e-1
0.00311000	-3.157578283191241e-1	-1.315757828319124e0	1.315757828319124e0
0.00313000	2.716513553708627e-1	-7.283486446291373e-1	7.283486446291373e-1
0.00315000	6.910115397393716e-1	-3.089884602606284e-1	3.089884602606284e-1
0.00317000	1.184387690791278e0	1.843876907912785e-1	1.843876907912785e-1
0.00319000	-1.746854846668094e0	-2.746854846668094e0	2.746854846668094e0
0.00321000	4.827784422629312e-1	-5.172215577370688e-1	5.172215577370688e-1
0.00323000	7.466177769092082e-1	-2.533822230907918e-1	2.533822230907918e-1
0.00325000	1.157089875294844e0	1.570898752948440e-1	1.570898752948440e-1
0.00327000	1.838375625102848e0	8.383756251028476e-1	8.383756251028476e-1
0.00329000	2.203791174600628e0	1.203791174600628e0	1.203791174600628e0
0.00331000	2.543030650790290e0	1.543030650790290e0	1.543030650790290e0
0.00333000	7.377953930145825e-1	-2.622046069854175e-1	2.622046069854175e-1
0.00335000	2.522013302045072e0	1.522013302045072e0	1.522013302045072e0
0.00337000	8.525144045609127e-1	-1.474855954390873e-1	1.474855954390873e-1
0.00339000	8.976070955501011e-1	-1.023929044498989e-1	1.023929044498989e-1
0.00341000	2.246217513387419e0	1.246217513387419e0	1.246217513387419e0
0.00343000	1.135036339762719e0	1.350363397627194e-1	1.350363397627194e-1
0.00345000	6.327336053100137e-1	-3.672663946899863e-1	3.672663946899863e-1
0.00347000	4.054686760882026e-1	-5.945313239117974e-1	5.945313239117974e-1
0.00349000	3.278497704167405e0	2.278497704167405e0	2.278497704167405e0
0.00351000	3.642993295790871e-1	-6.357006704209129e-1	6.357006704209129e-1
0.00353000	4.351167743153074e-1	-5.648832256846926e-1	5.648832256846926e-1
0.00355000	6.049412065635127e-1	-3.950587934364873e-1	3.950587934364873e-1
0.00357000	3.902647477968641e-1	-6.097352522031358e-1	6.097352522031358e-1
0.00359000	7.964953948330291e-1	-2.035046051669709e-1	2.035046051669709e-1
0.00361000	3.477428317225175e-1	-6.522571682774825e-1	6.522571682774825e-1
0.00363000	1.774138015110261e0	7.741380151102608e-1	7.741380151102608e-1
0.00365000	-1.604309270378619e-1	-1.160430927037862e0	1.160430927037862e0
0.00367000	-8.074615756269232e-1	-1.807461575626923e0	1.807461575626923e0
0.00369000	-7.887606985987787e-1	-1.788760698598779e0	1.788760698598779e0
0.00371000	6.315605122483615e-1	-3.684394877516385e-1	3.684394877516385e-1
0.00373000	4.349538408957550e-1	-5.650461591042450e-1	5.650461591042450e-1
0.00375000	1.112783385635517e0	1.127833856355174e-1	1.127833856355174e-1
0.00377000	6.071508296420814e-2	-9.392849170357919e-1	9.392849170357919e-1
0.00379000	2.566860955437047e0	1.566860955437047e0	1.566860955437047e0
0.00381000	2.032222317952641e0	1.032222317952641e0	1.032222317952641e0
0.00383000	1.274279394599625e0	2.742793945996254e-1	2.742793945996254e-1
0.00385000	7.413239519432918e-1	-2.586760480567082e-1	2.586760480567082e-1
0.00387000	1.171194753280740e-1	-8.828805246719260e-1	8.828805246719260e-1
0.00389000	1.097304983222686e0	9.730498322268577e-2	9.730498322268577e-2
0.00391000	2.256388598583221e0	1.256388598583221e0	1.256388598583221e0
0.00393000	1.957936694097660e0	9.579366940976601e-1	9.579366940976601e-1
0.00395000	4.323461352161468e-1	-5.676538647838532e-1	5.676538647838532e-1
0.00397000	2.086249651552302e0	1.086249651552302e0	1.086249651552302e0
0.00399000	1.914491408325916e0	9.144914083259159e-1	9.144914083259159e-1
0.00401000	3.922482426942489e-1	-6.077517573057512e-1	6.077517573057512e-1
0.00403000	6.598999934437965e-1	-3.401000065562035e-1	3.401000065562035e-1
0.00405000	1.819233298607666e0	8.192332986076656e-1	8.192332986076656e-1
0.00407000	1.947869728491881e0	9.478697284918811e-1	9.478697284918811e-1
0.00409000	4.088260643358357e-1	-5.911739356641643e-1	5.911739356641643e-1
0.00411000	1.179872896682912e-1	-8.820127103317088e-1	8.820127103317088e-1
0.00413000	2.588532826307948e-1	-7.411467173692052e-1	7.411467173692052e-1
0.00415000	-1.916051479941524e0	-2.916051479941523e0	2.916051479941523e0
0.00417000	2.440463225229117e0	1.440463225229117e0	1.440463225229117e0
0.00419000	2.642251105918342e0	1.642251105918342e0	1.642251105918342e0
0.00421000	9.885610785100222e-3	-9.901143892148998e-1	9.901143892148998e-1
0.00423000	1.264206988817684e0	2.642069888176843e-1	2.642069888176843e-1
0.00425000	1.016225667687935e-1	-8.983774332312064e-1	8.983774332312064e-1
0.00427000	-5.987798813006500e-1	-1.598779881300650e0	1.598779881300650e0
0.00429000	-5.320781987677139e-2	-1.053207819876771e0	1.053207819876771e0
0.00431000	-2.003531316512591e-1	-1.200353131651259e0	1.200353131651259e0
0.00433000	-5.499432083082408e-1	-1.549943208308241e0	1.549943208308241e0
0.00435000	-1.525516679140549e0	-2.525516679140549e0	2.525516679140549e0
0.00437000	-1.668639964875559e0	-2.668639964875559e0	2.668639964875559e0
0.00439000	1.892733897292891e0	8.927338972928909e-1	8.927338972928909e-1
0.00441000	1.388623727790680e0	3.886237277906797e-1	3.886237277906797e-1
0.00443000	2.493597883456734e-1	-7.506402116543266e-1	7.506402116543266e-1
0.00445000	-1.548454275201936e-1	-1.154845427520194e0	1.154845427520194e0
0.00447000	-4.365009944570550e-1	-1.436500994457055e0	1.436500994457055e0
0.00449000	-2.063856453928053e-1	-1.206385645392805e0	1.206385645392805e0
0.00451000	9.670860843650682e-1	-3.291391563493185e-2	3.291391563493185e-2
0.00453000	8.339161309048009e-1	-1.660838690951991e-1	1.660838690951991e-1
0.00455000	4.953441540253485e-1	-5.046558459746515e-1	5.046558459746515e-1
0.00457000	9.153094226938414e-1	-8.469057730615859e-2	8.469057730615859e-2
0.00459000	-5.827427588680715e-1	-1.582742758868072e0	1.582742758868072e0
0.00461000	-9.002843855841354e-1	-1.900284385584135e0	1.900284385584135e0
0.00463000	3.277390776460473e0	2.277390776460473e0	2.277390776460473e0
0.00465000	3.151019885349266e0	2.151019885349266e0	2.151019885349266e0
0.00467000	3.216910155898361e0	2.216910155898361e0	2.216910155898361e0
0.00469000	1.269689627318518e0	2.696896273185179e-1	2.696896273185179e-1
0.00471000	2.566328529322962e0	1.566328529322962e0	1.566328529322962e0
0.00473000	3.140438658422211e0	2.140438658422211e0	2.140438658422211e0
0.00475000	2.647145252139638e0	1.647145252139638e0	1.647145252139638e0
0.00477000	2.182823499527678e0	1.182823499527678e0	1.182823499527678e0
0.00479000	1.334092243116982e0	3.340922431169824e-1	3.340922431169824e-1
0.00481000	1.093973059400338e0	9.397305940033807e-2	9.397305940033807e-2
0.00483000	9.768644605883855e-1	-2.313553941161450e-2	2.313553941161450e-2
0.00485000	7.678012176447534e-1	-2.321987823552466e-1	2.321987823552466e-1
0.00487000	-2.654313481669757e-1	-1.265431348166976e0	1.265431348166976e0
0.00489000	-3.796779185124947e-1	-1.379677918512495e0	1.379677918512495e0
0.00491000	1.824951465947940e0	8.249514659479404e-1	8.249514659479404e-1
0.00493000	5.461661643432691e-1	-4.538338356567309e-1	4.538338356567309e-1
0.00495000	4.346779720684234e-1	-5.653220279315766e-1	5.653220279315766e-1
0.00497000	-1.053254176003336e0	-2.053254176003336e0	2.053254176003336e0
0.00499000	2.637537414822237e-1	-7.362462585177763e-1	7.362462585177763e-1
0.00501000	1.260416382891843e0	2.604163828918429e-1	2.604163828918429e-1
0.00503000	1.152453299111913e0	1.524532991119134e-1	1.524532991119134e-1
0.00505000	1.045345368470839e0	4.534536847083892e-2	4.534536847083892e-2
0.00507000	8.337065159645769e-1	-1.662934840354231e-1	1.662934840354231e-1
0.00509000	7.282786901941659e-1	-2.717213098058341e-1	2.717213098058341e-1
0.00511000	1.247693169335713e0	2.476931693357127e-1	2.476931693357127e-1
0.00513000	4.179590992574282e-1	-5.820409007425718e-1	5.820409007425718e-1
0.00515000	3.149782669109013e-1	-6.850217330890987e-1	6.850217330890987e-1
0.00517000	-4.050960066832424e-1	-1.405096006683242e0	1.405096006683242e0
0.00519000	-5.064925362457234e-1	-1.506492536245724e0	1.506492536245724e0
0.00521000	3.496140352618831e0	2.496140352618831e0	2.496140352618831e0
0.00523000	3.396291844631944e0	2.396291844631944e0	2.396291844631944e0
0.00525000	3.681153241059654e0	2.681153241059654e0	2.681153241059654e0
0.00527000	2.692287541262701e0	1.692287541262701e0	1.692287541262701e0
0.00529000	2.594695431981298e0	1.594695431981298e0	1.594695431981298e0
0.00531000	1.493922873019739e0	4.939228730197389e-1	4.939228730197389e-1
0.00533000	-1.353228688900913e-1	-1.135322868890091e0	1.135322868890091e0
0.00535000	-5.739413576891577e-1	-1.573941357689158e0	1.573941357689158e0
0.00537000	-6.686419998924485e-1	-1.668641999892448e0	1.668641999892448e0
0.00539000	6.979452925509334e-1	-3.020547074490666e-1	3.020547074490666e-1
0.00541000	6.046424314238572e-1	-3.953575685761428e-1	3.953575685761428e-1
0.00543000	5.120268841909272e-1	-4.879731158090728e-1	4.879731158090728e-1
0.00545000	-4.331854055325096e-1	-1.433185405532510e0	1.433185405532510e0
0.00547000	7.831687788122298e-1	-2.168312211877702e-1	2.168312211877702e-1
0.00549000	6.925702133573808e-1	-3.074297866426192e-1	3.074297866426192e-1
0.00551000	-9.850384951932044e-2	-1.098503849519320e0	1.098503849519320e0
0.00553000	-1.877941453214446e-1	-1.187794145321444e0	1.187794145321444e0
0.00555000	-2.764409074601284e-1	-1.276440907460128e0	1.276440907460128e0
0.00557000	3.993458453253479e0	2.993458453253479e0	2.993458453253479e0
0.00559000	3.514469045657762e0	2.514469045657762e0	2.514469045657762e0
0.00561000	3.427711686731882e0	2.427711686731882e0	2.427711686731882e0
0.00563000	1.949300241425995e0	9.493002414259946e-1	9.493002414259946e-1
0.00565000	2.259121882689724e0	1.259121882689724e0	1.259121882689724e0
0.00567000	2.174194158752874e0	1.174194158752874e0	1.174194158752874e0
0.00569000	7.608994717458141e-1	-2.391005282541859e-1	2.391005282541859e-1
0.00571000	6.771595371760047e-1	-3.228404628239953e-1	3.228404628239953e-1
0.00573000	-3.873201078432456e-1	-1.387320107843246e0	1.387320107843246e0
0.00575000	-3.476123614825286e-1	-1.347612361482529e0	1.347612361482529e0
0.00577000	-4.296167952155968e-1	-1.429616795215597e0	1.429616795215597e0
0.00579000	-5.110547043633031e-1	-1.511054704363303e0	1.511054704363303e0
0.00581000	-5.919319394377031e-1	-1.591931939437703e0	1.591931939437703e0
0.00583000	-7.184702765312490e-1	-1.718470276531249e0	1.718470276531249e0
0.00585000	5.173825995420374e-1	-4.826174004579626e-1	4.826174004579626e-1
0.00587000	4.381530795962227e-1	-5.618469204037773e-1	5.618469204037773e-1
0.00589000	-1.230014925781494e0	-2.230014925781494e0	2.230014925781494e0
0.00591000	-1.308173785766137e0	-2.308173785766137e0	2.308173785766137e0
0.00593000	-1.385805435902631e0	-2.385805435902631e0	2.385805435902631e0
0.00595000	-1.462915192592861e0	-2.462915192592861e0	2.462915192592861e0
0.00597000	3.007012044411623e0	2.007012044411623e0	2.007012044411623e0
0.00599000	2.531126703136876e0	1.531126703136876e0	1.531126703136876e0
0.00601000	2.455551434867278e0	1.455551434867278e0	1.455551434867278e0
0.00603000	1.298381643671343e0	2.983816436713429e-1	2.983816436713429e-1
0.00605000	1.223804060507828e0	2.238040605078284e-1	2.238040605078284e-1
0.00607000	6.485319320441414e-1	-3.514680679558586e-1	3.514680679558586e-1
0.00609000	5.749324076075794e-1	-4.250675923924206e-1	4.250675923924206e-1
0.00611000	7.747720888279295e-1	-2.252279111720705e-1	2.252279111720705e-1
0.00613000	7.021315081688473e-1	-2.978684918311527e-1	2.978684918311527e-1
0.00615000	6.299633865709693e-1	-3.700366134290307e-1	3.700366134290307e-1
0.00617000	5.582631296187921e-1	-4.417368703812079e-1	4.417368703812079e-1
0.00619000	1.397021263985450e0	3.970212639854498e-1	3.970212639854498e-1
0.00621000	1.326243189636157e0	3.262431896361566e-1	3.262431896361566e-1
0.00623000	-1.707927711110444e-1	-1.170792771111044e0	1.170792771111044e0
0.00625000	-2.406663402970221e-1	-1.240666340297022e0	1.240666340297022e0
0.00627000	4.137725828916422e-1	-5.862274171083578e-1	5.862274171083578e-1
0.00629000	8.578012888919248e-1	-1.421987111080752e-1	1.421987111080752e-1
0.00631000	7.892523104319246e-1	-2.107476895680754e-1	2.107476895680754e-1
0.00633000	6.159655342766681e-1	-3.840344657233319e-1	3.840344657233319e-1
0.00635000	5.482788006826474e-1	-4.517211993173526e-1	4.517211993173526e-1
0.00637000	4.810171015224748e-1	-5.189828984775252e-1	5.189828984775252e-1
0.00639000	4.141764458625261e-1	-5.858235541374739e-1	5.858235541374739e-1
0.00641000	3.477528925779819e-1	-6.522471074220182e-1	6.522471074220182e-1
0.00643000	5.917456722041469e-1	-4.082543277958531e-1	4.082543277958531e-1
0.00645000	5.261446956726527e-1	-4.738553043273473e-1	4.738553043273473e-1
0.00647000	1.470229718396734e0	4.702297183967343e-1	4.702297183967343e-1
0.00649000	1.405436132731019e0	4.054361327310192e-1	4.054361327310192e-1
0.00651000	-1.121937626788553e0	-2.121937626788553e0	2.121937626788553e0
0.00653000	-1.185938635959958e0	-2.185938635959958e0	2.185938635959958e0
0.00655000	-3.309309124867242e-1	-1.330930912486724e0	1.330930912486724e0
0.00657000	-3.941537993116297e-1	-1.394153799311630e0	1.394153799311630e0
0.00659000	1.172517992991619e0	1.725179929916192e-1	1.725179929916192e-1
0.00661000	1.110059123706365e0	1.100591237063648e-1	1.100591237063648e-1
0.00663000	1.047977080178478e0	4.797708017847802e-2	4.797708017847802e-2
0.00665000	9.862684624763147e-1	-1.373153752368528e-2	1.373153752368528e-2
0.00667000	1.486909460077398e0	4.869094600773978e-1	4.869094600773978e-1
0.00669000	1.425937656737384e0	4.259376567373845e-1	4.259376567373845e-1
0.00671000	1.365329321673611e0	3.653293216736111e-1	3.653293216736111e-1
0.00673000	1.305081214455687e0	3.050812144556867e-1	3.050812144556867e-1
0.00675000	1.245190133058308e0	2.451901330583082e-1	2.451901330583082e-1
0.00677000	1.552924312603380e0	5.529243126033798e-1	5.529243126033798e-1
0.00679000	1.493737827565247e0	4.937378275652466e-1	4.937378275652466e-1
0.00681000	1.149009700982962e0	1.490097009829618e-1	1.490097009829618e-1
0.00683000	1.090515451071016e0	9.051545107101577e-2	9.051545107101577e-2
0.00685000	-3.833210521567634e-1	-1.383321052156763e0	1.383321052156763e0
0.00687000	-4.411351407080427e-1	-1.441135140708043e0	1.441135140708043e0
0.00689000	-4.986135886871922e-1	-1.498613588687192e0	1.498613588687192e0
0.00691000	-5.557593104841142e-1	-1.555759310484114e0	1.555759310484114e0
0.00693000	-6.125751868449861e-1	-1.612575186844986e0	1.612575186844986e0
0.00695000	3.086359850578347e0	2.086359850578347e0	2.086359850578347e0
0.00697000	3.030195155014033e0	2.030195155014033e0	2.030195155014033e0
0.00699000	2.974351859710450e0	1.974351859710450e0	1.974351859710450e0
0.00701000	1.771034271564449e0	7.710342715644491e-1	7.710342715644491e-1
0.00703000	1.715825555298946e0	7.158255552989459e-1	7.158255552989459e-1
0.00705000	7.431478520280925e-1	-2.568521479719075e-1	2.568521479719075e-1
0.00707000	6.885629593103033e-1	-3.114370406896967e-1	3.114370406896967e-1
0.00709000	6.342860208532569e-1	-3.657139791467431e-1	3.657139791467431e-1
0.00711000	9.484514691202115e-1	-5.154853087978850e-2	5.154853087978850e-2
0.00713000	8.947826720329878e-1	-1.052173279670122e-1	1.052173279670122e-1
0.00715000	6.077399487608085e-1	-3.922600512391915e-1	3.922600512391915e-1
0.00717000	5.546691292002924e-1	-4.453308707997076e-1	4.453308707997076e-1
0.00719000	5.018935575928433e-1	-4.981064424071567e-1	4.981064424071567e-1
0.00721000	8.709040348331447e-1	-1.290959651668553e-1	1.290959651668553e-1
0.00723000	8.187116153569814e-1	-1.812883846430186e-1	1.812883846430186e-1
