x	f_N	f_N_minus_1	abs_dev
0.00145000	9.712282175694777e-1	-2.877178243052225e-2	2.877178243052225e-2
0.00147000	2.756878538274302e0	1.756878538274302e0	1.756878538274302e0
0.00149000	3.397481867915126e0	2.397481867915126e0	2.397481867915126e0
0.00151000	2.001514237831501e0	1.001514237831501e0	1.001514237831501e0
0.00153000	1.599347895287687e0	5.993478952876872e-1	5.993478952876872e-1
0.00155000	1.577012440382745e0	5.770124403827450e-1	5.770124403827450e-1
0.00157000	-9.519397869658147e-1	-1.951939786965815e0	1.951939786965815e0
0.00159000	1.584559417116912e0	5.845594171169115e-1	5.845594171169115e-1
0.00161000	4.284822976930940e-1	-5.715177023069060e-1	5.715177023069060e-1
0.00163000	-6.376913916238689e-1	-1.637691391623869e0	1.637691391623869e0
0.00165000	-2.895339931997108e-2	-1.028953399319971e0	1.028953399319971e0
0.00167000	2.456402019015987e0	1.456402019015987e0	1.456402019015987e0
0.00169000	-9.680200407564260e-1	-1.968020040756426e0	1.968020040756426e0
0.00171000	1.432691915551413e-1	-8.567308084448587e-1	8.567308084448587e-1
0.00173000	-7.925246835163284e-1	-1.792524683516328e0	1.792524683516328e0
0.00175000	-6.920085836269609e-1	-1.692008583626961e0	1.692008583626961e0
0.00177000	-1.335644818393651e0	-2.335644818393651e0	2.335644818393651e0
0.00179000	-1.835971519167221e0	-2.835971519167221e0	2.835971519167221e0
0.00181000	-1.267132914394077e0	-2.267132914394077e0	2.267132914394077e0
0.00183000	-4.008207805868698e-1	-1.400820780586870e0	1.400820780586870e0
0.00185000	-3.985690886492058e-1	-1.398569088649206e0	1.398569088649206e0
0.00187000	1.003505827867742e0	3.505827867742450e-3	3.505827867742450e-3
0.00189000	7.864452631594928e-1	-2.135547368405072e-1	2.135547368405072e-1
0.00191000	1.077245157971331e-1	-8.922754842028670e-1	8.922754842028670e-1
0.00193000	1.285830833545618e0	2.858308335456183e-1	2.858308335456183e-1
0.00195000	1.152566207581331e0	1.525662075813305e-1	1.525662075813305e-1
0.00197000	5.075749573579336e-1	-4.924250426420664e-1	4.924250426420664e-1
0.00199000	1.825685175959072e0	8.256851759590715e-1	8.256851759590715e-1
0.00201000	1.667248420779045e0	6.672484207790454e-1	6.672484207790454e-1
0.00203000	3.987072844842060e-1	-6.012927155157940e-1	6.012927155157940e-1
0.00205000	1.874113372703633e0	8.741133727036325e-1	8.741133727036325e-1
0.00207000	1.496111868609113e0	4.961118686091133e-1	4.961118686091133e-1
0.00209000	3.187348439842138e0	2.187348439842138e0	2.187348439842138e0
0.00211000	2.574193649411023e0	1.574193649411023e0	1.574193649411023e0
0.00213000	7.908426948400237e-1	-2.091573051599763e-1	2.091573051599763e-1
0.00215000	-1.934430208350440e-2	-1.019344302083504e0	1.019344302083504e0
0.00217000	-2.984603466550105e-1	-1.298460346655010e0	1.298460346655010e0
0.00219000	-1.369781738195822e0	-2.369781738195822e0	2.369781738195822e0
0.00221000	1.198520463766601e0	1.985204637666014e-1	1.985204637666014e-1
0.00223000	1.304886319408036e0	3.048863194080360e-1	3.048863194080360e-1
0.00225000	4.329062370475391e-1	-5.670937629524608e-1	5.670937629524608e-1
0.00227000	8.413684623537476e-1	-1.586315376462524e-1	1.586315376462524e-1
0.00229000	-2.294545719152891e-1	-1.229454571915289e0	1.229454571915289e0
0.00231000	-9.565671113659707e-1	-1.956567111365971e0	1.956567111365971e0
0.00233000	1.323166953269425e0	3.231669532694252e-1	3.231669532694252e-1
0.00235000	-3.015917929223157e-1	-1.301591792922316e0	1.301591792922316e0
0.00237000	-3.771029360280987e-1	-1.377102936028099e0	1.377102936028099e0
0.00239000	2.399238005964381e0	1.399238005964381e0	1.399238005964381e0
0.00241000	1.172453245617738e0	1.724532456177381e-1	1.724532456177381e-1
0.00243000	7.365910086890634e-2	-9.263408991310936e-1	9.263408991310936e-1
0.00245000	-1.560511664022260e-1	-1.156051166402226e0	1.156051166402226e0
0.00247000	-7.631694943796086e-2	-1.076316949437961e0	1.076316949437961e0
0.00249000	5.652948547931174e-1	-4.347051452068826e-1	4.347051452068826e-1
0.00251000	1.011069434846702e0	1.106943484670153e-2	1.106943484670153e-2
0.00253000	1.275053511138482e0	2.750535111384818e-1	2.750535111384818e-1
0.00255000	1.211402359517717e0	2.114023595177166e-1	2.114023595177166e-1
0.00257000	-4.439985560802217e-2	-1.044399855608022e0	1.044399855608022e0
0.00259000	9.085644436937308e-1	-9.143555630626921e-2	9.143555630626921e-2
0.00261000	1.907351944020419e0	9.073519440204192e-1	9.073519440204192e-1
0.00263000	1.432020036717456e0	4.320200367174556e-1	4.320200367174556e-1
0.00265000	2.750970187588972e0	1.750970187588972e0	1.750970187588972e0
0.00267000	1.998718486046837e0	9.987184860468370e-1	9.987184860468370e-1
0.00269000	1.725545012853959e0	7.255450128539587e-1	7.255450128539587e-1
0.00271000	1.909935096187230e-1	-8.090064903812770e-1	8.090064903812770e-1
0.00273000	-4.294691002577499e-1	-1.429469100257750e0	1.429469100257750e0
0.00275000	-4.239818247941475e-1	-1.423981824794148e0	1.423981824794148e0
0.00277000	-1.641226686412843e0	-2.641226686412843e0	2.641226686412843e0
0.00279000	2.671415818308273e0	1.671415818308273e0	1.671415818308273e0
0.00281000	5.661558919291523e-1	-4.338441080708477e-1	4.338441080708477e-1
0.00283000	1.216297910176851e0	2.162979101768505e-1	2.162979101768505e-1
0.00285000	1.581671463948225e-1	-8.418328536051775e-1	8.418328536051775e-1
0.00287000	-1.707088735521197e0	-2.707088735521197e0	2.707088735521197e0
0.00289000	-6.544050518935193e-1	-1.654405051893519e0	1.654405051893519e0
0.00291000	-1.070064737965581e0	-2.070064737965581e0	2.070064737965581e0
0.00293000	6.868421348510120e-2	-9.313157865148988e-1	9.313157865148988e-1
0.00295000	6.977337644657348e-1	-3.022662355342652e-1	3.022662355342652e-1
0.00297000	-4.083661849604081e-1	-1.408366184960408e0	1.408366184960408e0
0.00299000	2.899341697240894e0	1.899341697240894e0	1.899341697240894e0
0.00301000	2.601994917543789e0	1.601994917543789e0	1.601994917543789e0
0.00303000	2.088105000621790e0	1.088105000621790e0	1.088105000621790e0
0.00305000	4.114647253254838e-1	-5.885352746745162e-1	5.885352746745162e-1
0.00307000	-9.775141929181672e-2	-1.097751419291817e0	1.097751419291817e0
0.00309000	1.716311383851477e0	7.163113838514767e-1	7.163113838514767e-1
0.00311000	-1.888841948242733e-1	-1.188884194824273e0	1.188884194824273e0
0.00313000	6.427837177557962e-1	-3.572162822442038e-1	3.572162822442038e-1
0.00315000	7.999051040707217e-1	-2.000948959292783e-1	2.000948959292783e-1
0.00317000	1.046949462807220e0	4.694946280721979e-2	4.694946280721979e-2
0.00319000	-1.531899580264321e0	-2.531899580264321e0	2.531899580264321e0
0.00321000	6.203413888861969e-1	-3.796586111138031e-1	3.796586111138031e-1
0.00323000	5.805037293640475e-1	-4.194962706359525e-1	4.194962706359525e-1
0.00325000	7.202218034874492e-1	-2.797781965125508e-1	2.797781965125508e-1
0.00327000	1.425622176189705e0	4.256221761897054e-1	4.256221761897054e-1
0.00329000	1.740361739741467e0	7.403617397414666e-1	7.403617397414666e-1
0.00331000	2.254642137606160e0	1.254642137606160e0	1.254642137606160e0
0.00333000	5.896334616711996e-1	-4.103665383288004e-1	4.103665383288004e-1
0.00335000	2.417292127739719e0	1.417292127739719e0	1.417292127739719e0
0.00337000	9.174001553069087e-1	-8.259984469309134e-2	8.259984469309134e-2
0.00339000	1.064509798788800e0	6.450979878879992e-2	6.450979878879992e-2
0.00341000	2.118800321301445e0	1.118800321301445e0	1.118800321301445e0
0.00343000	1.304087749970660e0	3.040877499706596e-1	3.040877499706596e-1
0.00345000	7.730998821537386e-1	-2.269001178462614e-1	2.269001178462614e-1
0.00347000	5.802124761141950e-1	-4.197875238858050e-1	4.197875238858050e-1
0.00349000	3.276995621440497e0	2.276995621440497e0	2.276995621440497e0
0.00351000	7.011214702984253e-1	-2.988785297015747e-1	2.988785297015747e-1
0.00353000	6.398249084101725e-1	-3.601750915898275e-1	3.601750915898275e-1
0.00355000	6.996522540197384e-1	-3.003477459802616e-1	3.003477459802616e-1
0.00357000	5.174491071855873e-1	-4.825508928144127e-1	4.825508928144127e-1
0.00359000	1.099899096302642e0	9.989909630264182e-2	9.989909630264182e-2
0.00361000	3.942694933181259e-1	-6.057305066818741e-1	6.057305066818741e-1
0.00363000	1.766799409934663e0	7.667994099346633e-1	7.667994099346633e-1
0.00365000	-7.362011920696278e-2	-1.073620119206963e0	1.073620119206963e0
0.00367000	-5.603678033330056e-1	-1.560367803333006e0	1.560367803333006e0
0.00369000	-6.931011879177815e-1	-1.693101187917782e0	1.693101187917782e0
0.00371000	4.355369518667200e-1	-5.644630481332800e-1	5.644630481332800e-1
0.00373000	2.686702427043049e-1	-7.313297572956952e-1	7.313297572956952e-1
0.00375000	9.461788050312655e-1	-5.382119496873450e-2	5.382119496873450e-2
0.00377000	-4.407239252518192e-2	-1.044072392525182e0	1.044072392525182e0
0.00379000	2.187188444552817e0	1.187188444552817e0	1.187188444552817e0
0.00381000	1.833374223132080e0	8.333742231320804e-1	8.333742231320804e-1
0.00383000	9.704819140815196e-1	-2.951808591848037e-2	2.951808591848037e-2
0.00385000	8.502325715555944e-1	-1.497674284444056e-1	1.497674284444056e-1
0.00387000	1.507612694287753e-1	-8.492387305712247e-1	8.492387305712247e-1
0.00389000	9.627852665186305e-1	-3.721473348136950e-2	3.721473348136950e-2
0.00391000	1.761688404455744e0	7.616884044557442e-1	7.616884044557442e-1
0.00393000	1.694725236305527e0	6.947252363055274e-1	6.947252363055274e-1
0.00395000	3.470134158669261e-1	-6.529865841330740e-1	6.529865841330740e-1
0.00397000	1.753957442654402e0	7.539574426544022e-1	7.539574426544022e-1
0.00399000	1.608180432029452e0	6.081804320294517e-1	6.081804320294517e-1
0.00401000	2.625906718723859e-1	-7.374093281276142e-1	7.374093281276142e-1
0.00403000	6.572949000434571e-1	-3.427050999565429e-1	3.427050999565429e-1
0.00405000	1.684814630136819e0	6.848146301368194e-1	6.848146301368194e-1
0.00407000	1.906845904334650e0	9.068459043346504e-1	9.068459043346504e-1
0.00409000	5.380040177855389e-1	-4.619959822144611e-1	4.619959822144611e-1
0.00411000	2.415950499764802e-1	-7.584049500235198e-1	7.584049500235198e-1
0.00413000	4.768713971769385e-1	-5.231286028230615e-1	5.231286028230615e-1
0.00415000	-1.677788078368379e0	-2.677788078368379e0	2.677788078368379e0
0.00417000	2.123232235188301e0	1.123232235188301e0	1.123232235188301e0
0.00419000	2.198879205707589e0	1.198879205707589e0	1.198879205707589e0
0.00421000	-5.557509062076811e-2	-1.055575090620768e0	1.055575090620768e0
0.00423000	1.083716222435815e0	8.371622243581500e-2	8.371622243581500e-2
0.00425000	1.743943320605582e-1	-8.256056679394419e-1	8.256056679394419e-1
0.00427000	-3.985965664794842e-1	-1.398596566479484e0	1.398596566479484e0
0.00429000	9.816950388022069e-2	-9.018304961197793e-1	9.018304961197793e-1
0.00431000	-2.671768217284586e-2	-1.026717682172846e0	1.026717682172846e0
0.00433000	-4.017395626086210e-1	-1.401739562608621e0	1.401739562608621e0
0.00435000	-1.549107828109813e0	-2.549107828109813e0	2.549107828109813e0
0.00437000	-1.670581385089382e0	-2.670581385089382e0	2.670581385089382e0
0.00439000	1.377111890288692e0	3.771118902886919e-1	3.771118902886919e-1
0.00441000	1.042539728704547e0	4.253972870454703e-2	4.253972870454703e-2
0.00443000	-7.565827098848213e-2	-1.075658270988482e0	1.075658270988482e0
0.00445000	-2.880172301699332e-1	-1.288017230169933e0	1.288017230169933e0
0.00447000	-5.827382585308567e-1	-1.582738258530857e0	1.582738258530857e0
0.00449000	-4.799090838685293e-1	-1.479909083868529e0	1.479909083868529e0
0.00451000	5.526170856162455e-1	-4.473829143837545e-1	4.473829143837545e-1
0.00453000	4.395912572435451e-1	-5.604087427564548e-1	5.604087427564548e-1
0.00455000	7.285692932066024e-2	-9.271430706793398e-1	9.271430706793398e-1
0.00457000	6.409474887217635e-1	-3.590525112782365e-1	3.590525112782365e-1
0.00459000	-6.903164365825272e-1	-1.690316436582527e0	1.690316436582527e0
0.00461000	-1.032435100327920e0	-2.032435100327920e0	2.032435100327920e0
0.00463000	2.769636739905151e0	1.769636739905151e0	1.769636739905151e0
0.00465000	2.662381504929781e0	1.662381504929781e0	1.662381504929781e0
0.00467000	2.791766438660997e0	1.791766438660997e0	1.791766438660997e0
0.00469000	1.137565289268406e0	1.375652892684065e-1	1.375652892684065e-1
0.00471000	2.317655006898984e0	1.317655006898984e0	1.317655006898984e0
0.00473000	2.606473744137206e0	1.606473744137206e0	1.606473744137206e0
0.00475000	2.277769426941656e0	1.277769426941656e0	1.277769426941656e0
0.00477000	1.984396667629415e0	9.843966676294154e-1	9.843966676294154e-1
0.00479000	1.216665519955298e0	2.166655199552978e-1	2.166655199552978e-1
0.00481000	9.659764639171865e-1	-3.402353608281350e-2	3.402353608281350e-2
0.00483000	8.665824486280238e-1	-1.334175513719762e-1	1.334175513719762e-1
0.00485000	8.864281463039642e-1	-1.135718536960358e-1	1.135718536960358e-1
0.00487000	-1.102852498296303e-1	-1.110285249829630e0	1.110285249829630e0
0.00489000	-2.072501650865448e-1	-1.207250165086545e0	1.207250165086545e0
0.00491000	1.855608145009630e0	8.556081450096300e-1	8.556081450096300e-1
0.00493000	7.880476989300245e-1	-2.119523010699755e-1	2.119523010699755e-1
0.00495000	6.934239121206454e-1	-3.065760878793546e-1	3.065760878793546e-1
0.00497000	-6.327062958961817e-1	-1.632706295896182e0	1.632706295896182e0
0.00499000	5.673259025007105e-1	-4.326740974992895e-1	4.326740974992895e-1
0.00501000	1.372039014755553e0	3.720390147555526e-1	3.720390147555526e-1
0.00503000	1.280407106349589e0	2.804071063495885e-1	2.804071063495885e-1
0.00505000	1.189500995237932e0	1.895009952379323e-1	1.895009952379323e-1
0.00507000	9.693845933824687e-1	-3.061540661753126e-2	3.061540661753126e-2
0.00509000	8.799044439072461e-1	-1.200955560927539e-1	1.200955560927539e-1
0.00511000	1.094551492039899e0	9.455149203989888e-2	9.455149203989888e-2
0.00513000	5.773584692983618e-1	-4.226415307016382e-1	4.226415307016382e-1
0.00515000	4.899551656248419e-1	-5.100448343751581e-1	5.100448343751581e-1
0.00517000	-3.586243399267729e-1	-1.358624339926773e0	1.358624339926773e0
0.00519000	-4.446829924240551e-1	-1.444682992424055e0	1.444682992424055e0
0.00521000	3.131246450572107e0	2.131246450572107e0	2.131246450572107e0
0.00523000	3.046501656166490e0	2.046501656166490e0	2.046501656166490e0
0.00525000	3.202818002733992e0	2.202818002733992e0	2.202818002733992e0
0.00527000	2.254332582953110e0	1.254332582953110e0	1.254332582953110e0
0.00529000	2.171502870187153e0	1.171502870187153e0	1.171502870187153e0
0.00531000	1.317459207456006e0	3.174592074560061e-1	3.174592074560061e-1
0.00533000	4.452408679418229e-2	-9.554759132058177e-1	9.554759132058177e-1
0.00535000	-4.596257160037664e-1	-1.459625716003766e0	1.459625716003766e0
0.00537000	-5.400013431954301e-1	-1.540001343195430e0	1.540001343195430e0
0.00539000	7.151263887785462e-1	-2.848736112214538e-1	2.848736112214538e-1
0.00541000	6.359371055024411e-1	-3.640628944975589e-1	3.640628944975589e-1
0.00543000	5.573311686961646e-1	-4.426688313038354e-1	4.426688313038354e-1
0.00545000	-1.067992210900262e-1	-1.106799221090026e0	1.106799221090026e0
0.00547000	9.620419012636257e-1	-3.795809873637435e-2	3.795809873637435e-2
0.00549000	8.851478448804971e-1	-1.148521551195029e-1	1.148521551195029e-1
0.00551000	-5.567822253470924e-2	-1.055678222534709e0	1.055678222534709e0
0.00553000	-1.314619063646333e-1	-1.131461906364633e0	1.131461906364633e0
0.00555000	-2.066994014822672e-1	-1.206699401482267e0	1.206699401482267e0
0.00557000	3.460932265456043e0	2.460932265456043e0	2.460932265456043e0
0.00559000	3.136909582110921e0	2.136909582110921e0	2.136909582110921e0
0.00561000	3.063275687187687e0	2.063275687187687e0	2.063275687187687e0
0.00563000	1.739489368167836e0	7.394893681678363e-1	7.394893681678363e-1
0.00565000	2.154362224494400e0	1.154362224494400e0	1.154362224494400e0
0.00567000	2.082281202459394e0	1.082281202459394e0	1.082281202459394e0
0.00569000	8.380875865065750e-1	-1.619124134934250e-1	1.619124134934250e-1
0.00571000	7.670146813451835e-1	-2.329853186548165e-1	2.329853186548165e-1
0.00573000	-2.805351048336162e-1	-1.280535104833616e0	1.280535104833616e0
0.00575000	-1.998451607046009e-1	-1.199845160704601e0	1.199845160704601e0
0.00577000	-2.694450878058696e-1	-1.269445087805870e0	1.269445087805870e0
0.00579000	-3.385641863952266e-1	-1.338564186395227e0	1.338564186395227e0
0.00581000	-4.072074219994569e-1	-1.407207421999457e0	1.407207421999457e0
0.00583000	-5.323635651421832e-1	-1.532363565142183e0	1.532363565142183e0
0.00585000	5.561039943482902e-1	-4.438960056517098e-1	4.438960056517098e-1
0.00587000	4.888592301146014e-1	-5.111407698853986e-1	5.111407698853986e-1
0.00589000	-1.071757550101611e0	-2.071757550101610e0	2.071757550101610e0
0.00591000	-1.138093609136623e0	-2.138093609136623e0	2.138093609136623e0
0.00593000	-1.203982207402406e0	-2.203982207402406e0	2.203982207402406e0
0.00595000	-1.269427857108449e0	-2.269427857108449e0	2.269427857108449e0
0.00597000	2.640449107140290e0	1.640449107140290e0	1.640449107140290e0
0.00599000	2.315912088123208e0	1.315912088123208e0	1.315912088123208e0
0.00601000	2.251768810464042e0	1.251768810464042e0	1.251768810464042e0
0.00603000	1.086827663240630e0	8.682766324062952e-2	8.682766324062952e-2
0.00605000	1.023531154560800e0	2.353115456080013e-2	2.353115456080013e-2
0.00607000	5.756844363218508e-1	-4.243155636781492e-1	4.243155636781492e-1
0.00609000	5.132180390518302e-1	-4.867819609481698e-1	4.867819609481698e-1
0.00611000	5.547243007249286e-1	-4.452756992750714e-1	4.452756992750714e-1
0.00613000	4.930717913627755e-1	-5.069282086372244e-1	5.069282086372244e-1
0.00615000	4.318202739314383e-1	-5.681797260685617e-1	5.681797260685617e-1
0.00617000	3.709658489956136e-1	-6.290341510043864e-1	6.290341510043864e-1
0.00619000	1.199529478524413e0	1.995294785244126e-1	1.995294785244126e-1
0.00621000	1.139457741048435e0	1.394577410484354e-1	1.394577410484354e-1
0.00623000	-2.133703260203962e-1	-1.213370326020396e0	1.213370326020396e0
0.00625000	-2.726743794753554e-1	-1.272674379475355e0	1.272674379475355e0
0.00627000	3.279303388693261e-1	-6.720696611306739e-1	6.720696611306739e-1
0.00629000	9.019217107948647e-1	-9.807828920513528e-2	9.807828920513528e-2
0.00631000	8.437418821381273e-1	-1.562581178618727e-1	1.562581178618727e-1
0.00633000	4.232649468282894e-1	-5.767350531717106e-1	5.767350531717106e-1
0.00635000	3.658169344537215e-1	-6.341830655462786e-1	6.341830655462786e-1
0.00637000	3.087296631301480e-1	-6.912703368698521e-1	6.912703368698521e-1
0.00639000	2.519997456176813e-1	-7.480002543823188e-1	7.480002543823188e-1
0.00641000	1.956238369508373e-1	-8.043761630491626e-1	8.043761630491626e-1
0.00643000	7.548193858410361e-1	-2.451806141589639e-1	2.451806141589639e-1
0.00645000	6.991416257917895e-1	-3.008583742082105e-1	3.008583742082105e-1
0.00647000	1.422260761639373e0	4.222607616393728e-1	4.222607616393728e-1
0.00649000	1.367268261433312e0	3.672682614333123e-1	3.672682614333123e-1
0.00651000	-1.025243945622591e0	-2.025243945622591e0	2.025243945622591e0
0.00653000	-1.079563759441892e0	-2.079563759441892e0	2.079563759441892e0
0.00655000	-2.338951810953290e-1	-1.233895181095329e0	1.233895181095329e0
0.00657000	-2.875545762503364e-1	-1.287554576250336e0	1.287554576250336e0
0.00659000	9.693124085065832e-1	-3.068759149341682e-2	3.068759149341682e-2
0.00661000	9.163014607908572e-1	-8.369853920914283e-2	8.369853920914283e-2
0.00663000	8.636103377973887e-1	-1.363896622026113e-1	1.363896622026113e-1
0.00665000	8.112361538895877e-1	-1.887638461104123e-1	1.887638461104123e-1
0.00667000	1.219101221073873e0	2.191012210738734e-1	2.191012210738734e-1
0.00669000	1.167352396351647e0	1.673523963516474e-1	1.673523963516474e-1
0.00671000	1.115912059407196e0	1.159120594071963e-1	1.159120594071963e-1
0.00673000	1.064777459978017e0	6.477745997801732e-2	6.477745997801732e-2
0.00675000	1.013945880397304e0	1.394588039730360e-2	1.394588039730360e-2
0.00677000	1.183266596832451e0	1.832665968324507e-1	1.832665968324507e-1
0.00679000	1.133033031932249e0	1.330330319322488e-1	1.330330319322488e-1
0.00681000	9.635858948499847e-1	-3.641410515001531e-2	3.641410515001531e-2
0.00683000	9.139398532351243e-1	-8.606014676487572e-2	8.606014676487572e-2
0.00685000	-4.149602837420939e-1	-1.414960283742094e0	1.414960283742094e0
0.00687000	-4.640290494833877e-1	-1.464029049483388e0	1.464029049483388e0
0.00689000	-5.128129457573987e-1	-1.512812945757399e0	1.512812945757399e0
0.00691000	-5.613144461050731e-1	-1.561314446105073e0	1.561314446105073e0
0.00693000	-6.095359955127967e-1	-1.609535995512797e0	1.609535995512797e0
0.00695000	2.807970121486209e0	1.807970121486209e0	1.807970121486209e0
0.00697000	2.760301251170422e0	1.760301251170422e0	1.760301251170422e0
0.00699000	2.712905164089625e0	1.712905164089625e0	1.712905164089625e0
0.00701000	1.716542306898254e0	7.165423068982542e-1	7.165423068982542e-1
0.00703000	1.669684808437360e0	6.696848084373601e-1	6.696848084373601e-1
0.00705000	7.244668590041294e-1	-2.755331409958706e-1	2.755331409958706e-1
0.00707000	6.781388206159223e-1	-3.218611793840777e-1	3.218611793840777e-1
0.00709000	6.320721533892788e-1	-3.679278466107212e-1	3.679278466107212e-1
0.00711000	1.040173930332927e0	4.017393033292693e-2	4.017393033292693e-2
0.00713000	9.946234131859826e-1	-5.376586814017426e-3	5.376586814017426e-3
0.00715000	6.612098074168982e-1	-3.387901925831018e-1	3.387901925831018e-1
0.00717000	6.161668139533975e-1	-3.838331860466025e-1	3.838331860466025e-1
0.00719000	5.713744073798365e-1	-4.286255926201635e-1	4.286255926201635e-1
0.00721000	8.135374735679838e-1	-1.864625264320162e-1	1.864625264320162e-1
