x	f_N	f_N_minus_1	abs_dev
0.00211000	2.573363769315144e0	1.573363769315144e0	1.573363769315144e0
0.00213000	1.147820429816234e0	1.478204298162338e-1	1.478204298162338e-1
0.00215000	3.557852893530029e-1	-6.442147106469971e-1	6.442147106469971e-1
0.00217000	-7.101640303000475e-2	-1.071016403030005e0	1.071016403030005e0
0.00219000	-1.157257392879858e0	-2.157257392879858e0	2.157257392879858e0
0.00221000	1.242502762036312e0	2.425027620363118e-1	2.425027620363118e-1
0.00223000	1.238497822678477e0	2.384978226784766e-1	2.384978226784766e-1
0.00225000	5.913749131663908e-1	-4.086250868336092e-1	4.086250868336092e-1
0.00227000	9.196228083704223e-1	-8.037719162957768e-2	8.037719162957768e-2
0.00229000	4.803418456659382e-2	-9.519658154334062e-1	9.519658154334062e-1
0.00231000	-8.893040898252619e-1	-1.889304089825262e0	1.889304089825262e0
0.00233000	1.067819979604621e0	6.781997960462127e-2	6.781997960462127e-2
0.00235000	-2.012570987608394e-1	-1.201257098760840e0	1.201257098760840e0
0.00237000	-3.074985178088583e-1	-1.307498517808858e0	1.307498517808858e0
0.00239000	2.085489692639833e0	1.085489692639833e0	1.085489692639833e0
0.00241000	1.031223111589824e0	3.122311158982383e-2	3.122311158982383e-2
0.00243000	2.293375307657660e-1	-7.706624692342341e-1	7.706624692342341e-1
0.00245000	-1.655919035153046e-1	-1.165591903515305e0	1.165591903515305e0
0.00247000	1.166907270061521e-1	-8.833092729938479e-1	8.833092729938479e-1
0.00249000	6.875954231129126e-1	-3.124045768870874e-1	3.124045768870874e-1
0.00251000	1.039532499061445e0	3.953249906144496e-2	3.953249906144496e-2
0.00253000	1.188145915670485e0	1.881459156704850e-1	1.881459156704850e-1
0.00255000	1.194423995390902e0	1.944239953909024e-1	1.944239953909024e-1
0.00257000	2.089908064774364e-1	-7.910091935225636e-1	7.910091935225636e-1
0.00259000	1.119832401288925e0	1.198324012889247e-1	1.198324012889247e-1
0.00261000	1.745858483427794e0	7.458584834277937e-1	7.458584834277937e-1
0.00263000	1.401441791340020e0	4.014417913400197e-1	4.014417913400197e-1
0.00265000	2.604199325179375e0	1.604199325179375e0	1.604199325179375e0
0.00267000	2.061350698852397e0	1.061350698852397e0	1.061350698852397e0
0.00269000	1.826899688059591e0	8.268996880595909e-1	8.268996880595909e-1
0.00271000	1.893614048574263e-1	-8.106385951425736e-1	8.106385951425736e-1
0.00273000	-3.215986359489368e-1	-1.321598635948937e0	1.321598635948937e0
0.00275000	-3.608406925057714e-1	-1.360840692505771e0	1.360840692505771e0
0.00277000	-1.425542934214721e0	-2.425542934214722e0	2.425542934214722e0
0.00279000	2.540132244067273e0	1.540132244067273e0	1.540132244067273e0
0.00281000	7.095896821437182e-1	-2.904103178562818e-1	2.904103178562818e-1
0.00283000	1.160131295962015e0	1.601312959620149e-1	1.601312959620149e-1
0.00285000	2.686663105241023e-1	-7.313336894758977e-1	7.313336894758977e-1
0.00287000	-1.632340480363991e0	-2.632340480363991e0	2.632340480363991e0
0.00289000	-5.138660952469895e-1	-1.513866095246990e0	1.513866095246990e0
0.00291000	-1.028330530905772e0	-2.028330530905771e0	2.028330530905771e0
0.00293000	-3.889212753587027e-2	-1.038892127535870e0	1.038892127535870e0
0.00295000	6.062774642456177e-1	-3.937225357543823e-1	3.937225357543823e-1
0.00297000	-5.664717770368078e-1	-1.566471777036808e0	1.566471777036808e0
0.00299000	2.608446995851555e0	1.608446995851555e0	1.608446995851555e0
0.00301000	2.333152862762342e0	1.333152862762342e0	1.333152862762342e0
0.00303000	1.816434482711230e0	8.164344827112304e-1	8.164344827112304e-1
0.00305000	3.411690382498609e-1	-6.588309617501391e-1	6.588309617501391e-1
0.00307000	-6.023437595774813e-2	-1.060234375957748e0	1.060234375957748e0
0.00309000	1.785475950477849e0	7.854759504778495e-1	7.854759504778495e-1
0.00311000	-5.743332500713490e-2	-1.057433325007135e0	1.057433325007135e0
0.00313000	9.180462031845152e-1	-8.195379681548476e-2	8.195379681548476e-2
0.00315000	9.200250134903317e-1	-7.997498650966828e-2	7.997498650966828e-2
0.00317000	1.021320365626157e0	2.132036562615736e-2	2.132036562615736e-2
0.00319000	-1.349877301591700e0	-2.349877301591700e0	2.349877301591700e0
0.00321000	7.563394764949802e-1	-2.436605235050198e-1	2.436605235050198e-1
0.00323000	5.369179701269300e-1	-4.630820298730700e-1	4.630820298730700e-1
0.00325000	5.164890668064669e-1	-4.835109331935331e-1	4.835109331935331e-1
0.00327000	1.235791975043236e0	2.357919750432362e-1	2.357919750432362e-1
0.00329000	1.520293146615081e0	5.202931466150813e-1	5.202931466150813e-1
0.00331000	2.137567892452864e0	1.137567892452864e0	1.137567892452864e0
0.00333000	5.550083763506635e-1	-4.449916236493365e-1	4.449916236493365e-1
0.00335000	2.407992444944473e0	1.407992444944473e0	1.407992444944473e0
0.00337000	1.007898854395942e0	7.898854395941513e-3	7.898854395941513e-3
0.00339000	1.214915760348616e0	2.149157603486160e-1	2.149157603486160e-1
0.00341000	2.095180416425756e0	1.095180416425756e0	1.095180416425756e0
0.00343000	1.455156824296814e0	4.551568242968136e-1	4.551568242968136e-1
0.00345000	9.069403192940265e-1	-9.305968070597348e-2	9.305968070597348e-2
0.00347000	7.340502640400598e-1	-2.659497359599402e-1	2.659497359599402e-1
0.00349000	3.326514238693522e0	2.326514238693522e0	2.326514238693522e0
0.00351000	9.500478267232177e-1	-4.995217327678225e-2	4.995217327678225e-2
0.00353000	8.104873787170944e-1	-1.895126212829056e-1	1.895126212829056e-1
0.00355000	8.051084892837940e-1	-1.948915107162060e-1	1.948915107162060e-1
0.00357000	6.417950165672539e-1	-3.582049834327461e-1	3.582049834327461e-1
0.00359000	1.327983474440437e0	3.279834744404366e-1	3.279834744404366e-1
0.00361000	4.704614259701476e-1	-5.295385740298524e-1	5.295385740298524e-1
0.00363000	1.810929032883225e0	8.109290328832248e-1	8.109290328832248e-1
0.00365000	2.581539659513481e-2	-9.741846034048652e-1	9.741846034048652e-1
0.00367000	-3.665883524671934e-1	-1.366588352467193e0	1.366588352467193e0
0.00369000	-5.889651957656317e-1	-1.588965195765632e0	1.588965195765632e0
0.00371000	3.672508098437370e-1	-6.327491901562630e-1	6.327491901562630e-1
0.00373000	2.176837895831046e-1	-7.823162104168955e-1	7.823162104168955e-1
0.00375000	8.947513623242800e-1	-1.052486376757200e-1	1.052486376757200e-1
0.00377000	-5.926131969297509e-2	-1.059261319692975e0	1.059261319692975e0
0.00379000	2.009503141066981e0	1.009503141066981e0	1.009503141066981e0
0.00381000	1.762176386932808e0	7.621763869328078e-1	7.621763869328078e-1
0.00383000	8.370968842309018e-1	-1.629031157690982e-1	1.629031157690982e-1
0.00385000	9.602075890164889e-1	-3.979241098351105e-2	3.979241098351105e-2
0.00387000	2.160741144257269e-1	-7.839258855742731e-1	7.839258855742731e-1
0.00389000	9.286075330173384e-1	-7.139246698266155e-2	7.139246698266155e-2
0.00391000	1.514683812975317e0	5.146838129753171e-1	5.146838129753171e-1
0.00393000	1.584127277833683e0	5.841272778336830e-1	5.841272778336830e-1
0.00395000	3.411812542346462e-1	-6.588187457653538e-1	6.588187457653538e-1
0.00397000	1.602133758249032e0	6.021337582490325e-1	6.021337582490325e-1
0.00399000	1.471469989477427e0	4.714699894774268e-1	4.714699894774268e-1
0.00401000	2.299295250450429e-1	-7.700704749549572e-1	7.700704749549572e-1
0.00403000	6.994084192684723e-1	-3.005915807315277e-1	3.005915807315277e-1
0.00405000	1.648909985542910e0	6.489099855429097e-1	6.489099855429097e-1
0.00407000	1.925853868600120e0	9.258538686001203e-1	9.258538686001203e-1
0.00409000	6.572617608650246e-1	-3.427382391349754e-1	3.427382391349754e-1
0.00411000	3.573557034343775e-1	-6.426442965656225e-1	6.426442965656225e-1
0.00413000	6.481502330008316e-1	-3.518497669991684e-1	3.518497669991684e-1
0.00415000	-1.494764790642058e0	-2.494764790642058e0	2.494764790642058e0
0.00417000	1.978173171808830e0	9.781731718088305e-1	9.781731718088305e-1
0.00419000	1.979164451251549e0	9.791644512515494e-1	9.791644512515494e-1
0.00421000	-5.242824300535178e-2	-1.052428243005352e0	1.052428243005352e0
0.00423000	1.018769324237083e0	1.876932423708344e-2	1.876932423708344e-2
0.00425000	2.587392462565350e-1	-7.412607537434650e-1	7.412607537434650e-1
0.00427000	-2.392412048996227e-1	-1.239241204899623e0	1.239241204899623e0
0.00429000	2.285251986989411e-1	-7.714748013010588e-1	7.714748013010588e-1
0.00431000	1.165855291240355e-1	-8.834144708759645e-1	8.834144708759645e-1
0.00433000	-2.736359276082113e-1	-1.273635927608211e0	1.273635927608211e0
0.00435000	-1.522592391278439e0	-2.522592391278439e0	2.522592391278439e0
0.00437000	-1.631472335331337e0	-2.631472335331337e0	2.631472335331337e0
0.00439000	1.112838983441079e0	1.128389834410790e-1	1.128389834410790e-1
0.00441000	8.781544372594733e-1	-1.218455627405267e-1	1.218455627405267e-1
0.00443000	-2.277895386455538e-1	-1.227789538645554e0	1.227789538645554e0
0.00445000	-3.270902398592138e-1	-1.327090239859214e0	1.327090239859214e0
0.00447000	-6.296999948722427e-1	-1.629699994872243e0	1.629699994872243e0
0.00449000	-6.021764348662779e-1	-1.602176434866278e0	1.602176434866278e0
0.00451000	3.469832595269269e-1	-6.530167404730731e-1	6.530167404730731e-1
0.00453000	2.456752368119778e-1	-7.543247631880222e-1	7.543247631880222e-1
0.00455000	-1.378525370613304e-1	-1.137852537061330e0	1.137852537061330e0
0.00457000	5.174993692759441e-1	-4.825006307240559e-1	4.825006307240559e-1
0.00459000	-7.154859701693943e-1	-1.715485970169394e0	1.715485970169394e0
0.00461000	-1.072277434167095e0	-2.072277434167095e0	2.072277434167095e0
0.00463000	2.507930736900613e0	1.507930736900613e0	1.507930736900613e0
0.00465000	2.411795048822735e0	1.411795048822735e0	1.411795048822735e0
0.00467000	2.578495516807434e0	1.578495516807434e0	1.578495516807434e0
0.00469000	1.097087619903371e0	9.708761990337056e-2	9.708761990337056e-2
0.00471000	2.208225228769998e0	1.208225228769998e0	1.208225228769998e0
0.00473000	2.328493577280096e0	1.328493577280096e0	1.328493577280096e0
0.00475000	2.096780925786205e0	1.096780925786205e0	1.096780925786205e0
0.00477000	1.904155061418566e0	9.041550614185661e-1	9.041550614185661e-1
0.00479000	1.184080022080596e0	1.840800220805960e-1	1.840800220805960e-1
0.00481000	9.269994238186537e-1	-7.300057618134626e-2	7.300057618134626e-2
0.00483000	8.379099537070905e-1	-1.620900462929095e-1	1.620900462929095e-1
0.00485000	9.927183377139214e-1	-7.281662286078627e-3	7.281662286078627e-3
0.00487000	1.741132493151632e-2	-9.825886750684837e-1	9.825886750684837e-1
0.00489000	-6.950087893226260e-2	-1.069500878932263e0	1.069500878932263e0
0.00491000	1.909530907193867e0	9.095309071938669e-1	9.095309071938669e-1
0.00493000	9.665000090914156e-1	-3.349999090858435e-2	3.349999090858435e-2
0.00495000	8.816862202302636e-1	-1.183137797697364e-1	1.183137797697364e-1
0.00497000	-3.490838457692388e-1	-1.349083845769239e0	1.349083845769239e0
0.00499000	7.817618895006304e-1	-2.182381104993696e-1	2.182381104993696e-1
0.00501000	1.473036584760870e0	4.730365847608700e-1	4.730365847608700e-1
0.00503000	1.390904495203474e0	3.909044952034739e-1	3.909044952034739e-1
0.00505000	1.309422956850495e0	3.094229568504947e-1	3.094229568504947e-1
0.00507000	1.084165290468638e0	8.416529046863763e-2	8.416529046863763e-2
0.00509000	1.003961879035271e0	3.961879035270677e-3	3.961879035270677e-3
0.00511000	1.038585516702238e0	3.858551670223842e-2	3.858551670223842e-2
0.00513000	7.057347807026650e-1	-2.942652192973350e-1	2.942652192973350e-1
0.00515000	6.273929007854441e-1	-3.726070992145559e-1	3.726070992145559e-1
0.00517000	-2.971686064244415e-1	-1.297168606424441e0	1.297168606424441e0
0.00519000	-3.743052401261098e-1	-1.374305240126110e0	1.374305240126110e0
0.00521000	2.949633545410182e0	1.949633545410182e0	1.949633545410182e0
0.00523000	2.873674557272463e0	1.873674557272463e0	1.873674557272463e0
0.00525000	2.953989403786397e0	1.953989403786397e0	1.953989403786397e0
0.00527000	2.029211170874442e0	1.029211170874442e0	1.029211170874442e0
0.00529000	1.954968720779794e0	9.549687207797939e-1	9.549687207797939e-1
0.00531000	1.246430863978337e0	2.464308639783366e-1	2.464308639783366e-1
0.00533000	1.836828029649867e-1	-8.163171970350134e-1	8.163171970350134e-1
0.00535000	-3.592700603161860e-1	-1.359270060316186e0	1.359270060316186e0
0.00537000	-4.313128489645559e-1	-1.431312848964556e0	1.431312848964556e0
0.00539000	7.579046284045995e-1	-2.420953715954005e-1	2.420953715954005e-1
0.00541000	6.869251910103239e-1	-3.130748089896761e-1	3.130748089896761e-1
0.00543000	6.164686223998219e-1	-3.835313776001781e-1	3.835313776001781e-1
0.00545000	1.181271689113610e-1	-8.818728310886390e-1	8.818728310886390e-1
0.00547000	1.099781091833534e0	9.978109183353379e-2	9.978109183353379e-2
0.00549000	1.030858926671256e0	3.085892667125623e-2	3.085892667125623e-2
0.00551000	1.525840488319153e-3	-9.984741595116808e-1	9.984741595116808e-1
0.00553000	-6.640106855010115e-2	-1.066401068550101e0	1.066401068550101e0
0.00555000	-1.338384142801342e-1	-1.133838414280134e0	1.133838414280134e0
0.00557000	3.178192581550886e0	2.178192581550886e0	2.178192581550886e0
0.00559000	2.945525587515143e0	1.945525587515143e0	1.945525587515143e0
0.00561000	2.879525590816379e0	1.879525590816379e0	1.879525590816379e0
0.00563000	1.646894936608799e0	6.468949366087988e-1	6.468949366087988e-1
0.00565000	2.123663380739456e0	1.123663380739456e0	1.123663380739456e0
0.00567000	2.059055264853238e0	1.059055264853238e0	1.059055264853238e0
0.00569000	9.145640415155070e-1	-8.543595848449304e-2	8.543595848449304e-2
0.00571000	8.508595272980567e-1	-1.491404727019433e-1	1.491404727019433e-1
0.00573000	-1.868049885720874e-1	-1.186804988572087e0	1.186804988572087e0
0.00575000	-8.203219875446997e-2	-1.082032198754470e0	1.082032198754470e0
0.00577000	-1.444164439951539e-1	-1.144416443995154e0	1.144416443995154e0
0.00579000	-2.063697099941203e-1	-1.206369709994120e0	1.206369709994120e0
0.00581000	-2.678964474836251e-1	-1.267896447483625e0	1.267896447483625e0
0.00583000	-3.923406234903113e-1	-1.392340623490311e0	1.392340623490311e0
0.00585000	6.090299967799961e-1	-3.909700032200039e-1	3.909700032200039e-1
0.00587000	5.487567459617493e-1	-4.512432540382507e-1	4.512432540382507e-1
0.00589000	-9.484799775948417e-1	-1.948479977594842e0	1.948479977594842e0
0.00591000	-1.007938732043240e0	-2.007938732043240e0	2.007938732043240e0
0.00593000	-1.066996415635306e0	-2.066996415635305e0	2.066996415635305e0
0.00595000	-1.125657072783083e0	-2.125657072783083e0	2.125657072783083e0
0.00597000	2.453552701748031e0	1.453552701748031e0	1.453552701748031e0
0.00599000	2.218250231173257e0	1.218250231173257e0	1.218250231173257e0
0.00601000	2.160756924345386e0	1.160756924345386e0	1.160756924345386e0
0.00603000	9.911316733695367e-1	-8.868326630463330e-3	8.868326630463330e-3
0.00605000	9.343973478491049e-1	-6.560265215089511e-2	6.560265215089511e-2
0.00607000	5.616673250864480e-1	-4.383326749135520e-1	4.383326749135520e-1
0.00609000	5.056770502557723e-1	-4.943229497442277e-1	4.943229497442277e-1
0.00611000	4.536328913326431e-1	-5.463671086673569e-1	5.463671086673569e-1
0.00613000	3.983721256402303e-1	-6.016278743597697e-1	6.016278743597697e-1
0.00615000	3.434707795620826e-1	-6.565292204379174e-1	6.565292204379174e-1
0.00617000	2.889253579317759e-1	-7.110746420682241e-1	7.110746420682241e-1
0.00619000	1.111379588588574e0	1.113795885885744e-1	1.113795885885744e-1
0.00621000	1.057535710314352e0	5.753571031435167e-2	5.753571031435167e-2
0.00623000	-2.102649808008678e-1	-1.210264980800868e0	1.210264980800868e0
0.00625000	-2.634207636958386e-1	-1.263420763695839e0	1.263420763695839e0
0.00627000	3.053186815699040e-1	-6.946813184300960e-1	6.946813184300960e-1
0.00629000	9.559309520897139e-1	-4.406904791028610e-2	4.406904791028610e-2
0.00631000	9.037828414501436e-1	-9.621715854985635e-2	9.621715854985635e-2
0.00633000	3.373145060024634e-1	-6.626854939975366e-1	6.626854939975366e-1
0.00635000	2.858223415444417e-1	-7.141776584555584e-1	7.141776584555584e-1
0.00637000	2.346535187784414e-1	-7.653464812215586e-1	7.653464812215586e-1
0.00639000	1.838050016322640e-1	-8.161949983677360e-1	8.161949983677360e-1
0.00641000	1.332737919253678e-1	-8.667262080746322e-1	8.667262080746322e-1
0.00643000	8.784315525786740e-1	-1.215684474213260e-1	1.215684474213260e-1
0.00645000	8.285261118400600e-1	-1.714738881599400e-1	1.714738881599400e-1
0.00647000	1.421136429130061e0	4.211364291300606e-1	4.211364291300606e-1
0.00649000	1.371845204812230e0	3.718452048122303e-1	3.718452048122303e-1
0.00651000	-9.411486126185969e-1	-1.941148612618597e0	1.941148612618597e0
0.00653000	-9.898368904353406e-1	-1.989836890435341e0	1.989836890435341e0
0.00655000	-1.497629746555390e-1	-1.149762974655539e0	1.149762974655539e0
0.00657000	-1.978593018535005e-1	-1.197859301853500e0	1.197859301853500e0
0.00659000	8.760649811983819e-1	-1.239350188016181e-1	1.239350188016181e-1
0.00661000	8.285498744953658e-1	-1.714501255046342e-1	1.714501255046342e-1
0.00663000	7.813214351027660e-1	-2.186785648972340e-1	2.186785648972340e-1
0.00665000	7.343770765486102e-1	-2.656229234513898e-1	2.656229234513898e-1
0.00667000	1.087402084189383e0	8.740208418938256e-2	8.740208418938256e-2
0.00669000	1.041018251521119e0	4.101825152111904e-2	4.101825152111904e-2
0.00671000	9.949109245617551e-1	-5.089075438244883e-3	5.089075438244883e-3
0.00673000	9.490776381786730e-1	-5.092236182132703e-2	5.092236182132703e-2
0.00675000	9.035159564556345e-1	-9.648404354436546e-2	9.648404354436546e-2
0.00677000	9.910615137807531e-1	-8.938486219246866e-3	8.938486219246866e-3
0.00679000	9.460358483445195e-1	-5.396415165548052e-2	5.396415165548052e-2
0.00681000	8.799717487185865e-1	-1.200282512814135e-1	1.200282512814135e-1
0.00683000	8.354726958557241e-1	-1.645273041442759e-1	1.645273041442759e-1
0.00685000	-4.079543473052241e-1	-1.407954347305224e0	1.407954347305224e0
0.00687000	-4.519359726194085e-1	-1.451935972619409e0	1.451935972619409e0
0.00689000	-4.956622619375855e-1	-1.495662261937585e0	1.495662261937585e0
0.00691000	-5.391354323595602e-1	-1.539135432359560e0	1.539135432359560e0
0.00693000	-5.823576753909392e-1	-1.582357675390939e0	1.582357675390939e0
0.00695000	2.668962741592393e0	1.668962741592393e0	1.668962741592393e0
0.00697000	2.626235879367386e0	1.626235879367386e0	1.626235879367386e0
0.00699000	2.583753519930498e0	1.583753519930498e0	1.583753519930498e0
0.00701000	1.709473325298427e0	7.094733252984273e-1	7.094733252984273e-1
0.00703000	1.667473717007227e0	6.674737170072271e-1	6.674737170072271e-1
0.00705000	7.383928239898804e-1	-2.616071760101196e-1	2.616071760101196e-1
0.00707000	6.968677846874030e-1	-3.031322153125970e-1	3.031322153125970e-1
0.00709000	6.555770192314773e-1	-3.444229807685227e-1	3.444229807685227e-1
0.00711000	1.119054663970833e0	1.190546639708328e-1	1.190546639708328e-1
0.00713000	1.078226537406844e0	7.822653740684449e-2	7.822653740684449e-2
0.00715000	7.173736312513997e-1	-2.826263687486003e-1	2.826263687486003e-1
0.00717000	6.770004115134955e-1	-3.229995884865045e-1	3.229995884865045e-1
0.00719000	6.368517993958468e-1	-3.631482006041532e-1	3.631482006041532e-1
