index	eigenvalue
0	-3.318731639653130e-6
1	-3.187741103436392e-6
2	-2.999802009013342e-6
3	-2.923023106436192e-6
4	-2.722612210624390e-6
5	-2.588919325719218e-6
6	-2.551301394536932e-6
7	-2.384617563065556e-6
8	-2.160844414377990e-6
9	-2.057637729827985e-6
10	-1.983893561892816e-6
11	-1.762352859422445e-6
12	-1.703015406717000e-6
13	-1.640725890155611e-6
14	-1.400254950453464e-6
15	-1.367888960281613e-6
16	-1.278219082567324e-6
17	-1.000394270109242e-6
18	-8.319899146390838e-7
19	-6.202400506382202e-7
20	-3.611117595957751e-7
21	-3.500385571460915e-7
22	-1.610871393681538e-7
23	-3.110246910168430e-8
24	3.776480957739742e-8
25	6.494225384734450e-8
26	1.674013977703217e-7
27	2.583368473356571e-7
28	4.262685600674436e-7
29	4.470181022804999e-7
30	5.368152768124994e-7
31	6.275143934663864e-7
32	6.647241322243904e-7
33	7.900387669716264e-7
34	8.403988616831640e-7
35	9.071563900347683e-7
36	9.330363082893256e-7
37	1.089891256451946e-6
38	1.111267469655580e-6
39	1.261853027786597e-6
40	1.360232634042872e-6
41	1.465935140657033e-6
42	1.506170086527074e-6
43	1.597356022760720e-6
44	1.652093938517589e-6
45	1.731383615168577e-6
46	1.777269627520064e-6
47	1.819042763949880e-6
48	1.923993960072068e-6
49	2.012060625487229e-6
50	2.102767393679578e-6
51	2.187067053628166e-6
52	2.252093489526659e-6
53	2.311105425964552e-6
54	2.325218800511306e-6
55	2.454727176666656e-6
56	2.479695524281173e-6
57	2.515564370937597e-6
58	2.556451331772207e-6
59	2.656395253816291e-6
60	2.673355031524112e-6
61	2.761606664478316e-6
62	2.779630237346630e-6
63	2.815917192077992e-6
64	2.879959322032753e-6
65	2.899267307526386e-6
66	2.978975469625772e-6
67	3.027567098900213e-6
68	3.071453448869469e-6
69	3.134666757325662e-6
70	3.196594941611179e-6
71	3.245327827994261e-6
72	3.261827485350592e-6
73	3.297442523810997e-6
74	3.392097564662107e-6
75	3.455747832896543e-6
76	3.492706626905854e-6
77	3.521631392386244e-6
78	3.622000544822539e-6
79	3.671724455777393e-6
80	3.715380134743515e-6
81	3.789736815733451e-6
82	3.859105996097766e-6
83	3.875767107026499e-6
84	3.898707202691237e-6
85	3.938407756793949e-6
86	3.990546217429658e-6
87	4.038484326994471e-6
88	4.078107447407628e-6
89	4.104836982512522e-6
90	4.144275092400029e-6
91	4.192308117214550e-6
92	4.212759289934145e-6
93	4.285979872556637e-6
94	4.327978462847901e-6
95	4.355258469217351e-6
96	4.457302495588451e-6
97	4.497881526151358e-6
98	4.505151776893382e-6
99	4.568421871795649e-6
100	4.642557005229672e-6
101	4.683949407100729e-6
102	4.716902082462852e-6
103	4.792461416791599e-6
104	4.820291165016229e-6
105	4.857005448669086e-6
106	4.936145024671261e-6
107	4.990876444356382e-6
108	5.024391373855899e-6
109	5.184421821530914e-6
110	5.207528145954946e-6
111	5.261587046616172e-6
112	5.309869146555134e-6
113	5.329277081458199e-6
114	5.393066640155613e-6
115	5.452832023774125e-6
116	5.502574250942538e-6
117	5.543579989794452e-6
118	5.591719382302894e-6
119	5.651139997998109e-6
120	5.719571856073283e-6
121	5.745958787678664e-6
122	5.794365995090146e-6
123	5.908634402858263e-6
124	5.923915892810005e-6
125	5.994332427292467e-6
126	6.021423152463212e-6
127	6.143946025703905e-6
128	6.217605007424901e-6
129	6.271057199727093e-6
130	6.319340127704120e-6
131	6.322349508635675e-6
132	6.444260861916248e-6
133	6.529638592075322e-6
134	6.609321043279519e-6
135	6.672616632875503e-6
136	6.713951592417613e-6
137	6.786605140565170e-6
138	6.856644891024662e-6
139	6.907516015846300e-6
140	6.962583145056650e-6
141	7.012901387585782e-6
142	7.077109604393947e-6
143	7.150038621855866e-6
144	7.235888737972847e-6
145	7.274691429636156e-6
146	7.368834186240933e-6
147	7.420308509527262e-6
148	7.456071103998263e-6
149	7.475188868680432e-6
150	7.636621655927435e-6
151	7.717769968957683e-6
152	7.756528590532534e-6
153	7.814415574219893e-6
154	7.886946029675401e-6
155	8.029400230200919e-6
156	8.131500548307054e-6
157	8.189780316425379e-6
158	8.252763932953590e-6
159	8.269779776708885e-6
160	8.443930823612397e-6
161	8.493068567512555e-6
162	8.573628255088836e-6
163	8.627980141382013e-6
164	8.703007393113426e-6
165	8.732543144016578e-6
166	8.760163386648067e-6
167	8.856602925582251e-6
168	8.946611913096566e-6
169	9.032839772197091e-6
170	9.069015165017705e-6
171	9.093509205255168e-6
172	9.185693852709921e-6
173	9.203236702204859e-6
174	9.247175344545708e-6
175	9.315174528056935e-6
176	9.356742860989280e-6
177	9.399904284666027e-6
178	9.461156986332477e-6
179	9.547444845326789e-6
180	9.601748344172497e-6
181	9.710832800872497e-6
182	9.780881219398599e-6
183	9.827755781921165e-6
184	9.875737273696627e-6
185	1.002336508865615e-5
186	1.004732051152195e-5
187	1.011410602729446e-5
188	1.017821032271012e-5
189	1.025065513056674e-5
190	1.030639224507948e-5
191	1.038115697799666e-5
192	1.043677659791137e-5
193	1.051341623954176e-5
194	1.057541079687205e-5
195	1.066934117628473e-5
196	1.076000684033432e-5
197	1.081034716763249e-5
198	1.085953563165382e-5
199	1.096363634489184e-5
200	1.103311592872796e-5
201	1.108435370598884e-5
202	1.117713283475668e-5
203	1.127386809462466e-5
204	1.129204926429787e-5
205	1.139769964080208e-5
206	1.140674807645179e-5
207	1.146543872574008e-5
208	1.164779065873728e-5
209	1.171758677154245e-5
210	1.180471218039263e-5
211	1.183959588539350e-5
212	1.187642960102181e-5
213	1.192696588391729e-5
214	1.199634692184402e-5
215	1.204809951450772e-5
216	1.208194967874938e-5
217	1.223693132722773e-5
218	1.230126042901016e-5
219	1.245973064765615e-5
220	1.253277921990864e-5
221	1.259876869442456e-5
222	1.268266592273924e-5
223	1.278522790085629e-5
224	1.289202360482002e-5
225	1.293064039101734e-5
226	1.297239514879054e-5
227	1.311413918650674e-5
228	1.314503127671702e-5
229	1.321967480216045e-5
230	1.325076031280245e-5
231	1.328349935232675e-5
232	1.334563788275804e-5
233	1.341666831659029e-5
234	1.358388727825033e-5
235	1.366995091036437e-5
236	1.368494174624063e-5
237	1.375786380045093e-5
238	1.388524089696085e-5
239	1.398270417569960e-5
240	1.401880201727903e-5
241	1.410433382077604e-5
242	1.414615303594394e-5
243	1.423217078215558e-5
244	1.434622490581936e-5
245	1.447731638836209e-5
246	1.458268074855002e-5
247	1.460644434617749e-5
248	1.477362739032305e-5
249	1.490423531834076e-5
250	1.490880038333809e-5
251	1.495725897528482e-5
252	1.503889982014718e-5
253	1.512498522974761e-5
254	1.520027868211128e-5
255	1.528944833351920e-5
256	1.540196608412012e-5
257	1.545468231040341e-5
258	1.550282018225361e-5
259	1.559770669222106e-5
260	1.570391969853092e-5
261	1.576687243891145e-5
262	1.587894816383526e-5
263	1.595161740954937e-5
264	1.604255863414150e-5
265	1.607802481864576e-5
266	1.617294816934164e-5
267	1.628006232692759e-5
268	1.643269021321805e-5
269	1.656136322955362e-5
270	1.664780058048192e-5
271	1.671685415825853e-5
272	1.686393926484893e-5
273	1.693417481671868e-5
274	1.698049300117755e-5
275	1.705420394340000e-5
276	1.719458505906690e-5
277	1.727230442822598e-5
278	1.730934774832564e-5
279	1.739354435096133e-5
280	1.752304440636971e-5
281	1.758268154018933e-5
282	1.759993839870257e-5
283	1.765304904264212e-5
284	1.772145852581107e-5
285	1.776454560256963e-5
286	1.781892200851556e-5
287	1.794012745015015e-5
288	1.808191357744100e-5
289	1.813588799984735e-5
290	1.822304625806024e-5
291	1.830608705774269e-5
292	1.832545928580254e-5
293	1.842823725489102e-5
294	1.854635649467795e-5
295	1.862919138631014e-5
296	1.865219626037265e-5
297	1.874559564177671e-5
298	1.885781377169567e-5
299	1.889373376485567e-5
