bin_center	count	density
1.690555294502463e-1	97	2.899923124503030e0
5.069258583286683e-1	1	2.989611468559825e-2
8.447961872070903e-1	0	0.000000000000000e0
1.182666516085512e0	0	0.000000000000000e0
1.520536844963934e0	0	0.000000000000000e0
1.858407173842356e0	0	0.000000000000000e0
2.196277502720779e0	0	0.000000000000000e0
2.534147831599201e0	0	0.000000000000000e0
2.872018160477622e0	0	0.000000000000000e0
3.209888489356044e0	1	2.989611468559825e-2
