index	eigenvalue
0	5.625621818512554e-5
1	5.906044517680785e-5
2	6.014101372731247e-5
3	6.213534007851235e-5
4	6.515042802127070e-5
5	6.683220202335920e-5
6	6.699936312871191e-5
7	7.008845297619184e-5
8	7.166801532899925e-5
9	7.362750851293645e-5
10	7.468890610923662e-5
11	7.580075666707011e-5
12	7.777693632647878e-5
13	7.937478267006143e-5
14	8.429570469592881e-5
15	8.705272470945306e-5
16	8.809896548613327e-5
17	9.210077835811328e-5
18	9.521208235970644e-5
19	9.630089394927119e-5
20	1.000427016117445e-4
21	1.037204264315051e-4
22	1.053629217675132e-4
23	1.078392371844599e-4
24	1.085987338690911e-4
25	1.133526437693853e-4
26	1.159477244667582e-4
27	1.208261522088372e-4
28	1.224660651839633e-4
29	1.277391583969259e-4
30	1.299317637267745e-4
31	1.318052033680845e-4
32	1.369000349719177e-4
33	1.412047197297769e-4
34	1.430131140456677e-4
35	1.466474765661133e-4
36	1.472398999080648e-4
37	1.558907650997662e-4
38	1.574406016168674e-4
39	1.630991880493821e-4
40	1.677761347042072e-4
41	1.723632793371072e-4
42	1.744377857068689e-4
43	1.832170453638233e-4
44	1.871592839594282e-4
45	1.912039468360619e-4
46	1.921718284049072e-4
47	1.992181133185972e-4
48	2.034256143764654e-4
49	2.171620204375077e-4
50	2.221750325160140e-4
51	2.258631420551967e-4
52	2.345943332846862e-4
53	2.433272264346101e-4
54	2.551926378687839e-4
55	2.662305118353820e-4
56	2.717958708288675e-4
57	2.820045057034668e-4
58	2.913210587974239e-4
59	2.939207527049624e-4
60	2.997981773094014e-4
61	3.159564311464006e-4
62	3.252969684409827e-4
63	3.356328362577957e-4
64	3.472417330676019e-4
65	3.506416606585856e-4
66	3.684142456943420e-4
67	3.694728843317871e-4
68	3.939149081431706e-4
69	4.022581819460604e-4
70	4.224288241968741e-4
71	4.298538588666250e-4
72	4.393798924063404e-4
73	4.585162693740512e-4
74	4.635387656941137e-4
75	4.859587241371307e-4
76	5.241252442716264e-4
77	5.407675716502565e-4
78	5.740989200856177e-4
79	5.912206187291348e-4
80	6.163006444105052e-4
81	6.289032366918714e-4
82	6.507372241870387e-4
83	6.691927069820431e-4
84	6.910161236470799e-4
85	7.336256436418135e-4
86	7.481487606329739e-4
87	8.031861999211972e-4
88	8.101312102604779e-4
89	8.430247113440456e-4
90	9.334955149433558e-4
91	9.433947219869844e-4
92	1.014412954213258e-3
93	1.099084950385890e-3
94	1.123205910546959e-3
95	1.170236740758307e-3
96	1.200154166420185e-3
97	1.282893207942347e-3
98	1.308400985731164e-3
99	1.358611872058643e-3
100	1.481368656147207e-3
101	1.504197112184470e-3
102	1.575646447065340e-3
103	1.669593008148862e-3
104	1.705443344810512e-3
105	1.726516762946790e-3
106	1.845550628012050e-3
107	2.031133292318443e-3
108	2.039328133328607e-3
109	2.112014037457775e-3
110	2.280577468767151e-3
111	2.362822573174472e-3
112	2.472736573634187e-3
113	2.581622834006860e-3
114	2.823813230550662e-3
115	3.028617589549094e-3
116	3.457902712779720e-3
117	3.989735171145251e-3
118	4.350279658977902e-3
119	4.851151925919097e-3
120	4.899292708551451e-3
121	5.648465668128434e-3
122	6.124849502292893e-3
123	6.710354894870263e-3
124	7.141748730802936e-3
125	7.370196844810580e-3
126	9.156823930034162e-3
127	9.957572863490763e-3
128	1.095588090577899e-2
129	1.297883774401064e-2
130	1.397120603449215e-2
131	1.648946445303810e-2
132	1.778556114795850e-2
133	2.122775901205933e-2
134	2.284384191504871e-2
135	2.297122894702982e-2
136	2.406704920683621e-2
137	2.517098442123158e-2
138	2.572903128837627e-2
139	2.705555294882838e-2
140	2.833287426437138e-2
141	3.255806733932487e-2
142	3.642005322425962e-2
143	4.202778091678292e-2
144	5.974849471435881e-2
145	7.740738325091870e-2
146	1.686868659539318e-1
147	6.672635042367766e-1
148	3.653437038216794e0
