rank	k	weight	d_k	omega	is_prime	factors
948	138599	1.007949969499e-7	2	1	prime	138599 (prime)
949	138617	1.007655011519e-7	2	1	prime	138617 (prime)
950	6	9.763884464332e-8	4	2	composite	2·3
951	186368	9.546947082823e-8	48	3	composite	2^11·7·13
952	650240	9.472841560424e-8	44	3	composite	2^10·5·127
953	761856	9.431916965570e-8	56	3	composite	2^13·3·31
954	143357	9.339643099731e-8	2	1	prime	143357 (prime)
955	143387	9.335220384762e-8	2	1	prime	143387 (prime)
956	23	9.285730850797e-8	2	1	prime	23 (prime)
957	59	9.134583868808e-8	2	1	prime	59 (prime)
958	12281	8.948823163604e-8	2	1	prime	12281 (prime)
959	499	8.927464166509e-8	2	1	prime	499 (prime)
960	229348	8.809229259736e-8	12	3	composite	2^2·7·8191
961	797	8.799680774831e-8	2	1	prime	797 (prime)
962	3307	8.764142615879e-8	2	1	prime	3307 (prime)
963	147451	8.761880445756e-8	2	1	prime	147451 (prime)
964	147457	8.761070487681e-8	2	1	prime	147457 (prime)
965	224	8.595195469718e-8	12	2	composite	2^5·7
966	151189	8.276582519625e-8	2	1	prime	151189 (prime)
967	151201	8.275084920382e-8	2	1	prime	151201 (prime)
968	2029	7.991536322151e-8	2	1	prime	2029 (prime)
969	458696	7.714639602652e-8	16	3	composite	2^3·7·8191
970	802816	7.623588299189e-8	45	2	composite	2^14·7^2
971	157679	7.518097971549e-8	2	1	prime	157679 (prime)
972	157721	7.513506476244e-8	2	1	prime	157721 (prime)
973	158699	7.407668889544e-8	2	1	prime	158699 (prime)
974	158731	7.404240575273e-8	2	1	prime	158731 (prime)
975	159739	7.297351549068e-8	2	1	prime	159739 (prime)
976	159763	7.294832391920e-8	2	1	prime	159763 (prime)
977	5405400	7.280626111000e-8	384	6	composite	2^3·3^3·5^2·7·11·13
978	162557	7.009518467202e-8	2	1	prime	162557 (prime)
979	162563	7.008922328793e-8	2	1	prime	162563 (prime)
980	1931	7.006386570573e-8	2	1	prime	1931 (prime)
981	163819	6.885643740464e-8	2	1	prime	163819 (prime)
982	163841	6.883510869279e-8	2	1	prime	163841 (prime)
983	2000166	6.681807349217e-8	16	4	composite	2·3·7·47623
984	166319	6.648939668070e-8	2	1	prime	166319 (prime)
985	166349	6.646167170793e-8	2	1	prime	166349 (prime)
986	131056	6.405857386439e-8	10	2	composite	2^4·8191
987	1777664	6.174047477039e-8	56	3	composite	2^13·7·31
988	172031	6.148237455300e-8	2	1	prime	172031 (prime)
989	172049	6.146742121564e-8	2	1	prime	172049 (prime)
990	3641344	6.028858182749e-8	52	3	composite	2^12·7·127
991	174583	5.941069438973e-8	2	1	prime	174583 (prime)
992	174599	5.939800722579e-8	2	1	prime	174599 (prime)
993	178813	5.618052478151e-8	2	1	prime	178813 (prime)
994	178817	5.617758426102e-8	2	1	prime	178817 (prime)
995	180181	5.518690839555e-8	2	1	prime	180181 (prime)
996	180211	5.516538629046e-8	2	1	prime	180211 (prime)
997	181439	5.429407036023e-8	2	1	prime	181439 (prime)
998	181457	5.428143763250e-8	2	1	prime	181457 (prime)
999	2000313	5.239955346482e-8	12	3	composite	3^2·7·31751
1000	7673	5.178509368742e-8	2	1	prime	7673 (prime)
1001	43243200	5.100291893627e-8	672	6	composite	2^6·3^3·5^2·7·11·13
1002	186343	5.099410677741e-8	2	1	prime	186343 (prime)
1003	186377	5.097218524535e-8	2	1	prime	186377 (prime)
1004	910336	4.941559383330e-8	44	3	composite	2^10·7·127
1005	991	4.897814847090e-8	2	1	prime	991 (prime)
1006	190471	4.842277899811e-8	2	1	prime	190471 (prime)
1007	195071	4.575873359280e-8	2	1	prime	195071 (prime)
1008	195077	4.575538903271e-8	2	1	prime	195077 (prime)
1009	4	4.513321160604e-8	3	1	composite	2^2
1010	196583	4.492612305244e-8	2	1	prime	196583 (prime)
1011	196597	4.491850901025e-8	2	1	prime	196597 (prime)
1012	196613	4.490980940369e-8	2	1	prime	196613 (prime)
1013	1040384	4.425336465489e-8	28	2	composite	2^13·127
1014	25945920	4.393568243797e-8	560	6	composite	2^6·3^4·5·7·11·13
1015	1523712	4.343261485423e-8	60	3	composite	2^14·3·31
1016	14414400	4.321011328091e-8	504	6	composite	2^6·3^2·5^2·7·11·13
1017	200699	4.276000332632e-8	2	1	prime	200699 (prime)
1018	200713	4.275287678774e-8	2	1	prime	200713 (prime)
1019	201599	4.230506876426e-8	2	1	prime	201599 (prime)
1020	201611	4.229904680563e-8	2	1	prime	201611 (prime)
1021	390625	4.067320494685e-8	9	1	composite	5^8
1022	206303	4.002950509065e-8	2	1	prime	206303 (prime)
1023	206341	4.001179512706e-8	2	1	prime	206341 (prime)
1024	211319	3.777916570955e-8	2	1	prime	211319 (prime)
1025	211333	3.777312362907e-8	2	1	prime	211333 (prime)
1026	32432400	3.732479943402e-8	600	6	composite	2^4·3^4·5^2·7·11·13
1027	212923	3.709514222585e-8	2	1	prime	212923 (prime)
1028	212969	3.707576910026e-8	2	1	prime	212969 (prime)
1029	520192	3.558518299713e-8	26	2	composite	2^12·127
1030	222247	3.520703563228e-8	2	1	prime	222247 (prime)
1031	1690624	3.494029012805e-8	44	3	composite	2^10·13·127
1032	221747	3.361137654513e-8	2	1	prime	221747 (prime)
1033	221773	3.360176477391e-8	2	1	prime	221773 (prime)
1034	222199	3.344479616649e-8	2	1	prime	222199 (prime)
1035	491520	3.323142972256e-8	64	3	composite	2^15·3·5
1036	360404	3.276713982491e-8	12	3	composite	2^2·11·8191
1037	226799	3.180981757864e-8	2	1	prime	226799 (prime)
1038	226813	3.180500407944e-8	2	1	prime	226813 (prime)
1039	720808	3.156231359123e-8	16	3	composite	2^3·11·8191
1040	227581	3.154240883227e-8	2	1	prime	227581 (prime)
1041	227593	3.153832859443e-8	2	1	prime	227593 (prime)
1042	229343	3.095062749274e-8	2	1	prime	229343 (prime)
1043	229351	3.094797399571e-8	2	1	prime	229351 (prime)
1044	229373	3.094067860158e-8	2	1	prime	229373 (prime)
1045	229393	3.093404837101e-8	2	1	prime	229393 (prime)
1046	2001651	3.018569546165e-8	8	3	composite	3·53·12589
1047	9	3.009325214262e-8	3	1	composite	3^2
1048	1430528	2.897309607491e-8	44	3	composite	2^10·11·127
1049	507904	2.853484104115e-8	30	2	composite	2^14·31
1050	39	2.843406493160e-8	4	2	composite	3·13
1051	245759	2.607773983248e-8	2	1	prime	245759 (prime)
1052	245771	2.607455818187e-8	2	1	prime	245771 (prime)
1053	249463	2.511916890984e-8	2	1	prime	249463 (prime)
1054	249497	2.511058362505e-8	2	1	prime	249497 (prime)
1055	251983	2.449302437967e-8	2	1	prime	251983 (prime)
1056	252001	2.448862495391e-8	2	1	prime	252001 (prime)
1057	253951	2.401803366303e-8	2	1	prime	253951 (prime)
1058	253969	2.401374459107e-8	2	1	prime	253969 (prime)
1059	1269760	2.319092812177e-8	56	3	composite	2^13·5·31
1060	851864	2.316779155350e-8	16	3	composite	2^3·13·8191
1061	1261568	2.297499182027e-8	60	3	composite	2^14·7·11
1062	177147	2.278866194883e-8	12	1	composite	3^11
1063	1560576	2.271114831936e-8	52	3	composite	2^12·3·127
1064	425932	2.268822437328e-8	12	3	composite	2^2·13·8191
1065	260089	2.261101528198e-8	2	1	prime	260089 (prime)
1066	260111	2.260616637360e-8	2	1	prime	260111 (prime)
1067	393168	2.245360415389e-8	20	3	composite	2^4·3·8191
1068	262111	2.217088040980e-8	2	1	prime	262111 (prime)
1069	262121	2.216873115503e-8	2	1	prime	262121 (prime)
1070	262139	2.216486324680e-8	2	1	prime	262139 (prime)
1071	262147	2.216314454015e-8	2	1	prime	262147 (prime)
1072	3121152	2.186255000527e-8	56	3	composite	2^13·3·127
1073	2001301	2.158701855815e-8	4	2	composite	557·3593
1074	64864800	2.091972654083e-8	720	6	composite	2^5·3^4·5^2·7·11·13
1075	270329	2.049133496998e-8	2	1	prime	270329 (prime)
1076	270337	2.048978103375e-8	2	1	prime	270337 (prime)
1077	277183	1.921337991155e-8	2	1	prime	277183 (prime)
1078	277213	1.920801333416e-8	2	1	prime	277213 (prime)
1079	2661120	1.913360303219e-8	288	5	composite	2^8·3^3·5·7·11
1080	2001443	1.886520472971e-8	4	2	composite	337·5939
1081	114674	1.814902017230e-8	8	3	composite	2·7·8191
1082	1489	1.774767065586e-8	2	1	prime	1489 (prime)
1083	286711	1.760065896627e-8	2	1	prime	286711 (prime)
1084	286721	1.759905845450e-8	2	1	prime	286721 (prime)
1085	294911	1.634786116051e-8	2	1	prime	294911 (prime)
1086	294919	1.634669495716e-8	2	1	prime	294919 (prime)
1087	1490944	1.615891811314e-8	60	3	composite	2^14·7·13
1088	229376	1.578914190670e-8	32	2	composite	2^15·7
1089	458752	1.557615411979e-8	34	2	composite	2^16·7
1090	17297280	1.538324199712e-8	512	6	composite	2^7·3^3·5·7·11·13
1091	2002560	1.464248756633e-8	128	5	composite	2^7·3·5·7·149
1092	11	1.397864332099e-8	2	1	prime	11 (prime)
1093	315389	1.367538773030e-8	2	1	prime	315389 (prime)
1094	315407	1.367328929986e-8	2	1	prime	315407 (prime)
1095	317437	1.343918262403e-8	2	1	prime	317437 (prime)
1096	317453	1.343735730820e-8	2	1	prime	317453 (prime)
1097	319483	1.320824764510e-8	2	1	prime	319483 (prime)
1098	319489	1.320757764385e-8	2	1	prime	319489 (prime)
1099	2001081	1.270941471658e-8	8	3	composite	3·31·21517
1100	325093	1.259980320490e-8	2	1	prime	325093 (prime)
1101	325133	1.259559096973e-8	2	1	prime	325133 (prime)
1102	589824	1.253649986252e-8	51	2	composite	2^16·3^2
1103	327629	1.233615059749e-8	2	1	prime	327629 (prime)
1104	327647	1.233430368590e-8	2	1	prime	327647 (prime)
1105	131072	1.218599973147e-8	18	1	composite	2^17
1106	2000292	1.213094281971e-8	24	4	composite	2^2·3·7·23813
1107	332623	1.183655415882e-8	2	1	prime	332623 (prime)
1108	332641	1.183479898708e-8	2	1	prime	332641 (prime)
1109	393216	1.179590072655e-8	36	2	composite	2^17·3
1110	4987	1.140895065029e-8	2	1	prime	4987 (prime)
1111	344053	1.078346939581e-8	2	1	prime	344053 (prime)
1112	344083	1.078085980635e-8	2	1	prime	344083 (prime)
1113	349183	1.034820931245e-8	2	1	prime	349183 (prime)
1114	349187	1.034787837755e-8	2	1	prime	349187 (prime)
1115	357619	9.677913569951e-9	2	1	prime	357619 (prime)
1116	357649	9.675625401998e-9	2	1	prime	357649 (prime)
1117	524287	9.637537951081e-9	2	1	prime	524287 (prime)
1118	61	9.499111942345e-9	2	1	prime	61 (prime)
1119	360391	9.469219502840e-9	2	1	prime	360391 (prime)
1120	360407	9.468030781553e-9	2	1	prime	360407 (prime)
1121	2002383	9.091268488413e-9	12	3	composite	3^2·31·7177
1122	1019	8.791487854465e-9	2	1	prime	1019 (prime)
1123	372733	8.603325680364e-9	2	1	prime	372733 (prime)
1124	372739	8.602928437762e-9	2	1	prime	372739 (prime)
1125	2000320	8.347815772314e-9	112	5	composite	2^6·5·7·19·47
1126	380917	8.081280351207e-9	2	1	prime	380917 (prime)
1127	380929	8.080543082235e-9	2	1	prime	380929 (prime)
1128	1081344	7.777422948560e-9	64	3	composite	2^15·3·11
1129	3555328	7.771701074038e-9	60	3	composite	2^14·7·31
1130	780288	7.692175832763e-9	48	3	composite	2^11·3·127
1131	390119	7.538661474665e-9	2	1	prime	390119 (prime)
1132	390151	7.536851337602e-9	2	1	prime	390151 (prime)
1133	11531520	7.422133404345e-9	432	6	composite	2^8·3^2·5·7·11·13
1134	393161	7.368855455701e-9	2	1	prime	393161 (prime)
1135	393181	7.367754024475e-9	2	1	prime	393181 (prime)
1136	393209	7.366212443461e-9	2	1	prime	393209 (prime)
1137	393241	7.364451118282e-9	2	1	prime	393241 (prime)
1138	2000712	7.247809165212e-9	32	4	composite	2^3·3·7·11909
1139	2002200	7.109802350197e-9	96	5	composite	2^3·3·5^2·47·71
1140	2001000	7.088217756551e-9	128	5	composite	2^3·3·5^3·23·29
1141	1820672	6.966550309787e-9	48	3	composite	2^11·7·127
1142	401407	6.930763540902e-9	2	1	prime	401407 (prime)
1143	401411	6.930558641654e-9	2	1	prime	401411 (prime)
1144	2000756	6.774915958014e-9	12	3	composite	2^2·223·2243
1145	180202	6.528625102963e-9	8	3	composite	2·11·8191
1146	18018000	6.489882240810e-9	480	6	composite	2^4·3^2·5^3·7·11·13
1147	412667	6.380914610378e-9	2	1	prime	412667 (prime)
1148	412717	6.378589168850e-9	2	1	prime	412717 (prime)
1149	2000911	6.335759123128e-9	8	3	composite	11·101·1801
1150	415799	6.237136227699e-9	2	1	prime	415799 (prime)
1151	415801	6.237045643531e-9	2	1	prime	415801 (prime)
1152	7282688	6.229579756496e-9	56	3	composite	2^13·7·127
1153	2000088	6.021535157449e-9	24	3	composite	2^3·3^2·27779
1154	422627	5.936531092577e-9	2	1	prime	422627 (prime)
1155	422657	5.935247881719e-9	2	1	prime	422657 (prime)
1156	2217600	5.918395714688e-9	288	5	composite	2^7·3^2·5^2·7·11
1157	2001700	5.871583447901e-9	36	4	composite	2^2·5^2·37·541
1158	1376256	5.857297000492e-9	68	3	composite	2^16·3·7
1159	425911	5.797945754931e-9	2	1	prime	425911 (prime)
1160	425939	5.796780304867e-9	2	1	prime	425939 (prime)
1161	1277952	5.732955229274e-9	64	3	composite	2^15·3·13
1162	2000502	5.707765865066e-9	24	4	composite	2·3^2·7·15877
1163	2000077	5.521483832754e-9	4	2	composite	541·3697
1164	2000618	5.519015686771e-9	12	3	composite	2·43^2·541
1165	2002241	5.516019349960e-9	4	2	composite	541·3701
1166	2001159	5.498948100909e-9	16	3	composite	3^3·137·541
1167	2000971	5.480973833331e-9	8	3	composite	7·29·9857
1168	655280	5.410000666221e-9	20	3	composite	2^4·5·8191
1169	1300480	5.171116003500e-9	48	3	composite	2^11·5·127
1170	443501	5.116080381866e-9	2	1	prime	443501 (prime)
1171	443533	5.114926516734e-9	2	1	prime	443533 (prime)
1172	444403	5.083669174278e-9	2	1	prime	444403 (prime)
1173	444421	5.083024775270e-9	2	1	prime	444421 (prime)
1174	6242304	5.026912221880e-9	60	3	composite	2^14·3·127
1175	2001885	5.026613670546e-9	16	4	composite	3·5·37·3607
1176	2002363	4.950244501541e-9	8	3	composite	11·29·6277
1177	2793472	4.723989563449e-9	56	3	composite	2^13·11·31
1178	455167	4.714365007957e-9	2	1	prime	455167 (prime)
1179	455171	4.714233547296e-9	2	1	prime	455171 (prime)
1180	2000544	4.626184746977e-9	96	5	composite	2^5·3·7·13·229
1181	458683	4.600390139316e-9	2	1	prime	458683 (prime)
1182	458701	4.599814736319e-9	2	1	prime	458701 (prime)
1183	458747	4.598344536280e-9	2	1	prime	458747 (prime)
1184	458789	4.597002702165e-9	2	1	prime	458789 (prime)
1185	2000841	4.593445194246e-9	8	3	composite	3·41·16267
1186	3381248	4.571199107571e-9	48	3	composite	2^11·13·127
1187	212966	4.410870998667e-9	8	3	composite	2·13·8191
1188	2	4.345739873573e-9	2	1	prime	2 (prime)
1189	40639	4.224842085413e-9	2	1	prime	40639 (prime)
1190	1146880	4.177817016368e-9	64	3	composite	2^15·5·7
1191	2002067	3.937469306225e-9	4	2	composite	1201·1667
1192	2000866	3.913592433768e-9	24	4	composite	2·7^2·17·1201
1193	3301376	3.868155981329e-9	56	3	composite	2^13·13·31
1194	491503	3.673282853493e-9	2	1	prime	491503 (prime)
1195	491527	3.672685757125e-9	2	1	prime	491527 (prime)
1196	2000160	3.652933594077e-9	96	4	composite	2^5·3^3·5·463
1197	498947	3.493102460320e-9	2	1	prime	498947 (prime)
1198	498961	3.492772865496e-9	2	1	prime	498961 (prime)
1199	2002320	3.488129171248e-9	120	4	composite	2^4·3^5·5·103
1200	28828800	3.426960592905e-9	576	6	composite	2^7·3^2·5^2·7·11·13
1201	2000683	3.425584005059e-9	4	2	composite	179·11177
1202	49139	3.418424414910e-9	2	1	prime	49139 (prime)
1203	2000124	3.405884689821e-9	36	4	composite	2^2·3^2·7·7937
1204	1657	3.359928716013e-9	2	1	prime	1657 (prime)
1205	2002112	3.353556568413e-9	56	4	composite	2^6·7·41·109
1206	2001732	3.333222034105e-9	24	4	composite	2^2·3·31·5381
1207	260096	3.332702378050e-9	24	2	composite	2^11·127
1208	507901	3.289076687732e-9	2	1	prime	507901 (prime)
1209	507907	3.288944401795e-9	2	1	prime	507907 (prime)
1210	313	3.244865150619e-9	2	1	prime	313 (prime)
1211	7	3.205310747752e-9	2	1	prime	7 (prime)
1212	36036000	3.157542907420e-9	576	6	composite	2^5·3^2·5^3·7·11·13
1213	2080768	3.137419573217e-9	30	2	composite	2^14·127
1214	2000616	3.102154920822e-9	32	4	composite	2^3·3·31·2689
1215	520151	3.030641531909e-9	2	1	prime	520151 (prime)
1216	520193	3.029794145713e-9	2	1	prime	520193 (prime)
1217	2000062	2.960534546403e-9	8	3	composite	2·41·24391
1218	524221	2.949700350191e-9	2	1	prime	524221 (prime)
1219	524231	2.949504361751e-9	2	1	prime	524231 (prime)
1220	524269	2.948759738479e-9	2	1	prime	524269 (prime)
1221	983040	2.948666144064e-9	68	3	composite	2^16·3·5
1222	524309	2.947976151470e-9	2	1	prime	524309 (prime)
1223	2000876	2.925642574844e-9	12	3	composite	2^2·43·11633
1224	262142	2.826871455117e-9	4	2	composite	2·131071
1225	2001406	2.805903573506e-9	16	4	composite	2·11·29·3137
1226	2001986	2.698852284208e-9	16	4	composite	2·7·29·4931
1227	540629	2.646115798099e-9	2	1	prime	540629 (prime)
1228	540677	2.645278186616e-9	2	1	prime	540677 (prime)
1229	2001510	2.628443796809e-9	80	5	composite	2·3^4·5·7·353
1230	2001400	2.535175122767e-9	24	3	composite	2^3·5^2·10007
1231	3669568	2.511515122123e-9	28	3	composite	2^6·7·8191
1232	2001719	2.493064130199e-9	4	2	composite	101·19819
1233	2000295	2.474732558420e-9	40	4	composite	3^4·5·11·449
1234	393213	2.440826971051e-9	4	2	composite	3·131071
1235	2002309	2.423701161444e-9	4	2	composite	1123·1783
1236	554383	2.417191567587e-9	2	1	prime	554383 (prime)
1237	554417	2.416652274142e-9	2	1	prime	554417 (prime)
1238	2002540	2.343942762947e-9	24	4	composite	2^2·5·223·449
1239	36871	2.336898843618e-9	2	1	prime	36871 (prime)
1240	2000744	2.291448843466e-9	16	3	composite	2^3·449·557
1241	2000783	2.280615827902e-9	4	2	composite	479·4177
1242	2000957	2.239282808980e-9	8	3	composite	7·31·9221
1243	1179648	2.228628760291e-9	54	2	composite	2^17·3^2
1244	29	2.200934691502e-9	2	1	prime	29 (prime)
1245	2002434	2.191035116951e-9	40	4	composite	2·3·7^4·139
1246	2002091	2.181935052460e-9	16	3	composite	7^3·13·449
1247	2001193	2.163379857834e-9	4	2	composite	449·4457
1248	573437	2.133792548964e-9	2	1	prime	573437 (prime)
1249	573451	2.133597523777e-9	2	1	prime	573451 (prime)
1250	2001854	2.106634879507e-9	8	3	composite	2·839·1193
1251	2000893	2.019533283372e-9	4	2	composite	433·4621
1252	2000661	2.015435391746e-9	16	4	composite	3·13·43·1193
1253	2001642	2.009684968302e-9	16	4	composite	2·3·449·743
1254	2001600	1.930241935850e-9	126	4	composite	2^6·3^2·5^2·139
1255	589811	1.917779744794e-9	2	1	prime	589811 (prime)
1256	589829	1.917555059042e-9	2	1	prime	589829 (prime)
1257	2032	1.896879996634e-9	10	2	composite	2^4·127
1258	57337	1.870586881357e-9	4	2	composite	7·8191
1259	19459440	1.860186349398e-9	480	6	composite	2^4·3^5·5·7·11·13
1260	72072000	1.847448622287e-9	672	6	composite	2^6·3^2·5^3·7·11·13
1261	2001330	1.797795664241e-9	48	5	composite	2·3^2·5·37·601
1262	917392	1.750048880770e-9	20	3	composite	2^4·7·8191
1263	2002532	1.746739892544e-9	36	4	composite	2^2·7^2·17·601
1264	2000844	1.746393986513e-9	18	3	composite	2^2·3^2·55579
1265	2861056	1.746169318789e-9	48	3	composite	2^11·11·127
1266	2000504	1.741104032512e-9	32	4	composite	2^3·11·127·179
1267	2001062	1.717209529990e-9	16	3	composite	2·7^3·2917
1268	2000101	1.710575711063e-9	8	3	composite	17·29·4057
1269	2000729	1.691259891040e-9	4	2	composite	601·3329
1270	2001931	1.687242298916e-9	4	2	composite	601·3331
1271	2001467	1.674483768508e-9	8	2	composite	13^3·911
1272	2752512	1.653066801439e-9	72	3	composite	2^17·3·7
1273	2001903	1.632357129764e-9	12	3	composite	3·17^2·2309
1274	2000493	1.600819941659e-9	24	3	composite	3^2·11^3·167
1275	99876869	1.582488500062e-9	2	1	prime	99876869 (prime)
1276	99876851	1.582488493076e-9	2	1	prime	99876851 (prime)
1277	97517617	1.581533041104e-9	2	1	prime	97517617 (prime)
1278	97517543	1.581533010792e-9	2	1	prime	97517543 (prime)
1279	95420441	1.580644312008e-9	2	1	prime	95420441 (prime)
1280	95420401	1.580644294575e-9	2	1	prime	95420401 (prime)
1281	92274527	1.579235915612e-9	2	1	prime	92274527 (prime)
1282	92274467	1.579235888043e-9	2	1	prime	92274467 (prime)
1283	92273989	1.579235666874e-9	2	1	prime	92273989 (prime)
1284	92273959	1.579235652894e-9	2	1	prime	92273959 (prime)
1285	92263439	1.579230782867e-9	2	1	prime	92263439 (prime)
1286	92263387	1.579230758709e-9	2	1	prime	92263387 (prime)
1287	91553797	1.578899717443e-9	2	1	prime	91553797 (prime)
1288	91553771	1.578899705354e-9	2	1	prime	91553771 (prime)
1289	89391119	1.577858580817e-9	2	1	prime	89391119 (prime)
1290	89391103	1.577858572728e-9	2	1	prime	89391103 (prime)
1291	86486419	1.576378885638e-9	2	1	prime	86486419 (prime)
1292	86486399	1.576378875403e-9	2	1	prime	86486399 (prime)
1293	2882880	1.575189250343e-9	336	6	composite	2^6·3^2·5·7·11·13
1294	83885933	1.574967871297e-9	2	1	prime	83885933 (prime)
1295	83885917	1.574967862250e-9	2	1	prime	83885917 (prime)
1296	83885447	1.574967599613e-9	2	1	prime	83885447 (prime)
1297	83885413	1.574967580409e-9	2	1	prime	83885413 (prime)
1298	83875849	1.574962230504e-9	2	1	prime	83875849 (prime)
1299	83875829	1.574962219344e-9	2	1	prime	83875829 (prime)
1300	83230739	1.574598563579e-9	2	1	prime	83230739 (prime)
1301	83230717	1.574598551326e-9	2	1	prime	83230717 (prime)
1302	81264649	1.573454882158e-9	2	1	prime	81264649 (prime)
1303	80740391	1.573140586018e-9	2	1	prime	80740391 (prime)
1304	80740339	1.573140554921e-9	2	1	prime	80740339 (prime)
1305	2000561	1.572282462262e-9	4	2	composite	641·3121
1306	73513459	1.568355053176e-9	2	1	prime	73513459 (prime)
1307	73513421	1.568355025481e-9	2	1	prime	73513421 (prime)
1308	72072017	1.567286753923e-9	2	1	prime	72072017 (prime)
1309	72071983	1.567286728534e-9	2	1	prime	72071983 (prime)
1310	69189163	1.565017851819e-9	2	1	prime	69189163 (prime)
1311	69189119	1.565017816014e-9	2	1	prime	69189119 (prime)
1312	67108739	1.563260521698e-9	2	1	prime	67108739 (prime)
1313	67108729	1.563260512762e-9	2	1	prime	67108729 (prime)
1314	67108369	1.563260199502e-9	2	1	prime	67108369 (prime)
1315	67108351	1.563260183768e-9	2	1	prime	67108351 (prime)
1316	67100681	1.563253505202e-9	2	1	prime	67100681 (prime)
1317	67100669	1.563253494826e-9	2	1	prime	67100669 (prime)
1318	66584591	1.562800619293e-9	2	1	prime	66584591 (prime)
1319	66584561	1.562800592295e-9	2	1	prime	66584561 (prime)
1320	64864817	1.561239943148e-9	2	1	prime	64864817 (prime)
1321	64864799	1.561239926360e-9	2	1	prime	64864799 (prime)
1322	61261219	1.557688457255e-9	2	1	prime	61261219 (prime)
1323	61261199	1.557688436311e-9	2	1	prime	61261199 (prime)
1324	58720171	1.554924900440e-9	2	1	prime	58720171 (prime)
1325	58720141	1.554924866010e-9	2	1	prime	58720141 (prime)
1326	58719821	1.554924503223e-9	2	1	prime	58719821 (prime)
1327	58719803	1.554924482925e-9	2	1	prime	58719803 (prime)
1328	58713091	1.554916869611e-9	2	1	prime	58713091 (prime)
1329	58713077	1.554916853768e-9	2	1	prime	58713077 (prime)
1330	58261523	1.554400685186e-9	2	1	prime	58261523 (prime)
1331	58261501	1.554400659821e-9	2	1	prime	58261501 (prime)
1332	57657623	1.553697872255e-9	2	1	prime	57657623 (prime)
1333	57657583	1.553697825444e-9	2	1	prime	57657583 (prime)
1334	56885261	1.552777498167e-9	2	1	prime	56885261 (prime)
1335	56885219	1.552777447679e-9	2	1	prime	56885219 (prime)
1336	54525871	1.549806344976e-9	2	1	prime	54525871 (prime)
1337	54525841	1.549806305727e-9	2	1	prime	54525841 (prime)
1338	54525547	1.549805919744e-9	2	1	prime	54525547 (prime)
1339	54525533	1.549805901273e-9	2	1	prime	54525533 (prime)
1340	54519317	1.549797737967e-9	2	1	prime	54519317 (prime)
1341	54519281	1.549797690220e-9	2	1	prime	54519281 (prime)
1342	54099989	1.549242746391e-9	2	1	prime	54099989 (prime)
1343	54099959	1.549242706732e-9	2	1	prime	54099959 (prime)
1344	54054017	1.549181384022e-9	2	1	prime	54054017 (prime)
1345	54053983	1.549181338483e-9	2	1	prime	54053983 (prime)
1346	52822039	1.547497648725e-9	2	1	prime	52822039 (prime)
1347	52821983	1.547497570206e-9	2	1	prime	52821983 (prime)
1348	51891883	1.546174086484e-9	2	1	prime	51891883 (prime)
1349	51891811	1.546173982379e-9	2	1	prime	51891811 (prime)
1350	51380233	1.545425857080e-9	2	1	prime	51380233 (prime)
1351	51380179	1.545425776997e-9	2	1	prime	51380179 (prime)
1352	50331571	1.543845362430e-9	2	1	prime	50331571 (prime)
1353	50331517	1.543845279607e-9	2	1	prime	50331517 (prime)
1354	50331277	1.543844909969e-9	2	1	prime	50331277 (prime)
1355	50331241	1.543844854924e-9	2	1	prime	50331241 (prime)
1356	50325511	1.543836040074e-9	2	1	prime	50325511 (prime)
1357	50325497	1.543836018395e-9	2	1	prime	50325497 (prime)
1358	49938433	1.543235952287e-9	2	1	prime	49938433 (prime)
1359	49938431	1.543235949292e-9	2	1	prime	49938431 (prime)
1360	2001350	1.542298355063e-9	24	4	composite	2·5^2·13·3079
1361	48758789	1.541349145334e-9	2	1	prime	48758789 (prime)
1362	48758783	1.541349135509e-9	2	1	prime	48758783 (prime)
1363	47710213	1.539594685699e-9	2	1	prime	47710213 (prime)
1364	47710207	1.539594675039e-9	2	1	prime	47710207 (prime)
1365	46137271	1.536815372470e-9	2	1	prime	46137271 (prime)
1366	46137253	1.536815339554e-9	2	1	prime	46137253 (prime)
1367	46137001	1.536814879214e-9	2	1	prime	46137001 (prime)
1368	46136957	1.536814798879e-9	2	1	prime	46136957 (prime)
1369	46131713	1.536805220174e-9	2	1	prime	46131713 (prime)
1370	46131707	1.536805209060e-9	2	1	prime	46131707 (prime)
1371	45776911	1.536152113302e-9	2	1	prime	45776911 (prime)
1372	45776893	1.536152080028e-9	2	1	prime	45776893 (prime)
1373	44695561	1.534098549283e-9	2	1	prime	44695561 (prime)
1374	44695549	1.534098526143e-9	2	1	prime	44695549 (prime)
1375	43243201	1.531181168991e-9	2	1	prime	43243201 (prime)
1376	43243181	1.531181127379e-9	2	1	prime	43243181 (prime)
1377	41942963	1.528400541622e-9	2	1	prime	41942963 (prime)
1378	41942951	1.528400515129e-9	2	1	prime	41942951 (prime)
1379	41942741	1.528400052007e-9	2	1	prime	41942741 (prime)
1380	41942711	1.528399985899e-9	2	1	prime	41942711 (prime)
1381	41937923	1.528389432462e-9	2	1	prime	41937923 (prime)
1382	41937919	1.528389423493e-9	2	1	prime	41937919 (prime)
1383	41615381	1.527673004862e-9	2	1	prime	41615381 (prime)
1384	41615347	1.527672928714e-9	2	1	prime	41615347 (prime)
