index	eigenvalue
0	2.331457214973713e-6
1	2.527612527034670e-6
2	2.545421298391400e-6
3	2.823370832981601e-6
4	3.032614719483820e-6
5	3.094111258997694e-6
6	3.305664010186621e-6
7	3.473294089529764e-6
8	3.666124845847394e-6
9	3.822555651767502e-6
10	4.012602095798062e-6
11	4.098294346270706e-6
12	4.105768929014688e-6
13	4.334829740676356e-6
14	4.422277119178996e-6
15	4.496746231843015e-6
16	4.618527153372964e-6
17	4.852558363334346e-6
18	4.926884520120693e-6
19	5.045702227388528e-6
20	5.141706238278240e-6
21	5.307244633061128e-6
22	5.445713929403096e-6
23	5.473274471654845e-6
24	5.564432052815424e-6
25	5.718169905241992e-6
26	5.761889760130936e-6
27	5.950020700359853e-6
28	6.161130608068851e-6
29	6.427591339419531e-6
30	6.490331216947312e-6
31	6.581397412526575e-6
32	6.798419177421495e-6
33	6.857497542119643e-6
34	6.974577210059659e-6
35	7.228771492505097e-6
36	7.338421555459013e-6
37	7.402234158518171e-6
38	7.504320080414227e-6
39	7.610212082430029e-6
40	7.652232299069904e-6
41	7.851137531288222e-6
42	7.921022489643893e-6
43	8.017676735558030e-6
44	8.107117937299072e-6
45	8.195850005285723e-6
46	8.259013182988028e-6
47	8.332279714381944e-6
48	8.450518615455865e-6
49	8.547182315282576e-6
50	8.562844392190892e-6
51	8.660074371059495e-6
52	8.759064530171256e-6
53	8.858883104541739e-6
54	8.921670421508554e-6
55	8.980208199596229e-6
56	9.102690472859879e-6
57	9.191243888704477e-6
58	9.259108746378858e-6
59	9.356055098312909e-6
60	9.391553976544256e-6
61	9.566605699308085e-6
62	9.620624455060627e-6
63	9.701713152239957e-6
64	9.762378892992840e-6
65	9.841011424471120e-6
66	9.919623056304716e-6
67	1.013888428935885e-5
68	1.033105344224838e-5
69	1.040179585446440e-5
70	1.040384879435210e-5
71	1.058799359598843e-5
72	1.075415056546630e-5
73	1.087966448310835e-5
74	1.102392874089225e-5
75	1.113313110054324e-5
76	1.132213379564888e-5
77	1.138090468486967e-5
78	1.160397179633101e-5
79	1.165088704389307e-5
80	1.171299274068584e-5
81	1.182438513095935e-5
82	1.197599251382000e-5
83	1.200880651827061e-5
84	1.206454062059733e-5
85	1.219575207092196e-5
86	1.230520581847317e-5
87	1.238661768588688e-5
88	1.254452462885843e-5
89	1.272814646844610e-5
90	1.280061250287556e-5
91	1.289899286187264e-5
92	1.294283654093403e-5
93	1.299621221529866e-5
94	1.316145202607573e-5
95	1.337918840834557e-5
96	1.360775490396178e-5
97	1.365394396793683e-5
98	1.372911336869298e-5
99	1.374193221084743e-5
100	1.405638546378157e-5
101	1.421016946313522e-5
102	1.425006823150123e-5
103	1.449145499452025e-5
104	1.453821707527727e-5
105	1.473349052039510e-5
106	1.489917930525811e-5
107	1.493503222984209e-5
108	1.523813266243138e-5
109	1.530032268197773e-5
110	1.544653651964164e-5
111	1.547887423109812e-5
112	1.557533864322749e-5
113	1.575404755330371e-5
114	1.584666737566126e-5
115	1.604822181497808e-5
116	1.614456251218203e-5
117	1.628713928145488e-5
118	1.632734267001960e-5
119	1.642701455353153e-5
120	1.650709132460885e-5
121	1.667849676946335e-5
122	1.678178319049650e-5
123	1.701469945128877e-5
124	1.713900575500171e-5
125	1.718781100617289e-5
126	1.736040072311336e-5
127	1.750093719454673e-5
128	1.755590592184205e-5
129	1.774319583696985e-5
130	1.781103179767785e-5
131	1.794326311818037e-5
132	1.804782389137123e-5
133	1.823315611389121e-5
134	1.837055366033868e-5
135	1.856381539998852e-5
