index	eigenvalue
0	1.021595710198186e-4
1	1.090230757290031e-4
2	1.152543202390467e-4
3	1.212828013119471e-4
4	1.280369864865487e-4
5	1.378562310410628e-4
6	1.423849019146238e-4
7	1.500582846169849e-4
8	1.678035221721594e-4
9	1.753124983817406e-4
10	1.793047437511902e-4
11	1.958695652708335e-4
12	2.010010061395270e-4
13	2.127433847965288e-4
14	2.207787347909489e-4
15	2.264593287902473e-4
16	2.487205287671357e-4
17	2.615992191386889e-4
18	2.643302960861751e-4
19	2.775952842845811e-4
20	2.947519618688725e-4
21	3.060100606185894e-4
22	3.367711603158713e-4
23	3.577503407778641e-4
24	3.662503960474922e-4
25	3.950536651187596e-4
26	4.036108808430912e-4
27	4.575052586822170e-4
28	5.037370917587080e-4
29	5.127950509956983e-4
30	5.577284276402671e-4
31	5.617666654019543e-4
32	6.092982001922678e-4
33	6.375148474463195e-4
34	6.726920949037171e-4
35	7.045560389117480e-4
36	7.930872167507603e-4
37	8.667090044948654e-4
38	9.561187962767356e-4
39	1.036229029513321e-3
40	1.101311811909504e-3
41	1.108579139103181e-3
42	1.215101463437791e-3
43	1.371444602663465e-3
44	1.425007547748268e-3
45	1.487394719702669e-3
46	1.574528063744297e-3
47	1.691234094178230e-3
48	1.775923095776333e-3
49	2.175263371330357e-3
50	2.508044095808798e-3
51	2.606659524465925e-3
52	3.027101580157950e-3
53	3.752988455097466e-3
54	4.069827183533279e-3
55	4.571281726074714e-3
56	5.368943798707998e-3
57	6.000566264471273e-3
58	7.595266773944875e-3
59	8.060752323808366e-3
60	1.000209873022608e-2
61	1.130462061040371e-2
62	1.188205454140549e-2
63	1.199483698870302e-2
64	1.306607459243271e-2
65	1.356688728010165e-2
66	1.459722908054627e-2
67	1.762271322964630e-2
68	1.812354605977076e-2
69	2.456828558963483e-2
70	3.380807701664201e-2
71	4.608338559868051e-2
72	1.046444185750461e-1
73	3.798187983911729e-1
74	1.893018666933169e0
