k	lambda_k	c_k_sq	E_k	S_cumulative
117	4.961383786394530e-04	2.511234737389777e-08	5.061561140011520e-05	1.626387849934012e-03
118	5.026832460051452e-04	8.591867490194994e-10	1.709201084077318e-06	1.628097051018089e-03
119	5.089071147702431e-04	1.777006048945715e-10	3.491808224665874e-07	1.628446231840555e-03
120	5.263656843411587e-04	2.037402584156558e-08	3.870697966769498e-05	1.667153211508250e-03
121	5.544219081974174e-04	1.578616298166230e-08	2.847319477866159e-05	1.695626406286912e-03
122	5.633431955946563e-04	3.313104078895902e-10	5.881146883115613e-07	1.696214520975223e-03
123	5.930741899194961e-04	1.341760633383236e-07	2.262382440829817e-04	1.922452765058205e-03
124	6.176043067993028e-04	3.019145749521456e-09	4.888479105931106e-06	1.927341244164136e-03
125	6.264162174465029e-04	3.463233696790586e-08	5.528646290333873e-05	1.982627707067475e-03
126	6.387337490385442e-04	4.644221566985671e-09	7.270981960756573e-06	1.989898689028231e-03
127	6.604894570963172e-04	3.106465524141648e-08	4.703277986901525e-05	2.036931468897246e-03
128	6.863218924114717e-04	1.719946914009115e-11	2.506035335643865e-08	2.036956529250602e-03
129	7.143770292610879e-04	3.536177946835518e-07	4.950016310705210e-04	2.531958160321124e-03
130	7.278722260535235e-04	1.993395175227049e-09	2.738660858149663e-06	2.534696821179273e-03
131	7.693230326308956e-04	1.740653115547801e-08	2.262577671170451e-05	2.557322597890978e-03
132	7.975753002971417e-04	3.433754566685204e-08	4.305241856669755e-05	2.600375016457675e-03
133	8.496372748048485e-04	1.902760290572898e-08	2.239497191327840e-05	2.622769988370954e-03
134	8.657180384848052e-04	2.299670876759536e-08	2.656373986135786e-05	2.649333728232312e-03
135	9.023737444468980e-04	1.174998962715370e-07	1.302120069368347e-04	2.779545735169146e-03
136	9.784705768964212e-04	1.070105509887489e-06	1.093651189064593e-03	3.873196924233739e-03
137	9.852375322329894e-04	2.449413737151943e-07	2.486114928651241e-04	4.121808417098864e-03
138	1.038507959780050e-03	1.536949168846756e-08	1.479958968414911e-05	4.136608006783012e-03
139	1.066946434552759e-03	2.080985480828816e-08	1.950412329463493e-05	4.156112130077647e-03
140	1.151706223040244e-03	2.112272628220889e-07	1.834037696388379e-04	4.339515899716486e-03
141	1.171006572318591e-03	1.261581619096808e-08	1.077348025979802e-05	4.350289379976283e-03
142	1.212863584128906e-03	2.596077017824382e-08	2.140452604724643e-05	4.371693906023530e-03
143	1.262216596025891e-03	1.230782855524871e-06	9.750963974012152e-04	5.346790303424745e-03
144	1.292821301766248e-03	1.391150521552592e-08	1.076057858616660e-05	5.357550882010911e-03
145	1.332424348090131e-03	4.741350183565779e-07	3.558438563781825e-04	5.713394738389094e-03
146	1.364449407585131e-03	1.022500654624675e-08	7.493870047071562e-06	5.720888608436166e-03
147	1.473506640890944e-03	5.015818973150966e-09	3.404001606750949e-06	5.724292610042916e-03
148	1.503251437032267e-03	4.882058254362796e-07	3.247665782379694e-04	6.049059188280886e-03
149	1.597477578187283e-03	5.250594671381001e-08	3.286803359918857e-05	6.081927221880074e-03
150	1.663209314535377e-03	2.096266206618506e-07	1.260374258548513e-04	6.207964647734925e-03
151	1.744329302115948e-03	1.251521125557329e-06	7.174798497274448e-04	6.925444497462370e-03
152	1.824571701422513e-03	5.869897621675996e-07	3.217137269584735e-04	7.247158224420844e-03
153	1.832617349239912e-03	4.762033592254739e-07	2.598487673506867e-04	7.507006991771530e-03
154	1.874485958354352e-03	3.488095317921938e-07	1.860827659111517e-04	7.693089757682682e-03
155	2.027425260888808e-03	4.006628796271140e-07	1.976215288209768e-04	7.890711286503659e-03
156	2.122121340606519e-03	7.167552170560405e-08	3.377541158184603e-05	7.924486698085506e-03
157	2.167022880823438e-03	2.184206808442561e-07	1.007929739815481e-04	8.025279672067055e-03
158	2.280076388581097e-03	3.464171879472615e-06	1.519322728318057e-03	9.544602400385111e-03
159	2.326615379411390e-03	4.914116681835005e-07	2.112131091937606e-04	9.755815509578871e-03
160	2.554803870241899e-03	1.156024157573688e-08	4.524903735425418e-06	9.760340413314297e-03
161	2.984941399537322e-03	6.729335416213412e-08	2.254427982156194e-05	9.782884693135858e-03
162	3.147949308641860e-03	4.510627201341592e-07	1.432877965651753e-04	9.926172489701034e-03
163	3.499691702357737e-03	4.159733045198706e-07	1.188599853637479e-04	1.004503247506478e-02
164	3.820219921442805e-03	1.662656043991367e-07	4.352252169198211e-05	1.008855499675676e-02
165	4.081148321756518e-03	3.489711592705924e-06	8.550808051014325e-04	1.094363580185820e-02
166	4.557115704881868e-03	4.830687243775934e-06	1.060031729850747e-03	1.200366753170894e-02
167	4.649732752167037e-03	4.824658632577932e-07	1.037620631063015e-04	1.210742959481525e-02
168	5.037199951282940e-03	9.411239883394817e-08	1.868347489560711e-05	1.212611306971085e-02
169	5.257086335981986e-03	2.884392356299937e-06	5.486674884066086e-04	1.267478055811746e-02
170	6.375715209607104e-03	7.039060598025025e-06	1.104042506073417e-03	1.377882306419088e-02
171	6.885755845365047e-03	1.010819601249374e-07	1.467986411295398e-05	1.379350292830383e-02
172	6.975327932317103e-03	2.958845568297383e-07	4.241873066051673e-05	1.383592165896435e-02
173	7.323886389542638e-03	8.153997956539312e-06	1.113343042593061e-03	1.494926470155741e-02
174	7.755676880150857e-03	1.721274335724477e-05	2.219373450342862e-03	1.716863815190027e-02
175	9.215947787212908e-03	2.459179182439308e-07	2.668395306938924e-05	1.719532210496966e-02
176	1.069156168355642e-02	9.578994099631379e-06	8.959396562584334e-04	1.809126176122810e-02
177	1.239246065783201e-02	4.679564008966354e-06	3.776137877838555e-04	1.846887554901195e-02
178	1.280461750497810e-02	7.582443530147318e-06	5.921647817437312e-04	1.906104033075568e-02
179	1.417256054866336e-02	2.665691143633571e-05	1.880881817001641e-03	2.094192214775733e-02
180	1.674311635970782e-02	8.933457812983818e-06	5.335600387083322e-04	2.147548218646566e-02
181	1.790473879907871e-02	1.430953799432992e-06	7.992039512503930e-05	2.155540258159070e-02
182	2.112372773645622e-02	5.301999475740635e-05	2.509973401422998e-03	2.406537598301369e-02
183	2.266818747183054e-02	7.355467672925927e-06	3.244841556946920e-04	2.438986013870839e-02
184	2.288255532922124e-02	1.236795243713345e-05	5.404969969127295e-04	2.493035713562112e-02
185	2.352773583157790e-02	6.889838012935157e-05	2.928389736375702e-03	2.785874687199682e-02
186	2.504251570099375e-02	1.455560731587051e-05	5.812358266902436e-04	2.843998269868707e-02
187	2.518954006241879e-02	1.075229463528224e-05	4.268555364106860e-04	2.886683823509775e-02
188	2.628529393794966e-02	2.222817088021920e-05	8.456504588722537e-04	2.971248869397001e-02
189	2.730489981274531e-02	3.781304399815925e-05	1.384844634387158e-03	3.109733332835716e-02
190	2.920135597392778e-02	2.139003397606041e-05	7.325013946324392e-04	3.182983472298960e-02
191	3.429327910943122e-02	6.529554504165004e-09	1.904033289825955e-07	3.183002512631859e-02
192	3.647268885848956e-02	2.597704551248116e-04	7.122328055732206e-03	3.895235318205079e-02
193	4.528739126406342e-02	6.540265486862327e-04	1.444169183587348e-02	5.339404501792427e-02
194	6.267194361249805e-02	3.128651680561167e-05	4.992108909060945e-04	5.389325590883037e-02
195	8.424691345085557e-02	5.568011499854592e-03	6.609157857281769e-02	1.199848344816481e-01
196	1.933584329706072e-01	2.170340926805193e-02	1.122444412411591e-01	2.322292757228072e-01
197	7.551473323224461e-01	7.692378029201410e-02	1.018659233760861e-01	3.340951990988933e-01
198	3.838527506129306e+00	1.487553953928136e-01	3.875324461145143e-02	3.728484437103447e-01
