k	lambda_k	c_k_sq	E_k	S_cumulative
68	2.139453976112884e-06	7.186013335543366e-13	3.358807160974521e-07	9.640829014007340e-06
69	2.151783916431496e-06	2.951131096083185e-15	1.371481157353997e-09	9.642200495164694e-06
70	2.169130694263296e-06	1.909837844110061e-14	8.804623203023281e-09	9.651005118367718e-06
71	2.172158818295285e-06	2.921313518116768e-13	1.344889468261543e-07	9.785494065193873e-06
72	2.178485291233650e-06	6.930226781093814e-13	3.181213483047805e-07	1.010361541349865e-05
73	2.179997573671898e-06	1.822756730300178e-17	8.361278711104259e-12	1.010362377477736e-05
74	2.198978154455725e-06	4.363175393600234e-15	1.984183146503416e-09	1.010560795792387e-05
75	2.203985994105025e-06	1.956406882869391e-15	8.876675659927829e-10	1.010649562548986e-05
76	2.213119574453996e-06	1.729452641527537e-13	7.814546766883190e-08	1.018464109315869e-05
77	2.221827781225672e-06	1.199377077946245e-13	5.398155014897728e-08	1.023862264330767e-05
78	2.243505177296225e-06	1.054353646942497e-13	4.699581964919546e-08	1.028561846295686e-05
79	2.250490721267981e-06	1.531822125907001e-13	6.806613826178921e-08	1.035368460121865e-05
80	2.256922614809440e-06	9.709237146581132e-13	4.301980529979722e-07	1.078388265421662e-05
81	2.266046703490084e-06	5.592467272248544e-15	2.467939987130550e-09	1.078635059420376e-05
82	2.275574315204323e-06	3.395894413955064e-13	1.492324109683119e-07	1.093558300517207e-05
83	2.282163417280180e-06	7.956707822423338e-15	3.486475929890210e-09	1.093906948110196e-05
84	2.288687801353871e-06	6.052963509533983e-14	2.644730970276225e-08	1.096551679080472e-05
85	2.307348613359879e-06	2.412831503316806e-14	1.045716061000130e-08	1.097597395141472e-05
86	2.311553174770165e-06	4.023585465364358e-13	1.740641534566653e-07	1.115003810487139e-05
87	2.320446241158732e-06	1.003757709414032e-12	4.325709820852379e-07	1.158260908695663e-05
88	2.324429839508329e-06	3.948173791459672e-14	1.698555802525234e-08	1.159959464498188e-05
89	2.348352883756131e-06	1.736755110769096e-12	7.395630881467866e-07	1.233915773312866e-05
90	2.354874668612679e-06	4.117209292760132e-14	1.748377248113036e-08	1.235664150560979e-05
91	2.371115093218759e-06	2.197506348721199e-14	9.267818146010415e-09	1.236590932375580e-05
92	2.391345478557077e-06	3.631998899488010e-16	1.518809779705915e-10	1.236606120473377e-05
93	2.394877338836325e-06	1.801025230175813e-14	7.520323487844828e-09	1.237358152822162e-05
94	2.397374879627247e-06	7.700314607721781e-14	3.211977681571042e-08	1.240570130503733e-05
95	2.414159476013345e-06	7.022073618385591e-14	2.908703293281016e-08	1.243478833797014e-05
96	2.432576258172845e-06	1.446219638143355e-13	5.945218092482897e-08	1.249424051889497e-05
97	2.445441340084508e-06	2.865640403406166e-14	1.171829541127794e-08	1.250595881430625e-05
98	2.448305010079245e-06	1.853484828416285e-12	7.570481703814725e-07	1.326300698468772e-05
99	2.460997202980848e-06	5.092667018857270e-15	2.069350998322489e-09	1.326507633568604e-05
100	2.466977394489574e-06	1.374240994439140e-13	5.570545549013735e-08	1.332078179117618e-05
101	2.479468329143648e-06	3.141143869160919e-13	1.266861863989123e-07	1.344746797757509e-05
102	2.493454261629372e-06	2.184774299538586e-14	8.762038803594997e-09	1.345623001637869e-05
103	2.507475170291341e-06	3.314314662803384e-13	1.321773671808003e-07	1.358840738355949e-05
104	2.510258805181625e-06	8.282327645426000e-13	3.299391930557036e-07	1.391834657661519e-05
105	2.518724063510531e-06	8.794342176939501e-14	3.491586198085620e-08	1.395326243859605e-05
106	2.526789930157185e-06	1.067504647535198e-13	4.224746326532934e-08	1.399550990186138e-05
107	2.561570212554880e-06	4.372402996063426e-15	1.706922954769389e-09	1.399721682481614e-05
108	2.566963945144384e-06	1.753929755597360e-13	6.832701171806706e-08	1.406554383653421e-05
109	2.575839386260417e-06	4.038035513787893e-13	1.567658113827617e-07	1.422230964791697e-05
110	2.587454832293806e-06	7.690327624097401e-16	2.972159176699461e-10	1.422260686383464e-05
111	2.593405291032108e-06	1.678473722124522e-12	6.472084127878575e-07	1.486981527662250e-05
112	2.619077757431286e-06	8.969758219266021e-17	3.424777364404521e-11	1.486984952439614e-05
113	2.624903349395709e-06	1.987551292326409e-13	7.571902762758757e-08	1.494556855202373e-05
114	2.631132098948342e-06	4.562762688772860e-13	1.734144283594346e-07	1.511898298038316e-05
115	2.652153361062549e-06	1.030419516548275e-14	3.885218448059322e-09	1.512286819883122e-05
116	2.659674590350399e-06	1.159147010108152e-12	4.358228688252575e-07	1.555869106765648e-05
117	2.672383218926113e-06	3.116752382876528e-16	1.166281976627956e-10	1.555880769585414e-05
118	2.682923511906022e-06	1.444358286967906e-13	5.383523907999132e-08	1.561264293493414e-05
119	2.705987949814828e-06	4.065988001257108e-13	1.502589101158172e-07	1.576290184504995e-05
120	2.715431664916042e-06	1.048461857128141e-13	3.861124073474183e-08	1.580151308578469e-05
121	2.724876466376392e-06	4.586342171545063e-13	1.683137649775402e-07	1.596982685076224e-05
122	2.729958141275963e-06	8.907852494204245e-15	3.262999662713062e-09	1.597308985042495e-05
123	2.731835436896811e-06	2.200999741803772e-12	8.056853323141475e-07	1.677877518273910e-05
124	2.745903687127780e-06	2.599017649563490e-13	9.465072142723501e-08	1.687342590416633e-05
125	2.764906433396837e-06	2.384683369215812e-14	8.624824841852240e-09	1.688205072900818e-05
126	2.767351749221936e-06	2.012299729511292e-12	7.271571928205610e-07	1.760920792182874e-05
127	2.785497653811030e-06	5.515257283943083e-13	1.979989922589697e-07	1.780720691408772e-05
128	2.802862877469370e-06	2.831819864010829e-12	1.010331217689680e-06	1.881753813177740e-05
129	2.814034470564706e-06	8.571402888331901e-14	3.045948078458270e-08	1.884799761256198e-05
130	2.817771816156127e-06	8.591356898726784e-13	3.048989577320250e-07	1.915289657029400e-05
131	2.823176678071173e-06	7.154085097230544e-13	2.534055042604808e-07	1.940630207455448e-05
132	2.832984802261205e-06	5.180144289957024e-13	1.828511146908514e-07	1.958915318924533e-05
133	2.858263108429092e-06	2.473811617987483e-13	8.654947162464323e-08	1.967570266086997e-05
134	2.864389669963693e-06	6.241956681284808e-13	2.179157656773677e-07	1.989361842654734e-05
135	2.876363075024466e-06	2.535694857589884e-13	8.815628595733922e-08	1.998177471250468e-05
136	2.888504645262973e-06	9.297435517946472e-13	3.218771184319845e-07	2.030365183093667e-05
137	2.894601066402057e-06	9.109911642265663e-13	3.147208003204786e-07	2.061837263125715e-05
138	2.908620128675935e-06	2.823819985914426e-12	9.708452327873729e-07	2.158921786404452e-05
139	2.926003761298890e-06	1.558194896571437e-15	5.325334564435882e-10	2.158975039750096e-05
140	2.929189814917463e-06	1.277859185680504e-13	4.362500440131126e-08	2.163337540190227e-05
141	2.946195994323682e-06	1.991532223326990e-14	6.759673243613103e-09	2.164013507514589e-05
142	2.955270366515574e-06	1.137025887878637e-14	3.847451322090888e-09	2.164398252646798e-05
143	2.974671651021888e-06	1.003038079713376e-12	3.371928728230567e-07	2.198117539929103e-05
144	2.979783245287544e-06	7.259994343911018e-13	2.436416929114735e-07	2.222481709220251e-05
145	3.002327805922606e-06	1.932297304940767e-12	6.435997099080853e-07	2.286841680211060e-05
146	3.007261593399626e-06	1.024856810490933e-13	3.407940342603721e-08	2.290249620553663e-05
147	3.027781234805607e-06	3.238062591046163e-14	1.069450643865311e-08	2.291319071197529e-05
148	3.044599043642029e-06	9.361209145737957e-13	3.074693584131142e-07	2.322066007038840e-05
149	3.060800416987921e-06	9.039737395111524e-13	2.953390016852967e-07	2.351599907207370e-05
150	3.066523838819255e-06	1.577889507894596e-12	5.145531523088216e-07	2.403055222438252e-05
151	3.073192715579169e-06	4.423997984074479e-13	1.439544601823234e-07	2.417450668456484e-05
152	3.095003169257736e-06	1.828457998660116e-13	5.907774236944090e-08	2.423358442693428e-05
153	3.105372511291507e-06	3.925303096154231e-14	1.264036144417894e-08	2.424622478837846e-05
154	3.112578373113407e-06	3.785147378199253e-13	1.216080986392351e-07	2.436783288701769e-05
155	3.121496244989013e-06	5.400461582119292e-13	1.730087483138491e-07	2.454084163533154e-05
156	3.127674816867485e-06	9.900689594956193e-14	3.165511178323904e-08	2.457249674711478e-05
157	3.137358960259796e-06	6.463425404364092e-13	2.060148515434419e-07	2.477851159865822e-05
158	3.155115184558421e-06	6.821548283064502e-13	2.162059983245659e-07	2.499471759698279e-05
159	3.172390818114121e-06	2.924205037980502e-14	9.217669592546741e-09	2.500393526657533e-05
160	3.186483894536393e-06	2.753056046357048e-15	8.639792754256473e-10	2.500479924585076e-05
161	3.188152346568215e-06	3.469399440586527e-14	1.088216328282132e-08	2.501568140913358e-05
162	3.199753267088594e-06	1.591833008001169e-13	4.974861731915830e-08	2.506543002645274e-05
163	3.234128907849763e-06	2.457498386299484e-13	7.598640797324840e-08	2.514141643442599e-05
164	3.242541789230433e-06	1.192635013558682e-13	3.678086794501224e-08	2.517819730237100e-05
165	3.249349496796294e-06	6.798716274724009e-13	2.092331490172794e-07	2.538743045138828e-05
166	3.260187643803942e-06	3.223658495115024e-13	9.887953845974655e-08	2.548630998984802e-05
167	3.282235910530318e-06	1.260137422636650e-14	3.839265235608999e-09	2.549014925508363e-05
168	3.287713064590997e-06	1.966307821297126e-13	5.980776858158520e-08	2.554995702366522e-05
169	3.296464107412281e-06	2.184440004143278e-13	6.626615467256095e-08	2.561622317833778e-05
170	3.307469190724462e-06	5.387737135792514e-12	1.628960641841200e-06	2.724518382017898e-05
171	3.319335885425103e-06	7.313567240977155e-15	2.203322439615211e-09	2.724738714261859e-05
172	3.324090690641301e-06	4.762029129113217e-13	1.432580988996573e-07	2.739064524151825e-05
173	3.353059838045719e-06	2.805817871845957e-13	8.367932596995604e-08	2.747432456748820e-05
174	3.365527701927348e-06	1.930924781797576e-13	5.737361129702740e-08	2.753169817878523e-05
175	3.379877672962576e-06	1.853779793753072e-13	5.484754103920488e-08	2.758654571982444e-05
176	3.388352467004483e-06	1.772293585319044e-12	5.230546711351617e-07	2.810960039095960e-05
177	3.402359835033758e-06	1.058094568385934e-13	3.109884373459974e-08	2.814069923469420e-05
178	3.412324470353973e-06	1.751314852950911e-14	5.132322169729776e-09	2.814583155686392e-05
179	3.427649723655668e-06	2.574787111458562e-13	7.511815147530571e-08	2.822094970833923e-05
180	3.443523989290757e-06	5.212618785543817e-13	1.513745454294753e-07	2.837232425376870e-05
181	3.457728540890864e-06	3.669402570029772e-13	1.061217653912291e-07	2.847844601915993e-05
182	3.474948158039010e-06	1.748879596348837e-14	5.032822122260862e-09	2.848347884128220e-05
183	3.481716498950597e-06	3.790461511744408e-13	1.088676092061737e-07	2.859234645048837e-05
184	3.491024496699934e-06	4.700811403746330e-13	1.346542084763372e-07	2.872700065896471e-05
185	3.505908455477521e-06	5.917161639180564e-13	1.687768438430210e-07	2.889577750280773e-05
186	3.517011716143847e-06	6.888368874688651e-14	1.958585705890470e-08	2.891536335986663e-05
187	3.525226868938958e-06	1.920472839029549e-12	5.447799277688993e-07	2.946014328763553e-05
188	3.535965668532528e-06	3.311594250496243e-13	9.365459285894589e-08	2.955379788049448e-05
189	3.560024819126037e-06	9.456282403609394e-15	2.656240583718978e-09	2.955645412107820e-05
190	3.574088881046801e-06	1.681402816989836e-12	4.704423625014543e-07	3.002689648357965e-05
191	3.595052930864551e-06	4.264842734382313e-14	1.186308746045830e-08	3.003875957104011e-05
192	3.609573690016275e-06	9.451318545031184e-13	2.618402990683526e-07	3.030059987010847e-05
193	3.624552168334429e-06	6.067245025551100e-13	1.673929562542108e-07	3.046799282636268e-05
194	3.636337598859558e-06	1.613803203129947e-13	4.437990586011798e-08	3.051237273222279e-05
195	3.646686069739169e-06	3.815472229558159e-13	1.046284806696032e-07	3.061700121289240e-05
196	3.655281256623059e-06	2.830374063413918e-12	7.743245634752512e-07	3.139132577636765e-05
197	3.666674658301047e-06	8.892881540730904e-14	2.425326043203249e-08	3.141557903679969e-05
198	3.688360159792363e-06	1.000192181576340e-12	2.711753023686944e-07	3.168675433916838e-05
199	3.698416016767684e-06	2.163136801111665e-12	5.848819579259200e-07	3.227163629709430e-05
200	3.707162051879765e-06	3.442814772581495e-13	9.286928179564664e-08	3.236450557888995e-05
201	3.721563408033125e-06	4.529341144590185e-16	1.217053331622254e-10	3.236462728422311e-05
202	3.738202658762859e-06	1.933304652445772e-13	5.171749177144908e-08	3.241634477599456e-05
203	3.746988828385042e-06	4.611718398383338e-13	1.230779863405943e-07	3.253942276233516e-05
204	3.779080900737305e-06	3.199913553164497e-12	8.467438610642573e-07	3.338616662339941e-05
205	3.789890799329302e-06	1.517476378931678e-12	4.004010825853417e-07	3.378656770598475e-05
206	3.802855327694634e-06	6.507876142444945e-13	1.711313100724804e-07	3.395769901605723e-05
207	3.811578483501858e-06	8.806906936463214e-13	2.310566862149966e-07	3.418875570227223e-05
208	3.825868243988656e-06	3.423508940591079e-12	8.948318975621340e-07	3.508358759983437e-05
209	3.854803835985245e-06	1.353468373359903e-13	3.511121268286202e-08	3.511869881251723e-05
210	3.872450128435769e-06	1.646583885608482e-13	4.252046717186776e-08	3.516121927968910e-05
211	3.880104463948968e-06	2.945826688523348e-14	7.592132417809287e-09	3.516881141210690e-05
212	3.923221509464403e-06	2.697401203964932e-12	6.875475161057579e-07	3.585635892821266e-05
213	3.934602674907048e-06	9.185250864114421e-13	2.334479901285437e-07	3.608980691834121e-05
214	3.940969529318439e-06	1.405924725176802e-14	3.567459009052388e-09	3.609337437735026e-05
215	3.951226747173934e-06	5.366824805414613e-15	1.358267988354039e-09	3.609473264533861e-05
216	3.961433511915336e-06	7.743375243991256e-17	1.954690195026741e-11	3.609475219224057e-05
217	3.991735303318246e-06	3.771128776078566e-13	9.447341793790048e-08	3.618922561017846e-05
218	4.000105935436748e-06	2.722338646445983e-13	6.805666375804987e-08	3.625728227393651e-05
219	4.032180948562526e-06	1.587693429211897e-14	3.937555009226236e-09	3.626121982894574e-05
220	4.048320132547728e-06	1.357926475137707e-13	3.354296178852642e-08	3.629476279073427e-05
221	4.054691667907669e-06	9.487889788668798e-15	2.339978120596481e-09	3.629710276885486e-05
222	4.072259990643532e-06	3.058338959170332e-12	7.510176084526047e-07	3.704812037730747e-05
223	4.084408273816802e-06	1.966386921598859e-12	4.814374053163173e-07	3.752955778262379e-05
224	4.089485001269327e-06	7.499147844792911e-15	1.833763381566448e-09	3.753139154600535e-05
225	4.116005888657425e-06	1.274633186626853e-13	3.096772019057092e-08	3.756235926619593e-05
226	4.137652643726204e-06	1.283109745690516e-12	3.101057184285531e-07	3.787246498462448e-05
227	4.153653873815696e-06	7.495619750122692e-13	1.804584584520748e-07	3.805292344307656e-05
228	4.176092135550132e-06	8.934197113283281e-12	2.139367816439793e-06	4.019229125951635e-05
229	4.185759776804505e-06	1.171210147809402e-12	2.798082571053630e-07	4.047209951662172e-05
230	4.199860333022603e-06	3.092798737276687e-13	7.364051401801798e-08	4.054574003063973e-05
231	4.214619251037523e-06	5.106281908817964e-13	1.211564225537322e-07	4.066689645319346e-05
232	4.231273950192898e-06	5.298751862218309e-15	1.252282864355012e-09	4.066814873605782e-05
233	4.244538258846843e-06	2.144534585346576e-13	5.052456721003155e-08	4.071867330326785e-05
234	4.260987680589877e-06	7.950711311215485e-13	1.865931541514059e-07	4.090526645741926e-05
235	4.269986443437879e-06	8.340087016283847e-12	1.953188172084458e-06	4.285845462950372e-05
236	4.294990163160782e-06	1.505243531273209e-12	3.504649543051493e-07	4.320891958380886e-05
237	4.306031940756307e-06	9.863703440257797e-15	2.290671220270917e-09	4.321121025502914e-05
238	4.319757557233729e-06	5.842843380981766e-13	1.352585950384536e-07	4.334646885006759e-05
239	4.337820223880037e-06	1.005891261826707e-12	2.318886468114094e-07	4.357835749687900e-05
240	4.353164916312444e-06	1.824366948751653e-12	4.190897849781143e-07	4.399744728185711e-05
241	4.360749432999531e-06	1.938596196904233e-12	4.445557413214578e-07	4.444200302317857e-05
242	4.384898336040343e-06	9.737371546182679e-13	2.220660731435734e-07	4.466406909632214e-05
243	4.397585456918597e-06	7.013345496137574e-13	1.594817329838054e-07	4.482355082930595e-05
244	4.426017964121393e-06	9.214673822438631e-14	2.081933217880156e-08	4.484437016148475e-05
245	4.428581821710773e-06	2.691043465917945e-15	6.076535501106283e-10	4.484497781503486e-05
246	4.451353381817466e-06	1.901693453703371e-12	4.272169137303852e-07	4.527219472876525e-05
247	4.470783912460176e-06	1.941712761303800e-12	4.343114763145234e-07	4.570650620507977e-05
248	4.491550108120792e-06	4.170910166582336e-13	9.286126317596382e-08	4.579936746825573e-05
249	4.518341210653672e-06	9.807331819482515e-13	2.170560248163215e-07	4.601642349307205e-05
250	4.527359503673220e-06	2.349616808758797e-12	5.189817170146225e-07	4.653540521008668e-05
251	4.543288546503813e-06	1.648181368260300e-13	3.627727694136049e-08	4.657168248702804e-05
252	4.564561387083975e-06	1.926045923663355e-12	4.219564072713217e-07	4.699363889429936e-05
253	4.588796883595507e-06	4.176487318251742e-13	9.101486564337308e-08	4.708465375994273e-05
254	4.599860304707642e-06	9.636114701847656e-14	2.094871162062412e-08	4.710560247156336e-05
255	4.617575864297548e-06	5.838856753410262e-12	1.264485289468764e-06	4.837008776103212e-05
256	4.639670196607708e-06	9.487525425908474e-13	2.044870653273000e-07	4.857457482635942e-05
257	4.673084965212042e-06	1.565013721535199e-12	3.348994792916603e-07	4.890947430565109e-05
258	4.676385415255535e-06	1.961348724176409e-12	4.194155421360269e-07	4.932888984778711e-05
259	4.698350816977097e-06	1.887047851883356e-12	4.016404745819888e-07	4.973053032236910e-05
260	4.698837023457114e-06	6.240321754451836e-13	1.328056649613396e-07	4.986333598733044e-05
261	4.733979335862397e-06	3.833085653868387e-12	8.096963214078134e-07	5.067303230873825e-05
262	4.762145250192683e-06	4.575907065317899e-12	9.608919562318581e-07	5.163392426497011e-05
263	4.787345954982404e-06	1.311113713155054e-12	2.738706844009298e-07	5.190779494937104e-05
264	4.801157720159533e-06	3.055227033973843e-14	6.363521492212766e-09	5.191415847086325e-05
265	4.811804770185037e-06	1.117805140707945e-12	2.323047575899385e-07	5.214646322845319e-05
266	4.840421505031232e-06	1.078237247470760e-12	2.227568913884913e-07	5.236922011984169e-05
267	4.864983560391042e-06	1.411311829496987e-13	2.900959092621368e-08	5.239822971076790e-05
268	4.870934729412115e-06	2.852283338272866e-12	5.855720712186828e-07	5.298380178198659e-05
269	4.901796688075762e-06	2.983043276086895e-12	6.085612002928485e-07	5.359236298227943e-05
270	4.905358223589304e-06	2.520136456344566e-13	5.137517672461756e-08	5.364373815900405e-05
271	4.924283685571169e-06	2.664254727983343e-12	5.410441189223068e-07	5.418478227792636e-05
272	4.940587426995450e-06	1.388603250129467e-14	2.810603537834624e-09	5.418759288146419e-05
273	4.955891491181036e-06	5.940110044464771e-13	1.198595662361685e-07	5.430745244770037e-05
274	4.974034249009648e-06	1.453014936026215e-12	2.921200102945645e-07	5.459957245799493e-05
275	4.981877064299583e-06	8.291958041774300e-14	1.664424459847664e-08	5.461621670259341e-05
276	4.990794178068276e-06	1.177840211386319e-12	2.360025617891161e-07	5.485221926438253e-05
277	5.013888591499995e-06	2.362453699123936e-12	4.711819291575374e-07	5.532340119354006e-05
278	5.049913582326511e-06	2.032768482515019e-13	4.025353007285555e-08	5.536365472361292e-05
279	5.081926614197728e-06	4.222184221868734e-13	8.308235325698974e-08	5.544673707686991e-05
280	5.097247331827521e-06	6.174979420459842e-14	1.211434136598179e-08	5.545885141823590e-05
281	5.117035302152910e-06	1.147482509248240e-13	2.242475264467014e-08	5.548127617088057e-05
282	5.143448629264968e-06	2.002292328864310e-12	3.892898467910723e-07	5.587056601767164e-05
283	5.146297007305585e-06	1.401565127456695e-12	2.723443916017790e-07	5.614291040927342e-05
284	5.216544917970603e-06	2.286719533902593e-12	4.383590230432056e-07	5.658126943231663e-05
285	5.223554890410193e-06	3.014442551913163e-16	5.770864124443892e-11	5.658132714095787e-05
286	5.243458235140402e-06	3.784690565984286e-12	7.217928314218650e-07	5.730311997237974e-05
287	5.273540256929079e-06	7.962041257427990e-12	1.509809514958457e-06	5.881292948733820e-05
288	5.278687728605123e-06	3.349811734235244e-13	6.345917596304606e-08	5.887638866330124e-05
289	5.303266839996926e-06	2.916753686632771e-13	5.499918775790777e-08	5.893138785105915e-05
290	5.322346502956808e-06	2.214975465240923e-13	4.161652128455753e-08	5.897300437234371e-05
291	5.347132609708498e-06	3.443301070797979e-13	6.439528102493970e-08	5.903739965336864e-05
292	5.353490050923634e-06	2.086161644109485e-13	3.896825480696580e-08	5.907636790817561e-05
293	5.396000243957643e-06	2.189709616567104e-12	4.058023568510967e-07	5.948217026502671e-05
294	5.397138829171279e-06	1.137641188057547e-12	2.107859782869861e-07	5.969295624331370e-05
295	5.422703793858531e-06	1.830348091030481e-12	3.375342192032390e-07	6.003049046251693e-05
296	5.464261828180935e-06	7.969433669049105e-13	1.458464824644420e-07	6.017633694498138e-05
297	5.486794642639628e-06	2.644725053801816e-16	4.820164095898206e-11	6.017638514662234e-05
298	5.516358569951689e-06	1.287010017894056e-12	2.333078971524012e-07	6.040969304377474e-05
299	5.527598942495802e-06	5.921377648221248e-14	1.071238653495300e-08	6.042040543030969e-05
300	5.556461396032715e-06	3.946724671327537e-12	7.102946263867644e-07	6.113070005669646e-05
301	5.611861498856013e-06	4.620332603623463e-13	8.233155085109147e-08	6.121303160754755e-05
302	5.631883056981450e-06	8.062614122385607e-15	1.431601835622448e-09	6.121446320938318e-05
