index	eigenvalue
0	-3.364436238497446e-1
1	2.597187899261817e-3
2	3.336687565366317e-3
3	4.055183087384237e-3
4	5.160990542847865e-3
5	5.543790196055163e-3
6	7.046622008622595e-3
7	7.761907672720832e-3
8	1.132786143552703e-2
9	1.387350847508660e-2
10	2.039912717544097e-2
11	2.536978014031089e-2
12	2.757579165568304e-2
13	3.238341419652477e-2
14	3.538450323163539e-2
15	4.501010939346123e-2
16	5.677790874910978e-2
17	7.025674319330204e-2
18	3.334882317507369e-1
