k	lambda_k	c_k_sq	E_k	S_cumulative
55	2.466215463893701e-7	3.119582903395723e-14	1.264927152176102e-7	inf
56	2.466924183238126e-7	3.507540358573790e-16	1.421827384240781e-9	inf
57	2.582188300683492e-7	5.265915489291083e-14	2.039322805349719e-7	inf
58	2.658437511114241e-7	6.227628946995782e-15	2.342589931476543e-8	inf
59	2.699571000867165e-7	2.372121353103912e-14	8.787030799863872e-8	inf
60	2.710451968841943e-7	3.728693568643285e-14	1.375672253744601e-7	inf
61	2.733118929363689e-7	1.083593018395460e-14	3.964675692498084e-8	inf
62	2.800512778891651e-7	1.665124800828335e-14	5.945785405368998e-8	inf
63	2.845910144575221e-7	3.879233498205140e-14	1.363090646273427e-7	inf
64	2.951450821094254e-7	2.260466516799045e-17	7.658831719787808e-11	inf
65	3.034887038364498e-7	9.981703148545954e-14	3.288986714288087e-7	inf
66	3.065944558813250e-7	3.311918640200032e-15	1.080227830826136e-8	inf
67	3.116955973941074e-7	5.280932421051206e-15	1.694259548483132e-8	inf
68	3.180821960789276e-7	9.503729345664520e-14	2.987821846937420e-7	inf
69	3.190201041524067e-7	3.849326148266799e-14	1.206609269498528e-7	inf
70	3.254716250125223e-7	2.752118014000541e-15	8.455784782758420e-9	inf
71	3.317307668391361e-7	7.625352207139458e-15	2.298656913796955e-8	inf
72	3.364767797702994e-7	1.910353446400147e-14	5.677519404769259e-8	inf
73	3.456180252652038e-7	1.019095312320997e-13	2.948617368955259e-7	inf
74	3.495179631012391e-7	1.164790281986348e-14	3.332561999535808e-8	inf
75	3.546939101679315e-7	1.123520771561774e-15	3.167578408746396e-9	inf
76	3.584890570276489e-7	1.578795045706649e-14	4.404025770819783e-8	inf
77	3.639170737343527e-7	5.714445480723642e-14	1.570260340380456e-7	inf
78	3.699121654526103e-7	6.416810994826789e-15	1.734685039886543e-8	inf
79	3.735974994655711e-7	7.125266374630493e-16	1.907203978833676e-9	inf
80	3.815904686543581e-7	2.514964488205771e-13	6.590742418369490e-7	inf
81	3.825464139678492e-7	7.670486949220491e-14	2.005112757341166e-7	inf
82	3.869076975841208e-7	2.685546595099454e-15	6.941052379852348e-9	inf
83	3.996479070468713e-7	6.895046949404800e-15	1.725280385015538e-8	inf
84	4.052187018378584e-7	3.878637700003077e-18	9.571714440650494e-12	inf
85	4.087688349299364e-7	3.075895308821429e-13	7.524779400926302e-7	inf
86	4.175330967036551e-7	2.281906201645119e-14	5.465210350174244e-8	inf
87	4.184414883185867e-7	1.073929627491984e-13	2.566498919137605e-7	inf
88	4.219369046346767e-7	2.480490537748466e-14	5.878818634971348e-8	inf
89	4.296534143685505e-7	4.566938667699598e-14	1.062935499863651e-7	inf
90	4.320422923605115e-7	2.899184849885639e-14	6.710419098198969e-8	inf
91	4.361471218378047e-7	9.134150322610875e-14	2.094281921229255e-7	inf
92	4.392400245012453e-7	5.089316026585141e-15	1.158663997517993e-8	inf
93	4.464583324748822e-7	4.301656618272009e-15	9.635068505556498e-9	inf
94	4.520958059024540e-7	8.734248707523371e-16	1.931946413457308e-9	inf
95	4.561827281750358e-7	3.245390614525144e-17	7.114233867442475e-11	inf
96	4.584306484229227e-7	1.608462540097023e-15	3.508627849447676e-9	inf
97	4.663658796336599e-7	6.408028673748757e-14	1.374034626800399e-7	inf
98	4.678283531472058e-7	3.491220928404928e-16	7.462610816378605e-10	inf
99	4.758145754495566e-7	1.353233550377100e-15	2.844035513410965e-9	inf
100	4.848203872147746e-7	8.723724102205866e-15	1.799372372173217e-8	inf
101	4.879918749754354e-7	2.263142822805549e-15	4.637664967105182e-9	inf
102	4.951057155170490e-7	1.733930803147656e-14	3.502142570373838e-8	inf
103	4.975345461901357e-7	2.146823463392032e-14	4.314923415532258e-8	inf
104	5.070619117276197e-7	1.017581893252969e-14	2.006819817694348e-8	inf
105	5.082401540882867e-7	1.543930714986923e-14	3.037797589520497e-8	inf
106	5.167615361257731e-7	2.943915885500362e-14	5.696855666873493e-8	inf
107	5.222985816578951e-7	3.467228005479454e-17	6.638402107992864e-11	inf
108	5.274760959309005e-7	1.063616597087266e-14	2.016426157113668e-8	inf
109	5.353900139211101e-7	8.207970820923641e-14	1.533082539364115e-7	inf
110	5.380636477227637e-7	2.553769135703200e-13	4.746221281648494e-7	inf
111	5.399418673275575e-7	5.170099133342869e-14	9.575288463797550e-8	inf
112	5.457872970604614e-7	3.148595853331979e-17	5.768906440823929e-11	inf
113	5.494457952563712e-7	4.880246585467086e-15	8.882125639327106e-9	inf
114	5.534048862755004e-7	7.607059709565276e-15	1.374592075028819e-8	inf
115	5.617950204143470e-7	4.621826017806862e-17	8.226890324513867e-11	inf
116	5.655432729103105e-7	8.129105329022940e-15	1.437397581831397e-8	inf
117	5.737912734504623e-7	9.927103619863009e-16	1.730089682292816e-9	inf
118	5.779871063507916e-7	2.945449532696095e-15	5.096047126885984e-9	inf
119	5.804724921299829e-7	2.164197455132271e-17	3.728337663669428e-11	inf
120	5.884356450757620e-7	1.648596993569894e-14	2.801660652895415e-8	inf
121	5.917749070797414e-7	1.560619927118200e-15	2.637185031753817e-9	inf
122	5.987203402212762e-7	1.164581180712465e-14	1.945117114748527e-8	inf
123	6.092930636321541e-7	3.360197082674059e-14	5.514911104753190e-8	inf
124	6.104791558413976e-7	2.787489092693451e-14	4.566067597920804e-8	inf
125	6.145351949964006e-7	1.778331777605561e-17	2.893783451435970e-11	inf
126	6.201321223320039e-7	6.951971428726138e-16	1.121046818633307e-9	inf
127	6.280351746764247e-7	9.492966785091310e-15	1.511534252835800e-8	inf
128	6.302268185638188e-7	2.783198524642054e-14	4.416185479038319e-8	inf
129	6.347305359074366e-7	5.497949183731327e-15	8.661863377773743e-9	inf
130	6.362172689642877e-7	2.003203673415625e-15	3.148615687022587e-9	inf
131	6.461332836381392e-7	2.626217909811049e-14	4.064514205217507e-8	inf
132	6.464623106438655e-7	4.265216011935674e-14	6.597779857711412e-8	inf
133	6.534803781847886e-7	7.765136836616722e-14	1.188273909338549e-7	inf
134	6.576875214443465e-7	6.180676938340996e-17	9.397588880457427e-11	inf
135	6.603902219284948e-7	4.554598731643847e-14	6.896829450840970e-8	inf
136	6.663045599522356e-7	1.643651787018995e-14	2.466817557329671e-8	inf
137	6.680578041029405e-7	3.721410888664411e-16	5.570492352321928e-10	inf
138	6.779535400175097e-7	4.898190854344045e-14	7.224965377741870e-8	inf
139	6.821890959818893e-7	1.022204375879323e-15	1.498417934118460e-9	inf
140	6.902689871024989e-7	4.718923672286744e-15	6.836354755115233e-9	inf
141	6.943776259484480e-7	8.383101441442733e-15	1.207282770667082e-8	inf
142	6.982215252213117e-7	3.106413452765517e-14	4.449037075705869e-8	inf
143	6.997160729614526e-7	6.149320833159838e-14	8.788308673736303e-8	inf
144	7.077294207055745e-7	1.149206579198331e-14	1.623793706431794e-8	inf
145	7.120145802450141e-7	1.470089155565532e-14	2.064689679612535e-8	inf
146	7.167259881690428e-7	6.813612599451592e-14	9.506579518426188e-8	inf
147	7.228968140299882e-7	2.647472503437338e-15	3.662310376882519e-9	inf
148	7.278549080806569e-7	1.060502426168417e-14	1.457024489901356e-8	inf
149	7.325897369353333e-7	6.256057879190473e-14	8.539647177370578e-8	inf
150	7.339628141909252e-7	1.986441846056932e-15	2.706461155319785e-9	inf
151	7.396378438927957e-7	4.972196628603768e-14	6.722474613297973e-8	inf
152	7.438009396226017e-7	4.409267731462982e-16	5.928021190320365e-10	inf
153	7.474671148172098e-7	3.082434609806331e-15	4.123839763251830e-9	inf
154	7.549072419039856e-7	1.933792635826575e-16	2.561629467150520e-10	inf
155	7.597111058092640e-7	2.946581778009060e-14	3.878555618678608e-8	inf
156	7.678958728856375e-7	3.855085021472402e-14	5.020322621328293e-8	inf
157	7.695441182435289e-7	7.170265621832704e-14	9.317549769854275e-8	inf
158	7.747181858806018e-7	1.412520678099102e-13	1.823270324412905e-7	inf
159	7.771776284370882e-7	6.922641794820317e-14	8.907412593362752e-8	inf
160	7.859020665139266e-7	1.301005550235688e-15	1.655429608432813e-9	inf
161	7.871384257184557e-7	1.051806679213351e-15	1.336241053475849e-9	inf
162	7.963331221598839e-7	4.909027574375938e-16	6.164540237961278e-10	inf
163	8.016306407153504e-7	5.734382643770714e-15	7.153397528135312e-9	inf
164	8.067131469811808e-7	5.723491704980863e-17	7.094828845171134e-11	inf
165	8.131191368657053e-7	5.534861621328416e-16	6.806950384495198e-10	inf
166	8.149339170171300e-7	6.800188586443337e-16	8.344466274435841e-10	inf
167	8.185525938239261e-7	1.902353529420760e-15	2.324045569917239e-9	inf
168	8.236556182714821e-7	2.293541877474796e-14	2.784588396650541e-8	inf
169	8.299970316433025e-7	1.044064211214196e-14	1.257913186926782e-8	inf
170	8.321644242136229e-7	3.702023221341039e-14	4.448667971884727e-8	inf
171	8.360740319430816e-7	4.428538149198568e-16	5.296825376703070e-10	inf
172	8.390102517449925e-7	3.723266457782576e-15	4.437688872142911e-9	inf
173	8.424149721105580e-7	6.854643467918299e-14	8.136896535379597e-8	inf
174	8.460665609749355e-7	1.000400642422980e-14	1.182413640447157e-8	inf
175	8.512635797541990e-7	2.220081160988541e-16	2.607983254293090e-10	inf
176	8.532411644893447e-7	4.216014629292936e-15	4.941175841904175e-9	inf
177	8.601185826557064e-7	2.555559523581151e-14	2.971171156063844e-8	inf
178	8.653152186104568e-7	5.633030913997472e-14	6.509802200223779e-8	inf
179	8.732552409133833e-7	2.983383187451089e-14	3.416393108995959e-8	inf
180	8.745576010884434e-7	6.722424182305352e-14	7.686656858209067e-8	inf
181	8.809600722183009e-7	2.932519118122333e-14	3.328776423133576e-8	inf
182	8.852311225227110e-7	5.676554150969306e-14	6.412510819538737e-8	inf
183	8.893827212475129e-7	8.102091657281806e-14	9.109792065576924e-8	inf
184	8.932670071531356e-7	2.455714636663044e-15	2.749138406543714e-9	inf
185	8.975611189830854e-7	3.230978321320694e-15	3.599730706897501e-9	inf
186	9.011465350976290e-7	2.211416431344989e-14	2.454003145121572e-8	inf
187	9.058015385755603e-7	2.263359348011383e-14	2.498736479925484e-8	inf
188	9.070103628689617e-7	6.868894477947699e-14	7.573115764874748e-8	inf
189	9.103854177754242e-7	7.684423931963646e-15	8.440846900580800e-9	inf
190	9.170669326902809e-7	2.205401021183236e-15	2.404841939631970e-9	inf
191	9.199978281750210e-7	1.346984659073003e-13	1.464117216173202e-7	inf
192	9.217167092755278e-7	4.347509843057353e-15	4.716752771547897e-9	inf
193	9.270186672640306e-7	7.176939589718970e-16	7.741958002745220e-10	inf
194	9.297929307483853e-7	1.382102772933793e-15	1.486462982485085e-9	inf
195	9.359890008692159e-7	5.758243733305151e-15	6.152042094466600e-9	inf
196	9.402323411297991e-7	5.514088184318942e-15	5.864601698015534e-9	inf
197	9.412045432044048e-7	5.859735872930129e-15	6.225783667575805e-9	inf
198	9.448336448382654e-7	3.389112321689773e-14	3.586993689529244e-8	inf
199	9.510180716272270e-7	5.012397893156124e-14	5.270560089967297e-8	inf
200	9.558227926225698e-7	1.114966126818946e-14	1.166498785574804e-8	inf
201	9.580364518185262e-7	9.244627544879394e-15	9.649557203519157e-9	inf
202	9.608753212757396e-7	2.376858852691036e-13	2.473639191331625e-7	inf
203	9.662654647595997e-7	2.654390289061346e-14	2.747061119194340e-8	inf
204	9.669929445007971e-7	1.787797527016634e-14	1.848821687049197e-8	inf
205	9.708567864621109e-7	2.275669222771706e-14	2.343980342419450e-8	inf
206	9.730714653830378e-7	1.248888273134099e-14	1.283449692610696e-8	inf
207	9.799597016202841e-7	4.329358840986956e-15	4.417894770395876e-9	inf
208	9.828315287602595e-7	7.041234268416141e-15	7.164233200066273e-9	inf
209	9.835112331223234e-7	7.099373360590065e-15	7.218395806270457e-9	inf
210	9.906890603910383e-7	1.333614665038337e-13	1.346148573107228e-7	inf
211	9.947930546235073e-7	3.619034440369277e-14	3.637977188872663e-8	inf
212	9.975430062147247e-7	1.499798682431426e-13	1.503492754786142e-7	inf
213	9.989203170040856e-7	7.504863034565100e-15	7.512974665560240e-9	inf
214	1.002095562027065e-6	1.998166758028147e-14	1.993988232006740e-8	inf
215	1.005772660862518e-6	1.004545480793211e-14	9.987798633656884e-9	inf
216	1.008009954561787e-6	5.033469606747441e-15	4.993472121945111e-9	inf
217	1.012792184689156e-6	5.560734024134305e-14	5.490498552613725e-8	inf
218	1.016255963936906e-6	1.077094384924750e-15	1.059865253584500e-9	inf
219	1.018906794059482e-6	8.368135346385354e-15	8.212856558788281e-9	inf
220	1.023445223523588e-6	5.253586712678644e-14	5.133236827850182e-8	inf
221	1.025193066885844e-6	7.107395850521534e-14	6.932738895817120e-8	inf
222	1.031217705877376e-6	1.219315181583851e-15	1.182403264251984e-9	inf
223	1.033036898481085e-6	1.932967177375690e-13	1.871150178873385e-7	inf
224	1.036931339863092e-6	5.452918591186987e-15	5.258707478073664e-9	inf
225	1.038843355087987e-6	9.267193268997745e-14	8.920683973776621e-8	inf
226	1.045095821206530e-6	3.547407917088825e-14	3.394337480934002e-8	inf
227	1.047484040898541e-6	2.219154866644428e-14	2.118557209464326e-8	inf
228	1.050190401011263e-6	7.078071633875741e-14	6.739798447081625e-8	inf
229	1.056460337655812e-6	3.031097937515454e-14	2.869107177502926e-8	inf
230	1.058122002937342e-6	4.887654691226740e-15	4.619178769233256e-9	inf
231	1.060498464535833e-6	6.313705687660729e-14	5.953526477215750e-8	inf
232	1.066193294805316e-6	4.902461359274963e-16	4.598098096433951e-10	inf
233	1.067603785678683e-6	8.530150069088349e-15	7.989996086109485e-9	inf
234	1.071637179698492e-6	8.710883160599784e-15	8.128574974461616e-9	inf
235	1.073227332134538e-6	7.138107113791095e-15	6.651067206417621e-9	inf
236	1.075474538996361e-6	1.154746017231239e-14	1.073708372779196e-8	inf
237	1.078800382440445e-6	3.036596949313688e-15	2.814790390085280e-9	inf
238	1.082740326123144e-6	1.079265144238424e-13	9.967903828823263e-8	inf
239	1.084711441113564e-6	2.304954989995918e-14	2.124947615219817e-8	inf
240	1.090864629969037e-6	9.822969439354036e-15	9.004755649317230e-9	inf
241	1.093372871004878e-6	3.873670738937181e-14	3.542863410701819e-8	inf
242	1.099720865128359e-6	9.351939806641715e-15	8.503921406956448e-9	inf
243	1.101914159269864e-6	1.575032992283872e-14	1.429360879914185e-8	inf
244	1.105184043514856e-6	6.692606919710999e-14	6.055649245917689e-8	inf
245	1.107425375230230e-6	9.126784589376973e-15	8.241444338838219e-9	inf
246	1.110515431215717e-6	1.597089492566411e-13	1.438151553480014e-7	inf
247	1.114457262601155e-6	1.088119662331371e-16	9.763673304005289e-11	inf
248	1.115262844747323e-6	3.543269643416274e-13	3.177071360446019e-7	inf
249	1.120986125378791e-6	7.367136156328410e-14	6.572013684682305e-8	inf
250	1.124197207004029e-6	2.687534001025414e-14	2.390625047172690e-8	inf
251	1.129050591625660e-6	5.317068331682524e-14	4.709326908041170e-8	inf
252	1.130920106567610e-6	1.699097430511670e-14	1.502402707887565e-8	inf
253	1.132129643727948e-6	2.150573079681529e-14	1.899581988331290e-8	inf
254	1.137124309359164e-6	5.085301872420882e-14	4.472072077402642e-8	inf
255	1.140928054952238e-6	5.430450452566027e-13	4.759678254027472e-7	inf
256	1.142077998396467e-6	6.810103537550616e-14	5.962905814762505e-8	inf
257	1.144849239307291e-6	5.276681717565098e-14	4.609062517924050e-8	inf
258	1.146481817105110e-6	1.870498648317657e-18	1.631511830724629e-12	inf
259	1.150935785530703e-6	5.931520316059111e-16	5.153650091194320e-10	inf
260	1.155699325636369e-6	1.638062168914985e-13	1.417377454999387e-7	inf
261	1.157335631602663e-6	1.740832033946684e-15	1.504172157506292e-9	inf
262	1.161411861537533e-6	1.373438360943965e-14	1.182559268101276e-8	inf
263	1.168363090802252e-6	3.249420591435957e-16	2.781173606917654e-10	inf
264	1.170854332144490e-6	3.844389344649004e-14	3.283405321315911e-8	inf
265	1.172493426615800e-6	1.057859956066793e-13	9.022310334993715e-8	inf
266	1.177282167340486e-6	2.973565257513127e-14	2.525788073585192e-8	inf
267	1.179876336968880e-6	7.395688445770830e-15	6.268189482272748e-9	inf
268	1.182502045865035e-6	3.518349650500482e-16	2.975343393953037e-10	inf
269	1.184373050076599e-6	1.022322529251134e-13	8.631761159923522e-8	inf
270	1.186834224072641e-6	1.650410705773956e-19	1.390599185883387e-13	inf
271	1.190691114241423e-6	1.072809361175663e-13	9.009972009904001e-8	inf
272	1.194775831525274e-6	2.050330971129063e-14	1.716080052030824e-8	inf
273	1.201298971032438e-6	4.184331173399390e-16	3.483172194681254e-10	inf
274	1.204643339214177e-6	1.926084642491648e-15	1.598883735785306e-9	inf
275	1.205132733654429e-6	6.777379414876577e-14	5.623761786243194e-8	inf
276	1.207309664719253e-6	9.904004672154576e-15	8.203367339445297e-9	inf
277	1.213403936673396e-6	1.659290388449472e-14	1.367467451109887e-8	inf
278	1.217862194038214e-6	2.862137002800134e-14	2.350132073079466e-8	inf
279	1.218957014663623e-6	3.042306444466951e-15	2.495827504882516e-9	inf
280	1.222410397479112e-6	5.415888598530466e-14	4.430499453947103e-8	inf
281	1.224598103176759e-6	4.139864078148144e-15	3.380589980834385e-9	inf
282	1.227770341515294e-6	3.104566871174130e-14	2.528621816473041e-8	inf
283	1.232053187388421e-6	1.095057487327353e-15	8.888069918868871e-10	inf
284	1.235925015845110e-6	3.011728552806595e-14	2.436821420551320e-8	inf
285	1.238186095401982e-6	4.915016794752174e-14	3.969529954345428e-8	inf
286	1.240688432454592e-6	9.872191783186541e-14	7.957027344613251e-8	inf
287	1.242895235784120e-6	1.026672513922316e-13	8.260330270512363e-8	inf
288	1.248012379605001e-6	9.433257650227603e-15	7.558625062047264e-9	inf
289	1.250425257266546e-6	1.346666103708649e-13	1.076966492705440e-7	inf
290	1.255032026284321e-6	7.949971557865531e-14	6.334477042312946e-8	inf
291	1.261900184815364e-6	1.472915559526798e-14	1.167220337432876e-8	inf
292	1.263812327183908e-6	1.391051955897854e-14	1.100679211602144e-8	inf
293	1.265962975445061e-6	9.750638815297712e-14	7.702151646156777e-8	inf
294	1.270559460721744e-6	4.106755568174240e-14	3.232241933676517e-8	inf
295	1.278808844961406e-6	1.596778827419061e-15	1.248645435719715e-9	inf
296	1.283236145862970e-6	2.600020885319704e-16	2.026143741120387e-10	inf
297	1.287192701454759e-6	1.115897431307022e-14	8.669233674537289e-9	inf
298	1.288402870039948e-6	2.089492544591686e-13	1.621769551419036e-7	inf
299	1.292205559656456e-6	2.526257953956600e-15	1.954996970163345e-9	inf
300	1.299308987708637e-6	2.054921462254843e-13	1.581549486453370e-7	inf
301	1.303957454412022e-6	6.094554865051321e-16	4.673890888410516e-10	inf
302	1.307020084234950e-6	7.374565931709605e-20	5.642274377157891e-14	inf
303	1.313494235503128e-6	2.644639347500795e-17	2.013438107315163e-11	inf
304	1.317158012290796e-6	4.098289175648751e-14	3.111463573395437e-8	inf
305	1.320933920133230e-6	9.309217228297276e-14	7.047451115009861e-8	inf
306	1.322094444248698e-6	2.437313569112779e-14	1.843524552815001e-8	inf
307	1.323913878479156e-6	4.456279478422020e-14	3.365988944493251e-8	inf
308	1.329658543011522e-6	1.335350262819580e-15	1.004280587552326e-9	inf
309	1.332641856484215e-6	1.381720875473248e-14	1.036828363712449e-8	inf
310	1.341023640984893e-6	5.939919414489519e-14	4.429392020357704e-8	inf
311	1.341786878559216e-6	2.549758310646549e-15	1.900270714664037e-9	inf
312	1.347110362511033e-6	1.973838570197541e-14	1.465238947845578e-8	inf
313	1.350777946494109e-6	2.332120141340599e-13	1.726501493005216e-7	inf
314	1.355186314485141e-6	5.458676436553079e-14	4.027989641134272e-8	inf
315	1.358409029865716e-6	1.031814407388861e-13	7.595756393719346e-8	inf
316	1.362133724191188e-6	1.822576861302179e-13	1.338030788705708e-7	inf
317	1.371787438526194e-6	9.081815788164845e-15	6.620424952951944e-9	inf
318	1.376899282278306e-6	3.082445527679024e-14	2.238686276732320e-8	inf
319	1.378807209199411e-6	7.149702786606630e-14	5.185426025410779e-8	inf
320	1.384150105586738e-6	4.527891605848732e-15	3.271243189285000e-9	inf
321	1.386091054694726e-6	3.512848720526669e-13	2.534356389234719e-7	inf
322	1.396139133187597e-6	5.757105823018416e-13	4.123590325753617e-7	inf
323	1.403538680684207e-6	6.417956437321976e-14	4.572696517486291e-8	inf
324	1.406192057126099e-6	4.991512493610952e-16	3.549666255271234e-10	inf
325	1.406937907188434e-6	8.984996258599864e-14	6.386206678129178e-8	inf
326	1.410980872591536e-6	2.434372762833260e-14	1.725305289477149e-8	inf
327	1.413467313737040e-6	4.425672387900669e-14	3.131075154613738e-8	inf
328	1.415579076867752e-6	9.276530859968348e-15	6.553170367913675e-9	inf
329	1.419045614583082e-6	1.013486924149841e-13	7.142032037128029e-8	inf
330	1.430614820073823e-6	1.961832286436323e-13	1.371321098389774e-7	inf
331	1.435065003287999e-6	2.870839877129615e-14	2.000494660905249e-8	inf
332	1.437122325638720e-6	3.204303878417415e-14	2.229666759225443e-8	inf
333	1.439622782046658e-6	1.394790165956839e-15	9.688580809855744e-10	inf
334	1.443557834272527e-6	2.146043498121749e-14	1.486634928764898e-8	inf
335	1.450161035695273e-6	7.621954281589788e-14	5.255936474624335e-8	inf
336	1.456010930143208e-6	9.025494511571656e-15	6.198782114007855e-9	inf
337	1.463693598301034e-6	2.112138136651054e-15	1.443019317091155e-9	inf
338	1.464447892727970e-6	5.791539619574149e-14	3.954759775566805e-8	inf
339	1.467582234335442e-6	1.174021340602185e-13	7.999697142244373e-8	inf
340	1.474501231547881e-6	8.194169677567571e-14	5.557248445947794e-8	inf
341	1.477784032983423e-6	2.948541513713179e-13	1.995245210330578e-7	inf
342	1.481881441043151e-6	3.347836353370794e-15	2.259179621693709e-9	inf
343	1.483329885486982e-6	1.581157071545553e-13	1.065951065245647e-7	inf
344	1.488163710302534e-6	3.474203130405710e-13	2.334557082902813e-7	inf
345	1.492938678965119e-6	1.267766397943999e-14	8.491751307714754e-9	inf
346	1.494753132327913e-6	2.090678185777288e-13	1.398677909121546e-7	inf
347	1.498729423553801e-6	9.916135662093867e-14	6.616361503453126e-8	inf
348	1.502729234470149e-6	1.702538123952132e-13	1.132963999700474e-7	inf
349	1.510920752638315e-6	2.471946033257426e-13	1.636052737339800e-7	inf
350	1.517641581701479e-6	2.498548416266194e-17	1.646336293359192e-11	inf
351	1.520925225606577e-6	9.103986378940778e-14	5.985821147328210e-8	inf
352	1.526406453294852e-6	2.627381894384443e-13	1.721285892570135e-7	inf
353	1.530691414355307e-6	2.915781202014118e-14	1.904878523959174e-8	inf
354	1.531657919467057e-6	5.376251162181247e-13	3.510086092886801e-7	inf
355	1.534837309310294e-6	2.984923433812685e-15	1.944781649303282e-9	inf
356	1.544337236364686e-6	2.977246628846424e-13	1.927847466693709e-7	inf
357	1.545334427927518e-6	2.333993677439481e-14	1.510348592032374e-8	inf
358	1.550737472829653e-6	9.353140382241478e-15	6.031414437399689e-9	inf
359	1.554796257791900e-6	7.648403446619163e-13	4.919231962573231e-7	inf
360	1.558035469399235e-6	1.075505480342813e-13	6.902958895778661e-8	inf
361	1.561720604866681e-6	2.939974364504792e-13	1.882522619822749e-7	inf
362	1.565692723960008e-6	2.147632874934264e-13	1.371682222232209e-7	inf
363	1.571503093088636e-6	1.350366769610690e-13	8.592835582376586e-8	inf
364	1.572617177733594e-6	2.166597339918088e-13	1.377701687730843e-7	inf
365	1.573686852201964e-6	8.549016751605151e-16	5.432476441957328e-10	inf
366	1.579206167824018e-6	3.230071774843877e-15	2.045376873935707e-9	inf
367	1.583496845788742e-6	2.564415624743183e-14	1.619463677217395e-8	inf
368	1.593375237183006e-6	4.782155668301402e-13	3.001273997929057e-7	inf
