k	lambda_k	c_k_sq	E_k	S_cumulative
193	3.751755870249320e-6	1.373040866808941e-13	3.659728709154245e-8	1.032447410737322e-5
194	3.758825362175706e-6	3.472646308900913e-13	9.238647647335379e-8	1.041686058384657e-5
195	3.762114111924434e-6	1.054139241691491e-13	2.801986357485228e-8	1.044488044742142e-5
196	3.770225489579553e-6	5.478498648604364e-13	1.453095753489087e-7	1.059019002277033e-5
197	3.775917239691108e-6	6.461328257515499e-13	1.711194352883665e-7	1.076130945805870e-5
198	3.782014271173046e-6	1.901574053951059e-13	5.027939921975120e-8	1.081158885727845e-5
199	3.794785334029214e-6	4.167510924827245e-14	1.098220467823480e-8	1.082257106195669e-5
200	3.800992498273656e-6	3.766934589635265e-13	9.910397327398413e-8	1.092167503523067e-5
201	3.811500651994987e-6	4.032962236218828e-15	1.058103514716159e-9	1.092273313874539e-5
202	3.816322995359022e-6	6.357465695590803e-14	1.665861538271794e-8	1.093939175412810e-5
203	3.821253317598636e-6	7.802539959685115e-14	2.041879799947001e-8	1.095981055212757e-5
204	3.824534571610514e-6	1.967832249911749e-13	5.145285558454487e-8	1.101126340771212e-5
205	3.836135823715346e-6	5.038526882367691e-13	1.313438082984198e-7	1.114260721601054e-5
206	3.837793570811669e-6	1.841708066846635e-13	4.798872145843753e-8	1.119059593746898e-5
207	3.851067469003907e-6	3.039411772961454e-14	7.892387753330142e-9	1.119848832522230e-5
208	3.858677570367873e-6	1.131037400344682e-12	2.931152913708862e-7	1.149160361659319e-5
209	3.863697317024555e-6	7.253951580119884e-13	1.877463730959695e-7	1.167934998968916e-5
210	3.870155160191993e-6	3.377228170495826e-13	8.726337913357167e-8	1.176661336882273e-5
211	3.883647915498352e-6	9.517179517926238e-17	2.450577324465055e-11	1.176663787459598e-5
212	3.885442778488130e-6	1.766220647621418e-12	4.545738409532504e-7	1.222121171554923e-5
213	3.898846207510797e-6	2.433108431944355e-16	6.240585810379436e-11	1.222127412140733e-5
214	3.902871089590788e-6	1.617494134679362e-14	4.144369869128714e-9	1.222541849127646e-5
215	3.905969007950830e-6	4.746046355077144e-14	1.215075272081342e-8	1.223756924399727e-5
216	3.910669433422970e-6	3.490996935381776e-13	8.926852537178374e-8	1.232683776936906e-5
217	3.913280905065560e-6	5.742511028189022e-14	1.467441557991814e-8	1.234151218494898e-5
218	3.921250338330506e-6	8.050664083161608e-14	2.053085977313354e-8	1.236204304472211e-5
219	3.928342827233994e-6	8.633738980351120e-15	2.197806902314141e-9	1.236424085162442e-5
220	3.933161386780225e-6	2.081775034285292e-14	5.292879771682798e-9	1.236953373139611e-5
221	3.935808688259373e-6	1.634459580835523e-13	4.152792247527583e-8	1.241106165387138e-5
222	3.938139605011117e-6	1.625547039063606e-13	4.127702931087474e-8	1.245233868318226e-5
223	3.945550596449296e-6	5.371957904773035e-13	1.361523005080051e-7	1.258849098369026e-5
224	3.953104966874987e-6	1.678678588305767e-13	4.246481189779279e-8	1.263095579558806e-5
225	3.955058943694887e-6	3.250924125093278e-13	8.219660367580278e-8	1.271315239926386e-5
226	3.961751425089218e-6	8.107349573380944e-14	2.046405416058724e-8	1.273361645342444e-5
227	3.973386692970611e-6	3.270043090891993e-13	8.229863699591798e-8	1.281591509042036e-5
228	3.982817521070763e-6	9.234470768171434e-16	2.318577418954607e-10	1.281614694816226e-5
229	3.987750166888682e-6	9.184366444519633e-15	2.303144896282569e-9	1.281845009305854e-5
230	3.995190377383873e-6	6.784412102050818e-14	1.698144884523220e-8	1.283543154190377e-5
231	3.999572027578543e-6	3.701552969022800e-13	9.254872630119446e-8	1.292798026820497e-5
232	4.000684428462207e-6	3.069200288892048e-16	7.671688041817872e-11	1.292805698508539e-5
233	4.009529011022825e-6	4.457428737147033e-14	1.111708812903676e-8	1.293917407321442e-5
234	4.014313767540758e-6	2.432209643617164e-13	6.058842891862886e-8	1.299976250213305e-5
235	4.017686511358660e-6	1.099963979892434e-13	2.737804397587156e-8	1.302714054610892e-5
236	4.025616003799147e-6	1.139856452080753e-12	2.831508149324279e-7	1.331029136104135e-5
237	4.027164331824071e-6	5.607589174913941e-16	1.392441110634795e-10	1.331043060515241e-5
238	4.034726276299818e-6	1.402876753934751e-13	3.477006016926895e-8	1.334520066532168e-5
239	4.045949081447964e-6	4.942438698179824e-14	1.221577088264053e-8	1.335741643620432e-5
240	4.049078393478413e-6	1.872892296222847e-13	4.625477983432954e-8	1.340367121603865e-5
241	4.059544067725306e-6	5.009442076491717e-14	1.233991303683192e-8	1.341601112907549e-5
242	4.064954546974283e-6	1.080227365902787e-13	2.657415608021610e-8	1.344258528515570e-5
243	4.071254903167450e-6	7.545724631011692e-14	1.853414932369155e-8	1.346111943447939e-5
244	4.075617597534007e-6	4.619101753704137e-13	1.133350134835754e-7	1.357445444796297e-5
245	4.080658243551318e-6	9.969507604276793e-14	2.443112608126802e-8	1.359888557404424e-5
246	4.085305850880326e-6	4.491759417291877e-14	1.099491587961270e-8	1.360988048992385e-5
247	4.095843048082253e-6	2.303931978891141e-13	5.625049475394042e-8	1.366613098467779e-5
248	4.101651680070216e-6	3.387636982199443e-15	8.259202015275587e-10	1.366695690487932e-5
249	4.110237523800798e-6	3.082891085313180e-13	7.500518078240852e-8	1.374196208566173e-5
250	4.119817867589669e-6	2.381356309608447e-13	5.780246569496233e-8	1.379976455135669e-5
251	4.123872512047480e-6	8.617419201465657e-13	2.089642484410158e-7	1.400872879979770e-5
252	4.133830946578644e-6	2.424004987711799e-13	5.863822248749724e-8	1.406736702228520e-5
253	4.141089390377978e-6	7.316273627133598e-13	1.766750953054361e-7	1.424404211759064e-5
254	4.148341786018483e-6	3.383223119677728e-14	8.155603598238937e-9	1.425219772118888e-5
255	4.151457683288979e-6	2.829855166614033e-13	6.816533811738362e-8	1.432036305930626e-5
256	4.156354891334418e-6	2.330185465986283e-13	5.606319784781818e-8	1.437642625715408e-5
257	4.166026533382273e-6	3.927723186591011e-13	9.427984087759061e-8	1.447070609803167e-5
258	4.179061561402353e-6	1.714174325022470e-13	4.101816400252431e-8	1.451172426203419e-5
259	4.186749338749534e-6	9.121478423718398e-13	2.178654054900438e-7	1.472958966752423e-5
260	4.189730250098454e-6	1.173290951612360e-12	2.800397356332877e-7	1.500962940315752e-5
261	4.195691429245954e-6	3.696971495423773e-13	8.811352211590521e-8	1.509774292527343e-5
262	4.202979552688389e-6	4.332941292036526e-13	1.030921335143068e-7	1.520083505878773e-5
263	4.214598155247276e-6	6.267365081013188e-16	1.487061126624888e-10	1.520098376490040e-5
264	4.217208670870062e-6	4.351748987482489e-13	1.031902693727667e-7	1.530417403427316e-5
265	4.224492638201192e-6	8.768578384393059e-13	2.075652423938596e-7	1.551173927666702e-5
266	4.233137486069218e-6	3.982829100477314e-13	9.408692993280656e-8	1.560582620659983e-5
267	4.245759325991168e-6	9.162587618122009e-15	2.158056289726930e-9	1.560798426288955e-5
268	4.255273031731267e-6	8.126991954734686e-13	1.909863807594081e-7	1.579897064364896e-5
269	4.258381042148752e-6	8.592824825356849e-16	2.017861891715769e-10	1.579917242983813e-5
270	4.263692224243428e-6	1.476400018171753e-14	3.462726530252154e-9	1.580263515636839e-5
271	4.264039616890346e-6	1.416639033955597e-14	3.322293320972273e-9	1.580595744968936e-5
272	4.272472306129900e-6	9.918109300432216e-14	2.321398148374719e-8	1.582917143117310e-5
273	4.288370705812969e-6	2.809618529103399e-13	6.551715609135438e-8	1.589468858726446e-5
274	4.295244002376815e-6	2.416174106282095e-14	5.625231313855702e-9	1.590031381857832e-5
275	4.299798459686606e-6	9.873651297702834e-14	2.296305603686942e-8	1.592327687461518e-5
276	4.304041328116267e-6	6.485862882011751e-14	1.506923932082779e-8	1.593834611393601e-5
277	4.314898587399423e-6	1.132704625862139e-14	2.625101385163299e-9	1.594097121532118e-5
278	4.318953806139337e-6	3.645870127476520e-14	8.441558514226207e-9	1.594941277383540e-5
279	4.329473426851073e-6	2.646568970558249e-13	6.112911917057683e-8	1.601054189300598e-5
280	4.338019746595339e-6	2.758868824953821e-13	6.359742431138305e-8	1.607413931731736e-5
281	4.340391437536920e-6	1.411255296211346e-13	3.251447056148933e-8	1.610665378787885e-5
282	4.348202500317195e-6	6.765483410160293e-13	1.555926479888359e-7	1.626224643586769e-5
283	4.357091264701845e-6	5.922223064965922e-15	1.359214830532401e-9	1.626360565069822e-5
284	4.362135801186697e-6	1.205229966494976e-13	2.762935455074781e-8	1.629123500524896e-5
285	4.365562528385505e-6	6.816144104715290e-14	1.561343826917094e-8	1.630684844351814e-5
286	4.369878772535946e-6	1.147935995043704e-13	2.626928697103258e-8	1.633311773048917e-5
287	4.377485545099175e-6	7.466078899726883e-14	1.705563347453094e-8	1.635017336396370e-5
288	4.389250591816185e-6	5.905835182284105e-16	1.345522443693603e-10	1.635030791620807e-5
289	4.394339178665596e-6	1.651040217951849e-13	3.757197955878342e-8	1.638787989576685e-5
290	4.405902214722101e-6	3.828859349144776e-13	8.690295795378378e-8	1.647478285372064e-5
291	4.408873247050767e-6	3.266746545911113e-13	7.409481658599149e-8	1.654887767030663e-5
292	4.411208458944677e-6	1.778710507052493e-16	4.032252212986611e-11	1.654891799282876e-5
293	4.421549403514559e-6	2.859549978275662e-15	6.467303013741496e-10	1.654956472313014e-5
294	4.434591671974000e-6	6.050152272462856e-15	1.364308761660961e-9	1.655092903189180e-5
295	4.436563757709834e-6	1.618250335231002e-12	3.647530890137251e-7	1.691568212090552e-5
296	4.447311554809441e-6	4.724143529417116e-13	1.062247038732490e-7	1.702190682477877e-5
297	4.455542615206211e-6	2.581083079248697e-13	5.792971366584582e-8	1.707983653844462e-5
298	4.464146092551191e-6	3.451191250988295e-13	7.730910188505932e-8	1.715714564032968e-5
299	4.473574018795991e-6	3.165330080141365e-14	7.075617988753601e-9	1.716422125831843e-5
300	4.479275746527222e-6	4.685477492846019e-14	1.046034617645200e-8	1.717468160449488e-5
301	4.484820970165121e-6	1.892102603434078e-13	4.218903309677522e-8	1.721687063759166e-5
302	4.491207974970317e-6	5.027420711548767e-13	1.119391651325609e-7	1.732880980272422e-5
