k	lambda_k	c_k_sq	E_k	S_cumulative
62	5.432483388806613e-6	1.927300103513483e-13	3.547733081861968e-8	4.478419428517888e-6
63	5.443492899912693e-6	5.346465987516006e-13	9.821756151462521e-8	4.576636990032513e-6
64	5.452140342034412e-6	3.219103845235575e-13	5.904293806263978e-8	4.635679928095153e-6
65	5.480583423979723e-6	4.030465732690776e-14	7.354081529086652e-9	4.643034009624239e-6
66	5.485224877694226e-6	2.603987611481794e-13	4.747275945004479e-8	4.690506769074284e-6
67	5.499195215237762e-6	3.544673275597811e-14	6.445803680101860e-9	4.696952572754386e-6
68	5.508529070674410e-6	1.958806967102370e-12	3.555952854148328e-7	5.052547858169219e-6
69	5.518009268382895e-6	7.197279304988981e-13	1.304325338166424e-7	5.182980391985861e-6
70	5.538050921244440e-6	9.812452337122796e-13	1.771824144751249e-7	5.360162806460986e-6
71	5.559747434302775e-6	1.130059796742503e-13	2.032573979476497e-8	5.380488546255751e-6
72	5.577912399994070e-6	2.250246207511228e-13	4.034208582253138e-8	5.420830632078282e-6
73	5.595522269602818e-6	9.722058003587349e-14	1.737471059029033e-8	5.438205342668572e-6
74	5.613524592951272e-6	5.364880700593706e-13	9.557062789624579e-8	5.533775970564818e-6
75	5.630309066405433e-6	1.510218899728727e-12	2.682301951663371e-7	5.802006165731155e-6
76	5.646243718644166e-6	8.712477015183578e-14	1.543057198614110e-8	5.817436737717296e-6
77	5.670920301283474e-6	3.025307490279472e-13	5.334773422216440e-8	5.870784471939460e-6
78	5.677790187925717e-6	4.603551420868913e-13	8.107998479159621e-8	5.951864456731057e-6
79	5.703706398266250e-6	5.322776468038525e-13	9.332136152128174e-8	6.045185818252338e-6
80	5.725742947209039e-6	1.036451083445016e-12	1.810159996704401e-7	6.226201817922778e-6
81	5.729092241046203e-6	2.923489968899603e-13	5.102885144620638e-8	6.277230669368984e-6
82	5.762207997509359e-6	4.331409148473990e-12	7.516926064359681e-7	7.028923275804953e-6
83	5.781160251213560e-6	8.909056426400740e-13	1.541049899893466e-7	7.183028265794299e-6
84	5.795918889702290e-6	1.110170223862301e-12	1.915434368542941e-7	7.374571702648593e-6
85	5.804032804209107e-6	8.989677675104480e-13	1.548867482035100e-7	7.529458450852103e-6
86	5.825992204941092e-6	9.586073069440564e-13	1.645397510369222e-7	7.693998201889025e-6
87	5.834096467285837e-6	1.069297512522402e-14	1.832841672259603e-9	7.695831043561285e-6
88	5.857637636050259e-6	1.802268230773133e-12	3.076783411253111e-7	8.003509384686596e-6
89	5.899042664952403e-6	3.373366262113785e-12	5.718497820257761e-7	8.575359166712373e-6
90	5.910337223374874e-6	5.428588696381902e-13	9.184905177512209e-8	8.667208218487494e-6
91	5.925349000207788e-6	5.429877228310090e-13	9.163809976626992e-8	8.758846318253764e-6
92	5.944926172223048e-6	5.720764202852041e-14	9.622935654914645e-9	8.768469253908679e-6
93	5.965931490879403e-6	1.086529370004479e-12	1.821223344025226e-7	8.950591588311201e-6
94	5.986909647313017e-6	6.570042447624712e-13	1.097401302953254e-7	9.060331718606527e-6
95	6.014494183960044e-6	1.448734771710715e-17	2.408739168082201e-12	9.060334127345695e-6
96	6.031886756973226e-6	8.330258935945345e-16	1.381037023998347e-10	9.060472231048095e-6
97	6.043915228215381e-6	6.175076683466684e-14	1.021701405512604e-8	9.070689245103221e-6
98	6.070604569004039e-6	2.822041337703322e-12	4.648698997975277e-7	9.535559144900749e-6
99	6.089265810846425e-6	1.779197864701705e-12	2.921859416175481e-7	9.827745086518297e-6
100	6.097930698271923e-6	1.486054478842455e-13	2.436981580101565e-8	9.852114902319313e-6
101	6.119408877756113e-6	7.190318135135747e-13	1.175002075980306e-7	9.969615109917344e-6
102	6.124799696370739e-6	2.151335132531423e-13	3.512498757806236e-8	1.000474009749541e-5
103	6.137702595366954e-6	5.453229787426654e-13	8.884806167609074e-8	1.009358815917150e-5
104	6.172160327723015e-6	1.192980334461528e-13	1.932840806326937e-8	1.011291656723477e-5
105	6.175307297372842e-6	2.496670976162346e-13	4.042990665783554e-8	1.015334647389260e-5
106	6.187733498148263e-6	2.050124246879995e-14	3.313207085427182e-9	1.015665968097803e-5
107	6.216793371903824e-6	2.390773481996578e-12	3.845669847740862e-7	1.054122666575211e-5
108	6.240432853170506e-6	2.969031684483896e-14	4.757733564868748e-9	1.054598439931698e-5
109	6.263705651266455e-6	2.221469739166950e-13	3.546574285012567e-8	1.058145014216711e-5
110	6.277684854018657e-6	3.317193556220218e-14	5.284103349177711e-9	1.058673424551629e-5
111	6.299622141688387e-6	1.466465730306469e-13	2.327863000864741e-8	1.061001287552493e-5
112	6.309890268236073e-6	3.713692063967500e-12	5.885509741210858e-7	1.119856384964602e-5
113	6.316563143504755e-6	2.182211486215367e-12	3.454744988117958e-7	1.154403834845782e-5
114	6.353338133941148e-6	2.405803156781964e-12	3.786675769591975e-7	1.192270592541701e-5
115	6.358410328589213e-6	1.433732281478838e-13	2.254859638473427e-8	1.194525452180175e-5
116	6.391588147134573e-6	7.705894156030699e-13	1.205630584862597e-7	1.206581758028801e-5
117	6.434358657112496e-6	1.410442672049664e-12	2.192048574243791e-7	1.228502243771239e-5
118	6.444286133467029e-6	9.779098103731394e-15	1.517483535212027e-9	1.228653992124760e-5
119	6.462203018719551e-6	2.158175443616899e-13	3.339689943762444e-8	1.231993682068522e-5
120	6.478951327212721e-6	1.029019480064968e-12	1.588250054824315e-7	1.247876182616765e-5
121	6.489959916449338e-6	7.223475857229907e-13	1.113023185077216e-7	1.259006414467538e-5
122	6.501383458272581e-6	4.653753687032900e-12	7.158097529397849e-7	1.330587389761516e-5
123	6.537191519607201e-6	2.179699663347121e-12	3.334305958161820e-7	1.363930449343134e-5
124	6.548039169529927e-6	2.313006466839678e-13	3.532365043878816e-8	1.367462814387013e-5
125	6.569949294293975e-6	9.099096885852274e-13	1.384956942324482e-7	1.381312383810258e-5
126	6.588210651254408e-6	7.828216174798275e-16	1.188215828118333e-10	1.381324265968539e-5
127	6.604347486729158e-6	7.897411637928821e-14	1.195789842039347e-8	1.382520055810578e-5
128	6.611625589693782e-6	1.172592121594376e-13	1.773530738676757e-8	1.384293586549255e-5
129	6.663199577214916e-6	3.977315977720691e-12	5.969078265824854e-7	1.443984369207504e-5
130	6.680030782676577e-6	3.302942526329514e-13	4.944501954833926e-8	1.448928871162338e-5
131	6.703030453381432e-6	5.390778416224127e-13	8.042300350141894e-8	1.456971171512479e-5
132	6.727653314361991e-6	1.089564058725962e-12	1.619530626526182e-7	1.473166477777741e-5
133	6.763432191430252e-6	4.728797657625211e-12	6.991712970253377e-7	1.543083607480275e-5
134	6.795317170093170e-6	3.534119150444997e-14	5.200815594007867e-9	1.543603689039676e-5
135	6.800196135490583e-6	9.519253463293410e-16	1.399849838685082e-10	1.543617687538063e-5
136	6.827295143399253e-6	6.576306858968834e-14	9.632375224508818e-9	1.544580925060513e-5
137	6.840418935859453e-6	3.187994602596021e-13	4.660525374964436e-8	1.549241450435478e-5
138	6.874210985139504e-6	9.366233117643543e-13	1.362517551162050e-7	1.562866625947098e-5
139	6.891110630699687e-6	2.564873036629078e-13	3.722002408730238e-8	1.566588628355829e-5
140	6.893029040784461e-6	1.551780058118628e-14	2.251230988491567e-9	1.566813751454678e-5
141	6.918759395324875e-6	6.425830015314372e-13	9.287546579024582e-8	1.576101298033702e-5
142	6.936180451153759e-6	1.698777252041262e-12	2.449153772749220e-7	1.600592835761195e-5
143	6.968358900114435e-6	2.204253089750984e-12	3.163231287806927e-7	1.632225148639264e-5
144	6.976728787616267e-6	7.140974007884902e-14	1.023541866864622e-8	1.633248690506129e-5
145	7.003496751250592e-6	8.593304311246533e-13	1.227001970081882e-7	1.645518710206947e-5
146	7.025391908583659e-6	6.189044297791667e-13	8.809536006425296e-8	1.654328246213373e-5
147	7.036037461438449e-6	8.814270372295379e-13	1.252732155080566e-7	1.666855567764179e-5
148	7.061445499455403e-6	5.880783656435117e-13	8.328016773461833e-8	1.675183584537641e-5
149	7.104335752212500e-6	4.416793081440980e-13	6.217038771098988e-8	1.681400623308740e-5
150	7.126243491214918e-6	3.423305229315583e-13	4.803800534651617e-8	1.686204423843391e-5
151	7.145812646482064e-6	4.145795156900491e-12	5.801712642076470e-7	1.744221550264156e-5
152	7.167714904059976e-6	2.538817489757320e-13	3.542017956544657e-8	1.747763568220701e-5
153	7.179043131042981e-6	9.663487409916329e-13	1.346069000216802e-7	1.761224258222869e-5
154	7.207389457348629e-6	9.527458472647163e-13	1.321901435884389e-7	1.774443272581713e-5
155	7.238253976847502e-6	9.247032212691536e-13	1.277522485708483e-7	1.787218497438798e-5
156	7.251947997210935e-6	7.074230302234886e-13	9.754937990393204e-8	1.796973435429191e-5
157	7.280153866481457e-6	2.757855727872084e-14	3.788183297292001e-9	1.797352253758920e-5
158	7.307571481861223e-6	3.740988102373135e-12	5.119331520271784e-7	1.848545568961638e-5
159	7.333629494060179e-6	4.378158769032249e-12	5.969975402463824e-7	1.908245322986276e-5
160	7.353049585374812e-6	2.410633480627936e-12	3.278413198005188e-7	1.941029454966328e-5
161	7.360291777444009e-6	3.689166511783837e-17	5.012255795469247e-12	1.941029956191907e-5
162	7.380879241446387e-6	1.390458525341305e-12	1.883865701979464e-7	1.959868613211702e-5
163	7.399980479937967e-6	3.817412011214379e-12	5.158678487819983e-7	2.011455398089902e-5
164	7.412062102661907e-6	1.621472323260422e-14	2.187612975717108e-9	2.011674159387473e-5
165	7.425592308272016e-6	1.049974151126996e-13	1.413993803507550e-8	2.013088153190981e-5
166	7.440535662076508e-6	1.057869810868900e-13	1.421765661658920e-8	2.014509918852640e-5
167	7.463611672519537e-6	1.016005111165375e-12	1.361278099323187e-7	2.028122699845872e-5
168	7.485989808095530e-6	5.088521496336723e-12	6.797393032560468e-7	2.096096630171476e-5
169	7.490904812624614e-6	5.287643164487284e-12	7.058750974349432e-7	2.166684139914971e-5
170	7.531729220157755e-6	5.877103041242603e-12	7.803125775569909e-7	2.244715397670670e-5
171	7.540831015070494e-6	8.639778979570063e-13	1.145733005063142e-7	2.256172727721301e-5
172	7.572884816185062e-6	3.560423241195778e-13	4.701541522969296e-8	2.260874269244270e-5
173	7.593754721048306e-6	1.764165905243232e-13	2.323179994678169e-8	2.263197449238948e-5
174	7.629758721629280e-6	1.406176796552454e-13	1.843016074107485e-8	2.265040465313056e-5
175	7.642414641449587e-6	1.441017463207743e-12	1.885552578359470e-7	2.283895991096651e-5
176	7.672208629577963e-6	1.524671263770873e-13	1.987265124533954e-8	2.285883256221185e-5
177	7.680546429171673e-6	4.659893145699099e-14	6.067137525528448e-9	2.286489969973738e-5
178	7.695833770789310e-6	8.404583967921519e-13	1.092095310039359e-7	2.297410923074131e-5
179	7.720689676526579e-6	6.565287240027972e-15	8.503498411532576e-10	2.297495958058246e-5
180	7.729019811145034e-6	1.511072476159880e-12	1.955063530799798e-7	2.317046593366244e-5
181	7.764513241103817e-6	3.346098155255988e-13	4.309475753795354e-8	2.321356069120040e-5
182	7.773273302031771e-6	2.490946267325139e-12	3.204501077652909e-7	2.353401079896569e-5
183	7.790808453890725e-6	2.619830403336243e-13	3.362719567348496e-8	2.356763799463917e-5
184	7.823498441697346e-6	3.597394043205165e-12	4.598191039486796e-7	2.402745709858785e-5
185	7.834670607872438e-6	2.056286715863764e-12	2.624598810571008e-7	2.428991697964495e-5
186	7.875140230109107e-6	2.011100733935006e-13	2.553733235436169e-8	2.431545431199931e-5
187	7.901731839416834e-6	2.981255849569430e-12	3.772914482743891e-7	2.469274576027370e-5
188	7.911270411121677e-6	1.124603884441172e-12	1.421521229839650e-7	2.483489788325767e-5
189	7.922738413079022e-6	9.439647383256123e-13	1.191462710377129e-7	2.495404415429538e-5
190	7.975902958464531e-6	3.779506816572178e-13	4.738656972451160e-8	2.500143072401989e-5
191	8.004365013706491e-6	3.047295009078648e-13	3.807041537786608e-8	2.503950113939776e-5
192	8.053258236286193e-6	3.477742849722001e-15	4.318429569353760e-10	2.503993298235469e-5
193	8.063707376509075e-6	2.255523385603755e-13	2.797129509156633e-8	2.506790427744626e-5
194	8.087954279128839e-6	1.925913847043195e-13	2.381212579320659e-8	2.509171640323946e-5
195	8.094017716538888e-6	1.267987978454294e-12	1.566574256272450e-7	2.524837382886671e-5
196	8.117489627555707e-6	6.959398086741406e-15	8.573337824931697e-10	2.524923116264920e-5
197	8.138085669834480e-6	3.252729614529488e-13	3.996922306417112e-8	2.528920038571337e-5
198	8.168055251776160e-6	2.966162405818460e-13	3.631418145920918e-8	2.532551456717258e-5
199	8.177182594939819e-6	1.317438502414538e-12	1.611115426515963e-7	2.548662610982418e-5
200	8.194677533865648e-6	8.024746355446295e-13	9.792632257075293e-8	2.558455243239493e-5
201	8.208946831392287e-6	2.773360750659331e-13	3.378461095707879e-8	2.561833704335201e-5
202	8.218964405079812e-6	1.019155455288962e-11	1.240004707477578e-6	2.685834175082958e-5
203	8.235099725596757e-6	1.173446309692749e-13	1.424932725520473e-8	2.687259107808479e-5
204	8.267157543946727e-6	2.721397376390559e-12	3.291817486148169e-7	2.720177282669961e-5
205	8.278027869150106e-6	1.885904810447140e-12	2.278205437644610e-7	2.742959337046407e-5
206	8.291123909154729e-6	1.260660140053949e-12	1.520493667525555e-7	2.758164273721663e-5
207	8.330920066968934e-6	1.020899094102027e-13	1.225433788699721e-8	2.759389707510362e-5
208	8.349701679102980e-6	6.547469831993474e-13	7.841561391803974e-8	2.767231268902166e-5
209	8.359881285478552e-6	3.874799316352103e-12	4.634993230206252e-7	2.813581201204229e-5
210	8.377888274110221e-6	6.357406082439857e-13	7.588315664325387e-8	2.821169516868554e-5
211	8.413194083837371e-6	2.676096575093576e-12	3.180833044413700e-7	2.852977847312691e-5
212	8.416748605584677e-6	2.186179768717686e-12	2.597416022699208e-7	2.878952007539683e-5
213	8.440635106413001e-6	5.522609223001799e-12	6.542883507433992e-7	2.944380842614023e-5
214	8.483137780820683e-6	6.709273568327154e-12	7.908952726779925e-7	3.023470369881823e-5
215	8.493939657111945e-6	3.820272317666683e-13	4.497644758363668e-8	3.027968014640186e-5
216	8.509448554605385e-6	1.245555985502633e-12	1.463732905263912e-7	3.042605343692825e-5
217	8.537996188841265e-6	2.098468078346949e-12	2.457799268040834e-7	3.067183336373234e-5
218	8.557154179308082e-6	1.391563851952778e-12	1.626199344774804e-7	3.083445329820982e-5
219	8.561128344890952e-6	5.502099893584563e-13	6.426839631329749e-8	3.089872169452311e-5
220	8.580264241913263e-6	1.166735958395794e-14	1.359790241303373e-9	3.090008148476442e-5
221	8.619517565314267e-6	2.166654613743722e-12	2.513661115399938e-7	3.115144759630441e-5
222	8.647877193582381e-6	3.233047595642525e-12	3.738544758755108e-7	3.152530207217992e-5
223	8.669513430077138e-6	7.304366477775320e-13	8.425347669956062e-8	3.160955554887948e-5
224	8.679814204091206e-6	2.240067793879133e-14	2.580778506552921e-9	3.161213632738603e-5
225	8.705107847022434e-6	1.673305134499778e-13	1.922210688144580e-8	3.163135843426747e-5
226	8.737128054159891e-6	4.844874105062721e-14	5.545156343171595e-9	3.163690359061065e-5
227	8.747294580731647e-6	2.088084112918046e-14	2.387119918789099e-9	3.163929071052943e-5
228	8.777637254612588e-6	4.619109488016542e-13	5.262360876885442e-8	3.169191431929829e-5
229	8.799829186383992e-6	2.569587862426332e-12	2.920042887198611e-7	3.198391860801815e-5
230	8.830177293512398e-6	1.423728997640115e-13	1.612344747240965e-8	3.200004205549057e-5
231	8.870759688242252e-6	1.175122131330380e-13	1.324714198816529e-8	3.201328919747873e-5
232	8.876144196449785e-6	1.907261236048558e-12	2.148749720415099e-7	3.222816416952024e-5
233	8.904572158702906e-6	5.704095534223707e-14	6.405805279087771e-9	3.223456997479933e-5
234	8.923527001213880e-6	3.798751449777413e-13	4.257006729806122e-8	3.227714004209739e-5
235	8.937168773019499e-6	4.618796670616136e-12	5.168075917464896e-7	3.279394763384388e-5
236	8.947112775350066e-6	1.207005923399605e-12	1.349045165413576e-7	3.292885215038524e-5
237	8.973914238290936e-6	5.188027081085719e-15	5.781230958224277e-10	3.292943027348106e-5
238	9.006420967869480e-6	4.007065149839054e-12	4.449120426564902e-7	3.337434231613755e-5
239	9.023388084055116e-6	8.949957142164096e-14	9.918621540814833e-9	3.338426093767836e-5
240	9.048943925488696e-6	9.524428405764070e-13	1.052545853327265e-7	3.348951552301109e-5
241	9.066331455273885e-6	2.035900228513413e-13	2.245561215754063e-8	3.351197113516863e-5
242	9.079770353267927e-6	3.586792271346807e-12	3.950311661853731e-7	3.390700230135401e-5
243	9.094251401151293e-6	1.091806569409417e-12	1.200545840717795e-7	3.402705688542578e-5
244	9.123925088401247e-6	3.153234636956618e-14	3.456006714659632e-9	3.403051289214045e-5
245	9.134095314262602e-6	1.068894267411553e-12	1.170224560436224e-7	3.414753534818407e-5
246	9.145487057698865e-6	3.376721595220805e-13	3.692227186936106e-8	3.418445762005343e-5
247	9.161075805421579e-6	7.261416998179854e-12	7.926380211680492e-7	3.497709564122148e-5
248	9.181573144856027e-6	1.652704371907792e-12	1.800023096078823e-7	3.515709795082936e-5
249	9.202897494974677e-6	8.359038320559022e-14	9.083050555679392e-9	3.516618100138504e-5
250	9.217549565063594e-6	3.397563233765552e-12	3.685972296414889e-7	3.553477823102653e-5
251	9.241493150485517e-6	6.335414112544229e-13	6.855400971878000e-8	3.560333224074530e-5
252	9.260047405143068e-6	1.766389172787019e-13	1.907537937447231e-8	3.562240762011977e-5
253	9.277527552422972e-6	1.295900030085469e-12	1.396816148228009e-7	3.576208923494257e-5
254	9.296003628116893e-6	2.187842739941120e-13	2.353530428197902e-8	3.578562453922455e-5
255	9.301589536113003e-6	6.263929786525442e-13	6.734257367739154e-8	3.585296711290194e-5
256	9.324643948754140e-6	7.340566557315913e-13	7.872221821720799e-8	3.593168933111914e-5
257	9.362390653642250e-6	2.225065865041277e-12	2.376600109263396e-7	3.616934934204548e-5
258	9.365122809289450e-6	1.081014208019368e-12	1.154297952128390e-7	3.628477913725833e-5
259	9.393220862003589e-6	1.425063907886959e-12	1.517119557628491e-7	3.643649109302118e-5
260	9.397713070834228e-6	3.457646300960056e-12	3.679242252767697e-7	3.680441531829794e-5
261	9.420654898985459e-6	3.095008331808537e-14	3.285343073273864e-9	3.680770066137122e-5
262	9.438808314508297e-6	2.555234711137106e-14	2.707158177171031e-9	3.681040781954839e-5
263	9.443395654632505e-6	2.781495867649527e-13	2.945440357870689e-8	3.683986222312709e-5
264	9.468086539998867e-6	4.580913133552261e-13	4.838267071387381e-8	3.688824489384097e-5
265	9.480697871776828e-6	2.269295471455819e-12	2.393595389439953e-7	3.712760443278496e-5
266	9.491289882561925e-6	1.265672873403731e-12	1.333509869642814e-7	3.726095541974924e-5
267	9.529367419120436e-6	2.301748153521786e-12	2.415425969307665e-7	3.750249801668001e-5
268	9.550086756367525e-6	6.361390098912497e-12	6.661080952663637e-7	3.816860611194637e-5
269	9.570234610618503e-6	2.435308706656024e-12	2.544669807732786e-7	3.842307309271965e-5
270	9.594698962143701e-6	1.604199261760566e-12	1.671964141960059e-7	3.859026950691565e-5
271	9.629293848462588e-6	3.584746259324490e-13	3.722750926223764e-8	3.862749701617789e-5
272	9.663531041545997e-6	4.261177082560702e-12	4.409544569413406e-7	3.906845147311923e-5
273	9.694300168280742e-6	3.056199583365979e-13	3.152573708585699e-8	3.909997721020509e-5
274	9.714012752748112e-6	6.868449549050761e-13	7.070661449469133e-8	3.917068382469978e-5
275	9.741867738382246e-6	2.540196097131148e-14	2.607504192571781e-9	3.917329132889235e-5
276	9.762882898874005e-6	1.998717795415600e-12	2.047261875532811e-7	3.937801751644563e-5
277	9.774057371159467e-6	6.147090151844543e-14	6.289189758577540e-9	3.938430670620421e-5
278	9.806593694528185e-6	1.103296773636785e-12	1.125056067380863e-7	3.949681231294230e-5
279	9.828641151072661e-6	3.532367521794757e-13	3.593953088224457e-8	3.953275184382454e-5
280	9.844945350912820e-6	8.451534109272826e-13	8.584642989906696e-8	3.961859827372361e-5
281	9.862386080684466e-6	9.282250702301830e-14	9.411769754665321e-9	3.962801004347828e-5
282	9.906164078157068e-6	9.372213127638026e-14	9.460991210819539e-9	3.963747103468910e-5
283	9.917187435113786e-6	6.556695599806378e-12	6.611446685570432e-7	4.029861570324614e-5
284	9.923901384058387e-6	1.281772597142972e-14	1.291601505837204e-9	4.029990730475197e-5
285	9.960360218972250e-6	3.344805953576250e-14	3.358117457644900e-9	4.030326542220962e-5
286	1.000296785373666e-5	2.171566235117348e-13	2.170921937239005e-8	4.032497464158201e-5
287	1.000680303013199e-5	6.914422626209931e-12	6.909721921566320e-7	4.101594683373864e-5
288	1.004243638932182e-5	1.537854024641387e-12	1.531355504802198e-7	4.116908238421886e-5
289	1.006093586523980e-5	1.125700053946198e-11	1.118882049368245e-6	4.228796443358711e-5
290	1.006841214130819e-5	9.300504675187315e-13	9.237310257721431e-8	4.238033753616432e-5
291	1.011425726953287e-5	1.090037523570974e-13	1.077723746314512e-8	4.239111477362747e-5
292	1.014071484936853e-5	2.401891181091126e-13	2.368561996633495e-8	4.241480039359380e-5
293	1.014405757646795e-5	2.585817421546615e-12	2.549095765727079e-7	4.266970997016651e-5
294	1.014847561035755e-5	8.054219866736650e-13	7.936383922050816e-8	4.274907380938701e-5
295	1.017260480960861e-5	3.022653359563267e-15	2.971366150691509e-10	4.274937094600209e-5
296	1.019494182903082e-5	3.335031412915365e-12	3.271260855475042e-7	4.307649703154959e-5
297	1.023248165563143e-5	4.017458323883503e-14	3.926181799380507e-9	4.308042321334897e-5
298	1.026717009118098e-5	2.189198037045174e-12	2.132231196720499e-7	4.329364633302102e-5
299	1.027213275509013e-5	8.572130524298973e-13	8.345034793335632e-8	4.337709668095437e-5
300	1.028597783070654e-5	1.009795892813520e-12	9.817208528283955e-8	4.347526876623721e-5
301	1.031169275426852e-5	6.410900859177328e-12	6.217117802044229e-7	4.409698054644164e-5
302	1.032893993879791e-5	2.069614099270839e-13	2.003704263490666e-8	4.411701758907654e-5
