band_j	band_k	range_j	range_k	Q_band
1	1	[2,4)	[2,4)	5.039516678172147e-1
1	2	[2,4)	[4,8)	7.973547946270121e-2
1	3	[2,4)	[8,16)	-7.949993127362359e-3
2	1	[4,8)	[2,4)	7.973547946270121e-2
2	2	[4,8)	[4,8)	1.489717232505141e-2
2	3	[4,8)	[8,16)	-2.883168893502288e-3
3	1	[8,16)	[2,4)	-7.949993127362359e-3
3	2	[8,16)	[4,8)	-2.883168893502288e-3
3	3	[8,16)	[8,16)	3.105258577621731e-4
