d	Q_d	abs_Q_d	cumul_pct	sigma_d	factorization
1	5.020622151509438e-1	5.020622151509438e-1	76.4216	1.000000	1
2	1.050679812798256e-1	1.050679812798256e-1	92.4145	1.500000	2 (prime)
3	2.102312560949077e-2	2.102312560949077e-2	95.6146	1.333333	3 (prime)
