d	Q_d	abs_Q_d	cumul_pct	sigma_d	factorization
1	1.138164514156526e0	1.138164514156526e0	103.1354	1.000000	1
2	6.214126162382163e-2	6.214126162382163e-2	108.7663	1.500000	2 (prime)
3	8.620880751845276e-3	8.620880751845276e-3	109.5475	1.333333	3 (prime)
5	-1.033114580698617e-1	1.033114580698617e-1	118.9091	1.200000	5 (prime)
6	1.698924856770754e-3	1.698924856770754e-3	119.0631	2.000000	2·3
7	-2.440143449394074e-2	2.440143449394074e-2	121.2742	1.142857	7 (prime)
