M	S_M	sum_abs	cancel_ratio	ln_M
2	2.215826935855142e-1	2.215826935855142e-1	1.00000000	0.693147
3	3.368864186200223e-1	3.368864186200223e-1	1.00000000	1.098612
5	3.621414023862745e-1	3.621414023862745e-1	1.00000000	1.609438
