M	S_M	sum_abs	cancel_ratio	ln_M
2	3.456825471038338e-1	4.432864958090572e-1	0.77981746	0.693147
3	5.757371541525536e-1	7.503917819666016e-1	0.76724875	1.098612
5	6.874655585427837e-1	8.969473120868290e-1	0.76645032	1.609438
6	6.065983979235244e-1	1.006712399562688e0	0.60255382	1.791759
7	6.674866370468039e-1	1.090685907225650e0	0.61198795	1.945910
10	6.483958870118822e-1	1.116425111553678e0	0.58077867	2.302585
11	6.569640008837013e-1	1.127888405799838e0	0.58247252	2.397895
