d	Q_d	abs_Q_d	cumul_pct	sigma_d	factorization
1	1.754692539618340e-1	1.754692539618340e-1	48.4532	1.000000	1
2	1.429851288856814e-1	1.429851288856814e-1	87.9365	1.500000	2 (prime)
3	4.107087152088490e-2	4.107087152088490e-2	99.2776	1.333333	3 (prime)
