k	lambda_k	c_k_sq	E_k	S_cumulative
27	2.100881233972194e-7	1.699477607595763e-17	8.089355933664626e-11	4.200315995375106e-8
28	2.103195301397447e-7	1.455686935237463e-15	6.921311274660258e-9	4.892447122841132e-8
29	2.105614435253075e-7	1.305371552405725e-16	6.199480448797511e-10	4.954441927329107e-8
30	2.105852443466060e-7	3.881436924585603e-15	1.843166617218952e-8	6.797608544548060e-8
31	2.108047800185380e-7	1.220786718260115e-16	5.791077024689666e-10	6.855519314794957e-8
32	2.109925962896080e-7	4.357673232507980e-16	2.065320446849541e-9	7.062051359479911e-8
33	2.111347221135771e-7	3.877714265525289e-16	1.836606611507190e-9	7.245712020630631e-8
34	2.116113553205314e-7	5.894944351264250e-17	2.785741030926755e-10	7.273569430939898e-8
35	2.117773031519364e-7	4.208087101360407e-16	1.987034039403826e-9	7.472272834880280e-8
36	2.119272203798983e-7	3.303689332055242e-16	1.558879187927387e-9	7.628160753673018e-8
37	2.124079492700190e-7	9.234193502853269e-16	4.347386025140942e-9	8.062899356187113e-8
38	2.124670049657493e-7	6.038312502691406e-16	2.842000104281985e-9	8.347099366615311e-8
39	2.129180207019922e-7	2.527918013989563e-16	1.187272925821403e-9	8.465826659197451e-8
40	2.130449305258826e-7	1.495375558079945e-17	7.019061915196680e-11	8.472845721112648e-8
41	2.131222605071013e-7	2.727860557961499e-16	1.279951025045836e-9	8.600840823617232e-8
42	2.133380200478935e-7	2.580250135959009e-16	1.209465680510091e-9	8.721787391668241e-8
43	2.138449752349496e-7	4.325771402073005e-16	2.022853890918090e-9	8.924072780760051e-8
44	2.140514966001522e-7	1.232118797979099e-16	5.756179319225664e-10	8.981634573952307e-8
45	2.141348529898373e-7	1.081639556010438e-15	5.051207409294421e-9	9.486755314881750e-8
46	2.142364104446862e-7	3.465537873179709e-19	1.617623197656440e-12	9.486917077201515e-8
47	2.143283671653449e-7	1.076893505932780e-15	5.024502916601813e-9	9.989367368861697e-8
48	2.144986391911009e-7	4.320246416618218e-16	2.014113671261676e-9	1.019077873598786e-7
49	2.148415277390123e-7	8.903708921028108e-16	4.144314655891044e-9	1.060521020157697e-7
50	2.150261549874940e-7	1.385810347529749e-20	6.444845500819881e-14	1.060521664642247e-7
51	2.152588836369348e-7	1.521091052394670e-15	7.066333461805973e-9	1.131184999260307e-7
52	2.153441373713455e-7	1.152581728101690e-15	5.352278182127362e-9	1.184707781081580e-7
53	2.154816845420123e-7	1.709617934402500e-15	7.933936185973973e-9	1.264047142941320e-7
54	2.156874395312924e-7	4.323255254637442e-15	2.004407518598326e-8	1.464487894801153e-7
55	2.158075499043976e-7	3.605778765972552e-15	1.670830685752147e-8	1.631570963376367e-7
56	2.160375940415060e-7	1.117384706610760e-17	5.172177146150236e-11	1.632088181090982e-7
57	2.161051873174698e-7	4.931924792457237e-18	2.282187139363749e-11	1.632316399804919e-7
58	2.164144024180032e-7	1.718342304694565e-16	7.940055215805813e-10	1.640256455020725e-7
59	2.166560197974328e-7	7.285421577386334e-16	3.362667505937752e-9	1.673883130080102e-7
60	2.168042300716207e-7	5.458564156748314e-15	2.517738770569694e-8	1.925657007137071e-7
61	2.168437252452928e-7	1.490184019511420e-15	6.872156516522347e-9	1.994378572302295e-7
62	2.170720686052393e-7	6.577136488761162e-17	3.029932193036840e-10	1.997408504495332e-7
63	2.170817817878783e-7	7.242451533377197e-17	3.336277910439379e-10	2.000744782405771e-7
64	2.172682445685526e-7	8.419959053616257e-17	3.875374917460423e-10	2.004620157323232e-7
65	2.173769698810595e-7	1.436622258798626e-16	6.608898171617225e-10	2.011229055494849e-7
66	2.176076233906675e-7	5.460294031519400e-17	2.509238392681041e-10	2.013738293887530e-7
67	2.176566083096043e-7	5.185563437607550e-15	2.382451641546935e-8	2.251983458042223e-7
68	2.178167151156282e-7	7.325370288194604e-16	3.363089138639302e-9	2.285614349428616e-7
69	2.179280977825587e-7	2.031018270697924e-17	9.319671448352681e-11	2.286546316573452e-7
70	2.180473679487574e-7	2.117221694311325e-16	9.709916309601528e-10	2.296256232883053e-7
71	2.181005639609798e-7	4.324587906466890e-15	1.982841230635515e-8	2.494540355946605e-7
72	2.183039821608221e-7	6.625946854829890e-17	3.035192848634630e-10	2.497575548795239e-7
73	2.183430338694611e-7	5.808579610989296e-17	2.660299945480295e-10	2.500235848740719e-7
74	2.185934237424375e-7	4.374270423739105e-16	2.001098820288933e-9	2.520246836943609e-7
75	2.187404578997029e-7	1.486227386716561e-17	6.794478721435370e-11	2.520926284815752e-7
76	2.188791050205621e-7	5.088073387276617e-16	2.324604437138314e-9	2.544172329187135e-7
77	2.190066138153449e-7	9.206306108324035e-16	4.203665792525480e-9	2.586208987112390e-7
78	2.191154368762700e-7	2.433941845061698e-15	1.110803455822282e-8	2.697289332694618e-7
79	2.191713829589881e-7	1.548051025672819e-19	7.063198693063386e-13	2.697296395893311e-7
80	2.193808807718089e-7	2.655355299198125e-16	1.210385923265627e-9	2.709400255125968e-7
81	2.194056494323226e-7	1.529151139253938e-15	6.969515795105435e-9	2.779095413077022e-7
82	2.194835937083178e-7	5.771575476664393e-16	2.629615899370828e-9	2.805391572070730e-7
83	2.195800298471944e-7	5.836868105633869e-15	2.658196243845918e-8	3.071211196455322e-7
84	2.196321851194739e-7	1.709071449890352e-16	7.781516397337956e-10	3.078992712852660e-7
85	2.199380539400509e-7	1.352693190781561e-15	6.150337181533254e-9	3.140496084667993e-7
86	2.201386983815463e-7	1.184794491663037e-15	5.382036417829365e-9	3.194316448846286e-7
87	2.202169717859748e-7	7.221954649818303e-16	3.279472327335969e-9	3.227111172119646e-7
88	2.203724487523097e-7	8.260291263911892e-18	3.748332112602763e-11	3.227486005330907e-7
89	2.204189127017033e-7	1.639348757613837e-15	7.437423302384205e-9	3.301860238354749e-7
90	2.205477845306388e-7	5.366617227023640e-16	2.433312689331550e-9	3.326193365248064e-7
91	2.207409119114445e-7	8.301977121184489e-16	3.760959873408073e-9	3.363802963982145e-7
92	2.207761287476364e-7	1.339903813263433e-17	6.069061093081506e-11	3.364409870091453e-7
93	2.209067461913809e-7	9.527167520589719e-16	4.312755352584810e-9	3.407537423617301e-7
94	2.210861995849729e-7	1.758090380389351e-16	7.952058444578043e-10	3.415489482061879e-7
95	2.211494881624239e-7	7.945275776697968e-17	3.592717235168339e-10	3.419082199297048e-7
96	2.211846318140038e-7	3.147598739714197e-16	1.423063941603792e-9	3.433312838713085e-7
97	2.212853437216215e-7	1.194074045842853e-15	5.396082839291005e-9	3.487273667105996e-7
98	2.214385270649754e-7	2.759355854502348e-16	1.246104682448816e-9	3.499734713930484e-7
99	2.214973526587853e-7	1.764595079117547e-17	7.966664422558087e-11	3.500531380372739e-7
100	2.216492555349937e-7	1.667860462588993e-15	7.524773582312680e-9	3.575779116195866e-7
101	2.218035859059837e-7	9.980412135083576e-16	4.499662209840914e-9	3.620775738294275e-7
102	2.218824759732133e-7	2.068823398529561e-15	9.323960305812162e-9	3.714015341352397e-7
103	2.221186426297430e-7	2.699089800646351e-16	1.215156804800736e-9	3.726166909400404e-7
104	2.222188617519075e-7	4.578894051428124e-15	2.060533482769862e-8	3.932220257677390e-7
105	2.222500246013671e-7	2.613299514238435e-17	1.175837671525891e-10	3.933396095348916e-7
106	2.223366960013967e-7	8.609913707942321e-16	3.872466337220480e-9	3.972120758721121e-7
107	2.223847659840343e-7	2.311336921886016e-15	1.039341391780385e-8	4.076054897899160e-7
108	2.224696411763991e-7	2.157596686150219e-16	9.698387046165244e-10	4.085753284945325e-7
109	2.226806836599141e-7	3.033728581057006e-15	1.362367193775202e-8	4.221990004322845e-7
110	2.229103404113889e-7	4.394749762085905e-17	1.971532479819124e-10	4.223961536802664e-7
111	2.229484149853155e-7	7.080571466117660e-16	3.175878808819530e-9	4.255720324890859e-7
112	2.231166407861060e-7	9.500511901870305e-16	4.258092031323701e-9	4.298301245204096e-7
113	2.231447521781769e-7	2.168217972007598e-16	9.716643348512699e-10	4.308017888552609e-7
114	2.233322542296347e-7	2.221737297414579e-16	9.948125518538600e-10	4.317966014071147e-7
115	2.234520015972555e-7	6.233267806923274e-16	2.789533216246576e-9	4.345861346233613e-7
116	2.235866829524789e-7	3.663281880039813e-15	1.638416846507091e-8	4.509703030884323e-7
117	2.236014097492635e-7	4.034233584829405e-17	1.804207580512668e-10	4.511507238464835e-7
118	2.236450172384410e-7	8.855227345778694e-16	3.959501291431689e-9	4.551102251379152e-7
119	2.237883479729285e-7	3.633588046044975e-16	1.623671687537783e-9	4.567338968254530e-7
120	2.237982095642326e-7	4.011337071480725e-15	1.792390153295407e-8	4.746577983584071e-7
121	2.240690139407962e-7	6.939866797070820e-16	3.097200578971834e-9	4.777549989373789e-7
122	2.241295809478961e-7	3.757862765536241e-16	1.676647388373889e-9	4.794316463257528e-7
123	2.242533082823147e-7	1.080030289404168e-15	4.816117531004300e-9	4.842477638567571e-7
124	2.243490364741018e-7	1.363390288555226e-16	6.077094468433841e-10	4.848554733036005e-7
125	2.244213634881288e-7	1.250466337959818e-17	5.571957671605377e-11	4.849111928803165e-7
126	2.246145066480544e-7	7.984730333192953e-16	3.554859591372754e-9	4.884660524716893e-7
127	2.246286703103734e-7	1.560999726558250e-15	6.949245278447266e-9	4.954152977501366e-7
128	2.247261034133509e-7	7.937218927763248e-16	3.531952366549911e-9	4.989472501166865e-7
129	2.247918585632151e-7	8.548343314978035e-16	3.802781546278333e-9	5.027500316629648e-7
130	2.249994800331901e-7	1.485622332756392e-15	6.602781182148709e-9	5.093528128451135e-7
131	2.251347539025826e-7	6.209187668618747e-18	2.757987188111128e-11	5.093803927169946e-7
132	2.252170725042007e-7	2.865298896602007e-15	1.272238762693518e-8	5.221027803439298e-7
133	2.253738834771729e-7	2.608459529225405e-17	1.157392102838573e-10	5.222185195542137e-7
134	2.254565924719607e-7	9.611347138219449e-16	4.263058814487664e-9	5.264815783687013e-7
135	2.255200161791654e-7	3.747661208337684e-16	1.661786510941156e-9	5.281433648796425e-7
136	2.257488755951197e-7	2.775030415119786e-16	1.229255475937253e-9	5.293726203555797e-7
137	2.259033745830252e-7	9.046915153904783e-16	4.004772027245574e-9	5.333773923828253e-7
138	2.259554729992318e-7	9.604534929134806e-17	4.250631684928234e-10	5.338024555513182e-7
139	2.259768048189479e-7	5.040737952357449e-17	2.230643962063309e-10	5.340255199475245e-7
140	2.261053377211536e-7	2.443179061376856e-15	1.080549042318465e-8	5.448310103707092e-7
141	2.263035181014302e-7	7.267349743958036e-16	3.211328663790714e-9	5.480423390344999e-7
142	2.263287857352591e-7	1.184665792492159e-17	5.234269201081138e-11	5.480946817265107e-7
143	2.265374360613602e-7	2.281352689619618e-16	1.007053284121079e-9	5.491017350106318e-7
144	2.266083360352435e-7	8.831024067746547e-16	3.897042898886603e-9	5.529987779095184e-7
145	2.266313565252571e-7	9.084896676773311e-17	4.008667121824706e-10	5.533996446217008e-7
146	2.266953746801718e-7	3.529166820005943e-16	1.556788189871536e-9	5.549564328115724e-7
147	2.268133819690129e-7	5.522630456684945e-16	2.434878581123333e-9	5.573913113926957e-7
148	2.268657323853342e-7	3.824255927185834e-15	1.685691306032190e-8	5.742482244530175e-7
149	2.270119425596478e-7	7.845606541201860e-16	3.456032512095884e-9	5.777042569651134e-7
150	2.271353041639387e-7	2.913237712205110e-16	1.282600132519439e-9	5.789868570976329e-7
151	2.272816319554965e-7	2.767545176741708e-18	1.217672168635085e-11	5.789990338193193e-7
152	2.274147546151557e-7	1.740261947334057e-16	7.652370446583507e-10	5.797642708639777e-7
153	2.274901743539047e-7	8.767575744271388e-18	3.854045902937213e-11	5.798028113230070e-7
154	2.275520739514689e-7	3.074747415460694e-16	1.351228034123064e-9	5.811540393571300e-7
155	2.275913404447328e-7	5.550527797743635e-16	2.438813263675776e-9	5.835928526208058e-7
156	2.277747398463296e-7	8.881338083209346e-16	3.899176040855638e-9	5.874920286616615e-7
157	2.280628496886331e-7	2.544257879483705e-17	1.115595057659456e-10	5.876035881674274e-7
158	2.280981625225380e-7	1.630301329179136e-17	7.147367217471771e-11	5.876750618396021e-7
159	2.281925085515016e-7	8.702958787915679e-16	3.813867003417193e-9	5.914889288430193e-7
160	2.283012746243458e-7	3.237786419726071e-16	1.418207771749689e-9	5.929071366147690e-7
161	2.284410847222781e-7	9.963805099472776e-17	4.361651981991786e-10	5.933433018129682e-7
162	2.284654119256066e-7	1.006582002528959e-15	4.405839790124224e-9	5.977491416030924e-7
163	2.286344552224805e-7	9.413180906929386e-16	4.117131382393599e-9	6.018662729854860e-7
164	2.287660119556862e-7	7.325364203226081e-16	3.202120866033659e-9	6.050683938515197e-7
165	2.288170738696191e-7	3.941321850338609e-16	1.722477166447985e-9	6.067908710179677e-7
166	2.288391232626172e-7	1.802322043313223e-16	7.875934925886196e-10	6.075784645105562e-7
167	2.290182786133861e-7	9.835667801264571e-16	4.294708641081226e-9	6.118731731516374e-7
168	2.291434276157019e-7	1.568037536416732e-16	6.843039543977229e-10	6.125574771060352e-7
169	2.292529024558253e-7	3.830310551525347e-17	1.670779523615152e-10	6.127245550583967e-7
170	2.293765996596868e-7	6.629335324257042e-15	2.890153282458897e-8	6.416260878829857e-7
171	2.294535754513969e-7	1.503670370593836e-15	6.553266244100626e-9	6.481793541270863e-7
172	2.295050884629930e-7	1.870296572389214e-15	8.149259717571770e-9	6.563286138446581e-7
173	2.296146190147613e-7	3.261524303554854e-15	1.420434081048289e-8	6.705329546551410e-7
174	2.296420194397666e-7	8.847042768361498e-17	3.852536565365821e-10	6.709182083116776e-7
175	2.296729050101133e-7	1.375843854695113e-15	5.990449133016057e-9	6.769086574446937e-7
176	2.298635428385582e-7	2.151848639190792e-17	9.361417702946118e-11	6.770022716217232e-7
177	2.299650827295430e-7	4.727758148961120e-16	2.055859129936407e-9	6.790581307516595e-7
178	2.300443212281574e-7	9.681016465671609e-17	4.208326645051151e-10	6.794789634161646e-7
179	2.301299547067232e-7	3.490602687026365e-16	1.516796321224144e-9	6.809957597373888e-7
180	2.302296023966257e-7	2.409473910041697e-15	1.046552608769571e-8	6.914612858250844e-7
181	2.303631303873138e-7	3.203941666605482e-15	1.390822247127236e-8	7.053695082963568e-7
182	2.304046898097470e-7	8.779316353784087e-19	3.810389606667062e-12	7.053733186859634e-7
183	2.305090334359543e-7	1.191727340343795e-15	5.169981074407266e-9	7.105432997603707e-7
184	2.306900897517907e-7	1.194197234346555e-15	5.176629978476503e-9	7.157199297388472e-7
185	2.307208940915089e-7	7.886111618914434e-16	3.418030971996247e-9	7.191379607108435e-7
186	2.308769233487826e-7	2.556518954647822e-17	1.107308135246468e-10	7.192486915243681e-7
187	2.309542196455057e-7	1.044856590000241e-15	4.524085299692743e-9	7.237727768240609e-7
188	2.310258562733099e-7	1.320031624663113e-16	5.713783062885739e-10	7.243441551303494e-7
189	2.310864468344781e-7	5.366990377916450e-15	2.322503310529804e-8	7.475691882356475e-7
190	2.312323531661278e-7	2.561950561427750e-17	1.107955061801896e-10	7.476799837418277e-7
191	2.313448175897922e-7	3.296595110637500e-16	1.424970373221344e-9	7.491049541150490e-7
192	2.315106362312027e-7	1.398115287712068e-15	6.039097427540275e-9	7.551440515425893e-7
193	2.315489414159915e-7	2.479467875800597e-15	1.070818057140708e-8	7.658522321139963e-7
194	2.316330788678042e-7	2.357613660228195e-15	1.017822528523101e-8	7.760304573992274e-7
195	2.317459118609980e-7	1.870072899564192e-16	8.069496823252998e-10	7.768374070815527e-7
196	2.319389122718478e-7	4.869348457336403e-15	2.099409887560912e-8	7.978315059571619e-7
197	2.319681982144670e-7	1.097897361140196e-16	4.732964990852459e-10	7.983048024562471e-7
198	2.321023825653096e-7	5.071352467155353e-16	2.184963554059322e-9	8.004897660103064e-7
199	2.321971444114903e-7	4.527370574459837e-18	1.949795974422759e-11	8.005092639700507e-7
200	2.322420820390944e-7	1.641040029134601e-17	7.066075255294850e-11	8.005799247226036e-7
201	2.324828891402838e-7	1.292687452099272e-15	5.560355245410100e-9	8.061402799680137e-7
202	2.325567448189199e-7	2.704877085155060e-15	1.163104122076189e-8	8.177713211887756e-7
203	2.326691997734160e-7	1.875915281335573e-15	8.062585349339002e-9	8.258339065381146e-7
204	2.327164714526460e-7	1.261013127182754e-17	5.418667270568986e-11	8.258880932108203e-7
205	2.327721246593783e-7	1.274972741682729e-16	5.477342888666031e-10	8.264358274996868e-7
206	2.328597746370971e-7	1.263949183581414e-17	5.427941281619938e-11	8.264901069125030e-7
207	2.329062775664655e-7	4.542421832998933e-15	1.950321769108452e-8	8.459933246035876e-7
208	2.329626450449801e-7	1.587926901359831e-15	6.816229705209762e-9	8.528095543087973e-7
209	2.331425715845382e-7	3.504951517147164e-17	1.503351144034309e-10	8.529598894232007e-7
210	2.331976080725802e-7	1.247209487374976e-16	5.348294511609207e-10	8.534947188743617e-7
211	2.333245339653027e-7	4.122015228049723e-17	1.766644577831966e-10	8.536713833321448e-7
212	2.334246731969924e-7	1.388321948697987e-16	5.947622972685284e-10	8.542661456294134e-7
213	2.334799821243136e-7	4.232294196066846e-15	1.812701096496321e-8	8.723931565943766e-7
214	2.336359633678502e-7	2.173501094810576e-15	9.302938911799671e-9	8.816960955061763e-7
215	2.337402213388350e-7	4.514083105507190e-15	1.931239338976870e-8	9.010084888959450e-7
216	2.337955561714991e-7	6.649208649905971e-16	2.844026960473316e-9	9.038525158564183e-7
217	2.339138409006810e-7	3.923840132118799e-16	1.677472404800897e-9	9.055299882612192e-7
218	2.339822704945565e-7	1.435764014600532e-16	6.136208574973781e-10	9.061436091187166e-7
219	2.340368079490981e-7	1.162374182947556e-15	4.966629792696397e-9	9.111102389114131e-7
220	2.341889181361835e-7	2.574026408687422e-15	1.099123916354828e-8	9.221014780749614e-7
221	2.342408294786650e-7	4.059589865302646e-16	1.733083798558013e-9	9.238345618735194e-7
222	2.343322893617534e-7	4.165990549063005e-17	1.777813275502850e-10	9.240123432010697e-7
223	2.344551853047778e-7	3.208806122059786e-18	1.368622373563002e-11	9.240260294248053e-7
224	2.344894678377357e-7	2.379718230764122e-15	1.014850795947417e-8	9.341745373842794e-7
225	2.345319196876839e-7	1.014657897706799e-15	4.326310461526839e-9	9.385008478458062e-7
226	2.346449033493513e-7	2.796828782869072e-16	1.191940989532174e-9	9.396927888353384e-7
227	2.347419335411270e-7	3.176237322632068e-15	1.353076237687029e-8	9.532235512122087e-7
228	2.348938607099227e-7	1.543487401592717e-16	6.570999331050270e-10	9.538806511453137e-7
229	2.349402409414804e-7	6.951941868703105e-17	2.959025597677290e-10	9.541765537050813e-7
230	2.349891053463954e-7	3.042573634422321e-15	1.294772210795598e-8	9.671242758130374e-7
231	2.350771988752691e-7	6.416572131106161e-15	2.729559549716587e-8	9.944198713102033e-7
232	2.351474472581078e-7	1.346724393798925e-17	5.727148686928771e-11	9.944771427970727e-7
233	2.352459968791936e-7	2.483823856944004e-17	1.055841072704641e-10	9.945827269043432e-7
234	2.353511858381884e-7	1.587908822189339e-15	6.746976083991683e-9	1.001329702988335e-6
235	2.354697159078209e-7	5.382224374504057e-16	2.285739528649634e-9	1.003615442516984e-6
236	2.355297911210996e-7	1.150652683952208e-15	4.885380649620626e-9	1.008500823166605e-6
237	2.356209587650148e-7	8.056246664044483e-18	3.419155369823867e-11	1.008535014720303e-6
238	2.356399122110819e-7	1.262637891730233e-15	5.358336284725761e-9	1.013893351005029e-6
239	2.357541006073387e-7	8.729185803486409e-18	3.702665523525864e-11	1.013930377660264e-6
240	2.357881277653852e-7	1.983239156308567e-17	8.411106933602432e-11	1.014014488729600e-6
241	2.359951206173442e-7	2.279030736786582e-16	9.657109565760603e-10	1.014980199686176e-6
242	2.360186905149571e-7	4.212306786158234e-15	1.784734411061945e-8	1.032827543796796e-6
243	2.360569219434601e-7	3.229549139745473e-17	1.368123041322638e-10	1.032964356100928e-6
244	2.362054253788940e-7	1.731399723562381e-15	7.330059082195364e-9	1.040294415183123e-6
245	2.362306970091994e-7	5.318499863508177e-17	2.251400825905814e-10	1.040519555265714e-6
246	2.364109266356359e-7	5.826995756915999e-17	2.464774297804243e-10	1.040766032695494e-6
247	2.364579798145239e-7	1.258967646195983e-15	5.324276419782952e-9	1.046090309115277e-6
248	2.364973234016883e-7	2.929719477781248e-15	1.238796040327758e-8	1.058478269518555e-6
249	2.366103236509616e-7	3.142472808662188e-16	1.328121596798052e-9	1.059806391115353e-6
250	2.366397831820038e-7	1.243091857008963e-17	5.253097515107504e-11	1.059858922090504e-6
251	2.367589329039613e-7	3.592898406653085e-15	1.517534465367144e-8	1.075034266744175e-6
252	2.368911320309849e-7	1.126955527526197e-16	4.757271907412699e-10	1.075509993934916e-6
253	2.370072072301617e-7	1.149251212731289e-15	4.849013775413301e-9	1.080359007710330e-6
254	2.370458776636383e-7	1.400188625293116e-16	5.906825459668808e-10	1.080949690256297e-6
255	2.371496778607255e-7	3.714545935367282e-15	1.566329741147184e-8	1.096612987667768e-6
256	2.372293894855873e-7	2.887199829787097e-16	1.217049808224755e-9	1.097830037475993e-6
257	2.373051996924913e-7	3.196617700249065e-15	1.347049160486731e-8	1.111300529080860e-6
258	2.373245684899750e-7	1.668173145629912e-16	7.029079021375650e-10	1.112003436982998e-6
259	2.374963313966368e-7	1.754872748152503e-16	7.389052023804665e-10	1.112742342185379e-6
260	2.375315700425057e-7	8.525167599092338e-17	3.589067170131019e-10	1.113101248902392e-6
261	2.376151898597669e-7	1.945122742006325e-15	8.186020191530161e-9	1.121287269093922e-6
262	2.376998547393385e-7	7.240275921976277e-15	3.045974062506667e-8	1.151747009718989e-6
263	2.378631417336437e-7	8.530582741914614e-16	3.586340733473981e-9	1.155333350452463e-6
264	2.379223186479922e-7	1.270338449711683e-16	5.339299217200207e-10	1.155867280374183e-6
265	2.379639015793795e-7	3.632732831058862e-15	1.526589876425884e-8	1.171133179138441e-6
266	2.380140597085839e-7	1.936867375672721e-16	8.137617492194173e-10	1.171946940887661e-6
267	2.381114633932634e-7	1.040781251650655e-16	4.370983390798398e-10	1.172384039226741e-6
268	2.381313646256184e-7	7.332938299587461e-17	3.079366849098625e-10	1.172691975911651e-6
269	2.382689041611790e-7	5.546572679382051e-15	2.327862588241907e-8	1.195970601794070e-6
270	2.383521068893202e-7	4.047490835775680e-15	1.698114142391512e-8	1.212951743217985e-6
271	2.383769252861344e-7	1.107038304172364e-16	4.644066546472722e-10	1.213416149872632e-6
272	2.384326440436124e-7	9.628129791143147e-16	4.038092111825946e-9	1.217454241984458e-6
273	2.385244552930982e-7	9.442659211537927e-16	3.958780327130319e-9	1.221413022311588e-6
274	2.386421247264082e-7	6.122599836699427e-15	2.565598946002805e-8	1.247069011771616e-6
275	2.387286572846189e-7	2.263157704015592e-15	9.480042026615150e-9	1.256549053798231e-6
276	2.388044801217687e-7	6.273189828179115e-16	2.626914631157823e-9	1.259175968429389e-6
277	2.389151142126577e-7	1.392112988408614e-15	5.826810049235723e-9	1.265002778478625e-6
278	2.389738727014952e-7	4.924256054759543e-16	2.060583443324988e-9	1.267063361921950e-6
279	2.390589144854968e-7	3.394483670179696e-16	1.419936034381028e-9	1.268483297956331e-6
280	2.390792912587838e-7	9.759510660146618e-15	4.082122967974982e-8	1.309304527636081e-6
281	2.390992553427172e-7	8.588768817737366e-16	3.592135326990668e-9	1.312896662963072e-6
282	2.392188767458023e-7	2.464122830931027e-16	1.030070395970232e-9	1.313926733359042e-6
283	2.392493967311637e-7	1.343822091327155e-17	5.616825411840691e-11	1.313982901613160e-6
284	2.393157728023112e-7	4.478949760078989e-16	1.871564798104162e-9	1.315854466411265e-6
285	2.394524776627097e-7	3.746430915333562e-17	1.564582230220540e-10	1.316010924634287e-6
286	2.395744310036338e-7	6.187574617495650e-16	2.582735808481081e-9	1.318593660442768e-6
287	2.396443636442869e-7	5.189891677570100e-15	2.165663985852657e-8	1.340250300301294e-6
288	2.397098375392415e-7	6.587150376631665e-17	2.747968312127917e-10	1.340525097132507e-6
289	2.397933900081376e-7	3.272882695068093e-17	1.364876110620490e-10	1.340661584743569e-6
290	2.399033490766462e-7	1.233504946469459e-15	5.141674558596386e-9	1.345803259302165e-6
291	2.400027234708691e-7	1.440465939370319e-16	6.001873306013375e-10	1.346403446632767e-6
292	2.400599139753453e-7	4.179877466703808e-16	1.741180939993626e-9	1.348144627572760e-6
293	2.401180636165940e-7	3.523458953930147e-16	1.467386043707313e-9	1.349612013616468e-6
294	2.401646322198503e-7	3.144631328178804e-15	1.309364871552012e-8	1.362705662331988e-6
295	2.402762761906574e-7	4.744456765245133e-16	1.974583941645759e-9	1.364680246273634e-6
296	2.403918890873449e-7	1.344777676542926e-15	5.594105864588092e-9	1.370274352138222e-6
297	2.404288840996943e-7	8.017113424468844e-16	3.334505109271535e-9	1.373608857247493e-6
298	2.404651094114938e-7	2.342981141933811e-17	9.743538876255041e-11	1.373706292636256e-6
299	2.405213190166113e-7	9.966247805227037e-16	4.143602673548756e-9	1.377849895309804e-6
300	2.406299651787528e-7	8.240414211359647e-16	3.424517060972945e-9	1.381274412370777e-6
301	2.406487007113581e-7	1.494286754307396e-15	6.209411269997640e-9	1.387483823640775e-6
302	2.407445668504724e-7	1.082733722947222e-15	4.497437832604186e-9	1.391981261473379e-6
