k	lambda_k	c_k_sq	E_k	S_cumulative
39	1.923591667677106e-6	1.244758117502835e-13	6.471010133902181e-8	2.656893749341262e-6
40	1.929830030878083e-6	7.230639314606294e-15	3.746775207615728e-9	2.660640524548878e-6
41	1.935204100304769e-6	1.832228999452586e-13	9.467885062686849e-8	2.755319375175747e-6
42	1.938426709896322e-6	1.687470486985921e-14	8.705361303426202e-9	2.764024736479173e-6
43	1.946134474976464e-6	1.498554808245186e-13	7.700160639019095e-8	2.841026342869364e-6
44	1.954971254223856e-6	1.221876708407353e-13	6.250100638397624e-8	2.903527349253340e-6
45	1.960919891947681e-6	9.728015096538713e-15	4.960944675244421e-9	2.908488293928584e-6
46	1.967599591916744e-6	1.247524832550467e-13	6.340338947393186e-8	2.971891683402516e-6
47	1.976988840552482e-6	1.161656897228774e-14	5.875890007068233e-9	2.977767573409585e-6
48	1.984462727607939e-6	1.601367276231800e-14	8.069525589740250e-9	2.985837098999325e-6
49	1.988207209448184e-6	3.490429015584074e-13	1.755566018972853e-7	3.161393700896610e-6
50	1.989835392349589e-6	8.936390234151296e-14	4.491019844409967e-8	3.206303899340710e-6
51	2.002257177773200e-6	2.550898499009616e-13	1.274011414381136e-7	3.333705040778823e-6
52	2.010851505668705e-6	5.259920694475473e-14	2.615767837479524e-8	3.359862719153619e-6
53	2.019032562628926e-6	6.431969477349059e-18	3.185669016142153e-12	3.359865904822635e-6
54	2.022228759596691e-6	1.509431363959573e-14	7.464196900555460e-9	3.367330101723190e-6
55	2.030481980934521e-6	3.589468377920928e-14	1.767791298629939e-8	3.385008014709489e-6
56	2.038864541484397e-6	2.264263917577279e-13	1.110551422866367e-7	3.496063156996126e-6
57	2.047151505271061e-6	1.845959684148493e-15	9.017210887398740e-10	3.496964878084866e-6
58	2.055003032061722e-6	7.142029267107054e-13	3.475434904804823e-7	3.844508368565348e-6
59	2.059768707729532e-6	4.049051063132255e-13	1.965779481908673e-7	4.041086316756215e-6
60	2.068471539693201e-6	9.837656471109059e-15	4.756002817698037e-9	4.045842319573913e-6
61	2.079165096601871e-6	2.732180735994829e-13	1.314075895396777e-7	4.177249909113591e-6
62	2.083874282555354e-6	1.761918943240180e-13	8.455015535196415e-8	4.261800064465555e-6
63	2.086445989478435e-6	2.431292991003241e-14	1.165279620591094e-8	4.273452860671465e-6
64	2.097260555098076e-6	1.285629711669602e-13	6.130042872090734e-8	4.334753289392373e-6
65	2.114001285719143e-6	1.015947985777666e-13	4.805805902961216e-8	4.382811348421985e-6
66	2.121930490796810e-6	3.412137843580404e-14	1.608034692172742e-8	4.398891695343712e-6
67	2.124634272687498e-6	3.130861976245042e-13	1.473600429256346e-7	4.546251738269346e-6
68	2.129653740882332e-6	1.032550012868123e-13	4.848440819493643e-8	4.594736146464283e-6
69	2.140544679414610e-6	7.534262379304371e-14	3.519787487624328e-8	4.629934021340527e-6
70	2.144852892121943e-6	7.138385086501478e-14	3.328146705408473e-8	4.663215488394611e-6
71	2.150001752515720e-6	1.643161556383369e-13	7.642605660487040e-8	4.739641544999482e-6
72	2.157454830297309e-6	3.299873515312592e-19	1.529521484747772e-13	4.739641697951631e-6
73	2.163623336568707e-6	1.019868235122816e-13	4.713705097765427e-8	4.786778748929285e-6
74	2.179379319353648e-6	4.770876578254236e-13	2.189098765821622e-7	5.005688625511447e-6
75	2.187936883949406e-6	6.605811972928712e-14	3.019196769974771e-8	5.035880593211195e-6
76	2.199178366754969e-6	6.688920619705979e-15	3.041554391777651e-9	5.038922147602972e-6
77	2.204508135921254e-6	3.079451105722888e-14	1.396888065661867e-8	5.052891028259591e-6
78	2.211934190880737e-6	1.602820210139053e-14	7.246238232344741e-9	5.060137266491936e-6
79	2.217984465591789e-6	2.052140792043526e-14	9.252277569473354e-9	5.069389544061409e-6
80	2.228134092801244e-6	4.391303428828473e-14	1.970843425903358e-8	5.089097978320443e-6
81	2.242156795370566e-6	9.073271870826738e-14	4.046671441337437e-8	5.129564692733817e-6
82	2.243697154858042e-6	9.073862619782808e-14	4.044156583314342e-8	5.170006258566961e-6
83	2.256728913659876e-6	4.158514280383875e-14	1.842717685412980e-8	5.188433435421090e-6
84	2.260028113118216e-6	2.215388443038495e-14	9.802481792944911e-9	5.198235917214035e-6
85	2.274555563002456e-6	7.149067772442271e-15	3.143061391301150e-9	5.201378978605337e-6
86	2.288611137206332e-6	3.013559849374546e-16	1.316763604083980e-10	5.201510654965745e-6
87	2.296309126859514e-6	1.491393983116452e-13	6.494743959651971e-8	5.266458094562265e-6
88	2.307745438655425e-6	7.325881099565769e-14	3.174475389206745e-8	5.298202848454332e-6
89	2.312812413306145e-6	9.565961019470855e-14	4.136073018475545e-8	5.339563578639088e-6
90	2.315961452293485e-6	1.384915428198908e-13	5.979872535561563e-8	5.399362303994703e-6
91	2.326568750540519e-6	1.097647537126095e-13	4.717881373035224e-8	5.446541117725055e-6
92	2.329394413281779e-6	7.818978959519482e-15	3.356657384828049e-9	5.449897775109883e-6
93	2.333639164542280e-6	2.668814403959695e-15	1.143627705821074e-9	5.451041402815705e-6
94	2.336750933691464e-6	7.772110285195771e-16	3.326032814681640e-10	5.451374006097172e-6
95	2.354020083307416e-6	3.427502065843551e-13	1.456020740922433e-7	5.596976080189416e-6
96	2.366408452398063e-6	1.678754247090615e-14	7.094101803893597e-9	5.604070181993309e-6
97	2.375424019848387e-6	1.720388916014301e-14	7.242449775868252e-9	5.611312631769178e-6
98	2.392919494368865e-6	4.238355675484942e-15	1.771206965156516e-9	5.613083838734334e-6
99	2.400259159186572e-6	1.966834268670797e-13	8.194257945618425e-8	5.695026418190518e-6
100	2.406325999210726e-6	2.220858629087028e-13	9.229250857180068e-8	5.787318926762319e-6
101	2.423628857502390e-6	9.593931985525486e-14	3.958498825357391e-8	5.826903915015894e-6
102	2.427435511236237e-6	1.209524626590932e-13	4.982726095058850e-8	5.876731175966482e-6
103	2.437497040729606e-6	1.270566265629107e-14	5.212585879689084e-9	5.881943761846172e-6
104	2.449306270679320e-6	2.606621228726118e-13	1.064228373531729e-7	5.988366599199345e-6
105	2.466556269115755e-6	7.126580653746700e-14	2.889283631182488e-8	6.017259435511169e-6
106	2.471448230999225e-6	1.060238002906342e-13	4.289946233175515e-8	6.060158897842924e-6
107	2.476734626107540e-6	2.868235277198970e-13	1.158071295553661e-7	6.175966027398290e-6
108	2.482702509976710e-6	2.228699841126526e-14	8.976910572936238e-9	6.184942937971227e-6
109	2.497543862836189e-6	3.529261751413976e-14	1.413093000659527e-8	6.199073867977822e-6
110	2.503726046265015e-6	9.731780208873581e-14	3.886918947618556e-8	6.237943057454008e-6
111	2.507759207655154e-6	3.538459321154864e-14	1.411004417949462e-8	6.252053101633503e-6
112	2.516733162321764e-6	3.828862238556529e-14	1.521362016394414e-8	6.267266721797447e-6
113	2.531653554153156e-6	5.604461198522095e-13	2.213755191474767e-7	6.488642240944924e-6
114	2.543664370495180e-6	2.374240240259150e-13	9.333936771685613e-8	6.581981608661780e-6
115	2.549702519157553e-6	2.194770479296065e-13	8.607947251906230e-8	6.668061081180843e-6
116	2.557956836152346e-6	1.084744180413127e-13	4.240666476783825e-8	6.710467745948681e-6
117	2.570568244460748e-6	2.911982797601754e-13	1.132816762938200e-7	6.823749422242501e-6
118	2.575337302743953e-6	8.609766758860656e-14	3.343160816133552e-8	6.857181030403837e-6
119	2.584950113878508e-6	6.627492030471944e-14	2.563876182712063e-8	6.882819792230957e-6
120	2.596010646359538e-6	3.582925088177166e-14	1.380165791385181e-8	6.896621450144809e-6
121	2.604985589172162e-6	1.441965471813216e-13	5.535406713215093e-8	6.951975517276960e-6
122	2.615441601663810e-6	1.987012818233287e-13	7.597236416860736e-8	7.027947881445568e-6
123	2.628246478140586e-6	2.078018650886341e-13	7.906483155858667e-8	7.107012713004154e-6
124	2.631785707685503e-6	2.324879033705318e-13	8.833846262315592e-8	7.195351175627310e-6
125	2.647372927200084e-6	6.352857476486516e-14	2.399683630218817e-8	7.219348011929499e-6
126	2.657455830231410e-6	4.191121825392940e-13	1.577118151020399e-7	7.377059827031539e-6
127	2.669876734593930e-6	6.683906579846691e-13	2.503451374081233e-7	7.627404964439662e-6
128	2.681793209680497e-6	5.328161386811728e-15	1.986790542827317e-9	7.629391754982489e-6
129	2.696612551441131e-6	9.680396411833629e-14	3.589835850411735e-8	7.665290113486606e-6
130	2.699911251949964e-6	3.138204829730399e-14	1.162336290670253e-8	7.676913476393308e-6
131	2.706855881865116e-6	3.178099832777628e-15	1.174092737655397e-9	7.678087569130964e-6
132	2.718249300973139e-6	9.815922772745235e-13	3.611119395572405e-7	8.039199508688204e-6
133	2.731496780272662e-6	4.094642922454895e-14	1.499047317949304e-8	8.054189981867697e-6
134	2.741552900023560e-6	3.918642719091288e-13	1.429351488733853e-7	8.197125130741082e-6
135	2.757875196904799e-6	5.154215412249432e-13	1.868908142773857e-7	8.384015945018468e-6
136	2.760690161995203e-6	6.756857449246162e-16	2.447524732135406e-10	8.384260697491682e-6
137	2.771709811959584e-6	2.972781311804313e-13	1.072544210428209e-7	8.491515118534503e-6
138	2.778903225913190e-6	3.111386963463896e-14	1.119645669719732e-8	8.502711575231700e-6
139	2.795051198676370e-6	1.145639212142437e-13	4.098812975894566e-8	8.543699704990646e-6
140	2.801201320771901e-6	5.369866049794859e-15	1.916986833461557e-9	8.545616691824108e-6
141	2.805648107409950e-6	2.267040968227841e-13	8.080275506541241e-8	8.626419446889521e-6
142	2.814190824055247e-6	1.439550460338521e-14	5.115326395187837e-9	8.631534773284709e-6
143	2.824123389115037e-6	7.852208240669261e-15	2.780405513064292e-9	8.634315178797773e-6
144	2.832608040015497e-6	1.038385503049762e-13	3.665828411064178e-8	8.670973462908415e-6
145	2.857562728270639e-6	9.146923906813002e-14	3.200952971677582e-8	8.702982992625190e-6
146	2.871192529101897e-6	9.295453824201159e-15	3.237488858717794e-9	8.706220481483908e-6
147	2.878888613289864e-6	3.509847994042141e-13	1.219167694727600e-7	8.828137250956667e-6
148	2.888522248737631e-6	8.763691133447507e-14	3.033970445364406e-8	8.858476955410311e-6
149	2.896973071807508e-6	1.667882021980195e-14	5.757326632447965e-9	8.864234282042759e-6
150	2.905748550790848e-6	7.472736744191956e-14	2.571707982839096e-8	8.889951361871151e-6
151	2.912994464050944e-6	7.324452958340689e-13	2.514406755224302e-7	9.141392037393581e-6
152	2.917665957445100e-6	3.774479007594418e-13	1.293663860992367e-7	9.270758423492817e-6
153	2.939893446826134e-6	4.756507441432532e-15	1.617918311484244e-9	9.272376341804302e-6
154	2.948945034094348e-6	6.357976466779864e-14	2.156017285256883e-8	9.293936514656871e-6
155	2.958508584789821e-6	3.396002219453263e-13	1.147876412092454e-7	9.408724155866116e-6
156	2.972846562507845e-6	5.100321062909128e-14	1.715635487963624e-8	9.425880510745752e-6
157	2.988948112103936e-6	1.192503940494541e-14	3.989711081518681e-9	9.429870221827270e-6
158	2.994389024850881e-6	1.599801642130327e-15	5.342664659980167e-10	9.430404488293269e-6
159	3.000804093538436e-6	5.851209570445873e-15	1.949880561361920e-9	9.432354368854631e-6
160	3.021451850636217e-6	2.872844498368472e-13	9.508159124771579e-8	9.527435960102347e-6
161	3.027471453433411e-6	8.240065545554116e-14	2.721764902591957e-8	9.554653609128267e-6
162	3.037409099417229e-6	7.642054904170653e-14	2.515978142567918e-8	9.579813390553946e-6
163	3.052119587996611e-6	3.061226415934383e-13	1.002983771662679e-7	9.680111767720213e-6
164	3.056585568196188e-6	7.338241519420141e-14	2.400797018665087e-8	9.704119737906865e-6
165	3.068263587099457e-6	6.569012432536376e-14	2.140954401752135e-8	9.725529281924386e-6
166	3.070120414681348e-6	2.592930078245315e-14	8.445695047809514e-9	9.733974976972195e-6
167	3.087393173984318e-6	7.832654041613665e-14	2.536979775564358e-8	9.759344774727838e-6
168	3.108563204585515e-6	9.117499495179296e-13	2.933026898642388e-7	1.005264746459208e-5
169	3.114812331572030e-6	1.368625500139062e-12	4.393926036142036e-7	1.049204006820628e-5
170	3.129083568005344e-6	3.207770498219374e-15	1.025146957089481e-9	1.049306521516337e-5
171	3.140955694866209e-6	9.375777258116979e-14	2.985007803020395e-8	1.052291529319357e-5
172	3.154013545906883e-6	9.556768553681272e-15	3.030034086595334e-9	1.052594532728017e-5
173	3.164527389156287e-6	2.152340159928894e-15	6.801458465185672e-10	1.052662547312669e-5
174	3.174477904033199e-6	5.236767956784947e-14	1.649647001836614e-8	1.054312194314506e-5
175	3.192666800693837e-6	9.333874938262619e-15	2.923535564761772e-9	1.054604547870982e-5
176	3.203103602881779e-6	2.166649490696760e-13	6.764219205234142e-8	1.061368767076216e-5
177	3.218532014911824e-6	6.352149243053612e-13	1.973616920267807e-7	1.081104936278894e-5
178	3.229146558024031e-6	2.972460581602612e-13	9.205096542355483e-8	1.090310032821249e-5
179	3.241106714143079e-6	5.746255829290180e-13	1.772930155065703e-7	1.108039334371906e-5
180	3.247944407643253e-6	2.995799874629231e-15	9.223679652826996e-10	1.108131571168435e-5
181	3.259224065494918e-6	5.953920855578505e-14	1.826790897444602e-8	1.109958362065879e-5
182	3.277533178501703e-6	3.371357905304944e-15	1.028626629142510e-9	1.110061224728793e-5
183	3.285247669444608e-6	1.927250643481210e-13	5.866378542495165e-8	1.115927603271289e-5
184	3.303708164655074e-6	1.443225857493320e-15	4.368502862733944e-10	1.115971288299916e-5
185	3.307155587825595e-6	1.773880495099031e-13	5.363764866790954e-8	1.121335053166707e-5
186	3.314184517589092e-6	1.086255591392349e-12	3.277595395269504e-7	1.154111007119402e-5
187	3.337627692440074e-6	5.203710030153696e-15	1.559104402788966e-9	1.154266917559681e-5
188	3.341805784575036e-6	4.425840954264931e-13	1.324386047415903e-7	1.167510778033840e-5
189	3.352774353619292e-6	7.718620001993658e-15	2.302159104045124e-9	1.167740993944244e-5
190	3.370857561661524e-6	8.435891907651240e-13	2.502595186339799e-7	1.192766945807642e-5
191	3.387036406556484e-6	2.325607189452447e-16	6.866200743961990e-11	1.192773812008386e-5
192	3.396956561801087e-6	4.278811685187035e-14	1.259601530765051e-8	1.194033413539151e-5
193	3.405186816156910e-6	1.009892719325639e-15	2.965748353464502e-10	1.194063071022686e-5
194	3.406326915572892e-6	4.076669735076219e-14	1.196793448226793e-8	1.195259864470913e-5
195	3.443844377196353e-6	4.008477227212011e-13	1.163954229103502e-7	1.206899406761947e-5
196	3.453069253156272e-6	1.793793635677534e-12	5.194780365432638e-7	1.258847210416274e-5
197	3.476305782171254e-6	2.696471676750243e-13	7.756716024751030e-8	1.266603926441025e-5
198	3.483780644278692e-6	8.015830678099832e-13	2.300899940776693e-7	1.289612925848792e-5
199	3.493497626079830e-6	1.556269710734747e-13	4.454761036952783e-8	1.294067686885745e-5
200	3.496807206763760e-6	9.651005003908655e-13	2.759947698929764e-7	1.321667163875042e-5
201	3.511434414266944e-6	2.716977629467086e-13	7.737514955221766e-8	1.329404678830264e-5
202	3.521305173948256e-6	1.734935244831264e-13	4.926966448880578e-8	1.334331645279145e-5
203	3.535714731756489e-6	2.236740575728601e-13	6.326134163593629e-8	1.340657779442738e-5
204	3.555629952479362e-6	4.649119368900772e-14	1.307537463413175e-8	1.341965316906151e-5
205	3.559982728403759e-6	1.057354287783515e-13	2.970110723704596e-8	1.344935427629856e-5
206	3.568088358107175e-6	2.612840591275341e-12	7.322802377745541e-7	1.418163451407311e-5
207	3.589551234914734e-6	6.718386416193763e-13	1.871650793237208e-7	1.436879959339683e-5
208	3.614067932789707e-6	2.831835806301149e-13	7.835590971073000e-8	1.444715550310756e-5
209	3.642884470963925e-6	2.702511386569397e-14	7.418603055106767e-9	1.445457410616267e-5
210	3.651166805316369e-6	3.457530431796661e-13	9.469658923175574e-8	1.454927069539443e-5
211	3.667051803435503e-6	7.144904115947361e-14	1.948405558179900e-8	1.456875475097623e-5
212	3.693107207428327e-6	2.767104410367594e-13	7.492618694636948e-8	1.464368093792259e-5
213	3.699628622439671e-6	1.006043689514660e-13	2.719309942118562e-8	1.467087403734378e-5
214	3.726177295193158e-6	3.558255938577320e-14	9.549346841782168e-9	1.468042338418556e-5
215	3.733746233748192e-6	2.547314995249425e-13	6.822410618657002e-8	1.474864749037213e-5
216	3.737235197998878e-6	7.090347336755497e-15	1.897217317377312e-9	1.475054470768951e-5
217	3.759453442435674e-6	4.838712029685624e-13	1.287078588357440e-7	1.487925256652525e-5
218	3.767810020165394e-6	2.629762408692300e-13	6.979551502378729e-8	1.494904808154904e-5
219	3.795003162184011e-6	5.577003653603184e-14	1.469564955617491e-8	1.496374373110522e-5
220	3.809293210130719e-6	1.280739285680642e-14	3.362144143366410e-9	1.496710587524858e-5
221	3.823617739946875e-6	1.413617161206832e-13	3.697067168713557e-8	1.500407654693572e-5
222	3.825890831827382e-6	5.057331378456347e-13	1.321870278259033e-7	1.513626357476162e-5
223	3.854923511862593e-6	1.966718178915557e-14	5.101834505570497e-9	1.514136540926719e-5
224	3.864580494533456e-6	2.942663953757224e-14	7.614446012755315e-9	1.514897985527995e-5
225	3.898638164749490e-6	3.528927654341578e-14	9.051693194431991e-9	1.515803154847438e-5
226	3.903577069130518e-6	2.278316235415671e-13	5.836483294854334e-8	1.521639638142292e-5
227	3.928176204596066e-6	8.902469631131170e-14	2.266311175327383e-8	1.523905949317620e-5
228	3.952827953277336e-6	4.116381618990673e-13	1.041376368424467e-7	1.534319713001864e-5
229	3.955660904962258e-6	1.688740631232156e-13	4.269174410561030e-8	1.538588887412425e-5
230	3.975431764466656e-6	2.775050820172424e-13	6.980501702925658e-8	1.545569389115351e-5
231	3.988082628052512e-6	9.433420215046664e-13	2.365402398809690e-7	1.569223413103448e-5
232	4.016959684191846e-6	8.899674840279881e-13	2.215525058741128e-7	1.591378663690859e-5
233	4.025732041069080e-6	4.393851213970930e-13	1.091441548803157e-7	1.602293079178891e-5
234	4.048409567415787e-6	3.108590780779130e-15	7.678548153326863e-10	1.602369864660424e-5
235	4.055392521194404e-6	2.359869044656103e-12	5.819089107460968e-7	1.660560755735034e-5
236	4.072984589201339e-6	1.581156461440279e-13	3.882058541621745e-8	1.664442814276656e-5
237	4.081197511708909e-6	4.536303297117842e-14	1.111512805764298e-8	1.665554327082420e-5
238	4.085128085562790e-6	2.295034135580938e-13	5.618022464685490e-8	1.671172349547106e-5
239	4.107018672093583e-6	3.615445276619678e-15	8.803089455584769e-10	1.671260380441661e-5
240	4.116843714853876e-6	8.975147149614206e-13	2.180103927003887e-7	1.693061419711700e-5
241	4.155634567802695e-6	7.973418003849411e-14	1.918700471313430e-8	1.694980120183014e-5
242	4.172012592546828e-6	4.064623071016980e-12	9.742595404142124e-7	1.792406074224435e-5
243	4.186510828407246e-6	4.313554617495324e-14	1.030345983635354e-8	1.793436420208070e-5
244	4.208313961713106e-6	2.585269980375834e-13	6.143244073271165e-8	1.799579664281342e-5
245	4.214910069514651e-6	7.834725889716377e-13	1.858812112358675e-7	1.818167785404928e-5
246	4.239671738947114e-6	2.309424000237020e-13	5.447176438264878e-8	1.823614961843193e-5
247	4.256983064234978e-6	4.623135641914478e-14	1.086012223246958e-8	1.824700974066440e-5
248	4.262741676532815e-6	3.780699353405905e-13	8.869173035324561e-8	1.833570147101764e-5
249	4.274880585769056e-6	1.525295962545079e-14	3.568043438740117e-9	1.833926951445638e-5
250	4.291538263436788e-6	2.687381478969964e-12	6.262047112258139e-7	1.896547422568220e-5
251	4.337489546308082e-6	1.856321802931428e-13	4.279714759223948e-8	1.900827137327444e-5
252	4.350949395836545e-6	1.030873806632055e-12	2.369307736878083e-7	1.924520214696225e-5
253	4.362037976802913e-6	4.611430496220445e-13	1.057173394808525e-7	1.935091948644310e-5
254	4.382609264762569e-6	6.267327523267106e-14	1.430044784886075e-8	1.936521993429196e-5
255	4.407719912074666e-6	3.816832815776684e-13	8.659426850877512e-8	1.945181420280074e-5
256	4.419649716282436e-6	4.067834025917416e-12	9.203973814782436e-7	2.037221158427898e-5
257	4.425897535848133e-6	1.853948105353537e-13	4.188863592835674e-8	2.041410022020733e-5
258	4.446440648169156e-6	2.377519582708753e-12	5.347017470451807e-7	2.094880196725251e-5
259	4.469536631529742e-6	6.389455085258223e-15	1.429556486948709e-9	2.095023152373946e-5
260	4.493517571841284e-6	1.050670847102991e-13	2.338192363343677e-8	2.097361344737290e-5
261	4.525909061211880e-6	3.336757656409040e-13	7.372568938704157e-8	2.104733913675994e-5
262	4.540409942745191e-6	8.408237437724464e-14	1.851867462135090e-8	2.106585781138129e-5
263	4.557583783749336e-6	4.785071604766999e-13	1.049914128145883e-7	2.117084922419588e-5
264	4.578824584852101e-6	6.265012597353712e-13	1.368257831514215e-7	2.130767500734730e-5
265	4.585825211049941e-6	4.091585332752600e-14	8.922244404111985e-9	2.131659725175141e-5
266	4.619769428402818e-6	4.192247372460998e-13	9.074581399423594e-8	2.140734306574565e-5
267	4.634441325102374e-6	6.246864388656385e-14	1.347921777501065e-8	2.142082228352066e-5
268	4.647783251587104e-6	1.391598439063282e-12	2.994112168608734e-7	2.172023350038153e-5
269	4.655946481851006e-6	3.313674622244107e-13	7.117080566026462e-8	2.179140430604180e-5
270	4.671641729491841e-6	1.176143226738800e-13	2.517622914689427e-8	2.181658053518869e-5
271	4.699876191637818e-6	3.747311056491032e-14	7.973212279843410e-9	2.182455374746853e-5
272	4.723502206382429e-6	2.162620662398969e-12	4.578426277597206e-7	2.228239637522825e-5
273	4.737721308786933e-6	1.062731822087209e-12	2.243128611461774e-7	2.250670923637443e-5
274	4.763801430192218e-6	5.309627802624289e-13	1.114577901793452e-7	2.261816702655378e-5
275	4.795746495383062e-6	6.815179473731288e-16	1.421088349914318e-10	2.261830913538877e-5
276	4.825125230045813e-6	2.099749440318157e-12	4.351699365734847e-7	2.305347907196225e-5
277	4.833831589734523e-6	1.813564365600863e-12	3.751815370341575e-7	2.342866060899641e-5
278	4.839349568303574e-6	8.827524767512892e-13	1.824113890290295e-7	2.361107199802544e-5
279	4.885331403981947e-6	7.939687314933191e-13	1.625209562745670e-7	2.377359295430001e-5
280	4.911010718251950e-6	2.547564789214843e-12	5.187455160190804e-7	2.429233847031909e-5
281	4.932127596297593e-6	6.030559513095669e-14	1.222709549854841e-8	2.430456556581763e-5
282	4.947443801076641e-6	3.686060554585773e-13	7.450434411773669e-8	2.437906990993537e-5
283	4.979554087513670e-6	3.069984482805031e-14	6.165179509753850e-9	2.438523508944513e-5
284	5.002808841481586e-6	9.136912796650889e-13	1.826356570111318e-7	2.456787074645626e-5
285	5.030907697941913e-6	4.950952816457687e-13	9.841072652720434e-8	2.466628147298346e-5
286	5.043387658456877e-6	1.483385087512060e-13	2.941247407433936e-8	2.469569394705780e-5
287	5.085047718236414e-6	2.504650482491476e-15	4.925520115591235e-10	2.469618649906936e-5
288	5.109805918190318e-6	1.135158894887489e-12	2.221530353719413e-7	2.491833953444130e-5
289	5.125858960446470e-6	1.498425089263352e-12	2.923266326338478e-7	2.521066616707515e-5
290	5.132363355678805e-6	1.146112027374797e-12	2.233107728248933e-7	2.543397693990005e-5
291	5.171060964951325e-6	6.429166800609741e-15	1.243297428552026e-9	2.543522023732860e-5
292	5.190676648270135e-6	5.003326903875609e-14	9.639064890591936e-9	2.544485930221919e-5
293	5.227750985129918e-6	1.367315735599758e-13	2.615495151718244e-8	2.547101425373637e-5
294	5.231711876256739e-6	1.289171198142680e-12	2.464147928316486e-7	2.571742904656802e-5
295	5.252434294913469e-6	3.592581693506351e-14	6.839841284612466e-9	2.572426888785263e-5
296	5.293370111387441e-6	1.387216756809299e-13	2.620668359888587e-8	2.575047557145152e-5
297	5.299099801550539e-6	1.132462778474968e-15	2.137085204818382e-10	2.575068927997200e-5
298	5.331197985851221e-6	1.115654794635275e-12	2.092690606494406e-7	2.595995834062144e-5
299	5.365614017261796e-6	4.166528008979729e-14	7.765239906514950e-9	2.596772358052795e-5
300	5.380315146849152e-6	1.533492047063866e-13	2.850190007850967e-8	2.599622548060646e-5
301	5.427148890000245e-6	2.771802024074484e-13	5.107289444705761e-8	2.604729837505352e-5
302	5.453650312890876e-6	5.793469834757223e-13	1.062310471403550e-7	2.615352942219387e-5
