k	lambda_k	c_k_sq	E_k	S_cumulative
38	1.750837875356634e-7	7.387878978874995e-17	4.219624833835706e-10	6.901719210024820e-8
39	1.753288427510309e-7	1.016631705860680e-16	5.798428198743715e-10	6.959703492012258e-8
40	1.756088879099870e-7	2.662209001830394e-15	1.515987620851503e-8	8.475691112863760e-8
41	1.758587397187774e-7	9.282127566287683e-17	5.278172458833208e-10	8.528472837452092e-8
42	1.760133013916153e-7	7.298470935393037e-16	4.146545106357918e-9	8.943127348087883e-8
43	1.760674741884808e-7	2.065451489715069e-16	1.173102243463774e-9	9.060437572434260e-8
44	1.761382919560881e-7	1.322411235550537e-15	7.507800949268991e-9	9.811217667361160e-8
45	1.762035640331454e-7	1.419156883667984e-15	8.054075928912700e-9	1.061662526025243e-7
46	1.764679583758387e-7	9.162825405262479e-19	5.192345108763391e-12	1.061714449476331e-7
47	1.766594958745605e-7	2.556692905983817e-16	1.447243406490434e-9	1.076186883541235e-7
48	1.767262108212432e-7	2.192080774621649e-17	1.240382377031168e-10	1.077427265918266e-7
49	1.768603587302694e-7	1.716955686863534e-15	9.707973562815579e-9	1.174507001546422e-7
50	1.770371516467177e-7	1.257971595799269e-15	7.105692698386749e-9	1.245563928530289e-7
51	1.773067031663258e-7	2.278018169843232e-15	1.284789649326622e-8	1.374042893462952e-7
52	1.773597905722758e-7	5.156063326030803e-17	2.907120779402171e-10	1.376950014242354e-7
53	1.775385095451359e-7	3.651746631690336e-16	2.056875796156184e-9	1.397518772203916e-7
54	1.778258428288109e-7	5.331457418606863e-15	2.998134204677630e-8	1.697332192671679e-7
55	1.778473951066978e-7	5.615509414563711e-16	3.157487581527264e-9	1.728907068486951e-7
56	1.780924898444794e-7	3.146396412124745e-16	1.766720435472804e-9	1.746574272841679e-7
57	1.781759034916640e-7	3.103801279113585e-17	1.741987114020049e-10	1.748316259955699e-7
58	1.782208964047638e-7	1.131193081503878e-15	6.347140567258649e-9	1.811787665628286e-7
59	1.783015865799734e-7	2.259968840351437e-15	1.267497885857441e-8	1.938537454214030e-7
60	1.784891336585301e-7	2.245112064638043e-17	1.257842434785524e-10	1.939795296648815e-7
61	1.786289911870145e-7	3.566761340129797e-16	1.996742699171155e-9	1.959762723640527e-7
62	1.787031896495429e-7	1.475914036618108e-15	8.259024584354326e-9	2.042352969484070e-7
63	1.788525339099703e-7	4.733227835934599e-18	2.646441586517965e-11	2.042617613642722e-7
64	1.790889997939679e-7	1.348480754914374e-15	7.529668245764549e-9	2.117914296100367e-7
65	1.793394941549124e-7	2.179686979775614e-15	1.215397082525957e-8	2.239454004352963e-7
66	1.794526224846299e-7	1.282325195480961e-15	7.145759018321352e-9	2.310911594536177e-7
67	1.796295743509602e-7	9.372008110685591e-17	5.217408182671839e-10	2.316129002718848e-7
68	1.796666857730034e-7	3.772983055926630e-16	2.099990345841597e-9	2.337128906177264e-7
69	1.798456572377573e-7	8.127503439955663e-16	4.519154682290184e-9	2.382320453000166e-7
70	1.798996255898079e-7	9.881598345172805e-16	5.492839861548129e-9	2.437248851615648e-7
71	1.799918834180741e-7	2.438309926394316e-15	1.354677711066981e-8	2.572716622722346e-7
72	1.802558806174781e-7	4.375666700837031e-17	2.427475145802680e-10	2.575144097868148e-7
73	1.803143821230911e-7	7.487986439177380e-16	4.152739427111103e-9	2.616671492139259e-7
74	1.804693330206342e-7	9.897795636291553e-16	5.484475102016295e-9	2.671516243159422e-7
75	1.806420187061269e-7	1.011416522834938e-15	5.599010297157583e-9	2.727506346130998e-7
76	1.808473263136682e-7	2.824781131966802e-15	1.561970082470226e-8	2.883703354378020e-7
77	1.809574055841198e-7	4.657138088045089e-18	2.573610111734374e-11	2.883960715389194e-7
78	1.810675867111365e-7	4.835970445965244e-16	2.670809576581057e-9	2.910668811155004e-7
79	1.811535644796477e-7	4.665951346965658e-15	2.575688400263231e-8	3.168237651181328e-7
80	1.814373664668478e-7	4.854500126051197e-16	2.675579027949686e-9	3.194993441460825e-7
81	1.814703355567716e-7	4.873059748686673e-16	2.685320294215345e-9	3.221846644402978e-7
82	1.816096462399305e-7	2.217248356418665e-15	1.220886886971513e-8	3.343935333100129e-7
83	1.817104266017166e-7	2.272178752140752e-15	1.250439391197427e-8	3.468979272219872e-7
84	1.817832904518567e-7	6.768076925146984e-16	3.723156791982173e-9	3.506210840139693e-7
85	1.819529287106998e-7	6.052496054032726e-17	3.326407602735556e-10	3.509537247742429e-7
86	1.820731497022623e-7	5.980772842829904e-16	3.284818685572282e-9	3.542385434598152e-7
87	1.821038474378220e-7	2.474752450479094e-16	1.358978673596712e-9	3.555975221334119e-7
88	1.822867899566928e-7	1.239768360496384e-16	6.801196953388253e-10	3.562776418287507e-7
89	1.823316623330690e-7	2.091100439337007e-16	1.146866327317935e-9	3.574245081560686e-7
90	1.824909918338091e-7	2.253720142659995e-15	1.234976104854761e-8	3.697742692046162e-7
91	1.826271913897273e-7	4.476100070774497e-16	2.450949410497409e-9	3.722252186151136e-7
92	1.828113108630958e-7	2.422523243019265e-16	1.325149538932769e-9	3.735503681540464e-7
93	1.828828080929207e-7	5.207703192546099e-19	2.847563008711089e-12	3.735532157170551e-7
94	1.829172954081279e-7	5.759932740463766e-16	3.148927348620652e-9	3.767021430656757e-7
95	1.830263091850618e-7	5.748634978816754e-17	3.140879037780402e-10	3.770162309694538e-7
96	1.830972890957467e-7	1.155747548183928e-15	6.312204587472376e-9	3.833284355569261e-7
97	1.832206226034160e-7	1.257965876061881e-19	6.865853080222138e-13	3.833291221422342e-7
98	1.833172783822484e-7	2.961489370683234e-16	1.615499311804103e-9	3.849446214540383e-7
99	1.833957116033864e-7	6.234920332453309e-16	3.399708901556551e-9	3.883443303555948e-7
100	1.835631331098026e-7	5.537399068071530e-16	3.016618301431587e-9	3.913609486570264e-7
101	1.836500718509562e-7	4.702474044408055e-18	2.560562049888232e-11	3.913865542775253e-7
102	1.837903864239900e-7	3.996325661610247e-15	2.174393198342288e-8	4.131304862609482e-7
103	1.839258884062126e-7	4.972708526067376e-18	2.703647957967078e-11	4.131575227405279e-7
104	1.839435835519193e-7	1.740618591454822e-17	9.462785044434677e-11	4.132521505909722e-7
105	1.840064404987574e-7	2.463870934640660e-16	1.339013421466244e-9	4.145911640124385e-7
106	1.841303258106085e-7	4.358353835325458e-16	2.366994038672556e-9	4.169581580511110e-7
107	1.842306744413351e-7	3.261161403123235e-16	1.770151150459850e-9	4.187283092015709e-7
108	1.843399543110134e-7	7.904032448406812e-16	4.287747861253857e-9	4.230160570628247e-7
109	1.844564748745117e-7	3.620190752965514e-17	1.962626009972478e-10	4.232123196638220e-7
110	1.845754547720584e-7	3.307890948071439e-17	1.792161884231314e-10	4.233915358522451e-7
111	1.846617533349396e-7	3.646024885573311e-17	1.974434239753019e-10	4.235889792762204e-7
112	1.847892284315091e-7	5.210344550606149e-16	2.819614863285891e-9	4.264085941395063e-7
113	1.848646241494501e-7	4.679588035181798e-15	2.531359397024862e-8	4.517221881097549e-7
114	1.849164492031177e-7	9.224218988094722e-16	4.988317171266125e-9	4.567105052810210e-7
115	1.849644585856933e-7	6.293958779157770e-15	3.402793610882711e-8	4.907384413898481e-7
116	1.851174589666952e-7	4.140514303453471e-18	2.236695731761529e-11	4.907608083471657e-7
117	1.851858419160730e-7	2.093207461034195e-17	1.130328020423314e-10	4.908738411492080e-7
118	1.852805174887306e-7	6.307152951172286e-17	3.404110176643860e-10	4.912142521668725e-7
119	1.853710955602921e-7	2.796574673008118e-17	1.508635779788295e-10	4.913651157448513e-7
120	1.854994004680790e-7	1.256364859444677e-16	6.772878274940159e-10	4.920424035723453e-7
121	1.856243519379971e-7	1.095568734461397e-18	5.902074393920811e-12	4.920483056467393e-7
122	1.856539486468477e-7	6.298323863611115e-16	3.392507355494944e-9	4.954408130022342e-7
123	1.857021563634656e-7	2.320273718721284e-15	1.249459760811785e-8	5.079354106103521e-7
124	1.858301479345762e-7	6.312930872922085e-17	3.397151077523024e-10	5.082751257181044e-7
125	1.859110595079206e-7	2.048418107596724e-15	1.101826923593780e-8	5.192933949540422e-7
126	1.859402213152748e-7	2.307709424138099e-17	1.241102870489336e-10	5.194175052410911e-7
127	1.859989013529099e-7	6.568298227946902e-16	3.531363992029378e-9	5.229488692331205e-7
128	1.861511285862426e-7	6.685117542669718e-16	3.591231271838649e-9	5.265401005049592e-7
129	1.862809746193010e-7	8.873720156612102e-17	4.763621284861303e-10	5.270164626334453e-7
130	1.863635471929432e-7	2.446449300977777e-17	1.312729521318327e-10	5.271477355855771e-7
131	1.864254201284423e-7	1.403243227744739e-17	7.527102402547574e-11	5.272230066096025e-7
132	1.865045120220564e-7	6.744429435183894e-17	3.616228563084997e-10	5.275846294659111e-7
133	1.865437532650484e-7	1.968527797896272e-16	1.055263316750850e-9	5.286398927826619e-7
134	1.866736914234414e-7	6.977686648066005e-18	3.737905751399197e-11	5.286772718401759e-7
135	1.868247298087768e-7	2.597328715018894e-16	1.390248880690138e-9	5.300675207208661e-7
136	1.868539515967746e-7	1.674623472432565e-15	8.962205284512013e-9	5.390297260053780e-7
137	1.869524417499476e-7	2.253899087795555e-16	1.205600240734051e-9	5.402353262461121e-7
138	1.870313149886699e-7	1.076872433361200e-17	5.757711928756075e-11	5.402929033653997e-7
139	1.870787437128368e-7	4.691933587349626e-16	2.507999302449708e-9	5.428009026678494e-7
140	1.871327932513651e-7	6.274346201211409e-16	3.352884383435365e-9	5.461537870512847e-7
141	1.873096039442811e-7	1.099874550234734e-16	5.871960257638008e-10	5.467409830770484e-7
142	1.873515410969009e-7	3.299380668324882e-15	1.761064066517817e-8	5.643516237422266e-7
143	1.874389114020941e-7	6.520951697083167e-16	3.478974375333633e-9	5.678305981175603e-7
144	1.874705337646254e-7	9.186815440028838e-16	4.900405015949411e-9	5.727310031335097e-7
145	1.875870978286164e-7	4.811624369857717e-17	2.565008161837293e-10	5.729875039496935e-7
146	1.876726412144834e-7	3.758671166667632e-16	2.002780555729484e-9	5.749902845054230e-7
147	1.878466240594285e-7	3.760316116963382e-17	2.001801275797078e-10	5.751904646330027e-7
148	1.878736733659702e-7	1.860111496685933e-15	9.900862975423445e-9	5.850913276084261e-7
149	1.879558838586408e-7	1.346851422009564e-15	7.165784833969412e-9	5.922571124423956e-7
150	1.880438570959866e-7	7.594724383790181e-16	4.038804830467538e-9	5.962959172728631e-7
151	1.880641870664564e-7	2.064401926062230e-19	1.097711349653579e-12	5.962970149842128e-7
152	1.881255190918317e-7	1.186490462067881e-15	6.306908641611280e-9	6.026039236258240e-7
153	1.882987609013029e-7	1.236765944261105e-16	6.568104528894684e-10	6.032607340787135e-7
154	1.884367690197269e-7	7.778340281313071e-16	4.127825117028396e-9	6.073885591957419e-7
155	1.884921176586261e-7	6.085685805548025e-16	3.228615541669321e-9	6.106171747374112e-7
156	1.885849120388386e-7	2.640199432776519e-16	1.400005654870617e-9	6.120171803922818e-7
157	1.886889912773204e-7	3.011952108652983e-16	1.596252165144203e-9	6.136134325574260e-7
158	1.887417028925304e-7	2.951130518360524e-15	1.563581589618750e-8	6.292492484536134e-7
159	1.887789793029649e-7	1.378529305182753e-15	7.302345368497826e-9	6.365515938221113e-7
160	1.888859523922739e-7	1.380851772568046e-15	7.310505387400781e-9	6.438620992095121e-7
161	1.889022647444378e-7	1.232248785128111e-19	6.523208108675651e-13	6.438627515303230e-7
162	1.889756490646355e-7	1.425157899435566e-15	7.541489638954054e-9	6.514042411692770e-7
163	1.890205375551171e-7	1.647510177332401e-15	8.716037942977483e-9	6.601202791122545e-7
164	1.891430167240441e-7	1.865612295666247e-16	9.863500794153762e-10	6.611066291916699e-7
165	1.891589421972555e-7	1.716362430248177e-15	9.073652084913591e-9	6.701802812765835e-7
166	1.892291128415044e-7	1.542590568738862e-16	8.151972735986524e-10	6.709954785501821e-7
167	1.892918406063403e-7	5.220976772886895e-17	2.758162610793495e-10	6.712712948112615e-7
168	1.893765133777634e-7	1.044089377550577e-15	5.513299188626701e-9	6.767845939998881e-7
169	1.894056726726025e-7	2.798439990114873e-15	1.477484782069923e-8	6.915594418205873e-7
170	1.894438477131101e-7	1.668478599138839e-16	8.807246153834186e-10	6.924401664359708e-7
171	1.895084937298689e-7	5.379967121421430e-17	2.838905536914982e-10	6.927240569896623e-7
172	1.896302527314092e-7	9.328456380975106e-17	4.919287005427271e-10	6.932159856902050e-7
173	1.897724036469709e-7	3.451142772699276e-16	1.818569352749178e-9	6.950345550429541e-7
174	1.898283462449990e-7	3.449297729422343e-15	1.817061465083071e-8	7.132051696937848e-7
175	1.899491109099876e-7	1.642507820739738e-15	8.647094018345175e-9	7.218522637121300e-7
176	1.899544979465077e-7	1.751775616522441e-15	9.222080211102720e-9	7.310743439232327e-7
177	1.899988683235139e-7	1.147547286864292e-18	6.039758536405312e-12	7.310803836817692e-7
178	1.901473021078153e-7	2.813116625913934e-16	1.479440725548065e-9	7.325598244073172e-7
179	1.901969995524437e-7	2.287045428198220e-16	1.202461360368413e-9	7.337622857676856e-7
180	1.903102022684364e-7	2.158065011758488e-15	1.133972317844785e-8	7.451020089461334e-7
181	1.904055256211242e-7	3.418985912026881e-15	1.795633766863522e-8	7.630583466147686e-7
182	1.904977319822961e-7	1.223178977394907e-17	6.420963465898812e-11	7.631225562494276e-7
183	1.906261854637922e-7	1.005070487713198e-16	5.272468130586931e-10	7.636498030624863e-7
184	1.906860964428759e-7	2.482895287095083e-16	1.302085119687207e-9	7.649518881821734e-7
185	1.907605405336930e-7	5.392518894702145e-16	2.826852387614039e-9	7.677787405697875e-7
186	1.908440785004842e-7	5.933466348925421e-16	3.109064947441042e-9	7.708878055172285e-7
187	1.908747227020852e-7	1.945836573493647e-15	1.019431251004714e-8	7.810821180272757e-7
188	1.909750082535184e-7	1.129237225520854e-18	5.913010481569385e-12	7.810880310377573e-7
189	1.910449757165440e-7	8.244073227438083e-16	4.315252571556723e-9	7.854032836093140e-7
190	1.911862596940301e-7	9.852536933848044e-16	5.153370827807294e-9	7.905566544371213e-7
191	1.912475767395182e-7	4.512981253464048e-16	2.359758659640844e-9	7.929164130967622e-7
192	1.912602987408939e-7	1.653963951044854e-16	8.647711845758061e-10	7.937811842813380e-7
193	1.913955072105152e-7	1.219768745914583e-15	6.373027056340275e-9	8.001542113376783e-7
194	1.914669099387448e-7	7.334065495803202e-16	3.830461095418294e-9	8.039846724330966e-7
195	1.915219874296118e-7	1.261633051782696e-15	6.587405805019497e-9	8.105720782381161e-7
196	1.915584779394652e-7	9.558869886038744e-17	4.990053162282624e-10	8.110710835543443e-7
197	1.916383579515449e-7	1.810950986188394e-18	9.449835646401681e-12	8.110805333899907e-7
198	1.916953628637868e-7	2.329674577880462e-16	1.215300434541998e-9	8.122958338245326e-7
199	1.918589346136784e-7	5.095177438497441e-16	2.655689425544317e-9	8.149515232500770e-7
200	1.919026062369156e-7	2.498509476785104e-15	1.301967454105621e-8	8.279711977911332e-7
201	1.920224191671568e-7	5.901012676475471e-16	3.073085268933415e-9	8.310442830600666e-7
202	1.921460404171820e-7	1.234561802493908e-15	6.425122265405327e-9	8.374694053254719e-7
203	1.921786324920556e-7	9.260848027520328e-16	4.818874974512663e-9	8.422882802999846e-7
204	1.922729797782695e-7	4.300747377516692e-17	2.236792388861058e-10	8.425119595388707e-7
205	1.923344374158037e-7	2.277171673693765e-15	1.183964610960853e-8	8.543516056484792e-7
206	1.924793853430216e-7	2.639408540176928e-16	1.371268167483589e-9	8.557228738159628e-7
207	1.925322843962782e-7	7.264346748750172e-18	3.773053839530820e-11	8.557606043543581e-7
208	1.925940553221961e-7	2.259837807763695e-16	1.173368411596686e-9	8.569339727659547e-7
209	1.927014028543535e-7	1.317454648199677e-15	6.836767292220640e-9	8.637707400581753e-7
210	1.928023096340526e-7	1.153190019380752e-16	5.981204382714908e-10	8.643688604964468e-7
211	1.928439296760249e-7	5.952792503809759e-16	3.086844638465088e-9	8.674557051349119e-7
212	1.929353899899220e-7	6.469324710041570e-16	3.353104223325486e-9	8.708088093582374e-7
213	1.929961353684280e-7	1.924694205926074e-15	9.972708532488740e-9	8.807815178907262e-7
214	1.931559079007599e-7	1.476740015049912e-15	7.645326674701738e-9	8.884268445654279e-7
215	1.932885768545841e-7	1.323918271801069e-17	6.849438768422856e-11	8.884953389531120e-7
216	1.933269480205289e-7	6.511496651200223e-16	3.368126749980445e-9	8.918634657030925e-7
217	1.934347931345676e-7	1.393502785971263e-15	7.203992432746259e-9	8.990674581358388e-7
218	1.934648493047038e-7	1.688340335612900e-16	8.726858350137773e-10	8.999401439708525e-7
219	1.935749242031258e-7	2.744971096834397e-15	1.418040641438656e-8	9.141205503852391e-7
220	1.936923114578436e-7	1.274365607718682e-15	6.579329856343021e-9	9.206998802415822e-7
221	1.938255463951564e-7	2.101419825172729e-16	1.084181040247666e-9	9.217840612818299e-7
222	1.938589611085148e-7	3.172953699188056e-16	1.636733056364601e-9	9.234207943381945e-7
223	1.939612606896046e-7	4.266034141983451e-17	2.199425868246118e-10	9.236407369250191e-7
224	1.940711895375594e-7	4.478830748517765e-16	2.307828771076275e-9	9.259485656960954e-7
225	1.941768955690591e-7	6.344915557799402e-16	3.267595528914423e-9	9.292161612250098e-7
226	1.942087645921500e-7	3.775953225942109e-16	1.944275395537290e-9	9.311604366205471e-7
227	1.942541900718253e-7	5.106085921042453e-16	2.628558961407464e-9	9.337889955819546e-7
228	1.943362645022541e-7	1.957666464578017e-18	1.007360345014407e-11	9.337990691854047e-7
229	1.944402431352525e-7	1.406542199372890e-15	7.233801895600902e-9	9.410328710810056e-7
230	1.945244259898321e-7	2.780296179592215e-16	1.429278696207304e-9	9.424621497772129e-7
231	1.945603076689366e-7	7.865987755256463e-17	4.042956063084157e-10	9.428664453835213e-7
232	1.946296332786706e-7	1.055451321793372e-16	5.422870628760712e-10	9.434087324463974e-7
233	1.947414506684211e-7	6.050530607110491e-16	3.106955702724275e-9	9.465156881491217e-7
234	1.948352164441249e-7	1.420345466134550e-18	7.289983258965292e-12	9.465229781323808e-7
235	1.949046384885714e-7	2.320150636447962e-16	1.190402986014111e-9	9.477133811183949e-7
236	1.949226644964731e-7	2.763085167305286e-17	1.417528933560869e-10	9.478551340117509e-7
237	1.950748798116444e-7	9.708248443979226e-16	4.976677906121525e-9	9.528318119178724e-7
238	1.950837644378713e-7	1.076668246462095e-15	5.519004872417170e-9	9.583508167902897e-7
239	1.952068229909296e-7	9.560932930591934e-16	4.897847720740882e-9	9.632486645110305e-7
240	1.952279441694395e-7	2.082123299111375e-16	1.066508848397383e-9	9.643151733594280e-7
241	1.952790769026287e-7	8.780954889363389e-16	4.496618392835708e-9	9.688117917522638e-7
242	1.953899231466678e-7	4.305808929434333e-17	2.203700610600176e-10	9.690321618133238e-7
243	1.955171487879562e-7	5.460140430279725e-17	2.792665740129730e-10	9.693114283873369e-7
244	1.955595301511517e-7	6.472437041091076e-17	3.309701672983365e-10	9.696423985546351e-7
245	1.956894759382763e-7	1.730545743645648e-16	8.843325556206667e-10	9.705267311102557e-7
246	1.957485072299852e-7	1.353787335423411e-15	6.915952282756590e-9	9.774426833930124e-7
247	1.957943064621187e-7	4.441611856233956e-16	2.268509200543733e-9	9.797111925935561e-7
248	1.958364808717222e-7	1.247268547633907e-17	6.368928516699084e-11	9.797748818787232e-7
249	1.960054777019850e-7	1.505803661760993e-17	7.682457038524611e-11	9.798517064491084e-7
250	1.960686870364911e-7	3.405809720608864e-16	1.737049282109486e-9	9.815887557312179e-7
251	1.961311102018754e-7	1.610142529766587e-16	8.209521315151312e-10	9.824097078627330e-7
252	1.961738071958068e-7	1.448595502832664e-16	7.384245244253115e-10	9.831481323871583e-7
253	1.962795734194466e-7	2.505582119217211e-17	1.276537377561351e-10	9.832757861249145e-7
254	1.963312496491557e-7	2.118484477937079e-15	1.079035803888996e-8	9.940661441638045e-7
255	1.964210284019848e-7	3.336339961496575e-16	1.698565570417745e-9	9.957647097342222e-7
256	1.964760659320257e-7	8.322291573103119e-17	4.235778812866888e-10	9.961882876155088e-7
257	1.964916319220616e-7	7.968893355945272e-16	4.055589175983908e-9	1.000243876791493e-6
258	1.966437045604183e-7	7.671297047194506e-16	3.901114995948176e-9	1.004144991787441e-6
259	1.966816993413830e-7	6.975352432556621e-16	3.546518286101144e-9	1.007691510073542e-6
260	1.967511691507680e-7	3.316874421806186e-17	1.685821962900005e-10	1.007860092269832e-6
261	1.968534464468390e-7	4.456567636850323e-17	2.263901251052689e-10	1.008086482394937e-6
262	1.969045684627775e-7	5.341822376750308e-16	2.712899156405362e-9	1.010799381551343e-6
263	1.969361267131873e-7	4.200987938677815e-17	2.133172825520239e-10	1.011012698833895e-6
264	1.969980420952934e-7	7.119146611355621e-18	3.613815922044491e-11	1.011048836993115e-6
265	1.970967570145032e-7	2.797672383473057e-16	1.419441103877317e-9	1.012468278096992e-6
266	1.971340218886446e-7	3.118281617606483e-17	1.581807943515662e-10	1.012626458891344e-6
267	1.972194605892812e-7	2.278189674098605e-18	1.155154601524360e-11	1.012638010437359e-6
268	1.972286223656638e-7	6.314005562240221e-17	3.201363720187627e-10	1.012958146809378e-6
269	1.972923344054595e-7	3.373407772707842e-16	1.709852429327073e-9	1.014667999238705e-6
270	1.973981047857240e-7	3.835109382962562e-16	1.942829890451876e-9	1.016610829129157e-6
271	1.975096129229591e-7	1.799204451284231e-15	9.109452571232727e-9	1.025720281700390e-6
272	1.975198390626911e-7	1.466457104946353e-16	7.424353482188251e-10	1.026462717048608e-6
273	1.975941758094767e-7	2.832739100852111e-18	1.433614674748046e-11	1.026477053195356e-6
274	1.977070784390238e-7	6.467132131770884e-16	3.271067572709824e-9	1.029748120768066e-6
275	1.977303255062107e-7	6.905376699966648e-16	3.492320503841860e-9	1.033240441271908e-6
276	1.977551563567313e-7	2.054154272618869e-17	1.038736137384641e-10	1.033344314885646e-6
277	1.978178727455177e-7	2.965234249829274e-15	1.498971861680007e-8	1.048334033502446e-6
278	1.979216695417210e-7	2.356611146234053e-17	1.190678692075852e-10	1.048453101371654e-6
279	1.980146840633151e-7	1.292378453496577e-16	6.526679875333589e-10	1.049105769359187e-6
280	1.980734696886377e-7	2.954779281529232e-16	1.491759237708113e-9	1.050597528596896e-6
281	1.981137123726402e-7	7.154658738619565e-18	3.611389970403498e-11	1.050633642496600e-6
282	1.981623504185551e-7	4.345576935531270e-15	2.192937723211607e-8	1.072563019728716e-6
283	1.981990396237556e-7	3.569032181302656e-17	1.800731319424053e-10	1.072743092860658e-6
284	1.983052109895451e-7	8.305843650487098e-16	4.188414217176063e-9	1.076931507077834e-6
285	1.983275220885870e-7	1.077378933727929e-17	5.432321860234287e-11	1.076985830296436e-6
286	1.983414809729486e-7	8.278307860772584e-15	4.173765276009835e-8	1.118723483056535e-6
287	1.984320680257354e-7	9.007322956464848e-16	4.539247635768557e-9	1.123262730692303e-6
288	1.984643145749008e-7	1.151023836664582e-16	5.799651383826907e-10	1.123842695830686e-6
289	1.985495233077436e-7	1.910903174153210e-15	9.624315094382718e-9	1.133467010925069e-6
290	1.986379029940022e-7	1.015584348337720e-16	5.112741994504366e-10	1.133978285124519e-6
291	1.986570542663868e-7	5.717716321470292e-18	2.878184387956941e-11	1.134007066968399e-6
292	1.987396696160162e-7	2.699731268634622e-16	1.358425961888111e-9	1.135365492930287e-6
293	1.987756563941923e-7	2.146984081934726e-17	1.080104133917203e-10	1.135473503343678e-6
294	1.988695215724423e-7	6.272243198195190e-16	3.153948955375948e-9	1.138627452299054e-6
295	1.989211459704543e-7	1.434192174737011e-17	7.209852767236878e-11	1.138699550826727e-6
296	1.989487178275143e-7	6.160105020921505e-19	3.096328083030034e-12	1.138702647154810e-6
297	1.990297324276079e-7	4.520370247463101e-17	2.271203499259726e-10	1.138929767504736e-6
298	1.990593155402693e-7	3.416019879122100e-15	1.716081395060883e-8	1.156090581455344e-6
299	1.991277702454210e-7	1.349300847329821e-15	6.776055623315797e-9	1.162866637078660e-6
300	1.991745926713094e-7	1.975608027660261e-15	9.918976116198388e-9	1.172785613194859e-6
301	1.992214139343901e-7	7.343036218326692e-16	3.685866932329366e-9	1.176471480127188e-6
302	1.992705978034350e-7	9.359590364138179e-16	4.696924918833580e-9	1.181168405046022e-6
