k	lambda_k	c_k_sq	E_k	S_cumulative
82	5.531165291926967e-7	8.389851871825919e-16	1.516832607420241e-9	9.202358180876123e-7
83	5.536667261956825e-7	1.606449859508857e-14	2.901474449344261e-8	9.492505625810549e-7
84	5.540744116242921e-7	4.028898464152203e-16	7.271403226042004e-10	9.499777029036591e-7
85	5.546824161724597e-7	1.289322087888433e-15	2.324432955321162e-9	9.523021358589803e-7
86	5.552224799252767e-7	1.372493518925674e-15	2.471970369626223e-9	9.547741062286066e-7
87	5.561348860776502e-7	3.558633192772358e-16	6.398867040819813e-10	9.554139929326887e-7
88	5.561969149811518e-7	6.155578023461994e-15	1.106726387303064e-8	9.664812568057193e-7
89	5.569421617691951e-7	1.245342566611182e-14	2.236035718063073e-8	9.888416139863500e-7
90	5.571172765275166e-7	9.331432043809030e-15	1.674949321617051e-8	1.005591107202520e-6
91	5.581632868579545e-7	6.054367422976439e-15	1.084694670095204e-8	1.016438053903472e-6
92	5.583914411373242e-7	5.962019152736794e-16	1.067713205022168e-9	1.017505767108495e-6
93	5.592756369390857e-7	1.722907159262279e-18	3.080604706279977e-12	1.017508847713201e-6
94	5.596140455398698e-7	1.219604377034009e-15	2.179366988291787e-9	1.019688214701493e-6
95	5.602696926209763e-7	1.696722599273062e-16	3.028403323648811e-10	1.019991055033858e-6
96	5.612673308119395e-7	6.170911752536385e-18	1.099460348709310e-11	1.020002049637345e-6
97	5.622587626827210e-7	1.069702471858729e-15	1.902509205467653e-9	1.021904558842812e-6
98	5.623345454652077e-7	9.160308067439806e-15	1.628978361957413e-8	1.038194342462386e-6
99	5.633206593025558e-7	4.875056669420417e-16	8.654141453743590e-10	1.039059756607761e-6
100	5.637796392320855e-7	2.386779198879886e-15	4.233532097985796e-9	1.043293288705747e-6
101	5.642224962338735e-7	4.675951921442585e-16	8.287425532753616e-10	1.044122031259022e-6
102	5.646403766535978e-7	5.696950154238188e-16	1.008951961246870e-9	1.045130983220269e-6
103	5.653174104362971e-7	2.105022900309042e-15	3.723612366165126e-9	1.048854595586434e-6
104	5.658566847832168e-7	9.011102819021418e-15	1.592470860792892e-8	1.064779304194363e-6
105	5.660711992420129e-7	5.651287973311919e-17	9.983351883789832e-11	1.064879137713201e-6
106	5.670671181535458e-7	1.282750438926735e-15	2.262078681450547e-9	1.067141216394651e-6
107	5.672654584273958e-7	1.634580960771852e-15	2.881509770228785e-9	1.070022726164880e-6
108	5.678983798148185e-7	1.113459446170107e-15	1.960666706837914e-9	1.071983392871718e-6
109	5.682127508704692e-7	3.013365357273715e-16	5.303234312601070e-10	1.072513716302978e-6
110	5.694458356779333e-7	1.696290701771344e-14	2.978844686346482e-8	1.102302163166443e-6
111	5.701920576062982e-7	1.807565287322061e-15	3.170099027528256e-9	1.105472262193971e-6
112	5.705421239552940e-7	1.074616760536348e-14	1.883501174438352e-8	1.124307273938355e-6
113	5.709300180431273e-7	4.954289186870286e-15	8.677576988947260e-9	1.132984850927302e-6
114	5.720581924422336e-7	7.563920634033917e-16	1.322229230166601e-9	1.134307080157468e-6
115	5.721662432389815e-7	5.001822254115347e-14	8.741903796701605e-8	1.221726118124485e-6
116	5.727999342264648e-7	1.109273226109385e-15	1.936580575218463e-9	1.223662698699703e-6
117	5.735882102275349e-7	3.495240071616168e-15	6.093640017861686e-9	1.229756338717565e-6
118	5.739679095268855e-7	6.598006853554392e-15	1.149542813115292e-8	1.241251766848718e-6
119	5.747980766383506e-7	9.735587476115545e-17	1.693740440652335e-10	1.241421140892783e-6
120	5.759147997232056e-7	9.100496248802122e-19	1.580181001282824e-12	1.241422721073784e-6
121	5.760966937721973e-7	2.066233292054022e-15	3.586608488454650e-9	1.245009329562239e-6
122	5.774260334300988e-7	9.814966368517386e-16	1.699778984714854e-9	1.246709108546954e-6
123	5.778264166326487e-7	3.758314446761784e-15	6.504227461014680e-9	1.253213336007968e-6
124	5.781869682500155e-7	1.327454082051978e-14	2.295890697899593e-8	1.276172242986964e-6
125	5.788506180694365e-7	1.054191473216516e-14	1.821180526216627e-8	1.294384048249130e-6
126	5.797520058702301e-7	9.960441450386624e-15	1.718052089433588e-8	1.311564569143466e-6
127	5.808459339105485e-7	3.423218705641167e-15	5.893505499116311e-9	1.317458074642583e-6
128	5.809119804070890e-7	6.486894411405244e-15	1.116674234685156e-8	1.328624816989434e-6
129	5.813526557057456e-7	4.303540245212953e-17	7.402632813276784e-11	1.328698843317567e-6
130	5.822628551611589e-7	3.771459337368262e-15	6.477245292118792e-9	1.335176088609686e-6
131	5.826350718700326e-7	3.599696920118264e-15	6.178304557884977e-9	1.341354393167571e-6
132	5.830719779074261e-7	5.664269194109776e-16	9.714528237899794e-10	1.342325845991361e-6
133	5.837389016683185e-7	3.927385085537116e-14	6.727982449538138e-8	1.409605670486742e-6
134	5.845945735422569e-7	4.542877269373371e-16	7.770987749418432e-10	1.410382769261684e-6
135	5.851301189341415e-7	1.387453407584716e-15	2.371187813937978e-9	1.412753957075622e-6
136	5.859517881439729e-7	7.717278311109076e-16	1.317050048700061e-9	1.414071007124322e-6
137	5.863993405843321e-7	4.301677425790229e-15	7.335747379087630e-9	1.421406754503409e-6
138	5.871612548478000e-7	2.136581504237109e-14	3.638832580652719e-8	1.457795080309937e-6
139	5.876020561501012e-7	9.601690651226136e-15	1.634046469158953e-8	1.474135545001526e-6
140	5.880899298631517e-7	5.037139968504595e-15	8.565254585598390e-9	1.482700799587125e-6
141	5.888749597950051e-7	6.350188979692426e-16	1.078359484312766e-9	1.483779159071437e-6
142	5.895741366186454e-7	3.964159686722482e-17	6.723767954710371e-11	1.483846396750984e-6
143	5.898107111956181e-7	4.480813820946379e-15	7.597037042381315e-9	1.491443433793366e-6
144	5.905122627522535e-7	2.519687681150678e-14	4.266952339663437e-8	1.534112957190000e-6
145	5.908729798636131e-7	6.009182120470346e-16	1.017000662622515e-9	1.535129957852623e-6
146	5.915754121074337e-7	5.861788415518430e-15	9.908776287094728e-9	1.545038734139717e-6
147	5.921476745273431e-7	7.453098620035350e-15	1.258655389634768e-8	1.557625288036065e-6
148	5.925699648991699e-7	3.048976134980722e-15	5.145343698780831e-9	1.562770631734846e-6
149	5.935107752355780e-7	1.792267712873993e-14	3.019772829166582e-8	1.592968360026512e-6
150	5.940147682382013e-7	3.076302845166759e-14	5.178832260838934e-8	1.644756682634901e-6
151	5.952747861203555e-7	2.163458291917723e-14	3.634385904395260e-8	1.681100541678854e-6
152	5.957263832730478e-7	3.594708574175109e-15	6.034160438597688e-9	1.687134702117451e-6
153	5.963229634925549e-7	3.130949725723064e-14	5.250426224382945e-8	1.739638964361281e-6
154	5.966930354811839e-7	6.884488046672001e-15	1.153773822937321e-8	1.751176702590654e-6
155	5.970214525732828e-7	6.751729142803638e-16	1.130902267196987e-9	1.752307604857851e-6
156	5.977743074256304e-7	3.553357158447087e-15	5.944312283594027e-9	1.758251917141445e-6
157	5.984592188420210e-7	9.120217462139370e-15	1.523949698658897e-8	1.773491414128034e-6
158	5.986719425445408e-7	2.243279779503217e-14	3.747093558399588e-8	1.810962349712030e-6
159	5.990921274094552e-7	6.087061524533161e-14	1.016047657119837e-7	1.912567115424014e-6
160	6.000089653099554e-7	1.166374672568952e-15	1.943928741075428e-9	1.914511044165089e-6
161	6.005153037879571e-7	2.515533014283935e-15	4.188957381129747e-9	1.918700001546219e-6
162	6.018042277265901e-7	1.507975573244586e-16	2.505757692898238e-10	1.918950577315509e-6
163	6.022139882444094e-7	2.548807341054226e-14	4.232394781271319e-8	1.961274525128222e-6
164	6.022303051744354e-7	1.052884332113812e-15	1.748308451214267e-9	1.963022833579436e-6
165	6.031603449228468e-7	1.132141957687433e-16	1.877016563203025e-10	1.963210535235756e-6
166	6.034437033666504e-7	7.130010525646837e-16	1.181553554352802e-9	1.964392088790109e-6
167	6.039985279075545e-7	1.357158185890904e-14	2.246956115261633e-8	1.986861649942726e-6
168	6.045422184037758e-7	7.800576679371214e-15	1.290327861628546e-8	1.999764928559011e-6
169	6.052230908233584e-7	4.054060605660895e-16	6.698456597460061e-10	2.000434774218757e-6
170	6.058012708442176e-7	2.458094937041627e-14	4.057592902728871e-8	2.041010703246046e-6
171	6.065718028185079e-7	6.350677882091879e-15	1.046978750509453e-8	2.051480490751141e-6
172	6.074417242903549e-7	1.378609028018349e-14	2.269532982162054e-8	2.074175820572761e-6
173	6.080462772265700e-7	1.008555696530798e-14	1.658682462675436e-8	2.090762645199516e-6
174	6.087134816564636e-7	4.087203629438003e-15	6.714495000695050e-9	2.097477140200211e-6
175	6.090102190993688e-7	5.272644239552236e-16	8.657727036747684e-10	2.098342912903885e-6
176	6.094982659471244e-7	8.878551734681323e-15	1.456698440459806e-8	2.112909897308483e-6
177	6.098761442968859e-7	3.025384183884378e-14	4.960653424757716e-8	2.162516431556061e-6
178	6.099489198717398e-7	7.431762195127976e-15	1.218423699592866e-8	2.174700668551989e-6
179	6.109520706083822e-7	1.152642802337106e-16	1.886633760303507e-10	2.174889331928020e-6
180	6.120239682815842e-7	1.153362854431798e-14	1.884506022975150e-8	2.193734392157771e-6
181	6.124042743368892e-7	4.263305580505609e-16	6.961586911067713e-10	2.194430550848878e-6
182	6.125658259127135e-7	1.939480264165267e-16	3.166158120681106e-10	2.194747166660946e-6
183	6.136274992807367e-7	6.379931449676332e-15	1.039707551756492e-8	2.205144242178511e-6
184	6.137861822927829e-7	9.029226149028266e-15	1.471070286284357e-8	2.219854945041355e-6
185	6.145883656045289e-7	7.662211938355935e-15	1.246722581677760e-8	2.232322170858133e-6
186	6.154050153895091e-7	1.533699707377945e-15	2.492179408721943e-9	2.234814350266855e-6
187	6.162521269777032e-7	1.731740916034410e-14	2.810117548035768e-8	2.262915525747213e-6
188	6.166046922794700e-7	2.837971275465153e-14	4.602578136364344e-8	2.308941307110856e-6
189	6.176439726578602e-7	3.993889111762259e-15	6.466328967116218e-9	2.315407636077972e-6
190	6.183107903980523e-7	2.690404017226348e-15	4.351216344606144e-9	2.319758852422578e-6
191	6.188965241771368e-7	2.707349543295902e-14	4.374478507365183e-8	2.363503637496230e-6
192	6.195703483965460e-7	5.018741656673155e-15	8.100358045961538e-9	2.371603995542191e-6
193	6.200186714747967e-7	3.845167283299658e-15	6.201695949177494e-9	2.377805691491369e-6
194	6.207111773952466e-7	3.914920429032365e-14	6.307153103736497e-8	2.440877222528734e-6
195	6.211017251438802e-7	2.850266230274750e-14	4.589048967163112e-8	2.486767712200365e-6
196	6.214413545015019e-7	7.987105507520512e-15	1.285254907750303e-8	2.499620261277868e-6
197	6.219639823035643e-7	6.549745300177049e-15	1.053074693476429e-8	2.510151008212632e-6
198	6.224104800338107e-7	1.040826360162484e-15	1.672250698776705e-9	2.511823258911409e-6
199	6.228340847805289e-7	2.868079390139694e-15	4.604885089341785e-9	2.516428144000751e-6
200	6.231673603041216e-7	8.294348452968280e-15	1.330998537683428e-8	2.529738129377585e-6
201	6.238669175936087e-7	4.115392408863174e-14	6.596587016886781e-8	2.595703999546453e-6
202	6.240687369144705e-7	1.733828984447739e-15	2.778266049698565e-9	2.598482265596152e-6
203	6.247505435221067e-7	9.887865280846233e-16	1.582690144629919e-9	2.600064955740781e-6
204	6.257901660942595e-7	1.634421849645485e-15	2.611772984299821e-9	2.602676728725081e-6
205	6.261497901661539e-7	3.150300115528622e-14	5.031224421064909e-8	2.652988972935730e-6
206	6.264118587588440e-7	8.443671626157078e-15	1.347942493120604e-8	2.666468397866936e-6
207	6.275252773636095e-7	1.307211287771955e-14	2.083121325827505e-8	2.687299611125211e-6
208	6.285949377916920e-7	1.056958875249218e-15	1.681462594914311e-9	2.688981073720126e-6
209	6.286736997664949e-7	1.781654705389338e-14	2.833989565733526e-8	2.717320969377461e-6
210	6.293960704183491e-7	9.645796312660036e-15	1.532547908385992e-8	2.732646448461321e-6
211	6.298018656084426e-7	2.768821540514007e-14	4.396337470101154e-8	2.776609823162333e-6
212	6.305527230554517e-7	6.611623820104890e-15	1.048544170591656e-8	2.787095264868249e-6
213	6.307578030343418e-7	2.979605947567167e-15	4.723851109305963e-9	2.791819115977555e-6
214	6.315348124885457e-7	2.007083542203886e-15	3.178104361808699e-9	2.794997220339364e-6
215	6.328368115734643e-7	7.404231299686081e-15	1.170006416231769e-8	2.806697284501682e-6
216	6.332998283532433e-7	3.727891140518689e-15	5.886455314873919e-9	2.812583739816556e-6
217	6.340630033839134e-7	2.182773466601983e-15	3.442518259152165e-9	2.816026258075708e-6
218	6.348450728476577e-7	3.087551141546390e-15	4.863471851009077e-9	2.820889729926717e-6
219	6.355339861530663e-7	6.601676033239233e-15	1.038760503305206e-8	2.831277334959769e-6
220	6.358424674961779e-7	2.147302105572950e-15	3.377097654437272e-9	2.834654432614206e-6
221	6.364385532012373e-7	1.283443307410213e-14	2.016602075651438e-8	2.854820453370721e-6
222	6.369846742013479e-7	2.781013968748933e-15	4.365904049788594e-9	2.859186357420510e-6
223	6.380731812481150e-7	6.762569803173302e-16	1.059842350676023e-9	2.860246199771186e-6
224	6.385800811734288e-7	1.070284978718476e-14	1.676038777707823e-8	2.877006587548264e-6
225	6.390834220465768e-7	1.457438714942329e-14	2.280514037236457e-8	2.899811727920628e-6
226	6.395406108932975e-7	4.613160117321299e-14	7.213240314602899e-8	2.971944131066657e-6
227	6.406080840228665e-7	4.913820837240994e-18	7.670557021983499e-12	2.971951801623679e-6
228	6.414228765964999e-7	8.082668845572237e-15	1.260115462120757e-8	2.984552956244887e-6
229	6.420882320586112e-7	6.497914789670100e-15	1.011997178150581e-8	2.994672928026393e-6
230	6.426053429954788e-7	2.456908050744375e-17	3.823354532490499e-11	2.994711161571718e-6
231	6.429580354296441e-7	5.867582391232858e-15	9.125918128252277e-9	3.003837079699970e-6
232	6.430683581884137e-7	5.049714928620306e-15	7.852532105367220e-9	3.011689611805337e-6
233	6.438654499758882e-7	8.946620335032762e-15	1.389517069966683e-8	3.025584782505004e-6
234	6.442031132055879e-7	2.130166400028055e-14	3.306668900478045e-8	3.058651471509785e-6
235	6.448264182013480e-7	2.348763564611914e-15	3.642474157872529e-9	3.062293945667657e-6
236	6.455342151762489e-7	2.507012373738944e-14	3.883624314250266e-8	3.101130188810160e-6
237	6.463709488005036e-7	2.897467756512482e-15	4.482670147675154e-9	3.105612858957835e-6
238	6.470300122219058e-7	5.892836511527057e-16	9.107516498795802e-10	3.106523610607715e-6
239	6.471643001267629e-7	1.789439342344752e-15	2.765046437194150e-9	3.109288657044909e-6
240	6.477116696966983e-7	1.320003166650341e-14	2.037948717626863e-8	3.129668144221178e-6
241	6.481971335515780e-7	4.959539954493006e-15	7.651283379361579e-9	3.137319427600539e-6
242	6.491931150403734e-7	8.239439087620335e-15	1.269181526533584e-8	3.150011242865875e-6
243	6.499258558208125e-7	4.642731856475274e-18	7.143479236738191e-12	3.150018386345112e-6
244	6.503669758366708e-7	6.782002143855463e-16	1.042796205193336e-9	3.151061182550305e-6
245	6.512448797854707e-7	1.130615742415503e-14	1.736083887197614e-8	3.168422021422281e-6
246	6.523583970095773e-7	5.715137681223285e-15	8.760732915252688e-9	3.177182754337533e-6
247	6.527672730540168e-7	7.139392675160885e-15	1.093711797431073e-8	3.188119872311844e-6
248	6.534968547496850e-7	2.791185173518017e-16	4.271153186478841e-10	3.188546987630492e-6
249	6.545454545161378e-7	1.524535312656909e-15	2.329151172219043e-9	3.190876138802711e-6
250	6.549665626239435e-7	3.891618341651645e-15	5.941705368990053e-9	3.196817844171701e-6
251	6.550545942329637e-7	5.144035962273077e-17	7.852835485104088e-11	3.196896372526552e-6
252	6.559741053530023e-7	2.193322340689046e-14	3.343611162072844e-8	3.230332484147281e-6
253	6.566541568676271e-7	1.436942753865810e-16	2.188279383961135e-10	3.230551312085677e-6
254	6.572147013503169e-7	9.234709888873675e-17	1.405128319543064e-10	3.230691824917631e-6
255	6.575186294272362e-7	1.820270866775391e-14	2.768394362241915e-8	3.258375768540051e-6
256	6.582330265737362e-7	8.063135097970547e-16	1.224966656556438e-9	3.259600735196607e-6
257	6.586910903199485e-7	1.134312636205138e-14	1.722070713988501e-8	3.276821442336492e-6
258	6.599270743626470e-7	1.538519179810547e-14	2.331347264842011e-8	3.300134914984912e-6
259	6.601487280194904e-7	3.459305287607491e-15	5.240190794558885e-9	3.305375105779471e-6
260	6.602677168249266e-7	5.706231163308314e-15	8.642299203644619e-9	3.314017404983116e-6
261	6.617211953655079e-7	1.307469686557482e-14	1.975861882186333e-8	3.333776023804979e-6
262	6.620592195711924e-7	1.561436011701034e-15	2.358453693481313e-9	3.336134477498460e-6
263	6.626418307209849e-7	2.058942189719805e-14	3.107172071342946e-8	3.367206198211889e-6
264	6.640339621260800e-7	1.085208428880042e-14	1.634266454392575e-8	3.383548862755815e-6
265	6.645218151338514e-7	1.749736533286801e-14	2.633076136009710e-8	3.409879624115913e-6
266	6.650606937006640e-7	2.935014581025716e-14	4.413152978105080e-8	3.454011153896963e-6
267	6.659419932403839e-7	2.042655042397027e-14	3.067316768023208e-8	3.484684321577195e-6
268	6.666895232134526e-7	1.744509355003066e-16	2.616674320296061e-10	3.484945989009225e-6
269	6.681493449135569e-7	3.194312419477263e-15	4.780835966980606e-9	3.489726824976206e-6
270	6.686274643738173e-7	1.126711374205796e-14	1.685110819162930e-8	3.506577933167835e-6
271	6.697811654039405e-7	2.267481616231562e-15	3.385406657208790e-9	3.509963339825044e-6
272	6.699212993003021e-7	2.717558216272657e-14	4.056533534776405e-8	3.550528675172808e-6
273	6.706474815167637e-7	9.029742810412180e-17	1.346421638681196e-10	3.550663317336676e-6
274	6.713259134966480e-7	5.034919577065544e-15	7.499963096673585e-9	3.558163280433349e-6
275	6.719985821712701e-7	7.469302259363600e-15	1.111505657531272e-8	3.569278337008662e-6
276	6.724684682345129e-7	6.214235831829716e-15	9.240932661340187e-9	3.578519269670002e-6
277	6.732816054770660e-7	1.160628110594491e-14	1.723837546062330e-8	3.595757645130625e-6
278	6.736067329307931e-7	6.020728327004771e-15	8.938046537642528e-9	3.604695691668268e-6
279	6.752450346625226e-7	4.169699776233537e-16	6.175091355270003e-10	3.605313200803795e-6
280	6.760924751137078e-7	4.608568576944527e-16	6.816476660488553e-10	3.605994848469843e-6
281	6.769000686754613e-7	6.795384073773396e-15	1.003897678289560e-8	3.616033825252739e-6
282	6.774250814656751e-7	4.429974129116683e-14	6.539430337495038e-8	3.681428128627689e-6
283	6.780008129237339e-7	9.301257880710574e-15	1.371865299187605e-8	3.695146781619565e-6
284	6.781071226204434e-7	2.736952867313773e-15	4.036165933100995e-9	3.699182947552666e-6
285	6.793019873423552e-7	1.846830458469390e-14	2.718717879355508e-8	3.726370126346221e-6
286	6.795691051349059e-7	1.025126763085560e-15	1.508495244029752e-9	3.727878621590250e-6
287	6.800545308623176e-7	2.475409850295946e-15	3.640016701538766e-9	3.731518638291789e-6
288	6.807615586190965e-7	8.515252531153314e-15	1.250842152195879e-8	3.744027059813748e-6
289	6.816298308728263e-7	2.630310221758603e-18	3.858854326241111e-12	3.744030918668074e-6
290	6.827218435526457e-7	1.316592323748311e-17	1.928446169082895e-11	3.744050203129765e-6
291	6.828880974589812e-7	2.649511049474592e-14	3.879861223725223e-8	3.782848815367017e-6
292	6.840612096763521e-7	1.793996327975544e-15	2.622566961258237e-9	3.785471382328275e-6
293	6.842668760160579e-7	9.000803021398991e-15	1.315393647841543e-8	3.798625318806691e-6
294	6.855809939670228e-7	8.261277164233811e-16	1.205003819669947e-9	3.799830322626361e-6
295	6.861983403285690e-7	6.068604364157587e-15	8.843805074276028e-9	3.808674127700637e-6
296	6.872182241554182e-7	1.932194091947057e-14	2.811616490994106e-8	3.836790292610578e-6
297	6.875006154429637e-7	1.377207519266927e-15	2.003209143863206e-9	3.838793501754441e-6
298	6.878723536165357e-7	2.287614068669733e-15	3.325637462593818e-9	3.842119139217035e-6
299	6.890854552160344e-7	7.687789351920410e-15	1.115651084162010e-8	3.853275650058655e-6
300	6.892093035326879e-7	5.947550916765650e-16	8.629527904339395e-10	3.854138602849089e-6
301	6.899023893353565e-7	4.899851195654468e-16	7.102238333128436e-10	3.854848826682402e-6
302	6.903818681432831e-7	2.067326736300857e-14	2.994468469835016e-8	3.884793511380752e-6
