k	lambda_k	c_k_sq	E_k	S_cumulative
116	1.990634165284036e-7	1.864114448275664e-16	9.364425070086551e-10	5.174620775641004e-7
117	1.991267387558842e-7	1.010903330212729e-15	5.076683003642355e-9	5.225387605677428e-7
118	1.991758259910310e-7	1.065902901552865e-15	5.351567622472734e-9	5.278903281902155e-7
119	1.992619823701645e-7	8.872126878569439e-16	4.452493532904782e-9	5.323428217231203e-7
120	1.993829072222871e-7	1.069814737905226e-15	5.365629144490888e-9	5.377084508676112e-7
121	1.994417134320342e-7	1.566505629418335e-15	7.854453326044899e-9	5.455629041936561e-7
122	1.995125424171353e-7	6.201179480096112e-16	3.108165233607649e-9	5.486710694272638e-7
123	1.995756665288272e-7	7.700452062923161e-18	3.858412298881581e-11	5.487096535502526e-7
124	1.998792342856679e-7	3.640288911880752e-18	1.821244175209337e-11	5.487278659920048e-7
125	1.999122945518407e-7	1.398559898808897e-16	6.995867372460310e-10	5.494274527292508e-7
126	1.999665477796073e-7	3.295906005107127e-21	1.648228687100055e-14	5.494274692115377e-7
127	2.000112786241883e-7	4.441588023248770e-16	2.220668781181237e-9	5.516481379927190e-7
128	2.001173949222387e-7	1.789438787798756e-17	8.941945244160773e-11	5.517375574451606e-7
129	2.002216977626082e-7	1.258344660703201e-15	6.284756720998095e-9	5.580223141661587e-7
130	2.004587901606887e-7	1.265237218616334e-15	6.311707346942051e-9	5.643340215131007e-7
131	2.005163523552768e-7	5.640201223890985e-16	2.812838532938013e-9	5.671468600460387e-7
132	2.005389599503896e-7	5.065361551365013e-17	2.525874050916644e-10	5.673994474511303e-7
133	2.006696144934034e-7	8.438963135180403e-16	4.205401578352969e-9	5.716048490294833e-7
134	2.008047395731577e-7	5.098862854764122e-16	2.539214395836753e-9	5.741440634253200e-7
135	2.008580443442047e-7	6.350416071475244e-16	3.161643882478869e-9	5.773057073077989e-7
136	2.008960920902572e-7	5.855239665709529e-16	2.914561256412557e-9	5.802202685642114e-7
137	2.009657309915811e-7	3.320897641723067e-16	1.652469615261016e-9	5.818727381794724e-7
138	2.010434677501742e-7	9.350385657446403e-16	4.650927365153500e-9	5.865236655446259e-7
139	2.012733742883553e-7	1.715376144011149e-16	8.522618304960726e-10	5.873759273751220e-7
140	2.014434312061436e-7	1.182849102332355e-15	5.871867328957018e-9	5.932477947040790e-7
141	2.014936749255256e-7	8.566464036340072e-18	4.251480370044537e-11	5.932903095077795e-7
142	2.015766165214995e-7	6.009492797399178e-16	2.981244998106328e-9	5.962715545058858e-7
143	2.016850435885053e-7	1.749137701588211e-17	8.672619796026857e-11	5.963582807038461e-7
144	2.017221544422606e-7	4.140537679119839e-16	2.052594416596415e-9	5.984108751204426e-7
145	2.017638219221745e-7	1.313983734759492e-16	6.512484360384136e-10	5.990621235564810e-7
146	2.017802216188647e-7	4.404717107659380e-16	2.182928075071346e-9	6.012450516315523e-7
147	2.019973606930877e-7	3.377324981359203e-17	1.671964905764620e-10	6.014122481221287e-7
148	2.021131235870947e-7	1.826007474185174e-16	9.034581435273845e-10	6.023157062656562e-7
149	2.022455775413677e-7	1.190136653877574e-16	5.884611512131289e-10	6.029041674168693e-7
150	2.022763424126330e-7	7.845050119416908e-17	3.878382427646147e-10	6.032920056596339e-7
151	2.023119773551604e-7	1.201419345468564e-15	5.938448930087129e-9	6.092304545897210e-7
152	2.023479927794363e-7	2.039754578336605e-17	1.008042901893266e-10	6.093312588799103e-7
153	2.025530481873091e-7	9.926731120996159e-16	4.900805596278414e-9	6.142320644761887e-7
154	2.026495164287800e-7	1.723509163133010e-17	8.504876762134919e-11	6.143171132438101e-7
155	2.028416294215734e-7	6.872723992341598e-17	3.388221644610119e-10	6.146559354082711e-7
156	2.029280194010272e-7	9.534143777752752e-16	4.698288489630079e-9	6.193542238979012e-7
157	2.029732384582648e-7	2.909245631783951e-17	1.433314881253248e-10	6.194975553860266e-7
158	2.030795800522971e-7	2.890989177383148e-17	1.423574530062875e-10	6.196399128390328e-7
159	2.031064444424894e-7	4.481953119041001e-15	2.206701580219966e-8	6.417069286412325e-7
160	2.032423127339018e-7	8.085119413017045e-17	3.978068987830608e-10	6.421047355400156e-7
161	2.033096783561975e-7	7.845164734770518e-16	3.858726647054073e-9	6.459634621870696e-7
162	2.033950232456523e-7	9.289981034650116e-17	4.567457397140957e-10	6.464202079267837e-7
163	2.035587768442806e-7	8.100236949053270e-16	3.979311073995021e-9	6.503995190007787e-7
164	2.037209912273835e-7	4.564749393650665e-15	2.240686816880698e-8	6.728063871695858e-7
165	2.037534208190189e-7	1.092462316531803e-16	5.361688221677355e-10	6.733425559917535e-7
166	2.038584072654087e-7	2.009643580857490e-15	9.858036309687641e-9	6.832005923014411e-7
167	2.040242118919053e-7	6.526751029147022e-16	3.199008082729406e-9	6.863996003841706e-7
168	2.041579074636243e-7	5.898586744446299e-16	2.889227665843547e-9	6.892888280500142e-7
169	2.041972146766133e-7	2.916897485956474e-15	1.428470750972759e-8	7.035735355597418e-7
170	2.043518769625633e-7	2.199028429687091e-17	1.076098963402204e-10	7.036811454560820e-7
171	2.043787462808361e-7	3.851671312957091e-16	1.884575271669650e-9	7.055657207277516e-7
172	2.044928541059757e-7	9.677722582079981e-16	4.732548051319501e-9	7.102982687790711e-7
173	2.045224763844437e-7	5.213038734615760e-16	2.548883050299440e-9	7.128471518293705e-7
174	2.046828104520715e-7	5.331905035214396e-16	2.604959851507859e-9	7.154521116808784e-7
175	2.047412944737790e-7	3.850729058919146e-15	1.880777919674775e-8	7.342598908776262e-7
176	2.048093609428048e-7	3.121640566198309e-16	1.524168891416081e-9	7.357840597690423e-7
177	2.049354416470498e-7	6.859919283592805e-16	3.347356234949007e-9	7.391314160039913e-7
178	2.050527478389485e-7	2.516103555358013e-15	1.227051859521628e-8	7.514019345992076e-7
179	2.050675646743122e-7	4.914436387298384e-16	2.396496196316312e-9	7.537984307955238e-7
180	2.051619590151652e-7	1.818037884174367e-16	8.861476527624602e-10	7.546845784482863e-7
181	2.052436614937860e-7	7.404386632510259e-16	3.607607942004306e-9	7.582921863902906e-7
182	2.053131923697736e-7	2.564232255487547e-16	1.248936917248507e-9	7.595411233075391e-7
183	2.054252004766590e-7	4.334542442624259e-15	2.110034422537542e-8	7.806414675329145e-7
184	2.055481140650286e-7	1.833519815856030e-16	8.920149057052232e-10	7.815334824386198e-7
185	2.056125230012818e-7	1.592384648397505e-16	7.744589800046263e-10	7.823079414186245e-7
186	2.056246591121302e-7	4.572884474935753e-17	2.223898872188326e-10	7.825303313058433e-7
187	2.057475478380706e-7	3.609092337250864e-16	1.754136258329225e-9	7.842844675641726e-7
188	2.058286897835438e-7	2.236771457915369e-15	1.086715102869105e-8	7.951516185928636e-7
189	2.059129109213275e-7	4.008108710160257e-17	1.946506749978210e-10	7.953462692678614e-7
190	2.059481811599508e-7	4.199336974704568e-18	2.039026006956153e-11	7.953666595279310e-7
191	2.060827115886128e-7	1.262938470322448e-16	6.128308680465909e-10	7.959794903959775e-7
192	2.061329045962170e-7	2.011124063269377e-15	9.756443626546973e-9	8.057359340225245e-7
193	2.062187287938398e-7	2.618232027606975e-15	1.269638331552545e-8	8.184323173380499e-7
194	2.062824533727216e-7	2.804291003793483e-16	1.359442336438838e-9	8.197917596744888e-7
195	2.063478544707573e-7	1.647780090359029e-15	7.985448138461480e-9	8.277772078129503e-7
196	2.063983068805700e-7	3.714174416521821e-15	1.799517870401420e-8	8.457723865169645e-7
197	2.065057856503658e-7	2.257129997794686e-16	1.093010537543110e-9	8.468653970545077e-7
198	2.065528075225798e-7	1.357626257868106e-16	6.572780463028533e-10	8.475226751008105e-7
199	2.066539603278594e-7	4.353020104167281e-16	2.106429558505027e-9	8.496291046593155e-7
200	2.067576669886155e-7	2.039333938533750e-16	9.863401769986309e-10	8.506154448363141e-7
201	2.068343863631329e-7	2.737374540044804e-16	1.323462016242733e-9	8.519389068525569e-7
202	2.069057193731897e-7	5.732320522891401e-17	2.770498824419727e-10	8.522159567349989e-7
203	2.069901507121706e-7	7.693715969471816e-16	3.716947856214803e-9	8.559329045912137e-7
204	2.070893680485368e-7	1.188748921291899e-15	5.740270166903424e-9	8.616731747581172e-7
205	2.072381900964150e-7	6.280496293510233e-16	3.030568975046690e-9	8.647037437331639e-7
206	2.073431547641960e-7	2.866781437454062e-18	1.382626516276532e-11	8.647175699983266e-7
207	2.073476169583212e-7	1.057723272757969e-15	5.101207760543403e-9	8.698187777588700e-7
208	2.074760316109318e-7	3.340577001549027e-15	1.610102610702245e-8	8.859198038658925e-7
209	2.075371773689323e-7	1.811248554193414e-18	8.727345033577357e-12	8.859285312109260e-7
210	2.075617407082659e-7	5.886864786215131e-16	2.836199371872339e-9	8.887647305827984e-7
211	2.076237907040550e-7	9.195393332225505e-16	4.428872674486774e-9	8.931936032572852e-7
212	2.077834612745445e-7	9.875116876940455e-17	4.752600046397559e-10	8.936688632619250e-7
213	2.078440034270755e-7	5.806127309402019e-16	2.793502441093599e-9	8.964623657030186e-7
214	2.079319824628933e-7	3.398314395752063e-15	1.634339439031950e-8	9.128057600933381e-7
215	2.079843733939030e-7	6.029681393176602e-16	2.899103088748378e-9	9.157048631820864e-7
216	2.080239016172034e-7	5.004775693272391e-16	2.405865698299401e-9	9.181107288803858e-7
217	2.080579472325836e-7	5.057335951034749e-17	2.430734330653209e-10	9.183538023134511e-7
218	2.081053327987819e-7	3.197990345308350e-16	1.536717152943170e-9	9.198905194663942e-7
219	2.082414819592727e-7	8.434809016497622e-18	4.050494136488752e-11	9.199310244077591e-7
220	2.083382363266204e-7	5.724882171792776e-15	2.747878772870882e-8	9.474098121364679e-7
221	2.083639128228876e-7	2.302387706133381e-15	1.104983907693481e-8	9.584596512134026e-7
222	2.084944642899699e-7	1.207024090206822e-15	5.789238070743777e-9	9.642488892841463e-7
223	2.085476474505677e-7	2.965513735721186e-15	1.421983787385617e-8	9.784687271580025e-7
224	2.086248633440500e-7	2.594241319649531e-18	1.243495755043963e-11	9.784811621155530e-7
225	2.086738103498051e-7	1.549083206408230e-16	7.423467294776776e-10	9.792235088450306e-7
226	2.087119445331930e-7	7.985519657801241e-16	3.826096142059202e-9	9.830496049870897e-7
227	2.088376003275374e-7	1.100347717800061e-15	5.268915732005607e-9	9.883185207190954e-7
228	2.088683495617576e-7	1.903818495848996e-15	9.114920953047896e-9	9.974334416721433e-7
229	2.089562766744446e-7	1.016596398188105e-15	4.865115393360351e-9	1.002298557065504e-6
230	2.090650230299048e-7	3.593793245047960e-17	1.718983497557074e-10	1.002470455415259e-6
231	2.090910174109739e-7	5.559054319869290e-16	2.658676775646858e-9	1.005129132190906e-6
232	2.091560964424820e-7	4.631579897388051e-16	2.214413051384203e-9	1.007343545242291e-6
233	2.092556113067887e-7	2.496125845094388e-16	1.192859694182742e-9	1.008536404936473e-6
234	2.093187639248803e-7	8.267204568717530e-18	3.949576432471406e-11	1.008575900700798e-6
235	2.093686427896022e-7	5.974318897137552e-16	2.853492680439849e-9	1.011429393381238e-6
236	2.094615473536802e-7	5.028560246279684e-16	2.400708058261813e-9	1.013830101439500e-6
237	2.094729106202786e-7	5.479416128005622e-16	2.615811329388753e-9	1.016445912768888e-6
238	2.095555802132991e-7	1.475389950951040e-17	7.040566275778929e-11	1.016516318431646e-6
239	2.096052198785170e-7	8.719545699258690e-16	4.159984996705887e-9	1.020676303428352e-6
240	2.096735588417901e-7	7.092639122508402e-15	3.382705555095852e-8	1.054503358979311e-6
241	2.097687291932964e-7	5.527406615790521e-17	2.635000286766843e-10	1.054766859007987e-6
242	2.098013774082022e-7	4.003755636196511e-15	1.908355267089865e-8	1.073850411678886e-6
243	2.098368451177908e-7	2.965211376857773e-15	1.413103297084584e-8	1.087981444649732e-6
244	2.099196213463851e-7	3.131391849404164e-16	1.491709936079345e-9	1.089473154585811e-6
245	2.099740862069894e-7	1.453315089452625e-15	6.921402139214306e-9	1.096394556725025e-6
246	2.100950843268390e-7	3.380006146098492e-17	1.608798300506789e-10	1.096555436555076e-6
247	2.101183647050406e-7	2.649294775873872e-17	1.260858268906143e-10	1.096681522381967e-6
248	2.101659679682841e-7	8.097280865915655e-18	3.852803069970684e-11	1.096720050412666e-6
249	2.102343066882017e-7	4.168779692908748e-15	1.982920750936935e-8	1.116549257922036e-6
250	2.103472728171427e-7	4.820156926957751e-16	2.291523375797684e-9	1.118840781297833e-6
251	2.104639283104173e-7	3.580346290143755e-15	1.701168613019060e-8	1.135852467428024e-6
252	2.105296023988319e-7	4.396755758001901e-17	2.088426381802873e-10	1.136061310066204e-6
253	2.105956581231687e-7	3.358920563835954e-16	1.594961925507248e-9	1.137656271991712e-6
254	2.106456268107750e-7	2.501008486008163e-15	1.187306151983322e-8	1.149529333511545e-6
255	2.106654906880541e-7	3.263435698760942e-16	1.549107871489650e-9	1.151078441383035e-6
256	2.107907592839156e-7	1.806291996905558e-15	8.569123253039049e-9	1.159647564636074e-6
257	2.108426060609213e-7	4.476339008503688e-20	2.123071371642165e-13	1.159647776943211e-6
258	2.109013200650530e-7	1.151034235349787e-17	5.457690994986412e-11	1.159702353853161e-6
259	2.109275726681014e-7	4.883585457633301e-19	2.315290218276828e-12	1.159704669143379e-6
260	2.110196194864955e-7	6.753631277187985e-17	3.200475526220060e-10	1.160024716696001e-6
261	2.110650404533138e-7	3.658024707096853e-16	1.733126764735813e-9	1.161757843460737e-6
262	2.111080947953465e-7	7.860966629287926e-17	3.723668974848428e-10	1.162130210358222e-6
263	2.112489732511594e-7	7.011900070731862e-16	3.319258769790674e-9	1.165449469128013e-6
264	2.113563907765967e-7	1.012327261094952e-15	4.789669512122679e-9	1.170239138640136e-6
265	2.113825583068998e-7	5.267095548330696e-17	2.491736116034494e-10	1.170488312251739e-6
266	2.114711854786932e-7	2.012361369984758e-17	9.516007419306371e-11	1.170583472325932e-6
267	2.115210561889190e-7	1.852617702401984e-16	8.758549790652177e-10	1.171459327304997e-6
268	2.116367785596704e-7	4.344029102978059e-17	2.052587046798802e-10	1.171664586009677e-6
269	2.117579139757321e-7	2.742895586840799e-16	1.295297793288207e-9	1.172959883802966e-6
270	2.117650092591215e-7	6.936309085038436e-16	3.275474597671127e-9	1.176235358400637e-6
271	2.118470230953551e-7	5.808990047809632e-16	2.742068291983942e-9	1.178977426692621e-6
272	2.118787903031300e-7	4.525432335548119e-16	2.135859058414337e-9	1.181113285751035e-6
273	2.120574524803525e-7	1.320223802704265e-15	6.225783566020094e-9	1.187339069317055e-6
274	2.120844202220460e-7	1.819673184224946e-17	8.579947467710275e-11	1.187424868791732e-6
275	2.121533094333671e-7	3.628342375991143e-15	1.710245475633615e-8	1.204527323548068e-6
276	2.121571804657737e-7	1.377552834626673e-17	6.493076650068448e-11	1.204592254314569e-6
277	2.122139895439539e-7	6.891797199005322e-16	3.247569688414857e-9	1.207839824002984e-6
278	2.123669140683300e-7	5.973155746504347e-16	2.812658352507047e-9	1.210652482355491e-6
279	2.124375093263628e-7	3.507006085703023e-16	1.650841274134546e-9	1.212303323629626e-6
280	2.124989715637031e-7	2.535854664652320e-16	1.193349147053222e-9	1.213496672776679e-6
281	2.125426640939419e-7	7.795181135351037e-17	3.667584185312385e-10	1.213863431195210e-6
282	2.126102939954849e-7	2.321501486939317e-17	1.091904556130579e-10	1.213972621650823e-6
283	2.127471245109502e-7	8.012809984236909e-17	3.766354070663120e-10	1.214349257057889e-6
284	2.128340218940855e-7	2.429119680507086e-16	1.141321137893974e-9	1.215490578195783e-6
285	2.129250336872547e-7	3.822648477498810e-16	1.795302511546639e-9	1.217285880707330e-6
286	2.129978933347580e-7	3.564591493922346e-17	1.673533685293337e-10	1.217453234075859e-6
287	2.130161784657272e-7	2.422179226845902e-18	1.137086978224808e-11	1.217464604945641e-6
288	2.130870270134162e-7	1.475707021142650e-15	6.925372425650942e-9	1.224389977371292e-6
289	2.131922137090756e-7	1.127491416226709e-16	5.288614422688513e-10	1.224918838813561e-6
290	2.132598530934211e-7	4.011180645070206e-15	1.880888778120399e-8	1.243727726594765e-6
291	2.133052383441496e-7	2.425823872660662e-15	1.137254711366631e-8	1.255100273708432e-6
292	2.134146432741640e-7	2.508528933728277e-16	1.175424935816463e-9	1.256275698644248e-6
293	2.134932679664260e-7	5.346768969969481e-16	2.504420406741030e-9	1.258780119050989e-6
294	2.135287245307132e-7	4.299161158711223e-16	2.013387738890768e-9	1.260793506789880e-6
295	2.136334686922520e-7	6.472922522186636e-16	3.029919685248922e-9	1.263823426475129e-6
296	2.136834436238215e-7	1.454133529630378e-15	6.805082813015234e-9	1.270628509288144e-6
297	2.138081252689462e-7	6.667457201576189e-16	3.118430224851974e-9	1.273746939512996e-6
298	2.138539475093313e-7	2.713313758070906e-17	1.268769545604255e-10	1.273873816467557e-6
299	2.139356727275104e-7	2.375692924203221e-15	1.110470682105054e-8	1.284978523288607e-6
300	2.140670177754687e-7	7.942891548173240e-17	3.710469567294297e-10	1.285349570245337e-6
301	2.141293141303491e-7	1.314339015841011e-15	6.138062045259809e-9	1.291487632290596e-6
302	2.142635372530120e-7	1.332026288069484e-15	6.216766068304788e-9	1.297704398358901e-6
