k	lambda_k	c_k_sq	E_k	S_cumulative
68	2.390112564422632e-7	8.351701734029564e-16	3.494271298493024e-9	2.057191915490858e-7
69	2.392009676137290e-7	1.895438205505049e-15	7.924040711097277e-9	2.136432322601831e-7
70	2.393711143350745e-7	1.013126827519277e-16	4.232452317120811e-10	2.140664774918952e-7
71	2.395214250870704e-7	2.954709703936414e-16	1.233588896217665e-9	2.153000663881128e-7
72	2.397649720528955e-7	1.084331195170935e-14	4.522475430363184e-8	2.605248206917447e-7
73	2.398158758521837e-7	8.116398195875866e-18	3.384429061268072e-11	2.605586649823573e-7
74	2.399331559740233e-7	1.233019683595371e-17	5.139013316395776e-11	2.606100551155213e-7
75	2.399891832518708e-7	5.613936554974803e-16	2.339245660535845e-9	2.629493007760572e-7
76	2.401447745478867e-7	1.554724139487216e-15	6.474111886940899e-9	2.694234126629981e-7
77	2.404147871800929e-7	3.479982090479864e-15	1.447490868302138e-8	2.838983213460195e-7
78	2.404536650091787e-7	3.955105021769524e-16	1.644851211404305e-9	2.855431725574238e-7
79	2.405092889902857e-7	1.562451244926863e-17	6.496427857262388e-11	2.856081368359964e-7
80	2.406729965863760e-7	1.106262727961447e-15	4.596538638120192e-9	2.902046754741166e-7
81	2.407571480153519e-7	1.033998942461520e-17	4.294779826830260e-11	2.902476232723849e-7
82	2.410545468233816e-7	2.460029798805207e-16	1.020528270975800e-9	2.912681515433607e-7
83	2.411993316667945e-7	2.231105792474248e-16	9.250049645893776e-10	2.921931565079501e-7
84	2.412643484068527e-7	3.239834937481534e-15	1.342856894885308e-8	3.056217254568031e-7
85	2.416344972518758e-7	2.659624652055457e-16	1.100680855715361e-9	3.067224063125185e-7
86	2.416952075293369e-7	1.319419619527330e-14	5.459022679906383e-8	3.613126331115823e-7
87	2.417603604880555e-7	1.306357201420045e-15	5.403521068478003e-9	3.667161541800603e-7
88	2.418589410652598e-7	6.512940091878019e-16	2.692867199034274e-9	3.694090213790946e-7
89	2.421869701753575e-7	2.496048332392521e-15	1.030628662881920e-8	3.797153080079138e-7
90	2.422726062765694e-7	3.431801089413455e-16	1.416503971355242e-9	3.811318119792691e-7
91	2.423050961125840e-7	1.565842612764144e-15	6.462276848013938e-9	3.875940888272830e-7
92	2.423368225477729e-7	7.785974824207075e-17	3.212873199520552e-10	3.879153761472350e-7
93	2.425757079337272e-7	2.850252291018990e-16	1.174994938816253e-9	3.890903710860513e-7
94	2.429401037331453e-7	4.304888883895444e-16	1.771995984913260e-9	3.908623670709645e-7
95	2.429983038674242e-7	2.978034566542176e-16	1.225537182418747e-9	3.920879042533833e-7
96	2.431345860007992e-7	1.759721975542507e-15	7.237645636876699e-9	3.993255498902600e-7
97	2.433562480885201e-7	1.533328611116230e-16	6.300757112915741e-10	3.999556256015515e-7
98	2.433877330927341e-7	9.724518062970248e-17	3.995484053119913e-10	4.003551740068635e-7
99	2.434973116242527e-7	3.627700219208828e-18	1.489831733668925e-11	4.003700723242002e-7
100	2.435885452636359e-7	2.210501992770648e-17	9.074737034035085e-11	4.004608196945405e-7
101	2.437314960374740e-7	1.476752155370713e-18	6.058930336782002e-12	4.004668786248773e-7
102	2.438103809387756e-7	2.651090455080995e-16	1.087357496786293e-9	4.015542361216636e-7
103	2.438774135133840e-7	6.431222702529292e-16	2.637071883729956e-9	4.041913080053936e-7
104	2.439716900261594e-7	9.326138921517582e-16	3.822631601444252e-9	4.080139396068379e-7
105	2.442169302950511e-7	1.177501472455321e-15	4.821539076069459e-9	4.128354786829073e-7
106	2.443375132160166e-7	1.837127839354557e-15	7.518812052942392e-9	4.203542907358497e-7
107	2.445443547554650e-7	1.454552364796451e-15	5.948010397749509e-9	4.263023011335993e-7
108	2.446146161264202e-7	5.264490549033922e-17	2.152156985710601e-10	4.265175168321703e-7
109	2.447489742035370e-7	6.811640266190024e-16	2.783112896941239e-9	4.293006297291115e-7
110	2.448318292563041e-7	3.853983865978224e-15	1.574135143165414e-8	4.450419811607656e-7
111	2.449939311614227e-7	1.047328815583546e-16	4.274917385171786e-10	4.454694728992828e-7
112	2.450788297125171e-7	4.832250574062662e-17	1.971712766757944e-10	4.456666441759586e-7
113	2.452605862022893e-7	2.166149068682965e-15	8.832030870611799e-9	4.544986750465705e-7
114	2.453762397606035e-7	1.835694936034911e-18	7.481143805226907e-12	4.545061561903757e-7
115	2.456362992533882e-7	5.598222848523679e-16	2.279069854715888e-9	4.567852260450916e-7
116	2.456667241753978e-7	1.961496990801490e-15	7.984382082617938e-9	4.647696081277095e-7
117	2.457202149336226e-7	1.667471799240264e-15	6.786058687482041e-9	4.715556668151916e-7
118	2.458506068710646e-7	2.464689184937792e-15	1.002514989206591e-8	4.815808167072575e-7
119	2.458880561087659e-7	2.080666835204842e-15	8.461845882764151e-9	4.900426625900217e-7
120	2.460810672680913e-7	1.305979775488674e-16	5.307111961059088e-10	4.905733737861276e-7
121	2.463082468100304e-7	5.399366495188853e-15	2.192117627045273e-8	5.124945500565803e-7
122	2.464271327901784e-7	6.148512812321424e-16	2.495063243525462e-9	5.149896133001057e-7
123	2.464771614377633e-7	8.330539984310055e-17	3.379842552436063e-10	5.153275975553493e-7
124	2.466105205391563e-7	1.593227570334008e-15	6.460501226187708e-9	5.217880987815370e-7
125	2.467044356463700e-7	1.112157407275579e-15	4.508055983516094e-9	5.262961547650531e-7
126	2.468770453737094e-7	1.427199452086189e-15	5.781013175711700e-9	5.320771679407648e-7
127	2.469224711574601e-7	2.245760980992410e-15	9.095004478390745e-9	5.411721724191556e-7
128	2.469958116225770e-7	2.230173983696923e-15	9.029197576454250e-9	5.502013699956099e-7
129	2.470997050066191e-7	1.623311898329901e-15	6.569461093797814e-9	5.567708310894077e-7
130	2.472282447746811e-7	4.347666085559772e-16	1.758563666348943e-9	5.585293947557566e-7
131	2.473053202195743e-7	1.004378604340977e-17	4.061289920690838e-11	5.585700076549635e-7
132	2.474661689717483e-7	4.927687003949805e-16	1.991256834994835e-9	5.605612644899583e-7
133	2.475752882969136e-7	2.208817169996400e-15	8.921799850021361e-9	5.694830643399797e-7
134	2.476368630964669e-7	1.203012945115256e-16	4.857971992023752e-10	5.699688615391821e-7
135	2.478484556249773e-7	2.039402626464118e-18	8.228425798827507e-12	5.699770899649809e-7
136	2.479657538890909e-7	1.707545625434850e-15	6.886215530385675e-9	5.768633054953665e-7
137	2.480002313003883e-7	2.779961953428729e-15	1.120951355106408e-8	5.880728190464305e-7
138	2.482594959114816e-7	7.295608359626959e-16	2.938702639688052e-9	5.910115216861186e-7
139	2.483573489812576e-7	2.482791858075824e-16	9.996852794008480e-10	5.920112069655194e-7
140	2.484859254048059e-7	2.400499810149399e-16	9.660506148341277e-10	5.929772575803536e-7
141	2.485614663713945e-7	1.385996173013039e-15	5.576070149755704e-9	5.985533277301093e-7
142	2.486782309063130e-7	5.807201062251236e-15	2.335226948127615e-8	6.219055972113854e-7
143	2.487509587248630e-7	2.608617535892837e-16	1.048686424874511e-9	6.229542836362600e-7
144	2.489098365113400e-7	3.282845901592357e-15	1.318889581707147e-8	6.361431794533315e-7
145	2.489420246118985e-7	5.946098936537654e-17	2.388547673221363e-10	6.363820342206536e-7
146	2.490693256685222e-7	2.197830282873223e-15	8.824170848714785e-9	6.452062050693683e-7
147	2.492270046226749e-7	1.507343017983633e-15	6.048072600582439e-9	6.512542776699508e-7
148	2.493515857551655e-7	4.526962093381199e-16	1.815493605012063e-9	6.530697712749629e-7
149	2.494454001997076e-7	2.969284866612396e-17	1.190354628401713e-10	6.531888067378031e-7
150	2.495707907780212e-7	1.379609861312231e-16	5.527929999385683e-10	6.537415997377417e-7
151	2.496675879632047e-7	4.136107848797999e-15	1.656645895664906e-8	6.703080586943907e-7
152	2.497385565867763e-7	5.298716411221796e-17	2.121705388082780e-10	6.705202292331990e-7
153	2.498855582809896e-7	2.897419187975612e-15	1.159498455175845e-8	6.821152137849574e-7
154	2.499127153555979e-7	3.203970141232268e-17	1.282035664601289e-10	6.822434173514175e-7
155	2.500425283260469e-7	5.293026625026014e-16	2.116850545569628e-9	6.843602678969872e-7
156	2.501921779308831e-7	6.940375162318980e-16	2.774017645042562e-9	6.871342855420297e-7
157	2.502255491118971e-7	1.008522317898251e-18	4.030453011204126e-12	6.871383159950410e-7
158	2.502864649670077e-7	6.451355077268995e-16	2.577588475716975e-9	6.897159044707580e-7
159	2.504425736047027e-7	2.745855137396403e-16	1.096401102206547e-9	6.908123055729645e-7
160	2.505141524028228e-7	1.579926296389841e-17	6.306734694371057e-11	6.908753729199082e-7
161	2.506358061655562e-7	2.187095722262172e-17	8.726190226856480e-11	6.909626348221768e-7
162	2.507233214378197e-7	6.399787397078205e-16	2.552529760844516e-9	6.935151645830213e-7
163	2.509054905009048e-7	3.655119472210474e-16	1.456771418159657e-9	6.949719360011809e-7
164	2.509261292989274e-7	5.812250118602074e-16	2.316319203122112e-9	6.972882552043030e-7
165	2.511678756828049e-7	6.377543453921504e-16	2.539155708740230e-9	6.998274109130432e-7
166	2.513256266152688e-7	2.999722181349395e-16	1.193560012859887e-9	7.010209709259031e-7
167	2.513951636968634e-7	6.248706138354889e-15	2.485611117757892e-8	7.258770821034820e-7
168	2.514315537069962e-7	4.714882801047295e-16	1.875215235133832e-9	7.277522973386158e-7
169	2.515359635487074e-7	1.882661425456735e-15	7.484661035725717e-9	7.352369583743415e-7
170	2.517000283594987e-7	1.706014903309428e-16	6.777968657487623e-10	7.359147552400903e-7
171	2.517246362447958e-7	2.779058302513387e-16	1.104007277146613e-9	7.370187625172369e-7
172	2.519643501032285e-7	2.626170296089539e-16	1.042278518772045e-9	7.380610410360090e-7
173	2.519847857102164e-7	1.072333432005411e-15	4.255548322026868e-9	7.423165893580359e-7
174	2.520955702827557e-7	4.534099138348577e-16	1.798563589698556e-9	7.441151529477344e-7
175	2.521966419542125e-7	7.546376536915339e-16	2.992258928762985e-9	7.471074118764973e-7
176	2.523254514742461e-7	9.546408967882492e-16	3.783371400747046e-9	7.508907832772444e-7
177	2.524490893494956e-7	8.663936643663159e-18	3.431954009415589e-11	7.509251028173385e-7
178	2.525803592698766e-7	3.364521312916914e-16	1.332059754227365e-9	7.522571625715659e-7
179	2.526132924932976e-7	1.752973504516023e-15	6.939355752874854e-9	7.591965183244408e-7
180	2.527146523266363e-7	1.163818637861119e-15	4.605267748214581e-9	7.638017860726553e-7
181	2.528394026213278e-7	4.359080304135576e-16	1.724051021693038e-9	7.655258370943484e-7
182	2.528789461368050e-7	8.716319043512352e-16	3.446834612635925e-9	7.689726717069843e-7
183	2.530450380104816e-7	2.189096984745243e-15	8.651017233756494e-9	7.776236889407409e-7
184	2.530720315192563e-7	1.027325130100451e-18	4.059417881672482e-12	7.776277483586226e-7
185	2.531746899825818e-7	1.203039445257446e-15	4.751815615297935e-9	7.823795639739205e-7
186	2.532992300261077e-7	6.077924643724109e-15	2.399503797582667e-8	8.063746019497471e-7
187	2.534369697823266e-7	4.249244382090390e-15	1.676647406943038e-8	8.231410760191775e-7
188	2.534982618427890e-7	1.439680213399823e-15	5.679250827734133e-9	8.288203268469117e-7
189	2.536121850867433e-7	1.903322794805199e-15	7.504855471176210e-9	8.363251823180879e-7
190	2.537307325324952e-7	2.602839056977026e-16	1.025827274054664e-9	8.373510095921426e-7
191	2.537752992286737e-7	7.280964343207824e-16	2.869059504742044e-9	8.402200690968847e-7
192	2.539635738956214e-7	1.978086129891244e-16	7.788857667848988e-10	8.409989548636695e-7
193	2.540600054631769e-7	2.334602612862147e-15	9.189177999921444e-9	8.501881328635909e-7
194	2.541481279206694e-7	8.803953093766524e-16	3.464103066899088e-9	8.536522359304900e-7
195	2.542288256844955e-7	3.133343930520119e-15	1.232489636878817e-8	8.659771322992781e-7
196	2.543196527930593e-7	2.012463241732668e-15	7.913125154233423e-9	8.738902574535115e-7
197	2.543444982964497e-7	3.655002223401025e-17	1.437028222698554e-10	8.740339602757814e-7
198	2.544387909595001e-7	1.303674351493340e-15	5.123724832118268e-9	8.791576851078996e-7
199	2.545369580297439e-7	4.849081071313759e-17	1.905059724469215e-10	8.793481910803466e-7
200	2.546863950119577e-7	4.913766623040772e-15	1.929340050853547e-8	8.986415915888820e-7
201	2.547321357931687e-7	1.197298240594743e-16	4.700224558894670e-10	8.991116140447715e-7
202	2.548833134114665e-7	3.866637853664676e-17	1.517022751278596e-10	8.992633163198994e-7
203	2.549580874062049e-7	2.331850716264607e-15	9.146015880443326e-9	9.084093322003427e-7
204	2.550437007783106e-7	7.203931925123780e-16	2.824587277842863e-9	9.112339194781855e-7
205	2.551011535293813e-7	3.946884868961305e-17	1.547184249994668e-10	9.113886379031850e-7
206	2.552067497984859e-7	8.365789303715508e-16	3.278043903745190e-9	9.146666818069302e-7
207	2.553297297970692e-7	1.004924910838822e-17	3.935792794820701e-11	9.147060397348785e-7
208	2.553557466596445e-7	6.411816739235013e-18	2.510934969394332e-11	9.147311490845725e-7
209	2.553958706829354e-7	7.716116228020875e-15	3.021237660337959e-8	9.449435256879521e-7
210	2.555122952777435e-7	1.456027071672896e-18	5.698461868890437e-12	9.449492241498210e-7
211	2.556518111356464e-7	2.083848950280664e-18	8.151121406196465e-12	9.449573752712272e-7
212	2.557159479593308e-7	3.354560220535979e-15	1.311830664964819e-8	9.580756819208753e-7
213	2.559057324380295e-7	8.041814306722903e-17	3.142490881352305e-10	9.583899310090105e-7
214	2.559664546569574e-7	2.505061418122644e-15	9.786678576612281e-9	9.681766095856228e-7
215	2.560303708757678e-7	5.469551114569488e-16	2.136289962733933e-9	9.703128995483568e-7
216	2.560549465306151e-7	1.413883005223128e-16	5.521795319248314e-10	9.708650790802815e-7
217	2.561719077967079e-7	7.254162182010568e-16	2.831755536507657e-9	9.736968346167891e-7
218	2.563191485016508e-7	1.158380790165547e-15	4.519290879893379e-9	9.782161254966825e-7
219	2.564071794628289e-7	2.850188505749134e-15	1.111586856390003e-8	9.893319940605826e-7
220	2.564413319325066e-7	1.900544154484337e-16	7.411224002628974e-10	9.900731164608454e-7
221	2.565622252850713e-7	2.486436192770032e-16	9.691357291617286e-10	9.910422521900071e-7
222	2.566371406855671e-7	8.125110896897413e-16	3.165991826121665e-9	9.942082440161288e-7
223	2.567466932075740e-7	1.831420971615660e-16	7.133182315750398e-10	9.949215622477038e-7
224	2.568412888912102e-7	3.395279071849739e-17	1.321936627287317e-10	9.950537559104326e-7
225	2.568873546123775e-7	8.940739388406398e-16	3.480412417301451e-9	9.985341683277341e-7
226	2.569639747902365e-7	1.019178300146267e-15	3.966230289589182e-9	1.002500398617323e-6
227	2.570093380396951e-7	2.849727537257991e-16	1.108803111588829e-9	1.003609201728912e-6
228	2.570591668728599e-7	7.641279334781104e-16	2.972576091231339e-9	1.006581777820144e-6
229	2.571675705229406e-7	3.947373478470399e-17	1.534942166480620e-10	1.006735272036792e-6
230	2.572353683346283e-7	2.176755833526568e-16	8.462117194922061e-10	1.007581483756284e-6
231	2.573035216378674e-7	6.513959701035355e-16	2.531624775118000e-9	1.010113108531402e-6
232	2.574376534589622e-7	1.651832822343240e-15	6.416438310981406e-9	1.016529546842383e-6
233	2.575444970596999e-7	8.958313594932983e-18	3.478355661723345e-11	1.016564330399000e-6
234	2.576462214833582e-7	3.167254927419062e-15	1.229303852850658e-8	1.028857368927507e-6
235	2.576756500804367e-7	7.128115392434417e-16	2.766313149965581e-9	1.031623682077473e-6
236	2.578268430001234e-7	3.213637440658968e-15	1.246432451820942e-8	1.044088006595682e-6
237	2.578944293822261e-7	5.891879066952290e-16	2.284608892509236e-9	1.046372615488191e-6
238	2.580606714334636e-7	5.487525709021273e-16	2.126447892481801e-9	1.048499063380673e-6
239	2.581262722103784e-7	3.916307519127026e-15	1.517206088938964e-8	1.063671124270063e-6
240	2.581958955332480e-7	1.365444523616685e-16	5.288405227343579e-10	1.064199964792797e-6
241	2.582329017858530e-7	5.232038313424073e-16	2.026092832184060e-9	1.066226057624981e-6
242	2.582864652083893e-7	1.084767772041276e-17	4.199863013209267e-11	1.066268056255113e-6
243	2.583381044655887e-7	2.776338737461155e-15	1.074691920963200e-8	1.077014975464745e-6
244	2.584428033432076e-7	5.131577373207708e-15	1.985575650327962e-8	1.096870731968025e-6
245	2.585645952811134e-7	4.127134897272990e-17	1.596171700454944e-10	1.097030349138070e-6
246	2.586464995719163e-7	2.393479298179573e-15	9.253863099407880e-9	1.106284212237478e-6
247	2.587514462705892e-7	1.199515190238225e-16	4.635781587028629e-10	1.106747790396181e-6
248	2.588613402895293e-7	2.919364669116611e-17	1.127771596118363e-10	1.106860567555793e-6
249	2.588674469165378e-7	4.577059339598199e-16	1.768109275274733e-9	1.108628676831068e-6
250	2.589831570454468e-7	3.381401069624112e-15	1.305645165577597e-8	1.121685128486843e-6
251	2.591018384745781e-7	5.086098404049244e-16	1.962972719141191e-9	1.123648101205985e-6
252	2.592305169288071e-7	2.867733525106169e-15	1.106248430578773e-8	1.134710585511772e-6
253	2.592385594493027e-7	6.426379380775154e-16	2.478944256759732e-9	1.137189529768532e-6
254	2.593294840962712e-7	2.908367929259300e-15	1.121495282109774e-8	1.148404482589630e-6
255	2.594323745312859e-7	5.816707098394588e-17	2.242089912218388e-10	1.148628691580851e-6
256	2.595662044004279e-7	2.538617334523217e-15	9.780230598151904e-9	1.158408922179003e-6
257	2.596088133871198e-7	6.563616531965358e-16	2.528271843443896e-9	1.160937194022447e-6
258	2.597216930708355e-7	8.773000399442688e-17	3.377846607926575e-10	1.161274978683240e-6
259	2.597910464230781e-7	3.487709848941096e-15	1.342505793391065e-8	1.174700036617151e-6
260	2.598516896818440e-7	3.178698432917519e-17	1.223274105629037e-10	1.174822364027714e-6
261	2.600254175402669e-7	3.918482690461900e-19	1.506961406899806e-12	1.174823870989121e-6
262	2.600558760479497e-7	1.912970006325682e-15	7.355996085906413e-9	1.182179867075027e-6
263	2.602479586396940e-7	8.183986714249676e-16	3.144688149343056e-9	1.185324555224370e-6
264	2.603168239154426e-7	2.497614831359005e-16	9.594519454379534e-10	1.186284007169808e-6
265	2.604915673970810e-7	3.835184265887275e-15	1.472287300587010e-8	1.201006880175678e-6
266	2.606376626834681e-7	6.684232621338762e-16	2.564568970009696e-9	1.203571449145688e-6
267	2.606845610789494e-7	1.494908616827685e-15	5.734549873764661e-9	1.209305999019452e-6
268	2.607678646575407e-7	5.722986008160418e-16	2.194666898728591e-9	1.211500665918181e-6
269	2.608877425020108e-7	1.207911885590810e-17	4.630006277820816e-11	1.211546965980959e-6
270	2.609138152153291e-7	1.719885864757612e-15	6.591777684666528e-9	1.218138743665626e-6
271	2.610084237347294e-7	5.472810085430987e-17	2.096794427981055e-10	1.218348423108424e-6
272	2.610597955997841e-7	2.343053101779978e-16	8.975158723298701e-10	1.219245938980754e-6
273	2.612406727162379e-7	3.180142195610832e-16	1.217322770817212e-9	1.220463261751571e-6
274	2.613440809766649e-7	7.805024026053811e-17	2.986493513411812e-10	1.220761911102912e-6
275	2.614147167793971e-7	1.129527146035936e-16	4.320824626675944e-10	1.221193993565580e-6
276	2.614745895276475e-7	4.218733311256514e-17	1.613439118071716e-10	1.221355337477387e-6
277	2.616071754615103e-7	5.962205342306792e-16	2.279067969671955e-9	1.223634405447059e-6
278	2.617796421147921e-7	3.250794000367714e-15	1.241805502561662e-8	1.236052460472675e-6
279	2.618558879190041e-7	1.498318571103662e-16	5.721920492263722e-10	1.236624652521902e-6
280	2.618940126189951e-7	2.927295173008678e-15	1.117740395717761e-8	1.247802056479079e-6
281	2.619439312656608e-7	2.411458305854023e-16	9.206009447145189e-10	1.248722657423794e-6
282	2.621084897345953e-7	2.965172951814352e-15	1.131276958948111e-8	1.260035427013275e-6
283	2.621570788458501e-7	1.218637295324838e-15	4.648500436035922e-9	1.264683927449311e-6
284	2.622202349045894e-7	2.226388042133272e-16	8.490527220156591e-10	1.265532980171327e-6
285	2.622645291207583e-7	1.373358146390563e-17	5.236537899329142e-11	1.265585345550320e-6
286	2.623385370080580e-7	1.193915837167552e-15	4.551050146059477e-9	1.270136395696379e-6
287	2.624496759646893e-7	1.588770112407591e-15	6.053618113902143e-9	1.276190013810282e-6
288	2.625320566115236e-7	2.833088743537231e-17	1.079140117250304e-10	1.276297927822006e-6
289	2.625921216754518e-7	3.149835505995451e-16	1.199516377680386e-9	1.277497444199687e-6
290	2.626597022425552e-7	4.389006679938823e-17	1.670985934449039e-10	1.277664542793132e-6
291	2.627339925331778e-7	5.118251173578659e-16	1.948073457960462e-9	1.279612616251092e-6
292	2.627669657352899e-7	2.363004728636908e-15	8.992777010704561e-9	1.288605393261797e-6
293	2.629011183666900e-7	2.158155626171299e-16	8.209001314179047e-10	1.289426293393215e-6
294	2.629878102941380e-7	1.015834524834310e-16	3.862667717177281e-10	1.289812560164932e-6
295	2.630568407673041e-7	4.943576113434119e-18	1.879280576401025e-11	1.289831352970696e-6
296	2.631189169676306e-7	2.696132991942774e-16	1.024682308294260e-9	1.290856035278990e-6
297	2.632151856582291e-7	7.631710262693565e-17	2.899418680426339e-10	1.291145977147033e-6
298	2.632641925368216e-7	3.823466031404886e-16	1.452330449713595e-9	1.292598307596747e-6
299	2.634025034983198e-7	2.033405379383558e-17	7.719764817635946e-11	1.292675505244923e-6
300	2.635072565486833e-7	5.172847684921116e-16	1.963075989888508e-9	1.294638581234811e-6
301	2.635744826394583e-7	4.436054541049699e-17	1.683036421669752e-10	1.294806884876978e-6
302	2.637017653674877e-7	3.869149971685986e-17	1.467244622459786e-10	1.294953609339224e-6
