k	lambda_k	c_k_sq	E_k	S_cumulative
69	3.128990626236960e-7	2.984635205637829e-15	9.538651795922003e-9	2.997199730762784e-7
70	3.130706716482987e-7	1.680626286427429e-15	5.368200980242033e-9	3.050881740565204e-7
71	3.133575632098380e-7	4.247881710251963e-16	1.355602100916069e-9	3.064437761574365e-7
72	3.135340502629319e-7	7.562603313607502e-16	2.412051675811749e-9	3.088558278332483e-7
73	3.137312509975599e-7	8.634759898245360e-16	2.752279178688679e-9	3.116081070119370e-7
74	3.140482257719861e-7	1.050241307987894e-14	3.344203920930343e-8	3.450501462212404e-7
75	3.144033922201409e-7	2.749851907347558e-15	8.746253938068676e-9	3.537964001593091e-7
76	3.147389382114069e-7	2.003087696499428e-16	6.364283071813552e-10	3.544328284664904e-7
77	3.148575119940490e-7	3.785838987188973e-16	1.202397542689255e-9	3.556352260091797e-7
78	3.150893921654137e-7	1.793289095010772e-15	5.691366131644767e-9	3.613265921408245e-7
79	3.154060182790358e-7	2.626438515421248e-15	8.327166773012145e-9	3.696537589138366e-7
80	3.156058676243051e-7	5.233172691350695e-16	1.658135424015699e-9	3.713118943378523e-7
81	3.161698684937812e-7	7.811822541768970e-19	2.470767558902477e-12	3.713143651054111e-7
82	3.162354526307457e-7	4.833232720495722e-16	1.528365235551017e-9	3.728427303409622e-7
83	3.166201873118477e-7	1.011009040606044e-18	3.193128805808816e-12	3.728459234697680e-7
84	3.166523325929742e-7	1.497087844889019e-15	4.727859834885158e-9	3.775737833046531e-7
85	3.169399531199849e-7	3.313241225983573e-15	1.045384525796680e-8	3.880276285626199e-7
86	3.171763000186242e-7	2.462001486747174e-15	7.762249217872232e-9	3.957898777804922e-7
87	3.172697248914091e-7	1.493422207881616e-17	4.707105943981149e-11	3.958369488399320e-7
88	3.176698253679011e-7	2.160133636392340e-17	6.799933339248187e-11	3.959049481733245e-7
89	3.179604387867944e-7	1.532320890349349e-15	4.819218693357113e-9	4.007241668666816e-7
90	3.180868377558473e-7	2.428479297221701e-15	7.634642522007528e-9	4.083588093886891e-7
91	3.183730104852732e-7	1.039729307576572e-15	3.265758319123179e-9	4.116245677078123e-7
92	3.186309427786802e-7	1.555091887699675e-15	4.880542593064592e-9	4.165051103008769e-7
93	3.190072450564327e-7	1.498731191198804e-15	4.698110197884930e-9	4.212032204987618e-7
94	3.191052000621064e-7	1.282901961027786e-19	4.020310420444729e-13	4.212036225298039e-7
95	3.193419647013925e-7	4.605402442179766e-15	1.442153851118861e-8	4.356251610409925e-7
96	3.197533325617619e-7	8.827231630885197e-15	2.760637883009452e-8	4.632315398710870e-7
97	3.198185107645444e-7	8.633022497478803e-18	2.699350477507093e-11	4.632585333758621e-7
98	3.202787209886517e-7	6.396350850743618e-16	1.997120143042615e-9	4.652556535189047e-7
99	3.205320359491474e-7	1.684374026628444e-15	5.254931918554534e-9	4.705105854374592e-7
100	3.208167854524641e-7	1.885275776202516e-15	5.876487333864457e-9	4.763870727713237e-7
101	3.210560768844625e-7	5.491033999510053e-16	1.710303711674050e-9	4.780973764829977e-7
102	3.215284766032344e-7	1.051949757046794e-15	3.271715675575752e-9	4.813690921585734e-7
103	3.219464502303061e-7	8.222309787848025e-16	2.553937085489265e-9	4.839230292440627e-7
104	3.220756192871225e-7	8.966103128025518e-17	2.783850310641631e-10	4.842014142751269e-7
105	3.222461513799079e-7	8.209449120464105e-16	2.547570881858471e-9	4.867489851569853e-7
106	3.223398832123045e-7	3.715344700401253e-15	1.152617126796623e-8	4.982751564249516e-7
107	3.226779691165164e-7	1.310542838837933e-15	4.061457441380841e-9	5.023366138663325e-7
108	3.229146346337236e-7	1.290316261738386e-17	3.995843245698570e-11	5.023765722987895e-7
109	3.230701857382130e-7	1.743051533361673e-16	5.395272019232642e-10	5.029160995007128e-7
110	3.234196303166206e-7	1.724125372350611e-14	5.330923700156142e-8	5.562253365022742e-7
111	3.237965662224372e-7	8.216827977458080e-17	2.537651363422242e-10	5.564791016386165e-7
112	3.239843422249133e-7	4.646103816199686e-15	1.434051961984728e-8	5.708196212584638e-7
113	3.240812521466494e-7	2.970486746966228e-15	9.165870371366186e-9	5.799854916298299e-7
114	3.244116843988273e-7	6.986937927698051e-17	2.153725732982048e-10	5.802008642031282e-7
115	3.247152340403129e-7	3.238003719817081e-15	9.971825711802262e-9	5.901726899149304e-7
116	3.248181014769045e-7	2.829196863435746e-15	8.710096052442168e-9	5.988827859673725e-7
117	3.251129333389165e-7	9.774722340541995e-18	3.006562132166012e-11	5.989128515886942e-7
118	3.255485579198213e-7	7.231563325647256e-16	2.221347061665776e-9	6.011341986503600e-7
119	3.257928200932168e-7	7.080474947320420e-17	2.173306012481962e-10	6.013515292516082e-7
120	3.260910006143310e-7	3.881580050649891e-15	1.190336453118082e-8	6.132548937827890e-7
121	3.263050561562162e-7	2.055072402581562e-17	6.298009680848189e-11	6.133178738795975e-7
122	3.267435166917702e-7	2.543340039592204e-15	7.783903611441615e-9	6.211017774910391e-7
123	3.269490363541327e-7	1.811395850565634e-16	5.540300319477415e-10	6.216558075229868e-7
124	3.270794337700575e-7	2.566040996536196e-15	7.845314414785759e-9	6.295011219377726e-7
125	3.275158582298722e-7	1.459972950996276e-18	4.457716822895247e-12	6.295055796545955e-7
126	3.278360456780489e-7	1.051070676573185e-14	3.206086366736462e-8	6.615664433219602e-7
127	3.280025092750583e-7	4.559041886720964e-15	1.389941161364048e-8	6.754658549356007e-7
128	3.281550610896174e-7	7.503452172153459e-18	2.286556893938719e-11	6.754887205045400e-7
129	3.284106058916377e-7	3.371855467329438e-16	1.026719419786952e-9	6.765154399243270e-7
130	3.288202641651386e-7	1.535303230584694e-16	4.669125956950273e-10	6.769823525200221e-7
131	3.295051283574131e-7	3.445556907667350e-15	1.045676261502664e-8	6.874391151350487e-7
132	3.295935797158985e-7	1.958178478760593e-16	5.941191210242914e-10	6.880332342560730e-7
133	3.299702861723599e-7	4.505642132703109e-16	1.365469050249448e-9	6.893987033063225e-7
134	3.301128396318805e-7	2.377783608466818e-15	7.202941912584682e-9	6.966016452189072e-7
135	3.301655702353803e-7	2.916106728920455e-16	8.832255667486818e-10	6.974848707856558e-7
136	3.304098302920264e-7	8.645033764387820e-16	2.616457796291071e-9	7.001013285819469e-7
137	3.307307516227606e-7	4.560422454405311e-15	1.378892779709532e-8	7.138902563790422e-7
138	3.310637145992448e-7	4.761547819413174e-16	1.438257232501926e-9	7.153285136115442e-7
139	3.313214495106181e-7	5.393587894859543e-16	1.627901816446294e-9	7.169564154279904e-7
140	3.316083975927655e-7	4.875640581721967e-15	1.470300697182446e-8	7.316594223998149e-7
141	3.317762747346371e-7	1.156796460300865e-15	3.486676258650801e-9	7.351460986584657e-7
142	3.321966904708716e-7	5.813070437379581e-15	1.749888124755203e-8	7.526449799060178e-7
143	3.324536174618396e-7	1.245051993854360e-15	3.745039694138000e-9	7.563900196001557e-7
144	3.326814391735619e-7	5.155835179341217e-17	1.549781434199996e-10	7.565449977435758e-7
145	3.328387114692274e-7	7.379282172400225e-17	2.217074492274759e-10	7.567667051928033e-7
146	3.329311012249482e-7	3.998751826726754e-15	1.201074880662759e-8	7.687774539994308e-7
147	3.332255868649735e-7	1.213001826056171e-17	3.640182128474101e-11	7.688138558207155e-7
148	3.337477016669918e-7	3.119589709988697e-16	9.347149641501874e-10	7.697485707848657e-7
149	3.339252736467696e-7	1.109526998305965e-16	3.322680509291541e-10	7.700808388357949e-7
150	3.341585455379422e-7	5.648597284376237e-17	1.690394383086296e-10	7.702498782741036e-7
151	3.346702599591922e-7	9.297570223761817e-16	2.778128604823001e-9	7.730280068789266e-7
152	3.347720830653451e-7	2.879892499513262e-15	8.602546762990173e-9	7.816305536419168e-7
153	3.348326182285039e-7	1.132920161129360e-15	3.383541804031195e-9	7.850140954459479e-7
154	3.353667788587965e-7	1.646234318411080e-16	4.908757879993276e-10	7.855049712339473e-7
155	3.356000815716571e-7	6.804944840247380e-16	2.027694632366885e-9	7.875326658663142e-7
156	3.357377845736117e-7	2.562765955384628e-15	7.633236630304661e-9	7.951659024966188e-7
157	3.359075800872069e-7	1.069554902139379e-15	3.184074922815691e-9	7.983499774194345e-7
158	3.361410986005313e-7	1.755656660954536e-16	5.222975316805730e-10	7.988722749511151e-7
159	3.362242602436200e-7	8.939503227700855e-16	2.658791849589767e-9	8.015310668007048e-7
160	3.365835792615482e-7	1.142799737755520e-15	3.395292605369458e-9	8.049263594060743e-7
161	3.368941856563011e-7	1.354271061523973e-16	4.019870686950940e-10	8.053283464747693e-7
162	3.372430388106961e-7	5.090911874137236e-17	1.509567667309186e-10	8.054793032415003e-7
163	3.374391336881427e-7	3.053419912389596e-15	9.048802013614496e-9	8.145281052551148e-7
164	3.375225209312596e-7	1.220938098203664e-16	3.617352983839328e-10	8.148898405534987e-7
165	3.379066453195557e-7	2.654855340296214e-17	7.856771617455282e-11	8.149684082696733e-7
166	3.381647283919819e-7	9.239978595692851e-16	2.732389814759858e-9	8.177007980844332e-7
167	3.383475705296582e-7	1.630084577264759e-14	4.817781238130309e-8	8.658786104657363e-7
168	3.385199035491898e-7	1.026419235593208e-16	3.032079428216134e-10	8.661818184085578e-7
169	3.389131222874686e-7	9.409217789396630e-17	2.776291967065135e-10	8.664594476052644e-7
170	3.391008042613654e-7	1.003754557698538e-15	2.960047705828747e-9	8.694194953110932e-7
171	3.393317371829544e-7	1.092239379150322e-18	3.218795236242312e-12	8.694227141063294e-7
172	3.398072092219417e-7	2.064173554129230e-15	6.074543147143871e-9	8.754972572534733e-7
173	3.398900061562681e-7	7.847814237795223e-16	2.308927622363544e-9	8.778061848758368e-7
174	3.399724527721936e-7	3.705210428637316e-15	1.089856074639106e-8	8.887047456222279e-7
175	3.403076767809200e-7	1.641565253620928e-16	4.823767918340905e-10	8.891871224140620e-7
176	3.405818433572252e-7	1.125694067351813e-15	3.305208687155731e-9	8.924923311012177e-7
177	3.410245736452187e-7	1.294314507655837e-16	3.795370209896848e-10	8.928718681222075e-7
178	3.411422499320889e-7	1.873953424531394e-15	5.493173082209669e-9	8.983650412044171e-7
179	3.414112514578667e-7	2.915005252608195e-15	8.538105408538164e-9	9.069031466129552e-7
180	3.416115452013060e-7	8.488430757296081e-17	2.484819636963379e-10	9.071516285766515e-7
181	3.417261841931201e-7	5.886116761052885e-15	1.722465831803646e-8	9.243762868946879e-7
182	3.422157614605153e-7	1.562021988376084e-16	4.564436137335274e-10	9.248327305084214e-7
183	3.425172338961296e-7	5.939892084771707e-15	1.734187800481016e-8	9.421746085132316e-7
184	3.426943935664514e-7	4.631356155774021e-15	1.351453727496117e-8	9.556891457881929e-7
185	3.430815985703851e-7	4.509772248615069e-16	1.314489692075358e-9	9.570036354802682e-7
186	3.432630496255679e-7	8.192040587647964e-16	2.386519783176156e-9	9.593901552634442e-7
187	3.434272760633390e-7	1.360414275872525e-15	3.961287791309917e-9	9.633514430547542e-7
188	3.436963763057140e-7	1.388810281815432e-15	4.040805715624133e-9	9.673922487703782e-7
189	3.439327978309968e-7	7.357659572249140e-15	2.139272444689785e-8	9.887849732172760e-7
190	3.442758553520511e-7	7.049602765835416e-15	2.047661099738349e-8	1.009261584214660e-6
191	3.446143822922818e-7	1.421883824311402e-14	4.126014169383805e-8	1.050521725908498e-6
192	3.447089451594587e-7	1.316961505525815e-14	3.820502844556594e-8	1.088726754354063e-6
193	3.451947961740116e-7	3.070285890921148e-17	8.894357403271591e-11	1.088815697928096e-6
194	3.452379818374338e-7	1.586342940393893e-15	4.594925888371322e-9	1.093410623816468e-6
195	3.454163888316356e-7	3.063388008678081e-15	8.868681706273210e-9	1.102279305522741e-6
196	3.459372015227824e-7	5.174830205685805e-15	1.495887167643924e-8	1.117238177199180e-6
197	3.459946069225745e-7	1.027471518275863e-15	2.969617149280558e-9	1.120207794348461e-6
198	3.463479797580200e-7	2.454924222949975e-15	7.088028129008103e-9	1.127295822477469e-6
199	3.465956988145703e-7	7.099157733890281e-15	2.048253269781156e-8	1.147778355175280e-6
200	3.467659127164574e-7	3.351998201959088e-15	9.666458204327428e-9	1.157444813379608e-6
201	3.470279709310245e-7	2.511424544208821e-17	7.236951354298737e-11	1.157517182893151e-6
202	3.470974576916490e-7	6.853777110039234e-20	1.974597323650790e-13	1.157517380352883e-6
203	3.475000045780428e-7	1.967901723959280e-15	5.663026469161733e-9	1.163180406822045e-6
204	3.476567222261997e-7	3.396078562419137e-15	9.768482371554746e-9	1.172948889193600e-6
205	3.478792725590798e-7	7.824581730799336e-15	2.249223321999013e-8	1.195441122413590e-6
206	3.482680921246388e-7	1.235244788508999e-16	3.546821590727087e-10	1.195795804572663e-6
207	3.485765520616515e-7	1.383276437767685e-15	3.968357680934977e-9	1.199764162253598e-6
208	3.488833494187956e-7	3.941085455223360e-16	1.129628416428818e-9	1.200893790670026e-6
209	3.491335838079997e-7	7.632138433829790e-15	2.186022424593493e-8	1.222754014915961e-6
210	3.495200878011733e-7	1.121906930457412e-14	3.209849647026913e-8	1.254852511386231e-6
211	3.495683339633036e-7	2.225472438803949e-15	6.366344495716168e-9	1.261218855881947e-6
212	3.497116659433637e-7	1.997555734443493e-15	5.712007716571287e-9	1.266930863598518e-6
213	3.499843544193433e-7	5.333504361675371e-16	1.523926511093375e-9	1.268454790109611e-6
214	3.502780364270722e-7	7.932246187088581e-16	2.264557112401215e-9	1.270719347222013e-6
215	3.505004034469199e-7	3.288785292014339e-15	9.383114141015232e-9	1.280102461363028e-6
216	3.506718159426780e-7	7.585722506524644e-15	2.163197086749804e-8	1.301734432230526e-6
217	3.509923710248483e-7	6.386329925926117e-15	1.819506762291993e-8	1.319929499853446e-6
218	3.511508198811325e-7	3.240467466834658e-15	9.228135841834526e-9	1.329157635695281e-6
219	3.514096112231941e-7	1.111220401389697e-14	3.162179877555815e-8	1.360779434470839e-6
220	3.515879394487988e-7	1.088474598476370e-15	3.095881503167669e-9	1.363875315974006e-6
221	3.517406026227795e-7	1.401305903644751e-14	3.983918527448385e-8	1.403714501248490e-6
222	3.520889002075385e-7	2.928727997603688e-18	8.318149182997111e-12	1.403722819397673e-6
223	3.522886142831485e-7	2.342663367560399e-15	6.649841273829833e-9	1.410372660671503e-6
224	3.524487917060637e-7	2.032057731489999e-16	5.765540354539507e-10	1.410949214706957e-6
225	3.529365258372799e-7	1.077677569045098e-17	3.053460013775840e-11	1.410979749307094e-6
226	3.532907281183705e-7	1.813943546251697e-15	5.134421602040836e-9	1.416114170909135e-6
227	3.536320875018475e-7	1.007021233265646e-16	2.847652316789226e-10	1.416398936140814e-6
228	3.537491903670490e-7	1.458587493440037e-14	4.123224966046174e-8	1.457631185801276e-6
229	3.538670875894779e-7	1.461063300694069e-16	4.128847671725414e-10	1.458044070568449e-6
230	3.541702090466377e-7	6.616134332060747e-15	1.868066303450589e-8	1.476724733602954e-6
231	3.543119984234778e-7	2.123168189072017e-16	5.992368868452437e-10	1.477323970489800e-6
232	3.543740327510172e-7	2.069601662299037e-15	5.840161724697071e-9	1.483164132214497e-6
233	3.544725004714420e-7	2.153861304599324e-16	6.076243719145287e-10	1.483771756586411e-6
234	3.549923739610128e-7	1.110883972574669e-16	3.129317850350984e-10	1.484084688371446e-6
235	3.550667011994884e-7	2.254831582989378e-14	6.350445072354272e-8	1.547589139094989e-6
236	3.554911261467460e-7	4.895406946578879e-16	1.377082741738556e-9	1.548966221836728e-6
237	3.556663061944292e-7	1.314054129933813e-14	3.694626415400365e-8	1.585912485990731e-6
238	3.560498986009042e-7	8.999820014466130e-15	2.527685037920489e-8	1.611189336369936e-6
239	3.560693598402362e-7	2.607011586826800e-17	7.321639772645791e-11	1.611262552767663e-6
240	3.562929537105310e-7	1.797621859177711e-15	5.045347769179244e-9	1.616307900536842e-6
241	3.567072737985012e-7	6.621823252705486e-17	1.856374607164882e-10	1.616493537997558e-6
242	3.568060989775657e-7	1.318076140790682e-14	3.694096442206713e-8	1.653434502419626e-6
243	3.570038460121594e-7	2.478062122061230e-16	6.941275702606374e-10	1.654128629989886e-6
244	3.572492054440819e-7	1.463172419212450e-15	4.095663186692438e-9	1.658224293176579e-6
245	3.574060073472104e-7	6.833563830501890e-16	1.911989079652840e-9	1.660136282256231e-6
246	3.576038112562172e-7	1.740955633668986e-15	4.868392279023056e-9	1.665004674535254e-6
247	3.578101411522494e-7	8.714465283347036e-15	2.435499803131349e-8	1.689359672566568e-6
248	3.581537809729907e-7	2.051463199528877e-16	5.727883687157231e-10	1.689932460935284e-6
249	3.582086247412850e-7	8.035667766810535e-16	2.243292654556899e-9	1.692175753589841e-6
250	3.585288959416138e-7	1.387645634599295e-16	3.870387157930144e-10	1.692562792305634e-6
251	3.587879968624074e-7	9.082358333287275e-16	2.531399715908081e-9	1.695094192021542e-6
252	3.590299170478092e-7	3.620123323346585e-16	1.008306871225030e-9	1.696102498892767e-6
253	3.591654262979550e-7	1.396959355443124e-15	3.889459433337104e-9	1.699991958326104e-6
254	3.593142945447479e-7	2.881388435759232e-15	8.019131104733696e-9	1.708011089430837e-6
255	3.595987395369700e-7	8.212992282203479e-15	2.283932444473741e-8	1.730850413875575e-6
256	3.598420894554761e-7	6.420559928135213e-15	1.784271522503384e-8	1.748693129100609e-6
257	3.599835390572639e-7	9.813679697540216e-17	2.726146790833988e-10	1.748965743779692e-6
258	3.603324471885579e-7	6.937449832929890e-17	1.925291459888873e-10	1.749158272925681e-6
259	3.606343509735711e-7	2.077821765675100e-15	5.761574736476983e-9	1.754919847662158e-6
260	3.606825926500056e-7	8.032573944359132e-16	2.227047855385047e-9	1.757146895517543e-6
261	3.607953185274442e-7	1.741871599204628e-14	4.827866410002022e-8	1.805425559617563e-6
262	3.609695975798248e-7	2.839158067687712e-17	7.865366187965069e-11	1.805504213279443e-6
263	3.612769503581371e-7	2.287545177556540e-17	6.331832615639818e-11	1.805567531605599e-6
264	3.614672041248871e-7	7.972153905484889e-18	2.205498538874499e-11	1.805589586590988e-6
265	3.615725942482521e-7	4.259276777999890e-16	1.177986618940348e-9	1.806767573209928e-6
266	3.618343665203684e-7	1.445162792020501e-15	3.993989863146817e-9	1.810761563073075e-6
267	3.618582664075671e-7	8.413320641663038e-15	2.325032042293314e-8	1.834011883496008e-6
268	3.620834240909755e-7	2.544574682275067e-16	7.027592297723434e-10	1.834714642725780e-6
269	3.625311600712424e-7	7.165885061916651e-16	1.976625970718891e-9	1.836691268696499e-6
270	3.628719440508809e-7	2.862826482886452e-15	7.889357471199358e-9	1.844580626167699e-6
271	3.629287263490161e-7	4.151099747223286e-14	1.143778225819280e-7	1.958958448749627e-6
272	3.631557532215013e-7	3.996434810747048e-17	1.100474045996865e-10	1.959068496154226e-6
273	3.636076581852021e-7	1.452921900504054e-15	3.995850658799969e-9	1.963064346813026e-6
274	3.637331550627068e-7	1.036530318164217e-15	2.849699852039941e-9	1.965914046665066e-6
275	3.639124170910371e-7	3.153574862219666e-16	8.665752291246387e-10	1.966780621894191e-6
276	3.640835215452103e-7	3.044241712215044e-15	8.361382847800826e-9	1.975142004741992e-6
277	3.643793686594532e-7	8.574457942143650e-15	2.353167791494059e-8	1.998673682656933e-6
278	3.644556617348338e-7	1.570819649321676e-16	4.310043207572815e-10	1.999104686977690e-6
279	3.646938383784670e-7	8.114950478491960e-15	2.225140549281926e-8	2.021356092470509e-6
280	3.647515735668282e-7	1.524836956118065e-15	4.180480816592532e-9	2.025536573287102e-6
281	3.649133625931358e-7	4.977946626451852e-15	1.364144790719015e-8	2.039178021194292e-6
282	3.650804220932785e-7	4.654444506612860e-15	1.274909369263204e-8	2.051927114886924e-6
283	3.652922649398489e-7	8.405742668154981e-17	2.301100645955128e-10	2.052157224951519e-6
284	3.654614624602120e-7	5.505063152774607e-15	1.506332053649555e-8	2.067220545488015e-6
285	3.656365660474364e-7	1.701069654272273e-16	4.652351028949282e-10	2.067685780590910e-6
286	3.658571111732747e-7	9.245592286805445e-16	2.527104709583357e-9	2.070212885300493e-6
287	3.662843598402544e-7	4.005872911355926e-15	1.093651094767733e-8	2.081149396248170e-6
288	3.663548983677885e-7	6.798972767993881e-16	1.855843281551624e-9	2.083005239529722e-6
289	3.665896767210059e-7	2.521170394225027e-15	6.877363314689767e-9	2.089882602844412e-6
290	3.668283194531277e-7	2.863027872559628e-15	7.804816914975010e-9	2.097687419759387e-6
291	3.669002661460166e-7	1.959405067013831e-16	5.340429669337008e-10	2.098221462726320e-6
292	3.670201115128869e-7	1.701192769849906e-16	4.635148637597678e-10	2.098684977590080e-6
293	3.672862741358899e-7	1.748016526005292e-15	4.759275391158656e-9	2.103444252981239e-6
294	3.674280282512942e-7	2.838975207113758e-17	7.726615796365169e-11	2.103521519139203e-6
295	3.674937103408892e-7	1.187963818387722e-18	3.232609933067318e-12	2.103524751749136e-6
296	3.675912050045445e-7	2.949749428942460e-15	8.024537553628338e-9	2.111549289302764e-6
297	3.678597606213976e-7	2.435773296093600e-15	6.621472519796763e-9	2.118170761822561e-6
298	3.681839880308114e-7	1.432293804488317e-15	3.890157777226467e-9	2.122060919599787e-6
299	3.682768430518739e-7	1.164018717101315e-15	3.160716561636639e-9	2.125221636161424e-6
300	3.684520491916789e-7	1.537295672303740e-15	4.172308650952831e-9	2.129393944812377e-6
301	3.687798984026009e-7	8.260922578946360e-16	2.240068565214426e-9	2.131634013377591e-6
302	3.689515605146806e-7	2.216258045812701e-16	6.006907906070547e-10	2.132234704168198e-6
