k	lambda_k	c_k_sq	E_k	S_cumulative
66	3.919381320428547e-7	1.559758480774128e-15	3.979603802886888e-9	4.043209323436127e-7
67	3.919813354328029e-7	2.150226210191283e-14	5.485532130801913e-8	4.591762536516318e-7
68	3.925302068534830e-7	2.049889022121152e-15	5.222245285408823e-9	4.643984989370407e-7
69	3.932440086362122e-7	6.925166329424016e-16	1.761035432794209e-9	4.661595343698349e-7
70	3.939706085087217e-7	3.959186386221884e-17	1.004944607722999e-10	4.662600288306072e-7
71	3.944915337026657e-7	1.275961027546403e-15	3.234444642120290e-9	4.694944734727275e-7
72	3.951642389772211e-7	7.387015239105487e-15	1.869353172803500e-8	4.881880052007625e-7
73	3.957929240110918e-7	4.910980821252030e-15	1.240795507782854e-8	5.005959602785910e-7
74	3.961560984595899e-7	1.290036010010048e-20	3.256383064721742e-14	5.005959928424217e-7
75	3.964526240645398e-7	4.251590366909855e-15	1.072408179146703e-8	5.113200746338887e-7
76	3.971836178231402e-7	5.845185561004178e-17	1.471658270560129e-10	5.114672404609447e-7
77	3.975483361063381e-7	6.483592140293548e-15	1.630894045185813e-8	5.277761809128028e-7
78	3.977242561303150e-7	1.783975431352751e-15	4.485457962031434e-9	5.322616388748342e-7
79	3.984735004665369e-7	3.186730322042200e-15	7.997345666176403e-9	5.402589845410107e-7
80	3.992067787885099e-7	6.746876811272827e-15	1.690070702643844e-8	5.571596915674491e-7
81	3.992434622195239e-7	4.986298972193001e-15	1.248936912948442e-8	5.696490606969335e-7
82	3.995090898486665e-7	1.000267293926581e-14	2.503741014517293e-8	5.946864708421064e-7
83	3.998487897100414e-7	7.256724700307869e-16	1.814867241581557e-9	5.965013380836880e-7
84	4.001444791777548e-7	1.180901596116236e-14	2.951188027241651e-8	6.260132183561045e-7
85	4.004644677784256e-7	1.475022605067351e-16	3.683279600934463e-10	6.263815463161980e-7
86	4.015959909197514e-7	5.542082901580760e-15	1.380014498871878e-8	6.401816913049167e-7
87	4.017333481240127e-7	8.119525654745498e-15	2.021123138684282e-8	6.603929226917595e-7
88	4.020674641450960e-7	3.863914419005340e-16	9.610114628949312e-10	6.613539341546545e-7
89	4.027700721605354e-7	1.174219892970955e-14	2.915360336164542e-8	6.905075375162998e-7
90	4.031574750851964e-7	7.745097289711629e-17	1.921109682531600e-10	6.906996484845530e-7
91	4.034125016119754e-7	5.996811698325486e-15	1.486521036002388e-8	7.055648588445769e-7
92	4.038444642339751e-7	1.553988451654139e-16	3.847987503312181e-10	7.059496575949082e-7
93	4.042914809959016e-7	7.275013439878835e-16	1.799447621789633e-9	7.077491052166979e-7
94	4.049236517531799e-7	8.990914345898397e-18	2.220397427260877e-11	7.077713091909705e-7
95	4.049432455452214e-7	5.255174583901683e-15	1.297755831641553e-8	7.207488675073860e-7
96	4.054446626962876e-7	4.683729673522860e-15	1.155208121960498e-8	7.323009487269910e-7
97	4.056820410858357e-7	1.465266374043501e-14	3.611859105524156e-8	7.684195397822326e-7
98	4.060713676959390e-7	5.923932767228429e-15	1.458840302097880e-8	7.830079428032113e-7
99	4.064943339797347e-7	2.118614469873007e-15	5.211916360877562e-9	7.882198591640889e-7
100	4.070244279140205e-7	2.339984825965959e-16	5.749003414753907e-10	7.887947595055642e-7
101	4.072614548439404e-7	2.105523506806466e-15	5.169955275078234e-9	7.939647147806424e-7
102	4.074759038730817e-7	1.892212764061024e-15	4.643741497535030e-9	7.986084562781775e-7
103	4.078955923510220e-7	9.796378366988369e-16	2.401687723695213e-9	8.010101440018728e-7
104	4.081871150601851e-7	2.311589427428841e-15	5.663063193672854e-9	8.066732071955457e-7
105	4.084507702206747e-7	1.324117628974354e-15	3.241804705764098e-9	8.099150119013098e-7
106	4.088843508949394e-7	2.690495383154579e-15	6.580088910876139e-9	8.164951008121859e-7
107	4.092141670707960e-7	4.249409365056715e-16	1.038431634826941e-9	8.175335324470128e-7
108	4.095165504641436e-7	1.004401624537393e-15	2.452652092812879e-9	8.199861845398257e-7
109	4.100340753993952e-7	2.372670753617170e-16	5.786520916111816e-10	8.205648366314369e-7
110	4.102048230044410e-7	5.907192889643539e-16	1.440059345567369e-9	8.220048959770042e-7
111	4.104157560994346e-7	1.855597975391430e-15	4.521263981253828e-9	8.265261599582581e-7
112	4.106946886417689e-7	8.528646166067245e-15	2.076639022109782e-8	8.472925501793559e-7
113	4.111192380092071e-7	3.589208262968120e-15	8.730334003216214e-9	8.560228841825722e-7
114	4.114372588521308e-7	2.022340675654559e-15	4.915307576413205e-9	8.609381917589854e-7
115	4.117559767765989e-7	1.613635277321896e-18	3.918911608652580e-12	8.609421106705940e-7
116	4.118813506317700e-7	9.949967093416828e-16	2.415736249809546e-9	8.633578469204036e-7
117	4.124374034630628e-7	7.983341379880157e-15	1.935649219214215e-8	8.827143391125458e-7
118	4.126589155289665e-7	8.393315980565715e-15	2.033959685520607e-8	9.030539359677518e-7
119	4.131357591772242e-7	6.160346350727143e-17	1.491119133089740e-10	9.032030478810608e-7
120	4.133871852261649e-7	1.430307210846875e-18	3.459969882869860e-12	9.032065078509437e-7
121	4.137567149237893e-7	3.581892261880291e-15	8.657000920311461e-9	9.118635087712551e-7
122	4.142434013548236e-7	4.807063359856792e-15	1.160444160156763e-8	9.234679503728227e-7
123	4.145234676346862e-7	1.964366872007817e-14	4.738855638781315e-8	9.708565067606359e-7
124	4.145560964522392e-7	2.116504439323547e-15	5.105471750232453e-9	9.759619785108684e-7
125	4.149217327536462e-7	6.973784738200020e-15	1.680747039186931e-8	9.927694489027378e-7
126	4.150933226728997e-7	2.010524008470074e-14	4.843546977638085e-8	1.041204918679119e-6
127	4.156419278267194e-7	1.073625675118892e-14	2.583054314882508e-8	1.067035461827944e-6
128	4.159016546510285e-7	1.149516265598575e-14	2.763913662625608e-8	1.094674598454200e-6
129	4.162081582776609e-7	2.684547394518895e-14	6.450011469328236e-8	1.159174713147483e-6
130	4.164052380379381e-7	5.722841052596925e-16	1.374344155602463e-9	1.160549057303085e-6
131	4.167768822703676e-7	6.458786964615576e-15	1.549698949095188e-8	1.176046046794037e-6
132	4.168792811115876e-7	2.370956262850390e-18	5.687392898319040e-12	1.176051734186935e-6
133	4.172264479476906e-7	9.766302711294146e-17	2.340767887398784e-10	1.176285810975675e-6
134	4.176019821604317e-7	1.693304651864596e-15	4.054829057813411e-9	1.180340640033488e-6
135	4.177816794884786e-7	9.202657681916059e-15	2.202743234979466e-8	1.202368072383283e-6
136	4.180560627529497e-7	1.245982207794384e-14	2.980418940917734e-8	1.232172261792461e-6
137	4.186018091667751e-7	8.397510089027136e-18	2.006085474341915e-11	1.232192322647204e-6
138	4.190201913067000e-7	7.842547929126900e-15	1.871639623062121e-8	1.250908718877825e-6
139	4.191691578794992e-7	2.254416545990325e-14	5.378297767409726e-8	1.304691696551922e-6
140	4.192243036862798e-7	1.646344981062473e-15	3.927121988362798e-9	1.308618818540285e-6
141	4.197458794090174e-7	1.819871375497511e-15	4.335650365549282e-9	1.312954468905834e-6
142	4.201538583315174e-7	1.975427602089805e-16	4.701676690378309e-10	1.313424636574872e-6
143	4.204426911202795e-7	2.995146987282495e-16	7.123793683514523e-10	1.314137015943224e-6
144	4.208911181448814e-7	1.056566179397417e-16	2.510307616027478e-10	1.314388046704826e-6
145	4.210751329528349e-7	1.683695570843086e-15	3.998563294479036e-9	1.318386609999306e-6
146	4.211449176301586e-7	1.244659108149729e-15	2.955417615279796e-9	1.321342027614585e-6
147	4.213230291161771e-7	8.207019512740456e-15	1.947916193889659e-8	1.340821189553482e-6
148	4.215562716272445e-7	2.128120514095567e-15	5.048247784052254e-9	1.345869437337534e-6
149	4.217221983562697e-7	9.866605279106682e-15	2.339598275254034e-8	1.369265420090074e-6
150	4.220980289268540e-7	1.118272392785663e-15	2.649319153725424e-9	1.371914739243800e-6
151	4.223222042190627e-7	8.112376007182157e-15	1.920897344761486e-8	1.391123712691415e-6
152	4.229210558950295e-7	8.187364956805768e-16	1.935908567966382e-9	1.393059621259381e-6
153	4.234364004009950e-7	3.821207285348586e-15	9.024276802206649e-9	1.402083898061588e-6
154	4.235104591047072e-7	1.206989473415119e-15	2.849963790662150e-9	1.404933861852250e-6
155	4.242484180007632e-7	2.018424509542286e-15	4.757647698614766e-9	1.409691509550865e-6
156	4.244397823976136e-7	1.518460159908151e-14	3.577563232481500e-8	1.445467141875680e-6
157	4.247844471370724e-7	3.278538750160932e-15	7.718123326447945e-9	1.453185265202128e-6
158	4.248610373292471e-7	1.655800043884311e-15	3.897274398925747e-9	1.457082539601053e-6
159	4.250714901384703e-7	3.879523504774850e-14	9.126755368869988e-8	1.548350093289753e-6
160	4.251196388393938e-7	2.058149515141073e-15	4.841341888509230e-9	1.553191435178262e-6
161	4.253242816758107e-7	2.079156389072513e-14	4.888402752084775e-8	1.602075462699110e-6
162	4.255172592258565e-7	1.327177909313082e-16	3.118975506957382e-10	1.602387360249806e-6
163	4.256185256998319e-7	2.780825559744325e-15	6.533610244459861e-9	1.608920970494266e-6
164	4.258605800787765e-7	2.208234097982666e-15	5.185345160555087e-9	1.614106315654821e-6
165	4.261352731139587e-7	4.912623483255077e-15	1.152831927607486e-8	1.625634634930896e-6
166	4.265034151508355e-7	3.795478370943942e-17	8.899057395827999e-11	1.625723625504854e-6
167	4.266623255375760e-7	7.001140829063955e-17	1.640909077276233e-10	1.625887716412582e-6
168	4.268239196342081e-7	8.925367318710644e-15	2.091112261552671e-8	1.646798839028109e-6
169	4.270468975747704e-7	7.587292358028901e-15	1.776688321848882e-8	1.664565722246598e-6
170	4.273828361430883e-7	3.976441019323956e-16	9.304166389107491e-10	1.665496138885508e-6
171	4.276023440018806e-7	6.996083742988118e-17	1.636119128233158e-10	1.665659750798332e-6
172	4.279797911089701e-7	1.929501206099635e-14	4.508393261046185e-8	1.710743683408794e-6
173	4.281741257961689e-7	2.432550438436655e-15	5.681217738025263e-9	1.716424901146819e-6
174	4.285208076653497e-7	3.479079306518449e-15	8.118810672165567e-9	1.724543711818984e-6
175	4.288107348928622e-7	1.367943015627654e-14	3.190085751863075e-8	1.756444569337615e-6
176	4.292612889159399e-7	1.258803832969153e-14	2.932488592549650e-8	1.785769455263111e-6
177	4.295357196355754e-7	4.900476099595655e-15	1.140877434769172e-8	1.797178229610803e-6
178	4.297126275769576e-7	1.058409807256502e-15	2.463064241850679e-9	1.799641293852654e-6
179	4.298193178348668e-7	6.060144073198358e-15	1.409928270261370e-8	1.813740576555267e-6
180	4.299732270923104e-7	1.825061283836453e-18	4.244592846346297e-12	1.813744821148114e-6
181	4.302681362989632e-7	8.115025326773707e-16	1.886039109606560e-9	1.815630860257720e-6
182	4.306111149742254e-7	8.203236926816926e-15	1.905022104993258e-8	1.834681081307653e-6
183	4.308986147212586e-7	1.120078314678746e-14	2.599401057261015e-8	1.860675091880263e-6
184	4.314146771978395e-7	9.402942135380332e-16	2.179560092033749e-9	1.862854651972297e-6
185	4.316338934343101e-7	5.185146641132634e-16	1.201283476577067e-9	1.864055935448874e-6
186	4.317653479713915e-7	3.785534279823418e-16	8.767573168178946e-10	1.864932692765692e-6
187	4.319653112061315e-7	9.783516087220764e-16	2.264884663979910e-9	1.867197577429672e-6
188	4.320325961319932e-7	4.843646675723722e-16	1.121129914522446e-9	1.868318707344194e-6
189	4.323478808117103e-7	2.239752105776485e-15	5.180439653298333e-9	1.873499146997492e-6
190	4.328768773257267e-7	9.037372248350869e-15	2.087746590712565e-8	1.894376612904618e-6
191	4.329849873251321e-7	3.270560633165724e-15	7.553519703697792e-9	1.901930132608316e-6
192	4.331869255615135e-7	3.957513122450844e-16	9.135809252139741e-10	1.902843713533530e-6
193	4.334031882302908e-7	4.775206608361998e-16	1.101793142745565e-9	1.903945506676275e-6
194	4.334305453996714e-7	1.737205113231249e-14	4.008035731836463e-8	1.944025863994640e-6
195	4.337642986813479e-7	8.584724589054247e-15	1.979121982872260e-8	1.963817083823363e-6
196	4.339581485768711e-7	6.890666688382801e-16	1.587864339218000e-9	1.965404948162581e-6
197	4.341566248284749e-7	4.881905690744105e-15	1.124457260711577e-8	1.976649520769697e-6
198	4.344530496315171e-7	2.478752903687170e-15	5.705456333634976e-9	1.982354977103332e-6
199	4.348888116844369e-7	3.257639961017792e-16	7.490742170165540e-10	1.983104051320348e-6
200	4.351168186661855e-7	2.947874552873441e-15	6.774903718752830e-9	1.989878955039101e-6
201	4.353696845491458e-7	7.066274137161975e-16	1.623051486572744e-9	1.991502006525674e-6
202	4.355316135659085e-7	2.774761787478005e-15	6.370976758173040e-9	1.997872983283847e-6
203	4.358637381508010e-7	2.203122432194436e-16	5.054612805234545e-10	1.998378444564370e-6
204	4.359800951499030e-7	1.369056952163961e-15	3.140182240873264e-9	2.001518626805243e-6
205	4.363579797318462e-7	8.692272205960403e-15	1.992004869786509e-8	2.021438675503108e-6
206	4.364644806271551e-7	4.630478913675278e-15	1.060906240760245e-8	2.032047737910711e-6
207	4.367024923852098e-7	2.292676712589892e-15	5.249973958398092e-9	2.037297711869109e-6
208	4.369298633039212e-7	1.425809086231790e-14	3.263244758438543e-8	2.069930159453494e-6
209	4.372739801859081e-7	1.605537156147902e-16	3.671696073627121e-10	2.070297329060857e-6
210	4.374407088209475e-7	2.768156332634674e-16	6.328072071974744e-10	2.070930136268055e-6
211	4.375880221792015e-7	3.465102171629772e-16	7.918640355769930e-10	2.071722000303631e-6
212	4.377646813779035e-7	5.112149919770068e-15	1.167784916699794e-8	2.083399849470629e-6
213	4.382920461852432e-7	1.237072007967003e-15	2.822483361799718e-9	2.086222332832429e-6
214	4.385056452719410e-7	4.370038928448709e-15	9.965752951113348e-9	2.096188085783542e-6
215	4.389549796945847e-7	5.454133874651913e-15	1.242526939424809e-8	2.108613355177790e-6
216	4.392057662072305e-7	3.512236714642273e-16	7.996790991548806e-10	2.109413034276945e-6
217	4.393093772708627e-7	1.487841988734393e-15	3.386774937465180e-9	2.112799809214410e-6
218	4.395687432960505e-7	3.505549339209440e-15	7.974974091477759e-9	2.120774783305888e-6
219	4.398953013097447e-7	9.933011979984482e-16	2.258040026890472e-9	2.123032823332778e-6
220	4.401356234277277e-7	1.654594663779207e-14	3.759283674639663e-8	2.160625660079175e-6
221	4.403081805763940e-7	2.278315450717924e-16	5.174365481321402e-10	2.161143096627307e-6
222	4.405196643792904e-7	1.570881817500172e-16	3.565974335592048e-10	2.161499694060866e-6
223	4.408160733044185e-7	1.361707424901805e-15	3.089060284699370e-9	2.164588754345566e-6
224	4.409982973568572e-7	3.035195089384364e-15	6.882555119999195e-9	2.171471309465565e-6
225	4.411801243845229e-7	8.106873125587757e-15	1.837542690051464e-8	2.189846736366080e-6
226	4.413744017220545e-7	1.520757204903180e-15	3.445503860146476e-9	2.193292240226226e-6
227	4.416517262562335e-7	2.294686939385672e-15	5.195693355117470e-9	2.198487933581344e-6
228	4.417285741304061e-7	3.807616088476561e-17	8.619809338737695e-11	2.198574131674731e-6
229	4.419703068414946e-7	2.031565133291618e-15	4.596610002626727e-9	2.203170741677358e-6
230	4.423473677977668e-7	1.201126709944527e-14	2.715347252826110e-8	2.230324214205619e-6
231	4.426395329737419e-7	1.931693025123445e-16	4.364031861650360e-10	2.230760617391785e-6
232	4.427626796934524e-7	6.082091515122117e-16	1.373668512290391e-9	2.232134285904075e-6
233	4.429555294582743e-7	1.383107805885940e-16	3.122452964019781e-10	2.232446531200477e-6
234	4.432517364658631e-7	2.296422041669387e-15	5.180852894066992e-9	2.237627384094544e-6
235	4.434410143996205e-7	3.966394085937866e-16	8.944581031387026e-10	2.238521842197683e-6
236	4.435065409609565e-7	2.252877627920822e-16	5.079694254428485e-10	2.239029811623126e-6
237	4.439425307550930e-7	3.148944107223170e-16	7.093134559257464e-10	2.239739125079051e-6
238	4.442682131179255e-7	5.108997797910328e-15	1.149980495353200e-8	2.251238930032583e-6
239	4.444401746539786e-7	7.855726273844070e-17	1.767555392570033e-10	2.251415685571840e-6
240	4.445938759837555e-7	3.560959706822446e-15	8.009466389844190e-9	2.259425151961685e-6
241	4.447066496212726e-7	7.472483432737932e-17	1.680317449514586e-10	2.259593183706636e-6
242	4.448218310434286e-7	1.402134359426252e-16	3.152125776150046e-10	2.259908396284251e-6
243	4.449247005168232e-7	1.007640481246361e-15	2.264743854580088e-9	2.262173140138831e-6
244	4.451206853580333e-7	1.391939534297102e-15	3.127105928985290e-9	2.265300246067816e-6
245	4.455036627564712e-7	4.130927056850793e-17	9.272487304125513e-11	2.265392970940858e-6
246	4.456993095104422e-7	1.652623826013840e-15	3.707934454350151e-9	2.269100905395208e-6
247	4.462553777124089e-7	4.762953801498991e-16	1.067315720858046e-9	2.270168221116066e-6
248	4.467219386949380e-7	2.918483871084301e-15	6.533110685386116e-9	2.276701331801452e-6
249	4.468327796805397e-7	2.358589477906516e-15	5.278461171968571e-9	2.281979792973420e-6
250	4.471169154777972e-7	2.044650584280288e-16	4.572966294722572e-10	2.282437089602893e-6
251	4.471577591743279e-7	5.442136861759858e-16	1.217050750010177e-9	2.283654140352903e-6
252	4.473090328989816e-7	1.055307516392721e-15	2.359235872241031e-9	2.286013376225144e-6
253	4.475402377223532e-7	5.051164565337525e-15	1.128650373661192e-8	2.297299879961756e-6
254	4.477777066718079e-7	7.020473765727701e-17	1.567847988214664e-10	2.297456664760578e-6
255	4.478233928240112e-7	1.998608776250816e-14	4.462939650489057e-8	2.342086061265468e-6
256	4.483555772515084e-7	2.540024352253988e-15	5.665200749424697e-9	2.347751262014893e-6
257	4.483690118048947e-7	4.463987229905243e-15	9.956056534628940e-9	2.357707318549522e-6
258	4.485566475544065e-7	7.368771912209814e-15	1.642773984598241e-8	2.374135058395504e-6
259	4.488160893401932e-7	2.044674328581780e-15	4.555706395436193e-9	2.378690764790940e-6
260	4.489345999753496e-7	9.643994945113282e-15	2.148195961202995e-8	2.400172724402970e-6
261	4.490531891654614e-7	1.305860318247629e-15	2.908030384272501e-9	2.403080754787243e-6
262	4.494041906827952e-7	5.154806682511265e-15	1.147031289289802e-8	2.414551067680141e-6
263	4.495176137874454e-7	3.221940975157135e-15	7.167552230068189e-9	2.421718619910209e-6
264	4.498182359241252e-7	1.461663401801587e-16	3.249453412662751e-10	2.422043565251475e-6
265	4.499557920595780e-7	3.494967690800819e-16	7.767357932661206e-10	2.422820301044742e-6
266	4.502184237701648e-7	5.104386599605293e-15	1.133757822894220e-8	2.434157879273684e-6
267	4.503768886103690e-7	6.979217723813714e-15	1.549639402090099e-8	2.449654273294585e-6
268	4.506763714142743e-7	3.215113021430164e-16	7.133972902419468e-10	2.450367670584827e-6
269	4.508156050770840e-7	6.396626475087727e-15	1.418900855038942e-8	2.464556679135216e-6
270	4.511207590093275e-7	2.276101435201414e-17	5.045437146806966e-11	2.464607133506685e-6
271	4.513462064414050e-7	1.417869097173408e-15	3.141422431247308e-9	2.467748555937932e-6
272	4.515908981955752e-7	6.966471007053436e-16	1.542650889309198e-9	2.469291206827241e-6
273	4.518032599142425e-7	6.106347640881380e-17	1.351550150842301e-10	2.469426361842325e-6
274	4.520272110327951e-7	5.068171395176814e-16	1.121209358966912e-9	2.470547571201292e-6
275	4.521803026586605e-7	3.810002113122833e-16	8.425847147081300e-10	2.471390155916001e-6
276	4.522972787867346e-7	2.314925499192759e-15	5.118150401882659e-9	2.476508306317883e-6
277	4.525035728942715e-7	1.517340980862254e-17	3.353213260079129e-11	2.476541838450484e-6
278	4.528245491829804e-7	7.109426412612637e-16	1.570017885611545e-9	2.478111856336096e-6
279	4.532463448862358e-7	7.050837168408584e-15	1.555630232424342e-8	2.493668158660339e-6
280	4.534662058637370e-7	3.465070407471670e-15	7.641297990159152e-9	2.501309456650498e-6
281	4.537830571750681e-7	3.273305896472081e-16	7.213371774718442e-10	2.502030793827970e-6
282	4.538669032135475e-7	4.111170984846810e-16	9.058098212798029e-10	2.502936603649250e-6
283	4.540343654246090e-7	1.697898964674949e-17	3.739582494129246e-11	2.502973999474191e-6
284	4.542024873837614e-7	8.709858586565125e-15	1.917615783377702e-8	2.522150157307968e-6
285	4.544632170469584e-7	3.752849861579982e-16	8.257763710703589e-10	2.522975933679038e-6
286	4.546641044709913e-7	1.027066312522121e-15	2.258956232573338e-9	2.525234889911611e-6
287	4.547210271178736e-7	1.970466696041362e-15	4.333352931863813e-9	2.529568242843475e-6
288	4.552165826625671e-7	6.687961952400723e-16	1.469182408356646e-9	2.531037425251832e-6
289	4.553431175320625e-7	1.830585965603909e-18	4.020234181918892e-12	2.531041445486014e-6
290	4.556307602842117e-7	3.442751138616846e-16	7.556011223801790e-10	2.531797046608394e-6
291	4.557156906894868e-7	1.755127777558825e-18	3.851365694482363e-12	2.531800897974088e-6
292	4.561166259947484e-7	2.465312240251625e-15	5.405004114627495e-9	2.537205902088716e-6
293	4.565328916741602e-7	4.302278959383282e-15	9.423809407480620e-9	2.546629711496196e-6
294	4.567057716287550e-7	2.196478745951490e-15	4.809395638067289e-9	2.551439107134264e-6
295	4.569188519982359e-7	2.832623179868843e-15	6.199400982211562e-9	2.557638508116475e-6
296	4.569864996437397e-7	1.674115003335067e-16	3.663379562941540e-10	2.558004846072769e-6
297	4.573729100834335e-7	3.321158091129274e-15	7.261379102062323e-9	2.565266225174832e-6
298	4.575408602167138e-7	1.402240735366570e-15	3.064733354530130e-9	2.568330958529362e-6
299	4.576805268370340e-7	2.190922817848456e-16	4.787013406468517e-10	2.568809659870009e-6
300	4.577585682393099e-7	5.013299623887520e-15	1.095184224114105e-8	2.579761502111150e-6
301	4.579485135211917e-7	1.423165322198791e-15	3.107697219619720e-9	2.582869199330770e-6
302	4.582278206975339e-7	5.622833878895097e-16	1.227082604966189e-9	2.584096281935736e-6
