k	eigenvalue	dominant_omega	purity	P_0	P_1	P_2	P_3	P_4
28	3.467655275848148e-6	2	0.49241838	0.00000000	0.31686756	0.49241838	0.18250578	0.00820828
29	3.504976254260530e-6	2	0.63060231	0.00000000	0.15712992	0.63060231	0.19933359	0.01293419
30	3.527951816587190e-6	2	0.57330759	0.00000000	0.18878524	0.57330759	0.23410616	0.00380101
31	3.532656947046733e-6	2	0.54308133	0.00000000	0.27241201	0.54308133	0.16374631	0.02076035
32	3.550800586549357e-6	2	0.48625556	0.00000000	0.31203651	0.48625556	0.18550799	0.01619995
33	3.579100351582446e-6	2	0.49747587	0.00000000	0.32519464	0.49747587	0.16991614	0.00741335
34	3.587365448020299e-6	2	0.43319078	0.00000000	0.16113951	0.43319078	0.38094129	0.02472842
35	3.616036361434891e-6	2	0.61626449	0.00000000	0.13413249	0.61626449	0.24468969	0.00491333
36	3.648643421354268e-6	2	0.49784229	0.00000000	0.21946670	0.49784229	0.25098348	0.03170753
37	3.670649414632703e-6	2	0.53471805	0.00000000	0.21330536	0.53471805	0.22442614	0.02755045
38	3.683757487515883e-6	2	0.56362470	0.00000000	0.22028250	0.56362470	0.20110841	0.01498440
39	3.728778776325120e-6	2	0.41414791	0.00000000	0.28757811	0.41414791	0.27441715	0.02385683
40	3.748943694925279e-6	2	0.48241733	0.00000000	0.22033114	0.48241733	0.27449540	0.02275613
41	3.758497276011833e-6	2	0.44531756	0.00000000	0.30025129	0.44531756	0.24673443	0.00769672
42	3.785499575019344e-6	2	0.42920159	0.00000000	0.31358307	0.42920159	0.25173485	0.00548049
43	3.793721699675604e-6	2	0.62383667	0.00000000	0.16345338	0.62383667	0.20090747	0.01180248
44	3.826939401014831e-6	3	0.43084994	0.00000000	0.24313958	0.31980118	0.43084994	0.00620930
45	3.868662220807140e-6	2	0.43150334	0.00000000	0.31158242	0.43150334	0.24890811	0.00800612
46	3.881733881685740e-6	2	0.51164898	0.00000000	0.31935899	0.51164898	0.16440483	0.00458720
47	3.913310963181326e-6	2	0.46737903	0.00000000	0.31574541	0.46737903	0.20063087	0.01624469
48	3.945331920687358e-6	2	0.50478280	0.00000000	0.10409608	0.50478280	0.38002695	0.01109417
49	3.953010904920104e-6	2	0.49089068	0.00000000	0.26201050	0.49089068	0.23348577	0.01361304
50	3.969552455121477e-6	2	0.52486490	0.00000000	0.20273267	0.52486490	0.26476191	0.00764052
51	3.999072632888836e-6	2	0.39274232	0.00000000	0.38860940	0.39274232	0.20163533	0.01701296
52	4.033305675226738e-6	1	0.34851841	0.00000000	0.34851841	0.32431362	0.31859030	0.00857767
53	4.047386067117001e-6	2	0.52399853	0.00000000	0.21741529	0.52399853	0.25135769	0.00722849
54	4.064062183401512e-6	1	0.37172851	0.00000000	0.37172851	0.35939744	0.21274390	0.05613015
55	4.108559507177984e-6	2	0.51249193	0.00000000	0.26559811	0.51249193	0.21156961	0.01034035
56	4.132119105618296e-6	2	0.44025339	0.00000000	0.38353701	0.44025339	0.15260085	0.02360875
57	4.143675389863161e-6	2	0.38839032	0.00000000	0.29693864	0.38839032	0.31018543	0.00448561
58	4.158107223989441e-6	2	0.49920754	0.00000000	0.22894617	0.49920754	0.26803172	0.00381457
59	4.198012997975996e-6	3	0.50661580	0.00000000	0.20361694	0.28743087	0.50661580	0.00233639
60	4.205770928981888e-6	1	0.34560094	0.00000000	0.34560094	0.31968500	0.32920798	0.00550607
61	4.263318599035083e-6	2	0.52256895	0.00000000	0.28984423	0.52256895	0.18125107	0.00633574
62	4.288808938658326e-6	2	0.49872395	0.00000000	0.30532322	0.49872395	0.19290405	0.00304878
63	4.303991631681416e-6	2	0.37959124	0.00000000	0.36142404	0.37959124	0.25452828	0.00445645
64	4.319805862322652e-6	2	0.46258251	0.00000000	0.28399957	0.46258251	0.24981764	0.00360028
65	4.372007334333498e-6	2	0.49556640	0.00000000	0.18769600	0.49556640	0.31176810	0.00496950
66	4.412800911400443e-6	2	0.37701770	0.00000000	0.25361255	0.37701770	0.36074804	0.00862171
67	4.430975457421333e-6	2	0.48899284	0.00000000	0.26327971	0.48899284	0.24564892	0.00207852
68	4.438443851059978e-6	2	0.61916473	0.00000000	0.17122790	0.61916473	0.20765412	0.00195325
69	4.477479084225594e-6	2	0.54110208	0.00000000	0.28379177	0.54110208	0.16854190	0.00656425
70	4.513523421684553e-6	2	0.51877142	0.00000000	0.16262890	0.51877142	0.31530927	0.00329041
71	4.547810403551873e-6	2	0.52620043	0.00000000	0.21936140	0.52620043	0.24969978	0.00473840
72	4.574514083774504e-6	2	0.61618754	0.00000000	0.17050442	0.61618754	0.20805585	0.00525219
73	4.607738279274175e-6	2	0.64777046	0.00000000	0.13349632	0.64777046	0.21312498	0.00560824
74	4.665346773270359e-6	2	0.52696654	0.00000000	0.23804947	0.52696654	0.20515681	0.02982717
75	4.688329400339277e-6	2	0.66981509	0.00000000	0.13078385	0.66981509	0.19155769	0.00784338
76	4.708996734883191e-6	2	0.55961145	0.00000000	0.16258167	0.55961145	0.25843820	0.01936868
77	4.748155911771341e-6	2	0.47335412	0.00000000	0.15550109	0.47335412	0.36734172	0.00380308
78	4.788746162825160e-6	2	0.54696365	0.00000000	0.13376857	0.54696365	0.31205809	0.00720970
79	4.812311313232311e-6	2	0.59847500	0.00000000	0.10837126	0.59847500	0.28242233	0.01073141
80	4.825324611511503e-6	2	0.54601471	0.00000000	0.24149354	0.54601471	0.20115169	0.01134006
81	4.905195756487307e-6	2	0.54975291	0.00000000	0.17136772	0.54975291	0.26521423	0.01366514
82	4.939626359290528e-6	2	0.57551751	0.00000000	0.21463953	0.57551751	0.18003666	0.02980630
83	4.972096614342800e-6	2	0.60065112	0.00000000	0.19422385	0.60065112	0.19613800	0.00898703
84	5.000310410610005e-6	2	0.34344770	0.00000000	0.32174077	0.34344770	0.27230050	0.06251103
85	5.030875311049316e-6	2	0.64403950	0.00000000	0.12430025	0.64403950	0.22357498	0.00808526
86	5.063751688651864e-6	2	0.64622029	0.00000000	0.13580360	0.64622029	0.20475043	0.01322568
87	5.119900743048576e-6	2	0.54435692	0.00000000	0.21331841	0.54435692	0.22396913	0.01835554
88	5.126473330589798e-6	2	0.44041421	0.00000000	0.21950247	0.44041421	0.31909368	0.02098964
89	5.178318224341480e-6	2	0.57239869	0.00000000	0.16640670	0.57239869	0.23970693	0.02148768
90	5.197450075948931e-6	2	0.42249373	0.00000000	0.32125855	0.42249373	0.23412060	0.02212711
91	5.231913907082046e-6	2	0.51407074	0.00000000	0.19310657	0.51407074	0.27582005	0.01700264
92	5.241536127956802e-6	2	0.47711732	0.00000000	0.18148640	0.47711732	0.31601351	0.02538278
93	5.256174583531795e-6	2	0.48966660	0.00000000	0.22311969	0.48966660	0.23575921	0.05145450
94	5.288158683385730e-6	2	0.50512406	0.00000000	0.21452280	0.50512406	0.27468700	0.00566614
95	5.325244528492338e-6	2	0.55370237	0.00000000	0.13147667	0.55370237	0.28863116	0.02618981
96	5.340543057574479e-6	2	0.49479233	0.00000000	0.22913099	0.49479233	0.25054638	0.02553031
97	5.394724568183414e-6	2	0.45127534	0.00000000	0.24134812	0.45127534	0.26728502	0.04009152
98	5.401672370592643e-6	2	0.53695677	0.00000000	0.18854095	0.53695677	0.22944766	0.04505461
99	5.465001861602455e-6	2	0.55183367	0.00000000	0.25755313	0.55183367	0.15280246	0.03781074
100	5.477584040918810e-6	2	0.57648090	0.00000000	0.21763187	0.57648090	0.19386902	0.01201821
101	5.493507210031576e-6	2	0.46610934	0.00000000	0.20871667	0.46610934	0.29492739	0.03024659
102	5.542601264636901e-6	2	0.50719010	0.00000000	0.27160234	0.50719010	0.20928181	0.01192575
103	5.569102903541563e-6	2	0.64838444	0.00000000	0.11479640	0.64838444	0.20531107	0.03150809
104	5.587076103710654e-6	2	0.60215509	0.00000000	0.18041919	0.60215509	0.20171764	0.01570808
105	5.600347704754173e-6	2	0.63632835	0.00000000	0.14045662	0.63632835	0.20147500	0.02174004
106	5.660926489912722e-6	2	0.49412089	0.00000000	0.27650063	0.49412089	0.21083194	0.01854654
107	5.674491909933935e-6	2	0.52462950	0.00000000	0.24710840	0.52462950	0.20295116	0.02531094
108	5.693792600783248e-6	2	0.50845343	0.00000000	0.21471842	0.50845343	0.26761794	0.00921022
109	5.772599993481022e-6	2	0.52409738	0.00000000	0.17570321	0.52409738	0.27113424	0.02906517
110	5.785319439060937e-6	2	0.52215140	0.00000000	0.18697477	0.52215140	0.24894943	0.04192439
111	5.836826307852259e-6	2	0.52969244	0.00000000	0.15178020	0.52969244	0.29832827	0.02019909
112	5.876591956753617e-6	2	0.48186627	0.00000000	0.23848583	0.48186627	0.25170715	0.02794075
113	5.907554836855730e-6	2	0.40898166	0.00000000	0.26063964	0.40898166	0.30342969	0.02694901
114	5.937622984840160e-6	2	0.56667580	0.00000000	0.13626146	0.56667580	0.26354163	0.03352112
115	5.951479352282291e-6	2	0.51690016	0.00000000	0.14685433	0.51690016	0.32217500	0.01407051
116	5.987975723108906e-6	2	0.55382454	0.00000000	0.20487100	0.55382454	0.21338640	0.02791806
117	5.998925062166099e-6	2	0.50186204	0.00000000	0.14467739	0.50186204	0.33532230	0.01813826
118	6.048328989767188e-6	2	0.48077047	0.00000000	0.15324775	0.48077047	0.34502049	0.02096129
119	6.067672035432337e-6	2	0.50128928	0.00000000	0.23779096	0.50128928	0.22995039	0.03096936
120	6.106295118800129e-6	2	0.49905974	0.00000000	0.23718855	0.49905974	0.22212811	0.04162359
121	6.127887574959297e-6	2	0.50320407	0.00000000	0.19430742	0.50320407	0.26487525	0.03761325
122	6.178588380883268e-6	2	0.60227491	0.00000000	0.08463300	0.60227491	0.28100584	0.03208625
123	6.216162153958732e-6	2	0.52580503	0.00000000	0.18969591	0.52580503	0.26870189	0.01579717
124	6.246120042117488e-6	2	0.58418016	0.00000000	0.12316529	0.58418016	0.26006568	0.03258887
125	6.276390420824065e-6	2	0.49327574	0.00000000	0.17149283	0.49327574	0.30744808	0.02778335
126	6.294063229786940e-6	2	0.47294753	0.00000000	0.22160694	0.47294753	0.28280617	0.02263936
127	6.336998199911608e-6	2	0.51622309	0.00000000	0.24178360	0.51622309	0.21952329	0.02247001
128	6.356614016868519e-6	2	0.53454141	0.00000000	0.18273049	0.53454141	0.25611056	0.02661754
129	6.410666423081427e-6	2	0.45171799	0.00000000	0.23356775	0.45171799	0.29670049	0.01801377
130	6.428569680816102e-6	2	0.51933899	0.00000000	0.14641732	0.51933899	0.30744901	0.02679468
131	6.469328140666009e-6	2	0.42174953	0.00000000	0.23581120	0.42174953	0.31959130	0.02284796
132	6.498453629671691e-6	2	0.46206639	0.00000000	0.19567221	0.46206639	0.32853496	0.01372644
133	6.530514635278697e-6	2	0.49260403	0.00000000	0.17234427	0.49260403	0.30408290	0.03096880
134	6.536112291817271e-6	2	0.49435985	0.00000000	0.20343167	0.49435985	0.29098217	0.01122631
135	6.596202970299485e-6	2	0.45797344	0.00000000	0.23827516	0.45797344	0.28901602	0.01473539
136	6.651926636529627e-6	2	0.51077166	0.00000000	0.12000531	0.51077166	0.35808271	0.01114032
137	6.679716028677541e-6	2	0.49211332	0.00000000	0.25880828	0.49211332	0.22638402	0.02269439
138	6.712939079868400e-6	2	0.52609146	0.00000000	0.12420113	0.52609146	0.33881610	0.01089130
139	6.746462617843152e-6	2	0.41657682	0.00000000	0.15482333	0.41657682	0.39928275	0.02931710
140	6.807775638538263e-6	2	0.50694505	0.00000000	0.13938254	0.50694505	0.33306781	0.02060460
141	6.837424722220064e-6	2	0.52525564	0.00000000	0.14294952	0.52525564	0.28981925	0.04197558
142	6.869254624020859e-6	2	0.52960094	0.00000000	0.12584073	0.52960094	0.32695379	0.01760454
143	6.879185031783504e-6	2	0.50069939	0.00000000	0.18412996	0.50069939	0.30301268	0.01215796
144	6.899788553438062e-6	2	0.50196881	0.00000000	0.23991371	0.50196881	0.24330901	0.01480848
145	6.946033530078390e-6	2	0.48189669	0.00000000	0.18045076	0.48189669	0.32511038	0.01254217
146	6.973656463036918e-6	2	0.57515140	0.00000000	0.13185128	0.57515140	0.27746176	0.01553556
147	7.028145474295285e-6	2	0.52563771	0.00000000	0.11336704	0.52563771	0.33444668	0.02654857
148	7.061135239028137e-6	2	0.49321803	0.00000000	0.15377649	0.49321803	0.34023380	0.01277168
149	7.118044251507764e-6	2	0.49659177	0.00000000	0.19884501	0.49659177	0.26166265	0.04290057
150	7.167782096713872e-6	2	0.49950319	0.00000000	0.15482821	0.49950319	0.31061264	0.03505596
151	7.206241437294971e-6	2	0.40437785	0.00000000	0.16109570	0.40437785	0.39568259	0.03884386
152	7.234413017717828e-6	2	0.47717393	0.00000000	0.21490675	0.47717393	0.28713838	0.02078093
153	7.267977312529293e-6	2	0.48221446	0.00000000	0.12608250	0.48221446	0.35037868	0.04132436
154	7.307290789516997e-6	2	0.51994577	0.00000000	0.14407845	0.51994577	0.31099092	0.02498486
155	7.368872828117061e-6	2	0.55392992	0.00000000	0.13554211	0.55392992	0.29455496	0.01597301
156	7.404725027248806e-6	2	0.46091079	0.00000000	0.13654373	0.46091079	0.33803155	0.06451393
157	7.463295454293586e-6	2	0.55751963	0.00000000	0.13001577	0.55751963	0.29487437	0.01759022
158	7.495352748142497e-6	2	0.48318432	0.00000000	0.16961434	0.48318432	0.31103277	0.03616858
159	7.516487732693068e-6	2	0.51341554	0.00000000	0.16031761	0.51341554	0.30271495	0.02355190
160	7.561885942974829e-6	2	0.53690370	0.00000000	0.16448925	0.53690370	0.27145916	0.02714790
161	7.627317331665944e-6	2	0.46992978	0.00000000	0.15071618	0.46992978	0.32328947	0.05606457
162	7.658051369175034e-6	2	0.55003426	0.00000000	0.15531915	0.55003426	0.26945087	0.02519572
163	7.678981905963506e-6	2	0.48152264	0.00000000	0.13368676	0.48152264	0.36942586	0.01536473
164	7.704635109975375e-6	2	0.52513698	0.00000000	0.13838644	0.52513698	0.27865865	0.05781793
165	7.790011209865232e-6	2	0.48296108	0.00000000	0.16410341	0.48296108	0.32583999	0.02709552
166	7.816592496724637e-6	2	0.48603684	0.00000000	0.16550876	0.48603684	0.31167458	0.03677982
167	7.844193151949206e-6	2	0.55032494	0.00000000	0.14496319	0.55032494	0.28624420	0.01846767
168	7.859969842692328e-6	2	0.51924601	0.00000000	0.16145479	0.51924601	0.27805431	0.04124490
169	7.939109057789375e-6	2	0.49242643	0.00000000	0.20360796	0.49242643	0.27718479	0.02678082
170	7.991511752396505e-6	2	0.53202336	0.00000000	0.14755541	0.53202336	0.30604320	0.01437803
171	8.017582847311218e-6	2	0.52097690	0.00000000	0.15114882	0.52097690	0.30246780	0.02540647
172	8.034387815713438e-6	2	0.50490446	0.00000000	0.12629092	0.50490446	0.33792790	0.03087673
173	8.084386217079223e-6	2	0.51987269	0.00000000	0.16183954	0.51987269	0.29595704	0.02233073
174	8.109170227769211e-6	2	0.54004285	0.00000000	0.15395174	0.54004285	0.28180569	0.02419972
175	8.155439139263130e-6	2	0.53838993	0.00000000	0.13928193	0.53838993	0.28968829	0.03263986
176	8.213015000988359e-6	2	0.39377219	0.00000000	0.24914790	0.39377219	0.32612441	0.03095550
177	8.307325774408492e-6	2	0.51064711	0.00000000	0.13166812	0.51064711	0.33822907	0.01945571
178	8.339791230142946e-6	2	0.47403101	0.00000000	0.20721447	0.47403101	0.30035486	0.01839966
179	8.365159219555208e-6	2	0.56083970	0.00000000	0.14830404	0.56083970	0.27479655	0.01605971
180	8.403694103071945e-6	2	0.53314248	0.00000000	0.14363021	0.53314248	0.30813966	0.01508765
181	8.454473922761484e-6	2	0.51440770	0.00000000	0.14371288	0.51440770	0.31120926	0.03067016
182	8.512201758421851e-6	2	0.52641800	0.00000000	0.13591875	0.52641800	0.32354092	0.01412233
183	8.525374983905062e-6	2	0.49098120	0.00000000	0.19340832	0.49098120	0.28095903	0.03465145
184	8.607746932197065e-6	2	0.53778866	0.00000000	0.15026069	0.53778866	0.27561205	0.03633860
185	8.619901207744447e-6	2	0.53262139	0.00000000	0.17302824	0.53262139	0.28284334	0.01150703
186	8.690147013860505e-6	2	0.56026634	0.00000000	0.12812127	0.56026634	0.26855303	0.04305936
187	8.715366085159620e-6	2	0.48652975	0.00000000	0.18632381	0.48652975	0.27911957	0.04802687
188	8.777290512411037e-6	2	0.54878102	0.00000000	0.10791394	0.54878102	0.30937960	0.03392544
189	8.840478681203843e-6	2	0.47973900	0.00000000	0.17856709	0.47973900	0.31601759	0.02567632
190	8.865893123798793e-6	2	0.47697269	0.00000000	0.23496511	0.47697269	0.25488943	0.03317278
191	8.904165615489301e-6	2	0.47021522	0.00000000	0.14726343	0.47021522	0.33792735	0.04459399
192	8.949703910617158e-6	2	0.44695951	0.00000000	0.18400925	0.44695951	0.35474109	0.01429016
193	9.068187537281183e-6	2	0.48257021	0.00000000	0.18302440	0.48257021	0.31201751	0.02238787
194	9.092926132829476e-6	2	0.53091743	0.00000000	0.17805509	0.53091743	0.26412105	0.02690643
195	9.148336044529742e-6	2	0.53178622	0.00000000	0.16493176	0.53178622	0.28632425	0.01695777
196	9.228689715028035e-6	2	0.46723396	0.00000000	0.19541731	0.46723396	0.29654250	0.04080623
197	9.246508061587041e-6	3	0.42865100	0.00000000	0.14005066	0.38632147	0.42865100	0.04497687
198	9.312833006537760e-6	2	0.45184696	0.00000000	0.18310979	0.45184696	0.32349855	0.04154470
199	9.337374448070416e-6	2	0.48371065	0.00000000	0.14079190	0.48371065	0.33079358	0.04470388
200	9.413275111413439e-6	2	0.54393357	0.00000000	0.13486866	0.54393357	0.30693323	0.01426454
201	9.453279748191000e-6	2	0.53616969	0.00000000	0.14683838	0.53616969	0.28239597	0.03459596
202	9.479360712834753e-6	2	0.59332388	0.00000000	0.11674877	0.59332388	0.25283789	0.03708946
203	9.507600785098603e-6	2	0.42063166	0.00000000	0.20305846	0.42063166	0.33130677	0.04500311
204	9.610023370644219e-6	2	0.48702189	0.00000000	0.10819629	0.48702189	0.33113036	0.07365145
205	9.639806378666194e-6	2	0.55807701	0.00000000	0.15132611	0.55807701	0.27553826	0.01505862
206	9.684236580911570e-6	2	0.43269167	0.00000000	0.20403780	0.43269167	0.32986975	0.03340078
207	9.737396118611091e-6	2	0.51763090	0.00000000	0.18615070	0.51763090	0.27533865	0.02087976
208	9.802173881956665e-6	2	0.56276748	0.00000000	0.11560182	0.56276748	0.29578236	0.02584834
209	9.911119257685415e-6	2	0.55199488	0.00000000	0.12713929	0.55199488	0.31050297	0.01036286
210	9.941525250219617e-6	2	0.55073630	0.00000000	0.12834024	0.55073630	0.28811989	0.03280357
211	9.971379261309815e-6	2	0.48398709	0.00000000	0.15952111	0.48398709	0.31234563	0.04414617
212	1.000673931446626e-5	2	0.52801199	0.00000000	0.13325829	0.52801199	0.31770165	0.02102807
213	1.007197170046529e-5	2	0.53272324	0.00000000	0.10829251	0.53272324	0.33234859	0.02663565
214	1.014870514663495e-5	2	0.48404960	0.00000000	0.19601084	0.48404960	0.29849385	0.02144570
215	1.016969988821925e-5	2	0.46267509	0.00000000	0.18043159	0.46267509	0.32018293	0.03671040
216	1.022993894402891e-5	2	0.48194603	0.00000000	0.13649194	0.48194603	0.35986026	0.02170177
217	1.028397590545869e-5	2	0.46403023	0.00000000	0.16055426	0.46403023	0.33242983	0.04298568
218	1.036837174029407e-5	2	0.56901016	0.00000000	0.14610012	0.56901016	0.26674247	0.01814725
219	1.041696890340338e-5	2	0.50818833	0.00000000	0.10610614	0.50818833	0.37630357	0.00940195
220	1.049429042799740e-5	2	0.45798346	0.00000000	0.10623361	0.45798346	0.39176970	0.04401323
221	1.057481556922644e-5	2	0.50735509	0.00000000	0.16246849	0.50735509	0.29951855	0.03065787
222	1.058597642596714e-5	2	0.50895736	0.00000000	0.12345069	0.50895736	0.34113542	0.02645653
223	1.073191383775764e-5	2	0.46367906	0.00000000	0.11822533	0.46367906	0.39727373	0.02082188
224	1.080597837868946e-5	2	0.49363284	0.00000000	0.15138825	0.49363284	0.32368026	0.03129865
225	1.086848744124852e-5	2	0.56505504	0.00000000	0.12229192	0.56505504	0.28704291	0.02561013
226	1.089956316576290e-5	2	0.41849359	0.00000000	0.15486119	0.41849359	0.40863765	0.01800757
227	1.093481390766883e-5	2	0.52291800	0.00000000	0.11541361	0.52291800	0.33788383	0.02378456
228	1.098336406074561e-5	2	0.41517004	0.00000000	0.17175314	0.41517004	0.40116319	0.01191362
229	1.108475197893562e-5	2	0.45384699	0.00000000	0.16316584	0.45384699	0.32480295	0.05818422
230	1.111422694578488e-5	2	0.50388608	0.00000000	0.11859668	0.50388608	0.36338118	0.01413606
231	1.126922295667810e-5	2	0.50331027	0.00000000	0.16549767	0.50331027	0.29165106	0.03954100
232	1.137015429340145e-5	2	0.46067427	0.00000000	0.14072931	0.46067427	0.36361319	0.03498323
233	1.143179004315586e-5	2	0.49613068	0.00000000	0.15767212	0.49613068	0.30903350	0.03716371
234	1.151716597035009e-5	2	0.50065372	0.00000000	0.13917183	0.50065372	0.31139182	0.04878264
235	1.173001245210504e-5	2	0.55639294	0.00000000	0.12178387	0.55639294	0.30649250	0.01533069
236	1.178037546795998e-5	2	0.47383591	0.00000000	0.11487389	0.47383591	0.36212248	0.04916772
237	1.179101875114759e-5	2	0.46803563	0.00000000	0.10917458	0.46803563	0.40743319	0.01535659
238	1.187778861144777e-5	2	0.49283897	0.00000000	0.16925994	0.49283897	0.31278704	0.02511406
239	1.199256395524752e-5	2	0.44410928	0.00000000	0.11505135	0.44410928	0.41290104	0.02793834
240	1.202495458268540e-5	2	0.48241674	0.00000000	0.16073135	0.48241674	0.33473478	0.02211714
241	1.212517778318780e-5	2	0.50051629	0.00000000	0.14744883	0.50051629	0.31137696	0.04065793
242	1.219797231316089e-5	2	0.47959306	0.00000000	0.11291359	0.47959306	0.39538418	0.01210917
243	1.222884560751561e-5	2	0.57674969	0.00000000	0.09342007	0.57674969	0.31709422	0.01273602
244	1.229260398297584e-5	2	0.48700239	0.00000000	0.12786621	0.48700239	0.31780092	0.06733047
245	1.233647926615771e-5	2	0.48990946	0.00000000	0.12607242	0.48990946	0.34975966	0.03425845
246	1.240298230061660e-5	2	0.52250077	0.00000000	0.13638056	0.52250077	0.31498962	0.02612905
247	1.253177992599691e-5	2	0.46094091	0.00000000	0.13922504	0.46094091	0.37046574	0.02936831
248	1.272882913259209e-5	2	0.50018571	0.00000000	0.14979762	0.50018571	0.33471974	0.01529693
249	1.274450851272644e-5	2	0.49920293	0.00000000	0.14582377	0.49920293	0.31904470	0.03592860
250	1.282742290797897e-5	2	0.51969094	0.00000000	0.15094544	0.51969094	0.31524729	0.01411633
251	1.292851471543128e-5	2	0.50382515	0.00000000	0.13333922	0.50382515	0.33840262	0.02443302
252	1.299354834431603e-5	2	0.46764146	0.00000000	0.13013998	0.46764146	0.38532480	0.01689376
253	1.309495386378889e-5	2	0.48420054	0.00000000	0.15509697	0.48420054	0.33462801	0.02607448
254	1.322259152619508e-5	2	0.51230018	0.00000000	0.15628709	0.51230018	0.30370742	0.02770531
255	1.335111436444922e-5	2	0.46972602	0.00000000	0.16893247	0.46972602	0.33769101	0.02365050
256	1.336319479576019e-5	2	0.46661354	0.00000000	0.13333325	0.46661354	0.36463183	0.03542138
257	1.345534792237193e-5	2	0.46943340	0.00000000	0.16885115	0.46943340	0.34330532	0.01841012
258	1.356519471030095e-5	2	0.50888973	0.00000000	0.13238852	0.50888973	0.32836447	0.03035728
259	1.374502279308862e-5	2	0.46868064	0.00000000	0.20764336	0.46868064	0.29919393	0.02448207
260	1.380336518949648e-5	2	0.43214619	0.00000000	0.17925673	0.43214619	0.32999191	0.05860518
261	1.397813209443021e-5	2	0.52245095	0.00000000	0.14165848	0.52245095	0.32249043	0.01340014
262	1.404478416714505e-5	2	0.52757884	0.00000000	0.13894185	0.52757884	0.32371935	0.00975997
263	1.415617375992865e-5	2	0.51507410	0.00000000	0.11547996	0.51507410	0.35198724	0.01745871
264	1.427514894741039e-5	2	0.45568519	0.00000000	0.15058962	0.45568519	0.36239379	0.03133139
265	1.437102576411948e-5	2	0.50368353	0.00000000	0.15850879	0.50368353	0.32662438	0.01118330
266	1.441175495370024e-5	2	0.47523790	0.00000000	0.11428527	0.47523790	0.37547257	0.03500426
267	1.444651906983259e-5	2	0.45954061	0.00000000	0.18415981	0.45954061	0.31674310	0.03955649
268	1.467030245693174e-5	2	0.49899455	0.00000000	0.15375561	0.49899455	0.32814931	0.01910053
269	1.480745686209696e-5	2	0.52616817	0.00000000	0.14220661	0.52616817	0.31633318	0.01529203
270	1.490747315700454e-5	2	0.51743816	0.00000000	0.14867313	0.51743816	0.29581355	0.03807516
271	1.501395063580529e-5	2	0.48326864	0.00000000	0.18929013	0.48326864	0.28438308	0.04305815
