k	eigenvalue	dominant_omega	purity	P_0	P_1	P_2	P_3	P_4
0	1.481392180345188e-7	2	0.59649707	0.00000000	0.32895914	0.59649707	0.06354646	0.01099733
1	1.491922922687054e-7	2	0.59631421	0.00000000	0.28869086	0.59631421	0.10437008	0.01062485
2	1.501501187645559e-7	2	0.47613459	0.00000000	0.43175434	0.47613459	0.07705621	0.01505486
3	1.508312662464364e-7	2	0.56302304	0.00000000	0.30544052	0.56302304	0.12165191	0.00988453
4	1.511725854316025e-7	2	0.59546200	0.00000000	0.25990990	0.59546200	0.13709799	0.00753011
5	1.514348839760584e-7	2	0.53025599	0.00000000	0.29219112	0.53025599	0.16754690	0.01000599
6	1.515588959972939e-7	2	0.49060611	0.00000000	0.31847155	0.49060611	0.18063801	0.01028434
7	1.518372462805896e-7	1	0.44347104	0.00000000	0.44347104	0.43428991	0.11053307	0.01170597
8	1.521107637024043e-7	2	0.49449489	0.00000000	0.34994740	0.49449489	0.14402555	0.01153216
9	1.524298006341770e-7	2	0.49195935	0.00000000	0.33748228	0.49195935	0.16137332	0.00918505
10	1.526559663511244e-7	2	0.49819025	0.00000000	0.33430955	0.49819025	0.15581657	0.01168363
11	1.529036101430913e-7	2	0.51326750	0.00000000	0.27831999	0.51326750	0.19514877	0.01326373
12	1.530350098687317e-7	2	0.50519991	0.00000000	0.27407222	0.50519991	0.20899141	0.01173646
13	1.530973431305669e-7	2	0.46116730	0.00000000	0.34859591	0.46116730	0.17714497	0.01309182
14	1.532321735948247e-7	2	0.50648419	0.00000000	0.32681926	0.50648419	0.15787337	0.00882318
15	1.534874916099850e-7	2	0.41463227	0.00000000	0.39139254	0.41463227	0.18840595	0.00556924
16	1.535663357441532e-7	2	0.54276146	0.00000000	0.27931186	0.54276146	0.16640545	0.01152123
17	1.536523334448862e-7	2	0.50010300	0.00000000	0.31566883	0.50010300	0.16949845	0.01472972
18	1.538060900587949e-7	2	0.51774797	0.00000000	0.30805691	0.51774797	0.16202514	0.01216998
19	1.540229372511948e-7	2	0.44638059	0.00000000	0.32262915	0.44638059	0.22341530	0.00757496
20	1.543328060115115e-7	2	0.51084072	0.00000000	0.32167748	0.51084072	0.15270738	0.01477442
21	1.543753819047408e-7	2	0.54231396	0.00000000	0.28476852	0.54231396	0.16210395	0.01081357
22	1.545198649148612e-7	2	0.49912296	0.00000000	0.31306844	0.49912296	0.17336413	0.01444448
23	1.545422650819477e-7	2	0.49218207	0.00000000	0.32620473	0.49218207	0.16884750	0.01276571
24	1.548314971999598e-7	2	0.48644586	0.00000000	0.33508562	0.48644586	0.16389843	0.01457009
25	1.548630647983962e-7	2	0.54814125	0.00000000	0.25926957	0.54814125	0.17823917	0.01435002
26	1.549538534203647e-7	2	0.54500594	0.00000000	0.26722869	0.54500594	0.16241966	0.02534571
27	1.551349648001810e-7	2	0.47291574	0.00000000	0.33538615	0.47291574	0.17771324	0.01398486
28	1.552992088357735e-7	2	0.49096892	0.00000000	0.35111164	0.49096892	0.14392897	0.01399047
29	1.553631928684895e-7	2	0.52018394	0.00000000	0.30770503	0.52018394	0.15346065	0.01865038
30	1.555569348769197e-7	2	0.54103491	0.00000000	0.27857182	0.54103491	0.16808111	0.01231215
31	1.557581184362514e-7	2	0.51295201	0.00000000	0.26581197	0.51295201	0.20828715	0.01294888
32	1.558773420818268e-7	2	0.53535583	0.00000000	0.25742879	0.53535583	0.19049633	0.01671905
33	1.560246234792859e-7	2	0.49642758	0.00000000	0.31933452	0.49642758	0.16889399	0.01534391
34	1.561382497435808e-7	2	0.52581484	0.00000000	0.24953287	0.52581484	0.21265366	0.01199863
35	1.563027586629777e-7	2	0.51103793	0.00000000	0.27034077	0.51103793	0.20335342	0.01526788
36	1.564489360480370e-7	2	0.54915472	0.00000000	0.25990098	0.54915472	0.17505936	0.01588494
37	1.565403542271857e-7	2	0.49370278	0.00000000	0.29629019	0.49370278	0.19118312	0.01882391
38	1.566018259542453e-7	2	0.50019686	0.00000000	0.30645421	0.50019686	0.18202180	0.01132713
39	1.567592195704477e-7	2	0.57707891	0.00000000	0.23781896	0.57707891	0.17121905	0.01388308
40	1.568630631538111e-7	2	0.50660938	0.00000000	0.28407109	0.50660938	0.19900961	0.01030992
41	1.569410318480619e-7	2	0.52848692	0.00000000	0.28057385	0.52848692	0.16663469	0.02430454
42	1.570250489706021e-7	2	0.53080683	0.00000000	0.27919403	0.53080683	0.16598349	0.02401565
43	1.570953927741628e-7	2	0.48429974	0.00000000	0.32079845	0.48429974	0.16838382	0.02651800
44	1.572766826406043e-7	2	0.55015697	0.00000000	0.26269559	0.55015697	0.17094535	0.01620210
45	1.573494602491485e-7	2	0.52693303	0.00000000	0.27693135	0.52693303	0.17731139	0.01882423
46	1.573695269480596e-7	2	0.50305740	0.00000000	0.29971630	0.50305740	0.18095715	0.01626915
47	1.575091749592090e-7	2	0.56694808	0.00000000	0.24034818	0.56694808	0.17663630	0.01606744
48	1.575909869027880e-7	2	0.53279483	0.00000000	0.23851055	0.53279483	0.21102748	0.01766714
49	1.578469513246991e-7	2	0.51006482	0.00000000	0.28125452	0.51006482	0.18496176	0.02371889
50	1.578785485048370e-7	2	0.56490236	0.00000000	0.25103126	0.56490236	0.16586482	0.01820155
51	1.580020638843685e-7	2	0.53034749	0.00000000	0.26974429	0.53034749	0.17561378	0.02429445
52	1.580885682516479e-7	2	0.53188971	0.00000000	0.25987757	0.53188971	0.19368610	0.01454663
53	1.581702033058038e-7	2	0.52136268	0.00000000	0.27425328	0.52136268	0.18756524	0.01681880
54	1.582743546145121e-7	2	0.47210380	0.00000000	0.27554362	0.47210380	0.24173507	0.01061751
55	1.583141339860923e-7	2	0.51204669	0.00000000	0.28887496	0.51204669	0.18631383	0.01276452
56	1.583712891699983e-7	2	0.53319379	0.00000000	0.24611888	0.53319379	0.20113778	0.01954954
57	1.584284722641583e-7	2	0.52791682	0.00000000	0.26047275	0.52791682	0.19980768	0.01180275
58	1.585225138530645e-7	2	0.50082715	0.00000000	0.27561084	0.50082715	0.20446377	0.01909825
59	1.585913627821288e-7	2	0.49608268	0.00000000	0.27917657	0.49608268	0.20624459	0.01849616
60	1.587183379932683e-7	2	0.52132435	0.00000000	0.27677261	0.52132435	0.17830344	0.02359961
61	1.588266728259958e-7	2	0.52544184	0.00000000	0.24766903	0.52544184	0.21163703	0.01525211
62	1.589581945703228e-7	2	0.47133052	0.00000000	0.30920208	0.47133052	0.20234203	0.01712536
63	1.590820212240929e-7	2	0.52286859	0.00000000	0.27060255	0.52286859	0.18854576	0.01798309
64	1.592174886043849e-7	2	0.54267096	0.00000000	0.25155802	0.54267096	0.19131733	0.01445368
65	1.593433033647236e-7	2	0.54023633	0.00000000	0.24668864	0.54023633	0.20140730	0.01166773
66	1.593955760371463e-7	2	0.48661072	0.00000000	0.28253691	0.48661072	0.21362760	0.01722477
67	1.595642756164488e-7	2	0.53592329	0.00000000	0.24336384	0.53592329	0.20391650	0.01679638
68	1.596167990049419e-7	2	0.50839970	0.00000000	0.26970196	0.50839970	0.20561018	0.01628816
69	1.597290264453222e-7	2	0.52814048	0.00000000	0.26101943	0.52814048	0.19797428	0.01286581
70	1.598183376014895e-7	2	0.52220737	0.00000000	0.27422267	0.52220737	0.19279653	0.01077344
71	1.598425498029063e-7	2	0.48112084	0.00000000	0.29705638	0.48112084	0.21038132	0.01144145
72	1.600191231858010e-7	2	0.55709756	0.00000000	0.26891820	0.55709756	0.15884862	0.01513562
73	1.600780960158563e-7	2	0.54654952	0.00000000	0.27007636	0.54654952	0.17342628	0.00994783
74	1.602378599279480e-7	2	0.44460537	0.00000000	0.35741687	0.44460537	0.18130294	0.01667481
75	1.602486093838068e-7	2	0.51921352	0.00000000	0.26858754	0.51921352	0.19294411	0.01925483
76	1.603256049839202e-7	2	0.46729263	0.00000000	0.30350145	0.46729263	0.21197729	0.01722863
77	1.604240461358571e-7	2	0.51736144	0.00000000	0.28552485	0.51736144	0.18141048	0.01570323
78	1.605750754641514e-7	2	0.50563749	0.00000000	0.28227917	0.50563749	0.19016012	0.02192323
79	1.606093656877830e-7	2	0.46457241	0.00000000	0.30639346	0.46457241	0.21818780	0.01084633
80	1.607178936673640e-7	2	0.51870322	0.00000000	0.26252286	0.51870322	0.20058616	0.01818776
81	1.608511290135363e-7	2	0.49977247	0.00000000	0.25677614	0.49977247	0.22843983	0.01501156
82	1.609110079797216e-7	2	0.52276713	0.00000000	0.27723483	0.52276713	0.18435062	0.01564742
83	1.610315667569292e-7	2	0.54612322	0.00000000	0.25084396	0.54612322	0.18497856	0.01805426
84	1.611207686354668e-7	2	0.50821476	0.00000000	0.25891624	0.50821476	0.21829330	0.01457570
85	1.612764446742647e-7	2	0.53649821	0.00000000	0.26932415	0.53649821	0.17265920	0.02151844
86	1.614067438399913e-7	2	0.50015565	0.00000000	0.30061844	0.50015565	0.18365737	0.01556854
87	1.615357792712480e-7	2	0.48277374	0.00000000	0.30240641	0.48277374	0.19584908	0.01897077
88	1.616029538978731e-7	2	0.51946521	0.00000000	0.27274934	0.51946521	0.19848904	0.00929641
89	1.616464023447597e-7	2	0.53231213	0.00000000	0.25273864	0.53231213	0.19880075	0.01614848
90	1.618031139231357e-7	2	0.48953116	0.00000000	0.27112419	0.48953116	0.20703079	0.03231387
91	1.618555259191641e-7	2	0.53044183	0.00000000	0.27317752	0.53044183	0.18474715	0.01163350
92	1.618629473876862e-7	2	0.48073663	0.00000000	0.29885349	0.48073663	0.20577806	0.01463182
93	1.619742074005447e-7	2	0.50644096	0.00000000	0.28659957	0.50644096	0.18623084	0.02072863
94	1.621679425189183e-7	2	0.49108288	0.00000000	0.30030339	0.49108288	0.18813466	0.02047907
95	1.623178571089619e-7	2	0.48846521	0.00000000	0.27177657	0.48846521	0.22452982	0.01522840
96	1.624331593728460e-7	2	0.54773357	0.00000000	0.26179469	0.54773357	0.17843038	0.01204136
97	1.625852567069486e-7	2	0.50576839	0.00000000	0.28573087	0.50576839	0.19537559	0.01312515
98	1.626396578852905e-7	2	0.54085463	0.00000000	0.23963067	0.54085463	0.20484259	0.01467210
99	1.627063019014782e-7	2	0.47930392	0.00000000	0.30530712	0.47930392	0.20324612	0.01214284
100	1.628401003020657e-7	2	0.48641499	0.00000000	0.28908173	0.48641499	0.20939414	0.01510914
101	1.629008352124928e-7	2	0.51008232	0.00000000	0.27779522	0.51008232	0.19508302	0.01703944
102	1.630354548915726e-7	2	0.51184681	0.00000000	0.26652889	0.51184681	0.20615438	0.01546992
103	1.631195873058516e-7	2	0.46890796	0.00000000	0.31296979	0.46890796	0.20459416	0.01352810
104	1.631930571192427e-7	2	0.48319646	0.00000000	0.29265643	0.48319646	0.20911359	0.01503353
105	1.633106659644934e-7	2	0.50242991	0.00000000	0.28566415	0.50242991	0.19804592	0.01386003
106	1.633732835952817e-7	2	0.49793011	0.00000000	0.28569243	0.49793011	0.20297918	0.01339829
107	1.635589209505443e-7	2	0.50472292	0.00000000	0.26223563	0.50472292	0.21983369	0.01320776
108	1.636356590175531e-7	2	0.52232657	0.00000000	0.26238612	0.52232657	0.20205254	0.01323477
109	1.637216132758431e-7	2	0.51440974	0.00000000	0.28556005	0.51440974	0.18391455	0.01611566
110	1.638477500238864e-7	2	0.48343113	0.00000000	0.30142202	0.48343113	0.20371878	0.01142807
111	1.638891503132432e-7	2	0.48506665	0.00000000	0.30557248	0.48506665	0.19229885	0.01706202
112	1.640542498719922e-7	2	0.51674362	0.00000000	0.27141776	0.51674362	0.19580994	0.01602868
113	1.643167223315127e-7	2	0.49673549	0.00000000	0.29984119	0.49673549	0.18782216	0.01560116
114	1.644032013991145e-7	2	0.48743499	0.00000000	0.27562275	0.48743499	0.21108046	0.02586180
115	1.644934965821314e-7	2	0.51761746	0.00000000	0.27435960	0.51761746	0.19481761	0.01320532
116	1.645733175619562e-7	2	0.55185782	0.00000000	0.22475756	0.55185782	0.20731645	0.01606817
117	1.645783154962695e-7	2	0.51489278	0.00000000	0.27367687	0.51489278	0.19534105	0.01608930
118	1.646715843345991e-7	2	0.48470447	0.00000000	0.30744056	0.48470447	0.19383846	0.01401651
119	1.647780581349987e-7	2	0.51756096	0.00000000	0.26874715	0.51756096	0.20172435	0.01196754
120	1.647943259786605e-7	2	0.49379143	0.00000000	0.27347246	0.49379143	0.21756167	0.01517444
121	1.650395679890319e-7	2	0.57963384	0.00000000	0.23006000	0.57963384	0.18055143	0.00975472
122	1.651234539687614e-7	2	0.51359356	0.00000000	0.28825013	0.51359356	0.18441876	0.01373754
123	1.652055390510668e-7	2	0.54655756	0.00000000	0.26617856	0.54655756	0.17376993	0.01349395
124	1.653173832534451e-7	2	0.53316454	0.00000000	0.24098713	0.53316454	0.20758301	0.01826532
125	1.653822943109313e-7	2	0.52041774	0.00000000	0.25306137	0.52041774	0.20830408	0.01821681
126	1.655181779864574e-7	2	0.51990167	0.00000000	0.28068616	0.51990167	0.18259958	0.01681260
127	1.657106730393627e-7	2	0.52991657	0.00000000	0.27760253	0.52991657	0.18001188	0.01246901
128	1.658525605600482e-7	2	0.50167545	0.00000000	0.26850093	0.50167545	0.21929628	0.01052734
129	1.659069763835065e-7	2	0.55220328	0.00000000	0.22658834	0.55220328	0.20625339	0.01495498
130	1.659852405780351e-7	2	0.54944486	0.00000000	0.24780178	0.54944486	0.18586924	0.01688412
131	1.662182263061603e-7	2	0.54980323	0.00000000	0.23103908	0.54980323	0.20459056	0.01456713
132	1.663069852128648e-7	2	0.56630135	0.00000000	0.25019075	0.56630135	0.17331556	0.01019234
133	1.663299952046382e-7	2	0.52903195	0.00000000	0.26054063	0.52903195	0.19601510	0.01441231
134	1.665121252051333e-7	2	0.49253471	0.00000000	0.28002728	0.49253471	0.21470738	0.01273064
135	1.666216093186102e-7	2	0.57415714	0.00000000	0.21677545	0.57415714	0.19702307	0.01204434
136	1.667650907853518e-7	2	0.50958047	0.00000000	0.27096327	0.50958047	0.20663741	0.01281885
137	1.669928624157938e-7	2	0.51661442	0.00000000	0.26096742	0.51661442	0.20692878	0.01548938
138	1.670607088432691e-7	2	0.53093768	0.00000000	0.24739589	0.53093768	0.20860823	0.01305820
139	1.670831454232697e-7	2	0.50085233	0.00000000	0.25313631	0.50085233	0.23494260	0.01106876
140	1.672203026838722e-7	2	0.52387604	0.00000000	0.26573060	0.52387604	0.19293807	0.01745529
141	1.673554383673135e-7	2	0.47602435	0.00000000	0.28501731	0.47602435	0.22673189	0.01222645
142	1.673672555759155e-7	2	0.56576786	0.00000000	0.25044585	0.56576786	0.17094868	0.01283761
143	1.675452858675618e-7	2	0.50673763	0.00000000	0.28372338	0.50673763	0.19095799	0.01858100
144	1.675518837295563e-7	2	0.52987099	0.00000000	0.24049268	0.52987099	0.21564762	0.01398872
145	1.677824818039903e-7	2	0.52305316	0.00000000	0.25989613	0.52305316	0.20148401	0.01556671
146	1.678032412977287e-7	2	0.51102987	0.00000000	0.28751455	0.51102987	0.18760401	0.01385156
147	1.678994594707131e-7	2	0.48652895	0.00000000	0.29756492	0.48652895	0.19982357	0.01608256
148	1.680768056595255e-7	2	0.47745268	0.00000000	0.27991033	0.47745268	0.22988379	0.01275320
149	1.681166793004155e-7	2	0.50832095	0.00000000	0.26597787	0.50832095	0.20697751	0.01872366
150	1.682342207830929e-7	2	0.47033052	0.00000000	0.29867650	0.47033052	0.21633347	0.01465951
151	1.682781114626832e-7	2	0.52951279	0.00000000	0.26573150	0.52951279	0.19176035	0.01299536
152	1.685116994795358e-7	2	0.50798262	0.00000000	0.27860051	0.50798262	0.20093101	0.01248586
153	1.685870309419995e-7	2	0.50077592	0.00000000	0.28817571	0.50077592	0.19811371	0.01293466
154	1.686532917689418e-7	2	0.50047827	0.00000000	0.29296735	0.50047827	0.18912275	0.01743163
155	1.687392430355747e-7	2	0.52056779	0.00000000	0.24335097	0.52056779	0.22075897	0.01532228
156	1.687796353662802e-7	2	0.53315674	0.00000000	0.24391610	0.53315674	0.20869650	0.01423067
157	1.689296664552610e-7	2	0.49657570	0.00000000	0.27991488	0.49657570	0.20117984	0.02232958
158	1.689363586781169e-7	2	0.50562745	0.00000000	0.28584289	0.50562745	0.19158653	0.01694313
159	1.690871787808468e-7	2	0.48468880	0.00000000	0.30317246	0.48468880	0.19545140	0.01668734
160	1.692278680537548e-7	2	0.50095027	0.00000000	0.27086860	0.50095027	0.21531032	0.01287081
161	1.693346869019638e-7	2	0.48771797	0.00000000	0.29381064	0.48771797	0.19906333	0.01940805
162	1.695187050353871e-7	2	0.46624695	0.00000000	0.30234035	0.46624695	0.21485239	0.01656030
163	1.696193316234892e-7	2	0.49229034	0.00000000	0.26689128	0.49229034	0.22633897	0.01447941
164	1.696850656584019e-7	2	0.52612499	0.00000000	0.26454874	0.52612499	0.19509319	0.01423308
165	1.698287376333329e-7	2	0.51431640	0.00000000	0.26492098	0.51431640	0.20630296	0.01445966
166	1.699559011598058e-7	2	0.49657218	0.00000000	0.28159832	0.49657218	0.20353161	0.01829790
167	1.701309642089983e-7	2	0.50740243	0.00000000	0.29995958	0.50740243	0.18085492	0.01178307
168	1.701649738158091e-7	2	0.46873375	0.00000000	0.29480763	0.46873375	0.22392576	0.01253286
169	1.702571093259398e-7	2	0.54463078	0.00000000	0.25372927	0.54463078	0.18585488	0.01578507
170	1.704206993293036e-7	2	0.49082723	0.00000000	0.29007843	0.49082723	0.20351016	0.01558418
171	1.705518725062131e-7	2	0.52527342	0.00000000	0.26641848	0.52527342	0.19156329	0.01674481
172	1.706373451407768e-7	2	0.49901082	0.00000000	0.27707120	0.49901082	0.20285916	0.02105882
173	1.706493366730734e-7	2	0.50668027	0.00000000	0.27418847	0.50668027	0.20356015	0.01557111
174	1.707830244077444e-7	2	0.51877098	0.00000000	0.25138297	0.51877098	0.21584058	0.01400547
175	1.708723679201648e-7	2	0.50292691	0.00000000	0.26625769	0.50292691	0.21735906	0.01345634
176	1.709170932467701e-7	2	0.50860661	0.00000000	0.28743735	0.50860661	0.18755046	0.01640557
177	1.710083580032606e-7	2	0.51092540	0.00000000	0.25130354	0.51092540	0.21907047	0.01870059
178	1.711518880083264e-7	2	0.52388732	0.00000000	0.26691736	0.52388732	0.19345833	0.01573700
179	1.712605136433726e-7	2	0.54322982	0.00000000	0.24663643	0.54322982	0.19284826	0.01728549
180	1.713848860216238e-7	2	0.48404867	0.00000000	0.27387994	0.48404867	0.22334078	0.01873061
181	1.714314392488601e-7	2	0.49956940	0.00000000	0.28602105	0.49956940	0.20070851	0.01370105
182	1.715616265246967e-7	2	0.53198464	0.00000000	0.25007048	0.53198464	0.20182140	0.01612348
183	1.716119747796406e-7	2	0.50808123	0.00000000	0.25878831	0.50808123	0.21790839	0.01522208
184	1.718357512420277e-7	2	0.46790182	0.00000000	0.29046350	0.46790182	0.22592010	0.01571459
185	1.718795576408596e-7	2	0.47028891	0.00000000	0.28179941	0.47028891	0.23360048	0.01431120
186	1.719186030701600e-7	2	0.50163419	0.00000000	0.26314498	0.50163419	0.21853731	0.01668352
187	1.721093144445216e-7	2	0.47540466	0.00000000	0.27634609	0.47540466	0.23081438	0.01743488
188	1.722650506401878e-7	2	0.49466310	0.00000000	0.26525121	0.49466310	0.22317058	0.01691511
189	1.722902549674875e-7	2	0.55523844	0.00000000	0.21673689	0.55523844	0.21535168	0.01267299
190	1.724086181008971e-7	2	0.50553361	0.00000000	0.23665523	0.50553361	0.23870488	0.01910627
191	1.725057026482397e-7	2	0.47382369	0.00000000	0.27206684	0.47382369	0.24134861	0.01276087
192	1.726630733648899e-7	2	0.46246268	0.00000000	0.26889655	0.46246268	0.24837412	0.02026666
193	1.726891422547989e-7	2	0.48338892	0.00000000	0.27518964	0.48338892	0.22754553	0.01387592
194	1.727981557620655e-7	2	0.48762582	0.00000000	0.28026117	0.48762582	0.21507051	0.01704250
195	1.728643694100556e-7	2	0.47707872	0.00000000	0.27813408	0.47707872	0.22707669	0.01771050
196	1.730628506384311e-7	2	0.51490048	0.00000000	0.24239488	0.51490048	0.22251295	0.02019170
197	1.730701957391565e-7	2	0.51079107	0.00000000	0.26566478	0.51079107	0.21020321	0.01334094
198	1.732724851001787e-7	2	0.48427696	0.00000000	0.26918149	0.48427696	0.22682288	0.01971867
199	1.733366442082552e-7	2	0.50307054	0.00000000	0.25646152	0.50307054	0.22375016	0.01671777
200	1.733918969318843e-7	2	0.47702875	0.00000000	0.27542699	0.47702875	0.23266279	0.01488147
201	1.735027371649487e-7	2	0.50903510	0.00000000	0.27922781	0.50903510	0.19559285	0.01614424
202	1.735507999739789e-7	2	0.45588156	0.00000000	0.28596382	0.45588156	0.24022327	0.01793134
203	1.736628373997558e-7	2	0.46945652	0.00000000	0.27475792	0.46945652	0.23747211	0.01831344
204	1.738557573443088e-7	2	0.51950682	0.00000000	0.23868323	0.51950682	0.22507146	0.01673849
205	1.738905360420238e-7	2	0.50013012	0.00000000	0.22994375	0.50013012	0.25069436	0.01923176
206	1.740475779477536e-7	2	0.52425240	0.00000000	0.23448093	0.52425240	0.22276641	0.01850025
207	1.741261973344708e-7	2	0.49189790	0.00000000	0.25543440	0.49189790	0.23894292	0.01372477
208	1.742400737318259e-7	2	0.51143805	0.00000000	0.24415301	0.51143805	0.22810121	0.01630773
209	1.743319282561727e-7	2	0.51324154	0.00000000	0.25848319	0.51324154	0.20762790	0.02064736
210	1.743670840886194e-7	2	0.52004790	0.00000000	0.24234843	0.52004790	0.22170143	0.01590224
211	1.744248724186841e-7	2	0.51315553	0.00000000	0.23990242	0.51315553	0.23109421	0.01584784
212	1.745509793121813e-7	2	0.51692233	0.00000000	0.25794171	0.51692233	0.20865653	0.01647943
213	1.747042931798952e-7	2	0.50514968	0.00000000	0.24950136	0.50514968	0.22883950	0.01650947
214	1.747687439550194e-7	2	0.48804683	0.00000000	0.23724107	0.48804683	0.25960099	0.01511111
215	1.748482947475083e-7	2	0.48745734	0.00000000	0.27585634	0.48745734	0.22278359	0.01390273
216	1.750224929220831e-7	2	0.49237386	0.00000000	0.26105851	0.49237386	0.22497542	0.02159221
217	1.751391325203551e-7	2	0.46872379	0.00000000	0.25901222	0.46872379	0.24916439	0.02309960
218	1.752481381284624e-7	2	0.49247532	0.00000000	0.26795577	0.49247532	0.22214237	0.01742654
219	1.753399305770454e-7	2	0.50830163	0.00000000	0.23566998	0.50830163	0.23502998	0.02099841
220	1.754774542433872e-7	2	0.51130169	0.00000000	0.26173969	0.51130169	0.20779105	0.01916757
221	1.755221782419400e-7	2	0.50742707	0.00000000	0.24916982	0.50742707	0.22436191	0.01904120
222	1.755691519288419e-7	2	0.52536305	0.00000000	0.24701491	0.52536305	0.21171876	0.01590327
223	1.756816976652814e-7	2	0.46106833	0.00000000	0.29416313	0.46106833	0.22632892	0.01843962
224	1.757662505297686e-7	2	0.51283740	0.00000000	0.23506484	0.51283740	0.22989427	0.02220349
225	1.758296960326766e-7	2	0.48697945	0.00000000	0.26717753	0.48697945	0.22206332	0.02377970
226	1.759790245553074e-7	2	0.49110640	0.00000000	0.26135901	0.49110640	0.22919284	0.01834174
227	1.760682382101189e-7	2	0.48379041	0.00000000	0.25979908	0.48379041	0.23406734	0.02234317
228	1.761844655025430e-7	2	0.49784333	0.00000000	0.26002649	0.49784333	0.22524998	0.01688020
229	1.762447494096254e-7	2	0.50424977	0.00000000	0.26379498	0.50424977	0.21453486	0.01742039
230	1.764241624158064e-7	2	0.50090197	0.00000000	0.23416470	0.50090197	0.24753015	0.01740319
231	1.765220838578420e-7	2	0.50210862	0.00000000	0.26306256	0.50210862	0.21816756	0.01666127
232	1.765472316729312e-7	2	0.51692063	0.00000000	0.24104684	0.51692063	0.22324926	0.01878327
233	1.766485783942251e-7	2	0.53055767	0.00000000	0.23620770	0.53055767	0.21781133	0.01542331
234	1.766934950281566e-7	2	0.51002938	0.00000000	0.23699539	0.51002938	0.23428247	0.01869276
235	1.767579517658208e-7	2	0.50670439	0.00000000	0.23712147	0.50670439	0.23725499	0.01891915
236	1.769194174455660e-7	2	0.52675801	0.00000000	0.23597182	0.52675801	0.21771736	0.01955281
237	1.770364785059310e-7	2	0.48772693	0.00000000	0.25132567	0.48772693	0.24346271	0.01748469
238	1.771756833630976e-7	2	0.47610462	0.00000000	0.26485688	0.47610462	0.23456422	0.02447428
239	1.772895306792340e-7	2	0.46811213	0.00000000	0.27347904	0.46811213	0.23959409	0.01881475
240	1.773635783961889e-7	2	0.46689259	0.00000000	0.28453431	0.46689259	0.23153723	0.01703586
241	1.774690667445319e-7	2	0.46110374	0.00000000	0.27877836	0.46110374	0.23597047	0.02414743
242	1.774860330819313e-7	2	0.49419568	0.00000000	0.25695859	0.49419568	0.22511214	0.02373360
243	1.776143155868063e-7	2	0.48883128	0.00000000	0.26251674	0.48883128	0.22740638	0.02124560
244	1.776784671441619e-7	2	0.48203695	0.00000000	0.26806078	0.48203695	0.22445167	0.02545060
245	1.778272524363400e-7	2	0.49181795	0.00000000	0.25150094	0.49181795	0.23743071	0.01925039
246	1.778487416222166e-7	2	0.48605203	0.00000000	0.24587802	0.48605203	0.24769112	0.02037883
247	1.779042211660260e-7	2	0.51542437	0.00000000	0.24135739	0.51542437	0.21752783	0.02569041
248	1.780264359073726e-7	2	0.48868365	0.00000000	0.26590885	0.48868365	0.21961669	0.02579081
249	1.781161533301104e-7	2	0.47624697	0.00000000	0.27787927	0.47624697	0.21584573	0.03002803
250	1.782256511147375e-7	2	0.49894101	0.00000000	0.25187599	0.49894101	0.22744599	0.02173701
251	1.782943870458101e-7	2	0.50490024	0.00000000	0.24712973	0.50490024	0.23228704	0.01568299
252	1.784425147788836e-7	2	0.47965208	0.00000000	0.28036997	0.47965208	0.21693930	0.02303865
253	1.786129482672222e-7	2	0.48642288	0.00000000	0.23593250	0.48642288	0.26156610	0.01607852
254	1.786552626593511e-7	2	0.47498641	0.00000000	0.27731118	0.47498641	0.22986044	0.01784196
255	1.786899979594903e-7	2	0.50736905	0.00000000	0.24553307	0.50736905	0.22664290	0.02045498
256	1.787956985153909e-7	2	0.50813214	0.00000000	0.24754691	0.50813214	0.22094767	0.02337328
257	1.789330595250124e-7	2	0.48229506	0.00000000	0.25663809	0.48229506	0.23834799	0.02271886
258	1.789715835285406e-7	2	0.49043016	0.00000000	0.25453598	0.49043016	0.23715480	0.01787906
259	1.790742933644850e-7	2	0.51216594	0.00000000	0.22733944	0.51216594	0.24347263	0.01702198
260	1.791604452912802e-7	2	0.51967894	0.00000000	0.24878163	0.51967894	0.20915343	0.02238599
261	1.793139847004342e-7	2	0.54673798	0.00000000	0.21105601	0.54673798	0.22382463	0.01838138
262	1.795060733504641e-7	2	0.47061683	0.00000000	0.26945771	0.47061683	0.24160349	0.01832197
263	1.795532934388374e-7	2	0.46522619	0.00000000	0.26543092	0.46522619	0.24824085	0.02110204
264	1.795963148122424e-7	2	0.48666563	0.00000000	0.28026118	0.48666563	0.21176534	0.02130785
265	1.796920867578118e-7	2	0.48983445	0.00000000	0.26643533	0.48983445	0.22117616	0.02255406
266	1.797947609019172e-7	2	0.46620373	0.00000000	0.27366986	0.46620373	0.23582447	0.02430194
267	1.799149906855507e-7	2	0.47694503	0.00000000	0.26500117	0.47694503	0.23694496	0.02110885
268	1.799418677958478e-7	2	0.48710033	0.00000000	0.25439569	0.48710033	0.23933041	0.01917356
269	1.799837524395487e-7	2	0.48878978	0.00000000	0.24779014	0.48878978	0.24122366	0.02219641
270	1.801924740926701e-7	2	0.49383159	0.00000000	0.24950376	0.49383159	0.23909051	0.01757414
271	1.802105286654184e-7	2	0.47861101	0.00000000	0.26667785	0.47861101	0.23511476	0.01959638
272	1.802795524000215e-7	2	0.50393335	0.00000000	0.25724571	0.50393335	0.21659286	0.02222808
