k	eigenvalue	dominant_omega	purity	P_0	P_1	P_2	P_3	P_4
36	1.800126062176668e-6	2	0.56623674	0.00000000	0.15387882	0.56623674	0.23551539	0.04436905
37	1.804897853197231e-6	2	0.63647668	0.00000000	0.14279965	0.63647668	0.20657219	0.01415148
38	1.808108288468228e-6	2	0.41024988	0.00000000	0.22865946	0.41024988	0.34999029	0.01110037
39	1.813628027244599e-6	2	0.50705527	0.00000000	0.15819136	0.50705527	0.30871102	0.02604235
40	1.824619758466850e-6	2	0.47568731	0.00000000	0.18328216	0.47568731	0.31668595	0.02434457
41	1.834512585663719e-6	2	0.47330458	0.00000000	0.27147849	0.47330458	0.23637732	0.01883961
42	1.841137566809549e-6	2	0.54868147	0.00000000	0.19987853	0.54868147	0.20843473	0.04300527
43	1.850866478436247e-6	2	0.46900758	0.00000000	0.26907943	0.46900758	0.23634474	0.02556825
44	1.859598751809096e-6	2	0.44157240	0.00000000	0.20668412	0.44157240	0.30691741	0.04482607
45	1.862471483062456e-6	2	0.49636264	0.00000000	0.19112560	0.49636264	0.24289207	0.06961968
46	1.871879325740678e-6	2	0.52357906	0.00000000	0.18183084	0.52357906	0.24699608	0.04759402
47	1.878792995635321e-6	2	0.50018356	0.00000000	0.23152862	0.50018356	0.24268384	0.02560398
48	1.885468303022414e-6	2	0.60824044	0.00000000	0.16254350	0.60824044	0.19135567	0.03786038
49	1.901558095718629e-6	2	0.46119813	0.00000000	0.29848843	0.46119813	0.21503587	0.02527757
50	1.907746206033325e-6	2	0.49765105	0.00000000	0.24159876	0.49765105	0.20944158	0.05130861
51	1.911697271495555e-6	2	0.52109731	0.00000000	0.24424982	0.52109731	0.18725278	0.04740009
52	1.924964310591168e-6	2	0.54070690	0.00000000	0.19015497	0.54070690	0.25065113	0.01848701
53	1.932639653693048e-6	2	0.52248986	0.00000000	0.13492829	0.52248986	0.33207291	0.01050894
54	1.941908400728440e-6	2	0.57306573	0.00000000	0.16983319	0.57306573	0.22192504	0.03517604
55	1.943941162781743e-6	2	0.57631900	0.00000000	0.19463737	0.57631900	0.18791584	0.04112779
56	1.952764558976154e-6	2	0.70611691	0.00000000	0.10034357	0.70611691	0.17015614	0.02338339
57	1.958698488911311e-6	2	0.57324725	0.00000000	0.18909313	0.57324725	0.21994608	0.01771354
58	1.967952594306856e-6	2	0.54469773	0.00000000	0.18536194	0.54469773	0.23204041	0.03789992
59	1.974930171795267e-6	2	0.50893191	0.00000000	0.18792797	0.50893191	0.29310963	0.01003049
60	1.989875114678449e-6	2	0.58228882	0.00000000	0.20105535	0.58228882	0.19396932	0.02268651
61	1.992559446380730e-6	2	0.49611538	0.00000000	0.21172212	0.49611538	0.28441945	0.00774305
62	2.008520106140616e-6	2	0.50805677	0.00000000	0.20961351	0.50805677	0.26967557	0.01265415
63	2.020517562555320e-6	2	0.46986520	0.00000000	0.14849282	0.46986520	0.36649978	0.01514220
64	2.022602769589560e-6	2	0.59177080	0.00000000	0.14124235	0.59177080	0.23964003	0.02734683
65	2.037306132786156e-6	2	0.51071042	0.00000000	0.17889111	0.51071042	0.29271836	0.01768011
66	2.043911877091277e-6	2	0.47466306	0.00000000	0.24099054	0.47466306	0.27164456	0.01270184
67	2.055407320989022e-6	2	0.63960749	0.00000000	0.15703930	0.63960749	0.19613955	0.00721366
68	2.064013119926416e-6	2	0.39360129	0.00000000	0.31545273	0.39360129	0.26167908	0.02926689
69	2.077370808313976e-6	2	0.47637885	0.00000000	0.18634391	0.47637885	0.32035491	0.01692233
70	2.082914502741784e-6	1	0.37385062	0.00000000	0.37385062	0.32099263	0.29949506	0.00566170
71	2.084392972381888e-6	2	0.47891920	0.00000000	0.13194528	0.47891920	0.38227489	0.00686063
72	2.093146120812468e-6	2	0.58023957	0.00000000	0.17193473	0.58023957	0.22645537	0.02137032
73	2.106885212406350e-6	2	0.37156505	0.00000000	0.33859495	0.37156505	0.27816888	0.01167112
74	2.120013333042291e-6	2	0.41712191	0.00000000	0.27627061	0.41712191	0.26855366	0.03805382
75	2.122755248175726e-6	2	0.51143532	0.00000000	0.26967810	0.51143532	0.20054415	0.01834243
76	2.145013299912249e-6	2	0.50692901	0.00000000	0.23514220	0.50692901	0.24875557	0.00917322
77	2.148931865465433e-6	2	0.53357519	0.00000000	0.23313109	0.53357519	0.20199194	0.03130178
78	2.154811604326701e-6	2	0.59447059	0.00000000	0.19158450	0.59447059	0.17796172	0.03598318
79	2.159662677088308e-6	2	0.49866707	0.00000000	0.20577258	0.49866707	0.26345767	0.03210268
80	2.171261014308196e-6	2	0.58235392	0.00000000	0.12571186	0.58235392	0.27259428	0.01933994
81	2.174323020562541e-6	2	0.51681769	0.00000000	0.21590497	0.51681769	0.21284600	0.05443133
82	2.189198699705579e-6	3	0.45087179	0.00000000	0.14301048	0.39852534	0.45087179	0.00759239
83	2.205200358271592e-6	2	0.47101046	0.00000000	0.22297986	0.47101046	0.26912413	0.03688555
84	2.211156151975766e-6	2	0.52383597	0.00000000	0.17297272	0.52383597	0.28544316	0.01774815
85	2.215688468181058e-6	2	0.43137038	0.00000000	0.21944475	0.43137038	0.33750514	0.01167973
86	2.227727639370102e-6	2	0.40395463	0.00000000	0.36495809	0.40395463	0.19823359	0.03285368
87	2.237645148936804e-6	2	0.39802590	0.00000000	0.26473381	0.39802590	0.29639306	0.04084723
88	2.254555254206279e-6	2	0.66896909	0.00000000	0.10627604	0.66896909	0.19840350	0.02635137
89	2.265608360134078e-6	2	0.44923378	0.00000000	0.25857493	0.44923378	0.24328483	0.04890646
90	2.277886471276345e-6	2	0.62021026	0.00000000	0.12905517	0.62021026	0.24536498	0.00536959
91	2.289117820365353e-6	2	0.58956339	0.00000000	0.22834097	0.58956339	0.12645334	0.05564230
92	2.296397848348700e-6	2	0.51462566	0.00000000	0.17385815	0.51462566	0.29215886	0.01935734
93	2.302229084562014e-6	2	0.61056130	0.00000000	0.15757926	0.61056130	0.22352811	0.00833133
94	2.316266823323051e-6	2	0.66988981	0.00000000	0.12660371	0.66988981	0.18290557	0.02060091
95	2.330735835929208e-6	2	0.57757990	0.00000000	0.13635345	0.57757990	0.26851280	0.01755385
96	2.350872070939454e-6	2	0.53150846	0.00000000	0.14403715	0.53150846	0.31748626	0.00696813
97	2.358704652608346e-6	2	0.58686904	0.00000000	0.15813939	0.58686904	0.23189628	0.02309528
98	2.367878600576819e-6	3	0.38035368	0.00000000	0.23778291	0.36609485	0.38035368	0.01576856
99	2.382426181716943e-6	2	0.51424712	0.00000000	0.19228245	0.51424712	0.28361736	0.00985306
100	2.388850579293204e-6	2	0.47006184	0.00000000	0.15421231	0.47006184	0.36103411	0.01469174
101	2.400266611720503e-6	2	0.41874832	0.00000000	0.23063087	0.41874832	0.33816204	0.01245877
102	2.402978136762728e-6	2	0.55493446	0.00000000	0.21571736	0.55493446	0.18527069	0.04407749
103	2.429411227763512e-6	2	0.48189629	0.00000000	0.16345763	0.48189629	0.32850975	0.02613633
104	2.433280804909106e-6	2	0.59655240	0.00000000	0.12383683	0.59655240	0.27101316	0.00859762
105	2.444355738983224e-6	2	0.47361396	0.00000000	0.23020165	0.47361396	0.26625335	0.02993104
106	2.447996656966764e-6	2	0.35122574	0.00000000	0.30757431	0.35122574	0.32859288	0.01260707
107	2.473088065647155e-6	2	0.47442205	0.00000000	0.22295006	0.47442205	0.25832600	0.04430188
108	2.483627339878112e-6	2	0.68455819	0.00000000	0.11353974	0.68455819	0.18676432	0.01513775
109	2.499916989806691e-6	2	0.59720875	0.00000000	0.13542250	0.59720875	0.25025689	0.01711185
110	2.505463816790359e-6	2	0.54348636	0.00000000	0.15968298	0.54348636	0.26060241	0.03622825
111	2.515492857219765e-6	2	0.57087818	0.00000000	0.17007156	0.57087818	0.22271349	0.03633677
112	2.531024223313817e-6	2	0.57127496	0.00000000	0.15801854	0.57127496	0.22929772	0.04140878
113	2.545265183288895e-6	2	0.54430630	0.00000000	0.11865002	0.54430630	0.31927881	0.01776488
114	2.552592949341625e-6	2	0.52999630	0.00000000	0.20137848	0.52999630	0.24632806	0.02229716
115	2.561821827967540e-6	2	0.49486517	0.00000000	0.12037964	0.49486517	0.33680930	0.04794589
116	2.577547317926598e-6	2	0.46392130	0.00000000	0.19346383	0.46392130	0.31533351	0.02728137
117	2.585481650481273e-6	2	0.51452889	0.00000000	0.11881948	0.51452889	0.31757447	0.04907717
118	2.599064405662285e-6	2	0.55734638	0.00000000	0.12416345	0.55734638	0.29793505	0.02055512
119	2.608877210375672e-6	2	0.50687732	0.00000000	0.21755804	0.50687732	0.26855992	0.00700472
120	2.633603502249261e-6	2	0.44036020	0.00000000	0.24670960	0.44036020	0.28389259	0.02903761
121	2.641067857854050e-6	2	0.50598302	0.00000000	0.14955176	0.50598302	0.33775340	0.00671181
122	2.648593203834947e-6	2	0.51251358	0.00000000	0.18762959	0.51251358	0.27767569	0.02218114
123	2.649358666699574e-6	2	0.48314102	0.00000000	0.13971788	0.48314102	0.34145824	0.03568287
124	2.674705368220731e-6	2	0.53477702	0.00000000	0.23943758	0.53477702	0.21307828	0.01270711
125	2.680163470321685e-6	2	0.50194087	0.00000000	0.21748892	0.50194087	0.26100129	0.01956892
126	2.692045742070017e-6	2	0.52789140	0.00000000	0.09203466	0.52789140	0.35535845	0.02471549
127	2.704354726195332e-6	2	0.55233436	0.00000000	0.14915460	0.55233436	0.17902040	0.11949064
128	2.712980776233795e-6	2	0.45626747	0.00000000	0.17502916	0.45626747	0.29594989	0.07275348
129	2.733686571323221e-6	2	0.54185513	0.00000000	0.18195529	0.54185513	0.24505838	0.03113120
130	2.742672117038053e-6	2	0.50208790	0.00000000	0.19734427	0.50208790	0.27364543	0.02692240
131	2.748385546309236e-6	2	0.56229418	0.00000000	0.19935158	0.56229418	0.21421454	0.02413969
132	2.763428226289321e-6	2	0.44197836	0.00000000	0.24701394	0.44197836	0.29139332	0.01961438
133	2.768564351804475e-6	2	0.48702805	0.00000000	0.15456776	0.48702805	0.33773098	0.02067321
134	2.790994769784941e-6	2	0.51484922	0.00000000	0.16264733	0.51484922	0.30113808	0.02136537
135	2.797845079036006e-6	2	0.52573576	0.00000000	0.16733892	0.52573576	0.28451265	0.02241266
136	2.817596712302855e-6	2	0.44491957	0.00000000	0.28102546	0.44491957	0.24669728	0.02735769
137	2.824089191920277e-6	2	0.46038064	0.00000000	0.15010159	0.46038064	0.37793593	0.01158184
138	2.840223887407964e-6	2	0.43539032	0.00000000	0.31226712	0.43539032	0.24055283	0.01178972
139	2.852899489586359e-6	2	0.51956580	0.00000000	0.21936444	0.51956580	0.24423783	0.01683193
140	2.864410162071261e-6	2	0.51153919	0.00000000	0.17615991	0.51153919	0.29454347	0.01775744
141	2.884663739838398e-6	2	0.40706634	0.00000000	0.23991979	0.40706634	0.33648824	0.01652563
142	2.894229027945103e-6	2	0.46073914	0.00000000	0.22450069	0.46073914	0.28914292	0.02561725
143	2.900906402918258e-6	2	0.51181601	0.00000000	0.24221987	0.51181601	0.21094187	0.03502225
144	2.911684056425782e-6	2	0.44626189	0.00000000	0.18764013	0.44626189	0.35206613	0.01403186
145	2.923921067125758e-6	2	0.53723124	0.00000000	0.17234356	0.53723124	0.26387081	0.02655440
146	2.944881907701952e-6	2	0.45532322	0.00000000	0.21533604	0.45532322	0.30420848	0.02513225
147	2.955854325711722e-6	2	0.49052619	0.00000000	0.19699354	0.49052619	0.28246315	0.03001712
148	2.960455478428490e-6	2	0.53710419	0.00000000	0.14942316	0.53710419	0.27265522	0.04081743
149	2.964725060260197e-6	2	0.49989366	0.00000000	0.18360545	0.49989366	0.28516496	0.03133593
150	2.999968524415014e-6	2	0.57052552	0.00000000	0.23105798	0.57052552	0.18866342	0.00975309
151	3.005321526951499e-6	3	0.47207216	0.00000000	0.11176183	0.38413069	0.47207216	0.03203532
152	3.023570050330037e-6	2	0.51375130	0.00000000	0.21958903	0.51375130	0.26030834	0.00635133
153	3.029035797729115e-6	2	0.45650391	0.00000000	0.22929544	0.45650391	0.29460789	0.01959275
154	3.042433619599664e-6	2	0.46846842	0.00000000	0.16188181	0.46846842	0.33479974	0.03485003
155	3.061796436624999e-6	2	0.50460388	0.00000000	0.15390861	0.50460388	0.32347511	0.01801241
156	3.071687527590164e-6	2	0.51043624	0.00000000	0.17088639	0.51043624	0.28400601	0.03467137
157	3.086540431135888e-6	2	0.46413241	0.00000000	0.23436575	0.46413241	0.27178320	0.02971864
158	3.099178138627316e-6	2	0.58960665	0.00000000	0.14195814	0.58960665	0.23844393	0.02999128
159	3.107959183395669e-6	2	0.54632642	0.00000000	0.19392739	0.54632642	0.23029915	0.02944704
160	3.129825217161969e-6	2	0.46067187	0.00000000	0.18729070	0.46067187	0.31909588	0.03294156
161	3.144227775677328e-6	2	0.49086686	0.00000000	0.16064163	0.49086686	0.32126330	0.02722822
162	3.153332524534421e-6	2	0.59138626	0.00000000	0.13036065	0.59138626	0.25650330	0.02174979
163	3.174456860921700e-6	2	0.50701414	0.00000000	0.18107339	0.50701414	0.26958366	0.04232881
164	3.188121336574139e-6	2	0.54317379	0.00000000	0.10527532	0.54317379	0.31146079	0.04009010
165	3.191672043792677e-6	2	0.51719609	0.00000000	0.19722974	0.51719609	0.25300336	0.03257080
166	3.203845381259760e-6	2	0.46156969	0.00000000	0.25571269	0.46156969	0.25754829	0.02516933
167	3.217609148038017e-6	2	0.49975000	0.00000000	0.14026732	0.49975000	0.34659211	0.01339057
168	3.237388492897486e-6	2	0.47335835	0.00000000	0.22890955	0.47335835	0.28132005	0.01641205
169	3.241187633638794e-6	2	0.42754357	0.00000000	0.24291914	0.42754357	0.31276226	0.01677502
170	3.259350086796409e-6	2	0.51913384	0.00000000	0.16214593	0.51913384	0.29935651	0.01936372
171	3.272414959068513e-6	2	0.47811638	0.00000000	0.15195470	0.47811638	0.33268614	0.03724279
172	3.278830923663495e-6	2	0.49478284	0.00000000	0.18070896	0.49478284	0.30544280	0.01906539
173	3.298159833917007e-6	2	0.46425810	0.00000000	0.13880926	0.46425810	0.33961415	0.05731849
174	3.313277304405586e-6	2	0.54731552	0.00000000	0.17622180	0.54731552	0.25012538	0.02633730
175	3.319224858548234e-6	2	0.49689991	0.00000000	0.14763142	0.49689991	0.32494815	0.03052051
176	3.332964677551088e-6	2	0.47873350	0.00000000	0.18257092	0.47873350	0.31686423	0.02183136
177	3.342275638839392e-6	2	0.55651714	0.00000000	0.16775261	0.55651714	0.25632677	0.01940348
178	3.357483006593430e-6	2	0.55091843	0.00000000	0.19830170	0.55091843	0.23011926	0.02066062
179	3.378738380549006e-6	2	0.51405137	0.00000000	0.21607144	0.51405137	0.24242575	0.02745144
180	3.396051089246969e-6	2	0.55424614	0.00000000	0.16885278	0.55424614	0.25663931	0.02026177
181	3.407305918021911e-6	2	0.47072577	0.00000000	0.18857357	0.47072577	0.31246329	0.02823737
182	3.420404083167875e-6	2	0.42886234	0.00000000	0.21741170	0.42886234	0.31927772	0.03444824
183	3.451963140350874e-6	2	0.49256891	0.00000000	0.19067878	0.49256891	0.28294929	0.03380302
184	3.467084613232525e-6	2	0.44086751	0.00000000	0.14086823	0.44086751	0.36878184	0.04948243
185	3.473720353915123e-6	2	0.45264117	0.00000000	0.16583446	0.45264117	0.35079373	0.03073065
186	3.478744740600785e-6	2	0.51671579	0.00000000	0.20936184	0.51671579	0.24263373	0.03128865
187	3.492608378514470e-6	2	0.48584251	0.00000000	0.20907686	0.48584251	0.26520192	0.03987871
188	3.515779716251278e-6	2	0.60523195	0.00000000	0.11913715	0.60523195	0.26140140	0.01422950
189	3.524705013378842e-6	2	0.46466773	0.00000000	0.17086339	0.46466773	0.31674960	0.04771928
190	3.538744922198551e-6	2	0.54450954	0.00000000	0.19010993	0.54450954	0.24240280	0.02297773
191	3.564278989703797e-6	2	0.59101711	0.00000000	0.15544614	0.59101711	0.22941758	0.02411917
192	3.579351420264345e-6	2	0.44894091	0.00000000	0.22144224	0.44894091	0.29773535	0.03188150
193	3.605593613789807e-6	2	0.51580808	0.00000000	0.20063601	0.51580808	0.25349679	0.03005911
194	3.619954253282195e-6	2	0.53289735	0.00000000	0.11005389	0.53289735	0.31860885	0.03843991
195	3.627141639253270e-6	2	0.49130269	0.00000000	0.15392237	0.49130269	0.29846474	0.05631020
196	3.644493056143343e-6	2	0.45116938	0.00000000	0.18005159	0.45116938	0.30575924	0.06301980
197	3.649740247646361e-6	2	0.47645312	0.00000000	0.19250040	0.47645312	0.27538595	0.05566054
198	3.671881115221168e-6	2	0.51506578	0.00000000	0.15381751	0.51506578	0.29125428	0.03986244
199	3.682188524697810e-6	2	0.42224952	0.00000000	0.16017309	0.42224952	0.35821620	0.05936119
200	3.699090535736991e-6	2	0.43903976	0.00000000	0.15387441	0.43903976	0.36115847	0.04592736
201	3.707025882963912e-6	2	0.42756108	0.00000000	0.15611828	0.42756108	0.39677469	0.01954596
202	3.723137237435279e-6	2	0.49195102	0.00000000	0.20319238	0.49195102	0.25993693	0.04491968
203	3.733594693861312e-6	2	0.44794686	0.00000000	0.22776326	0.44794686	0.30236335	0.02192654
204	3.767007702174335e-6	2	0.42009986	0.00000000	0.18676878	0.42009986	0.36800064	0.02513073
205	3.778469343882594e-6	2	0.46535542	0.00000000	0.21193107	0.46535542	0.28452519	0.03818833
206	3.795041414366350e-6	2	0.43280036	0.00000000	0.14847575	0.43280036	0.40310175	0.01562214
207	3.805464528082624e-6	2	0.46959646	0.00000000	0.15993059	0.46959646	0.30020937	0.07026357
208	3.825603619529897e-6	2	0.47701194	0.00000000	0.20257063	0.47701194	0.28135710	0.03906033
209	3.838774866042179e-6	2	0.44131705	0.00000000	0.21500104	0.44131705	0.32125014	0.02243177
210	3.859937496659269e-6	2	0.46305998	0.00000000	0.19672961	0.46305998	0.31648624	0.02372417
211	3.873194060367424e-6	2	0.41331550	0.00000000	0.19150395	0.41331550	0.35413681	0.04104374
212	3.910819851445568e-6	2	0.49055534	0.00000000	0.11119711	0.49055534	0.38310976	0.01513778
213	3.925798220213339e-6	2	0.47045351	0.00000000	0.15414611	0.47045351	0.35595213	0.01944825
214	3.939944904103899e-6	3	0.39194191	0.00000000	0.18939817	0.39180084	0.39194191	0.02685908
215	3.955101996046813e-6	2	0.51145322	0.00000000	0.13804930	0.51145322	0.31949765	0.03099984
216	3.967994841855514e-6	2	0.42494741	0.00000000	0.16750969	0.42494741	0.38263840	0.02490449
217	4.000307305058158e-6	2	0.45712665	0.00000000	0.23047364	0.45712665	0.29018976	0.02220995
218	4.004981914922804e-6	2	0.45364246	0.00000000	0.17628626	0.45364246	0.31875102	0.05132026
219	4.026804146865889e-6	2	0.46380451	0.00000000	0.17822173	0.46380451	0.33609222	0.02188154
220	4.038101602676289e-6	2	0.46171027	0.00000000	0.20195497	0.46171027	0.31261581	0.02371895
221	4.055950261843898e-6	2	0.48580900	0.00000000	0.13806034	0.48580900	0.33819860	0.03793205
222	4.065095515352564e-6	2	0.44682258	0.00000000	0.19290485	0.44682258	0.32472322	0.03554935
223	4.080245599869550e-6	2	0.49084104	0.00000000	0.21312600	0.49084104	0.27565790	0.02037506
224	4.088554008061903e-6	2	0.42361205	0.00000000	0.19187306	0.42361205	0.34961002	0.03490488
225	4.100744044464269e-6	2	0.51075577	0.00000000	0.10759344	0.51075577	0.35113859	0.03051221
226	4.129855285754333e-6	2	0.43764894	0.00000000	0.16020537	0.43764894	0.34663365	0.05551204
227	4.158782794136068e-6	2	0.46437282	0.00000000	0.12823585	0.46437282	0.35944404	0.04794729
228	4.174680567190712e-6	2	0.50415360	0.00000000	0.14046100	0.50415360	0.30434309	0.05104231
229	4.181399886422206e-6	2	0.50326649	0.00000000	0.18214418	0.50326649	0.28021711	0.03437221
230	4.189234297713853e-6	2	0.47336875	0.00000000	0.16493465	0.47336875	0.33999503	0.02170157
231	4.210045502043064e-6	2	0.47023862	0.00000000	0.21200237	0.47023862	0.30180190	0.01595710
232	4.231101935644511e-6	2	0.49703167	0.00000000	0.20810692	0.49703167	0.27778694	0.01707448
233	4.253117512690448e-6	2	0.52200226	0.00000000	0.14053534	0.52200226	0.29568590	0.04177651
234	4.263183960549913e-6	2	0.50022467	0.00000000	0.21480731	0.50022467	0.24793802	0.03703001
235	4.274221716657478e-6	2	0.46282845	0.00000000	0.16592066	0.46282845	0.32706627	0.04418462
236	4.292846848611700e-6	2	0.47766988	0.00000000	0.13365701	0.47766988	0.33135912	0.05731399
237	4.302263945711027e-6	2	0.46146462	0.00000000	0.16822716	0.46146462	0.31391300	0.05639522
238	4.336124832369934e-6	2	0.50022285	0.00000000	0.14388832	0.50022285	0.31255307	0.04333576
239	4.344376278046179e-6	2	0.49435685	0.00000000	0.15178554	0.49435685	0.31554792	0.03830968
240	4.353168534355011e-6	2	0.51180371	0.00000000	0.13480121	0.51180371	0.32310718	0.03028789
241	4.369845755254155e-6	2	0.44582064	0.00000000	0.16467679	0.44582064	0.33475743	0.05474514
242	4.385830255646254e-6	2	0.48020420	0.00000000	0.13180754	0.48020420	0.33858696	0.04940131
243	4.403877777577643e-6	2	0.48228092	0.00000000	0.13800169	0.48228092	0.35126459	0.02845281
244	4.429977183613809e-6	2	0.50437294	0.00000000	0.13671306	0.50437294	0.31546323	0.04345078
245	4.439838993349231e-6	2	0.42088533	0.00000000	0.21316538	0.42088533	0.33300553	0.03294376
246	4.455704062729472e-6	2	0.48742529	0.00000000	0.12526543	0.48742529	0.35065116	0.03665812
247	4.476011323977577e-6	2	0.44411436	0.00000000	0.17305949	0.44411436	0.35413621	0.02868994
248	4.490096376868208e-6	2	0.46960464	0.00000000	0.16330986	0.46960464	0.33199897	0.03508653
249	4.517959339888443e-6	2	0.45886879	0.00000000	0.14753742	0.45886879	0.32963073	0.06396306
250	4.534134762048745e-6	2	0.44210079	0.00000000	0.16773424	0.44210079	0.37161291	0.01855207
251	4.563020854133097e-6	2	0.48017792	0.00000000	0.15826593	0.48017792	0.34198151	0.01957464
252	4.575568848516311e-6	2	0.49361326	0.00000000	0.19052009	0.49361326	0.28142439	0.03444225
253	4.596750035577864e-6	2	0.45024075	0.00000000	0.16616090	0.45024075	0.35110013	0.03249822
254	4.619594627763157e-6	2	0.51304869	0.00000000	0.11233384	0.51304869	0.32869191	0.04592557
255	4.637547166110535e-6	2	0.45175960	0.00000000	0.14910984	0.45175960	0.36044096	0.03868960
256	4.646628391317128e-6	2	0.46270669	0.00000000	0.12210097	0.46270669	0.36549855	0.04969379
257	4.679515358816587e-6	2	0.43038266	0.00000000	0.21435109	0.43038266	0.32753373	0.02773253
258	4.700672126717930e-6	2	0.41976724	0.00000000	0.20562575	0.41976724	0.34557626	0.02903075
259	4.715539949679541e-6	2	0.48933216	0.00000000	0.13996527	0.48933216	0.30784918	0.06285339
260	4.721546970659940e-6	2	0.47270865	0.00000000	0.12137065	0.47270865	0.34907703	0.05684367
261	4.757446019382045e-6	2	0.40852873	0.00000000	0.20091515	0.40852873	0.34054718	0.05000894
262	4.790932570403386e-6	2	0.47601871	0.00000000	0.13884746	0.47601871	0.35220217	0.03293167
263	4.806237953488469e-6	2	0.52279945	0.00000000	0.13406190	0.52279945	0.29958244	0.04355621
264	4.824018745587243e-6	2	0.50245157	0.00000000	0.13379033	0.50245157	0.31563816	0.04811994
265	4.844759405842875e-6	2	0.47533373	0.00000000	0.11425202	0.47533373	0.36201035	0.04840390
266	4.865651826951264e-6	2	0.51612528	0.00000000	0.13591683	0.51612528	0.30485097	0.04310691
267	4.896790364885241e-6	2	0.48457562	0.00000000	0.16414889	0.48457562	0.30476565	0.04650984
268	4.908701726804390e-6	2	0.46540895	0.00000000	0.10711984	0.46540895	0.40108107	0.02639015
269	4.921451358670321e-6	2	0.54097285	0.00000000	0.12924095	0.54097285	0.29900584	0.03078036
270	4.927332158313560e-6	2	0.53849642	0.00000000	0.10965981	0.53849642	0.32512701	0.02671677
271	4.936910326447110e-6	2	0.52453391	0.00000000	0.12793308	0.52453391	0.29878030	0.04875272
