k	eigenvalue	dominant_omega	purity	P_0	P_1	P_2	P_3	P_4
109	3.788005708860361e-5	2	0.60414616	0.00000001	0.11923085	0.60414616	0.26655988	0.01006310
110	3.805989139622007e-5	2	0.45198524	0.00000002	0.12021967	0.45198524	0.42500747	0.00278760
111	3.859293866298959e-5	2	0.38128555	0.00000000	0.33739413	0.38128555	0.27542862	0.00589170
112	3.895982727197950e-5	2	0.51176914	0.00000000	0.22164042	0.51176914	0.26523438	0.00135605
113	3.968924196871814e-5	2	0.51475371	0.00000000	0.16023904	0.51475371	0.32491062	0.00009663
114	4.061772717629014e-5	2	0.47278214	0.00000001	0.19462746	0.47278214	0.33178246	0.00080792
115	4.087156919201461e-5	2	0.61167510	0.00000000	0.08412966	0.61167510	0.30226790	0.00192735
116	4.151831543695029e-5	2	0.50209816	0.00000001	0.15385016	0.50209816	0.34253868	0.00151299
117	4.175641216224006e-5	2	0.50412704	0.00000000	0.18819808	0.50412704	0.30758536	0.00008952
118	4.215774887541477e-5	2	0.47859216	0.00000002	0.14156415	0.47859216	0.37386175	0.00598192
119	4.300619693024086e-5	2	0.49553592	0.00000000	0.20616877	0.49553592	0.28444149	0.01385382
120	4.330940995011176e-5	2	0.51778925	0.00000000	0.18805708	0.51778925	0.29007306	0.00408062
121	4.423462928013479e-5	2	0.58566580	0.00000001	0.19662529	0.58566580	0.21104921	0.00665969
122	4.482651556195877e-5	2	0.59955472	0.00000001	0.11772636	0.59955472	0.26702091	0.01569800
123	4.510589087726874e-5	2	0.51792549	0.00000000	0.18915714	0.51792549	0.29189957	0.00101780
124	4.563516221309908e-5	2	0.43890257	0.00000000	0.14058015	0.43890257	0.41445913	0.00605815
125	4.609339040706608e-5	2	0.42297315	0.00000003	0.24843131	0.42297315	0.32196658	0.00662894
126	4.793186517030431e-5	2	0.45789970	0.00000000	0.25162469	0.45789970	0.27485526	0.01562035
127	4.798141020412540e-5	2	0.49753344	0.00000001	0.18064033	0.49753344	0.30556138	0.01626484
128	4.897556119939686e-5	2	0.58927676	0.00000000	0.14890289	0.58927676	0.24929164	0.01252871
129	4.942939362080893e-5	2	0.51097062	0.00000000	0.26099252	0.51097062	0.22577117	0.00226569
130	5.057391142063947e-5	2	0.54598076	0.00000002	0.14429486	0.54598076	0.30546729	0.00425707
131	5.161258475816796e-5	2	0.52433146	0.00000001	0.16386594	0.52433146	0.31145705	0.00034554
132	5.180907379629692e-5	2	0.51625325	0.00000000	0.19003611	0.51625325	0.24270772	0.05100293
133	5.269673421695980e-5	2	0.52199578	0.00000001	0.15790629	0.52199578	0.31720141	0.00289651
134	5.311492080421817e-5	2	0.57667032	0.00000004	0.16722968	0.57667032	0.22721587	0.02888408
135	5.364319494731593e-5	2	0.63053745	0.00000001	0.14888607	0.63053745	0.21805766	0.00251880
136	5.574053066655254e-5	2	0.50092577	0.00000000	0.24128310	0.50092577	0.23944644	0.01834469
137	5.640952579357224e-5	2	0.49207250	0.00000001	0.22453367	0.49207250	0.28332729	0.00006653
138	5.704819789851791e-5	2	0.51781212	0.00000001	0.22070111	0.51781212	0.25189154	0.00959523
139	5.735460297180577e-5	2	0.39405880	0.00000003	0.25047678	0.39405880	0.32077550	0.03468888
140	5.836102563295558e-5	2	0.55277182	0.00000009	0.19808786	0.55277182	0.23595506	0.01318517
141	5.851402125503749e-5	2	0.67489171	0.00000000	0.12899192	0.67489171	0.19553840	0.00057797
142	5.987966755377421e-5	2	0.58631654	0.00000001	0.18159431	0.58631654	0.22801365	0.00407549
143	5.997357146473582e-5	2	0.61885301	0.00000003	0.18811423	0.61885301	0.19087661	0.00215612
144	6.106248492511226e-5	2	0.55423731	0.00000000	0.15411871	0.55423731	0.29161410	0.00002988
145	6.111549895371092e-5	2	0.62886343	0.00000001	0.17265700	0.62886343	0.17349315	0.02498641
146	6.160531840265783e-5	2	0.57671646	0.00000001	0.13045162	0.57671646	0.27631416	0.01651776
147	6.210400439076298e-5	2	0.57068629	0.00000000	0.17353003	0.57068629	0.25014344	0.00564024
148	6.289511059740234e-5	2	0.57483091	0.00000000	0.17299891	0.57483091	0.24344842	0.00872176
149	6.393474872576699e-5	2	0.47709927	0.00000000	0.15848177	0.47709927	0.35617405	0.00824491
150	6.521455208081551e-5	2	0.50531384	0.00000000	0.23513754	0.50531384	0.23891668	0.02063194
151	6.624249125400611e-5	2	0.59196465	0.00000003	0.18927061	0.59196465	0.21668262	0.00208209
152	6.661471867188989e-5	2	0.52932248	0.00000001	0.16717788	0.52932248	0.29571333	0.00778630
153	6.827055811167728e-5	2	0.51199817	0.00000001	0.24147967	0.51199817	0.24497851	0.00154363
154	6.936751515994000e-5	2	0.51852769	0.00000001	0.24004087	0.51852769	0.23417618	0.00725525
155	7.022226936878610e-5	2	0.59664718	0.00000000	0.18587747	0.59664718	0.18960297	0.02787238
156	7.057887598287566e-5	2	0.60269697	0.00000011	0.13939312	0.60269697	0.25060006	0.00730974
157	7.184990196650888e-5	2	0.60175456	0.00000000	0.17255104	0.60175456	0.20549575	0.02019866
158	7.257982127707697e-5	2	0.53777819	0.00000003	0.19559646	0.53777819	0.26303485	0.00359048
159	7.407804666100390e-5	2	0.51858110	0.00000002	0.21284652	0.51858110	0.26660448	0.00196789
160	7.452134398328004e-5	2	0.51441015	0.00000000	0.23212989	0.51441015	0.21672044	0.03673952
161	7.617226473487373e-5	2	0.56405706	0.00000002	0.19774280	0.56405706	0.22896604	0.00923408
162	7.661416874092021e-5	2	0.54001152	0.00000002	0.21627669	0.54001152	0.23464521	0.00906656
163	7.880663429280126e-5	2	0.54871616	0.00000000	0.18328575	0.54871616	0.24318293	0.02481516
164	7.937829067902483e-5	2	0.49624329	0.00000002	0.18901823	0.49624329	0.30489466	0.00984381
165	8.114729791215180e-5	2	0.59154719	0.00000001	0.19284146	0.59154719	0.21541611	0.00019523
166	8.134136046630324e-5	2	0.61602030	0.00000014	0.13507483	0.61602030	0.24858062	0.00032411
167	8.302678473957580e-5	2	0.51790035	0.00000011	0.27890518	0.51790035	0.20222412	0.00097024
168	8.380763705809882e-5	2	0.62503818	0.00000001	0.20194436	0.62503818	0.17194360	0.00107386
169	8.438776833809865e-5	2	0.54717013	0.00000000	0.20994637	0.54717013	0.24054282	0.00234068
170	8.595519608535065e-5	2	0.60373744	0.00000007	0.16241029	0.60373744	0.22247012	0.01138208
171	8.740131870702689e-5	2	0.46554778	0.00000000	0.26419375	0.46554778	0.27012560	0.00013286
172	8.847051215199341e-5	2	0.54944360	0.00000009	0.25139522	0.54944360	0.19780970	0.00135139
173	8.984675830421360e-5	2	0.46546071	0.00000008	0.31520422	0.46546071	0.21236693	0.00696807
174	9.152229712962868e-5	2	0.46664308	0.00000001	0.26712494	0.46664308	0.25908455	0.00714742
175	9.264208698673236e-5	2	0.55854634	0.00000009	0.21498841	0.55854634	0.22638977	0.00007539
176	9.546435171026652e-5	2	0.49843105	0.00000004	0.26086353	0.49843105	0.21802139	0.02268398
177	9.604904657004776e-5	2	0.55043065	0.00000000	0.19084219	0.55043065	0.25659526	0.00213190
178	9.750397433089215e-5	2	0.65050234	0.00000018	0.21641178	0.65050234	0.13240669	0.00067901
179	9.829710365486679e-5	2	0.53660070	0.00000013	0.19065638	0.53660070	0.24666290	0.02607990
180	1.001904411512064e-4	2	0.58479911	0.00000000	0.20880130	0.58479911	0.19293713	0.01346245
181	1.016179641472295e-4	2	0.48437508	0.00000001	0.30017352	0.48437508	0.21524809	0.00020330
182	1.048680202512862e-4	2	0.51047593	0.00000004	0.29157171	0.51047593	0.19687741	0.00107491
183	1.052613225379750e-4	2	0.49895276	0.00000024	0.24713962	0.49895276	0.25382667	0.00008071
184	1.064077918189791e-4	2	0.52421740	0.00000000	0.18390289	0.52421740	0.28870946	0.00317025
185	1.074872547472444e-4	2	0.57908312	0.00000010	0.22262951	0.57908312	0.19702239	0.00126489
186	1.102759795154579e-4	2	0.55950156	0.00000001	0.21765864	0.55950156	0.22131626	0.00152354
187	1.121884421397659e-4	2	0.49715334	0.00000006	0.23903986	0.49715334	0.24989391	0.01391283
188	1.130019482730638e-4	2	0.42767752	0.00000011	0.33101716	0.42767752	0.23775564	0.00354958
189	1.137009663490229e-4	2	0.53832694	0.00000001	0.23543497	0.53832694	0.22562864	0.00060943
190	1.177677984599680e-4	2	0.47320573	0.00000007	0.25079633	0.47320573	0.27278498	0.00321290
191	1.204170272249238e-4	2	0.51556422	0.00000011	0.25999695	0.51556422	0.22344244	0.00099628
192	1.224565045059046e-4	2	0.60588524	0.00000021	0.19438199	0.60588524	0.19715534	0.00257722
193	1.233267496414751e-4	2	0.54811470	0.00000006	0.18752491	0.54811470	0.25986710	0.00449322
194	1.251986878525468e-4	2	0.59086642	0.00000000	0.23384251	0.59086642	0.17527183	0.00001925
195	1.272216502881399e-4	2	0.54641885	0.00000021	0.19134001	0.54641885	0.25608478	0.00615616
196	1.286640555259530e-4	2	0.54661329	0.00000001	0.19502822	0.54661329	0.25572497	0.00263351
197	1.297319900262290e-4	2	0.50922167	0.00000019	0.22026969	0.50922167	0.26448430	0.00602415
198	1.330186063339141e-4	2	0.60683392	0.00000002	0.15103948	0.60683392	0.24191014	0.00021645
199	1.342348762404187e-4	2	0.57521605	0.00000042	0.24238722	0.57521605	0.18002040	0.00237591
200	1.375746343957643e-4	2	0.53682069	0.00000000	0.23713662	0.53682069	0.22407248	0.00197021
201	1.419918310586745e-4	2	0.60130417	0.00000000	0.21448172	0.60130417	0.18187125	0.00234286
202	1.455763207724128e-4	2	0.54391955	0.00000002	0.22866583	0.54391955	0.22551976	0.00189484
203	1.461226375196511e-4	2	0.52906324	0.00000008	0.25319387	0.52906324	0.21332452	0.00441829
204	1.461553742942863e-4	2	0.59203971	0.00000002	0.23384663	0.59203971	0.17091583	0.00319780
205	1.486257524846781e-4	2	0.59732857	0.00000001	0.15671082	0.59732857	0.24567784	0.00028276
206	1.547240969330122e-4	2	0.57475273	0.00000010	0.19487219	0.57475273	0.22782947	0.00254551
207	1.559703510735277e-4	2	0.64581203	0.00000005	0.19059185	0.64581203	0.15940638	0.00418969
208	1.600893911929100e-4	2	0.52846290	0.00000006	0.17856844	0.52846290	0.29232305	0.00064555
209	1.605414934403974e-4	2	0.48251141	0.00000000	0.30808617	0.48251141	0.19699751	0.01240492
210	1.622478039273385e-4	2	0.64904042	0.00000002	0.18381573	0.64904042	0.15926970	0.00787412
211	1.651602686100366e-4	2	0.57237296	0.00000001	0.19711719	0.57237296	0.22919703	0.00131282
212	1.676210219449847e-4	2	0.54529019	0.00000122	0.19201334	0.54529019	0.25312131	0.00957394
213	1.706495011151601e-4	2	0.50977574	0.00000003	0.24674923	0.50977574	0.23326041	0.01021459
214	1.740871924420188e-4	2	0.57779069	0.00000003	0.21445469	0.57779069	0.20675442	0.00100017
215	1.764687884900115e-4	2	0.67240712	0.00000010	0.17674387	0.67240712	0.14967283	0.00117608
216	1.815503845983498e-4	2	0.48888753	0.00000007	0.28805569	0.48888753	0.22263187	0.00042484
217	1.840953799969669e-4	2	0.58420097	0.00000001	0.22705364	0.58420097	0.18780730	0.00093808
218	1.882919431033996e-4	2	0.55964597	0.00000001	0.20923436	0.55964597	0.22120571	0.00991396
219	1.897435731002799e-4	2	0.58464919	0.00000007	0.24663796	0.58464919	0.16561241	0.00310037
220	1.930747907648379e-4	2	0.50615469	0.00000006	0.20731880	0.50615469	0.28598816	0.00053829
221	1.989436434171451e-4	2	0.53230413	0.00000002	0.28385815	0.53230413	0.18165047	0.00218723
222	2.010586427746109e-4	2	0.56495236	0.00000020	0.20759409	0.56495236	0.22018734	0.00726601
223	2.052500750311297e-4	2	0.51067413	0.00000004	0.31197028	0.51067413	0.16278032	0.01457523
224	2.094054766632940e-4	2	0.61378268	0.00000000	0.14493110	0.61378268	0.23890716	0.00237905
225	2.147682061276123e-4	2	0.58107648	0.00000016	0.18394267	0.58107648	0.22389228	0.01108842
226	2.188993520916605e-4	2	0.55961222	0.00000032	0.23100310	0.55961222	0.20843243	0.00095193
227	2.217467238151764e-4	2	0.60916838	0.00000000	0.21187981	0.60916838	0.17549016	0.00346165
228	2.244264178248123e-4	2	0.52134434	0.00000072	0.26188187	0.52134434	0.21302752	0.00374555
229	2.282121162964363e-4	2	0.58255170	0.00000004	0.20045981	0.58255170	0.21650271	0.00048574
230	2.300243233355358e-4	2	0.61184735	0.00000022	0.23569624	0.61184735	0.15098713	0.00146906
231	2.375555998628291e-4	2	0.51853180	0.00000040	0.24206130	0.51853180	0.23682572	0.00258078
232	2.407452745545801e-4	2	0.51179375	0.00000074	0.23691635	0.51179375	0.24945059	0.00183857
233	2.433919367247960e-4	2	0.57938604	0.00000104	0.23846263	0.57938604	0.18034823	0.00180205
234	2.502815640104365e-4	2	0.63299489	0.00000053	0.22270920	0.63299489	0.14330105	0.00099433
235	2.559036016561466e-4	2	0.46978532	0.00000022	0.25326631	0.46978532	0.27561914	0.00132902
236	2.635298660185861e-4	2	0.52251996	0.00000009	0.22141394	0.52251996	0.25338850	0.00267751
237	2.738441426017891e-4	2	0.61604236	0.00000005	0.19654252	0.61604236	0.18177654	0.00563854
238	2.766541387451373e-4	2	0.61299076	0.00000019	0.18599496	0.61299076	0.20043789	0.00057621
239	2.849272451520820e-4	2	0.55779563	0.00000058	0.28054603	0.55779563	0.15961600	0.00204177
240	2.862325491590843e-4	2	0.55859866	0.00000000	0.25240715	0.55859866	0.18757948	0.00141470
241	2.943589987626393e-4	2	0.55872819	0.00000014	0.26285669	0.55872819	0.17783709	0.00057789
242	2.962876753406692e-4	2	0.64505969	0.00000088	0.17603140	0.64505969	0.17820428	0.00070374
243	3.096715166306559e-4	2	0.62219921	0.00000001	0.21335272	0.62219921	0.16352334	0.00092472
244	3.147962555421634e-4	2	0.62313931	0.00000015	0.22690032	0.62313931	0.14841452	0.00154570
245	3.200421536022403e-4	2	0.51931184	0.00000005	0.28099665	0.51931184	0.19017370	0.00951776
246	3.287638829546232e-4	2	0.56306299	0.00000001	0.25871323	0.56306299	0.17752408	0.00069969
247	3.399095192247867e-4	2	0.52270441	0.00000046	0.23948510	0.52270441	0.23401819	0.00379185
248	3.442050568725388e-4	2	0.57757434	0.00000008	0.23996608	0.57757434	0.17841751	0.00404199
249	3.496865196558770e-4	2	0.59172158	0.00000013	0.25946802	0.59172158	0.14824043	0.00056983
250	3.593284265883984e-4	2	0.57143517	0.00000058	0.25205071	0.57143517	0.17630159	0.00021196
251	3.679092688258832e-4	2	0.56580013	0.00000021	0.28065172	0.56580013	0.14863255	0.00491539
252	3.745831005558240e-4	2	0.54135998	0.00000027	0.21549370	0.54135998	0.24192740	0.00121864
253	3.831290730685092e-4	2	0.54465063	0.00000050	0.27459186	0.54465063	0.17900689	0.00175013
254	3.952578191912564e-4	2	0.58632557	0.00000026	0.19042059	0.58632557	0.22313634	0.00011724
255	4.054980978224769e-4	2	0.57949338	0.00000244	0.24298085	0.57949338	0.16650308	0.01102025
256	4.175558084595377e-4	2	0.60692182	0.00000009	0.24142731	0.60692182	0.14820210	0.00344869
257	4.269096988405882e-4	2	0.53461490	0.00000123	0.25912994	0.53461490	0.20528241	0.00097152
258	4.357248738232456e-4	2	0.54399016	0.00000084	0.28899001	0.54399016	0.16430113	0.00271785
259	4.606202791326527e-4	2	0.59487035	0.00000039	0.20972306	0.59487035	0.19471397	0.00069223
260	4.683008594569420e-4	2	0.52010711	0.00000089	0.35038810	0.52010711	0.12730870	0.00219519
261	4.775243254491376e-4	2	0.63429348	0.00000000	0.22278560	0.63429348	0.13122217	0.01169874
262	4.795292655134861e-4	2	0.57136189	0.00000027	0.18814492	0.57136189	0.23975233	0.00074058
263	4.896591100237488e-4	2	0.64984828	0.00000008	0.21658534	0.64984828	0.12959684	0.00396945
264	4.973415649866798e-4	2	0.57719240	0.00000514	0.25536251	0.57719240	0.16328272	0.00415723
265	5.263928029875936e-4	2	0.55995632	0.00000157	0.24853595	0.55995632	0.18961980	0.00188636
266	5.302883401278183e-4	2	0.53387512	0.00000386	0.29878522	0.53387512	0.16689563	0.00044016
267	5.403206580284324e-4	2	0.53319902	0.00000389	0.32051627	0.53319902	0.13809897	0.00818186
268	5.533621440405046e-4	2	0.64139897	0.00000000	0.21411504	0.64139897	0.14316946	0.00131654
269	5.587471758926154e-4	2	0.52495213	0.00000254	0.28593513	0.52495213	0.18302090	0.00608930
270	5.685636236609029e-4	2	0.54985278	0.00000109	0.25631121	0.54985278	0.19342926	0.00040567
271	5.819432911571866e-4	2	0.51880441	0.00000085	0.23932946	0.51880441	0.23680558	0.00505970
