k	eigenvalue	dominant_omega	purity	P_0	P_1	P_2	P_3	P_4
0	2.320014018879591e-2	1	0.99706883	0.00293117	0.99706883	-0.00000000	-0.00000000	-0.00000000
1	3.353816284812110e-2	1	0.93209328	0.06790672	0.93209328	-0.00000000	-0.00000000	-0.00000000
2	5.335413741802852e-2	1	0.99958251	0.00041749	0.99958251	-0.00000000	-0.00000000	-0.00000000
3	8.182128407206157e-2	0	0.64462541	0.64462541	0.35537459	-0.00000000	-0.00000000	-0.00000000
4	1.144656416571777e0	1	0.71588079	0.28411921	0.71588079	-0.00000000	-0.00000000	-0.00000000
