N	vtGv	vtB1v	vtL1v	btv	d2	ratio	ratio_term	neg_ecot	log_harm	rank1	vtGv_lnN	vtGv_lnlnN	norm_v_sq	n_active	mertens_sum	mertens_env	mertens_log	max_partial	c_inner	tv_outer	abel_product	coprime	p2_contrib	p3_contrib	gcd_diag	gcd_1	gcd_2	gcd_3	gcd_4	gcd_5	gcd_6plus	ramanujan	divisor_wt	euler_phi	cancel_eff	noncop_l1	ratio_over_neg	ecot_over_ratio	is_hcn	is_prime	prime_power	time
905	0.598489532810	0.619214288491	-0.020724755681	0.768379408862	0.061730715086	0.133258262538	1.635584767378	-0.744927152860	-0.270594581452	-0.021573500256	0.087910583423	0.312023886368	24.233591	550	0.002177245192	0.146879202939	-0.985121514563	2.814743780926	1.442970477492	496.318015236675	1401.069638926497	-0.404033620697	0.002392957723	-0.239703289423	1.626164010904	-0.404033620697	0.105924100763	-0.158280922527	0.000000000000	-0.099764011237	-0.471520024396	19.215896644373	1.837525266034	0.240756685122	0.033469440331	0.383308865016	1.57708252	0.45545004	false	false		0.172
906	0.598540047128	0.619692666733	-0.021152619604	0.768413117240	0.061713812648	0.133241166149	1.634753634777	-0.744169162426	-0.270477766082	-0.021566659140	0.087903743865	0.312023835731	24.252195	551	0.003282217568	0.146855912854	-0.977598934515	2.815584780875	1.442897288202	497.117209688358	1403.738249554438	-0.404168871441	0.002508686765	-0.239711472776	1.626434520814	-0.404168871441	0.105976729159	-0.158334804595	0.000000000000	-0.099787381326	-0.471580145483	19.310305565127	1.838119051953	0.240692002717	0.034134048601	0.383016251837	1.57762227	0.45521793	false	false		0.193
907	0.598592409212	0.620169794522	-0.021577385309	0.768448070511	0.061696268191	0.133223394698	1.634221567098	-0.743678585449	-0.270390796072	-0.021559776364	0.087897193575	0.312024781651	24.270795	552	0.002178464809	0.146832477210	-0.985114430437	2.816424580770	1.442824424816	497.094550079353	1404.092915986052	-0.404293517295	0.002620246346	-0.239721894285	1.626704735087	-0.404293517295	0.106022919330	-0.158393230516	0.000000000000	-0.099810739341	-0.471637758052	19.413965417811	1.838710180696	0.240632469079	0.034792705965	0.382716131986	1.57799880	0.45506595	false	true	907	0.193
908	0.598646612301	0.620647359078	-0.022000746776	0.768484264093	0.061678084116	0.133204950140	1.633987720266	-0.743454678488	-0.270333577355	-0.021552852121	0.087890931381	0.312026720272	24.289389	553	0.001075928976	0.146808896601	-0.992622856512	2.817263183688	1.442751891812	497.071768502177	1404.446604840093	-0.404416035055	0.002731661179	-0.239732308723	1.626974654398	-0.404416035055	0.106068976975	-0.158451630895	0.000000000000	-0.099834085276	-0.471695267844	19.518059875295	1.839302666236	0.240574920394	0.035448063146	0.382415288279	1.57821196	0.45499404	false	false		0.180
909	0.598700742713	0.621125363904	-0.022424621192	0.768520406146	0.061659930421	0.133186535785	1.633754248179	-0.743231122099	-0.270276444521	-0.021545938846	0.087884676192	0.312028653899	24.307979	553	0.001075928976	0.146785349563	-0.992622856512	2.818100592696	1.445260785236	498.488367974221	1408.863255515444	-0.404538339235	0.002842931610	-0.239742716096	1.627244279384	-0.404538339235	0.106114902548	-0.158510005699	0.000000000000	-0.099857419127	-0.471752675159	19.622115434498	1.839894595681	0.240517442638	0.036103212805	0.382113718043	1.57842492	0.45492223	false	false		0.183
910	0.598754800624	0.621603805964	-0.022849005339	0.768556496803	0.061641807019	0.133168151552	1.633521149807	-0.743007915329	-0.270219397345	-0.021539036509	0.087878427993	0.312030582547	24.326564	553	0.001075928976	0.146761836011	-0.992622856512	2.818936810845	1.445188058111	498.793505428856	1410.141267279486	-0.404660430447	0.002954057985	-0.239753116408	1.627513610644	-0.404660430447	0.106160696501	-0.158568354894	0.000000000000	-0.099880740888	-0.471809980292	19.726132008349	1.840485969965	0.240460035648	0.036758149033	0.381811425108	1.57863768	0.45485050	false	false		0.199
911	0.598806886814	0.622080580268	-0.023273693454	0.768591254589	0.061624377637	0.133150494220	1.632992159947	-0.742520128792	-0.270132947283	-0.021532197058	0.087871908042	0.312031516476	24.345144	554	0.002174830075	0.146738532969	-0.985135554755	2.819771841180	1.445115212109	499.882222303309	1413.628709539787	-0.404792737062	0.003069028902	-0.239763509664	1.627782648814	-0.404792737062	0.106212097279	-0.158626678448	0.000000000000	-0.099901837554	-0.471866606214	19.820426579294	1.841078662608	0.240398206928	0.037412666771	0.381519043608	1.57901316	0.45469914	false	true	911	0.169
912	0.598860798660	0.622557786087	-0.023696987428	0.768627241841	0.061606314978	0.133132170503	1.632759899925	-0.742297704126	-0.270076080592	-0.021525316547	0.087865673588	0.312033434464	24.363719	555	0.001077135234	0.146715086297	-0.992615843336	2.820605686732	1.445042692387	499.859460548591	1413.982332625937	-0.404922931467	0.003183852872	-0.239773895868	1.628051394558	-0.404922931467	0.106263365651	-0.158684976329	0.000000000000	-0.099922921376	-0.471923132377	19.915149517996	1.841672694085	0.240338348374	0.038063916246	0.381225944040	1.57922557	0.45462759	false	false		0.181
913	0.598914638539	0.623035426902	-0.024120788362	0.768663178090	0.061588282359	0.133113876663	1.632528010402	-0.742075626112	-0.270019298865	-0.021518446885	0.087859446080	0.312035347520	24.382289	555	0.001077135234	0.146691672855	-0.992615843336	2.821438350522	1.444970275443	500.658671606877	1416.654471143379	-0.405052912092	0.003298530242	-0.239784275027	1.628319848508	-0.405052912092	0.106314502055	-0.158743248505	0.000000000000	-0.099943992358	-0.471979559068	20.009829894259	1.842266167573	0.240278562026	0.038714954754	0.380932123730	1.57943778	0.45455614	false	false		0.202
914	0.598966519150	0.623513098002	-0.024546578852	0.768697790303	0.061570938544	0.133096304234	1.632001331350	-0.741589934962	-0.269933237609	-0.021511639629	0.087852948658	0.312036272365	24.400855	556	0.002172425486	0.146668468421	-0.985149538976	2.822269835558	1.444897738897	501.457972202943	1419.327600052483	-0.405185230583	0.003413061358	-0.239794647144	1.628588011290	-0.405185230583	0.106365506927	-0.158801494946	0.000000000000	-0.099965050502	-0.472035223037	20.103349697301	1.842857860177	0.240216903572	0.039368184776	0.380638651731	1.57981252	0.45440523	false	false		0.184
915	0.599016447436	0.623989836104	-0.024973388667	0.768731083204	0.061554281028	0.133079451144	1.631180688358	-0.740841357904	-0.269817988485	-0.021504894531	0.087846182433	0.312036212787	24.419415	557	0.003266517390	0.146645472249	-0.977690205747	2.823100144840	1.444825085965	501.435565726096	1419.681704138719	-0.405323120071	0.003531404434	-0.239805012225	1.628855883566	-0.405323120071	0.106420338572	-0.158859715620	0.000000000000	-0.099986095813	-0.472090843196	20.193606832362	1.843451019054	0.240151457459	0.040022108089	0.380349731404	1.58034993	0.45417492	false	false		0.180
916	0.599068188715	0.624465286612	-0.025397097897	0.768765596663	0.061536995388	0.133061937368	1.630655756966	-0.740357252265	-0.269732207299	-0.021498108687	0.087839699596	0.312037130197	24.437971	558	0.002173621215	0.146622333520	-0.985142581774	2.823929281355	1.444752756968	501.413094041256	1420.034997932452	-0.405454967416	0.003649598547	-0.239817574248	1.629123465992	-0.405454967416	0.106475036157	-0.158920560166	0.000000000000	-0.100008837166	-0.472145948685	20.288026793118	1.844042314150	0.240088989631	0.040670151634	0.380057869519	1.58072451	0.45402425	false	false		0.197
917	0.599119861356	0.624941172575	-0.025821311219	0.768800061429	0.061519738498	0.133044452516	1.630131649366	-0.739873893779	-0.269646560746	-0.021491333485	0.087833224120	0.312038044270	24.456522	558	0.002173621215	0.146599227435	-0.985142581774	2.824757248079	1.445953872745	502.830735988168	1424.459234721717	-0.405586599435	0.003767644046	-0.239830127268	1.629390759192	-0.405586599435	0.106529600118	-0.158981377351	0.000000000000	-0.100031565429	-0.472200955739	20.382406334335	1.844633058088	0.240026596851	0.041317986960	0.379765288216	1.58109894	0.45387371	false	false		0.174
918	0.599169594554	0.625416908450	-0.026247313896	0.768833215587	0.061503163380	0.133027682883	1.629314665760	-0.739128603437	-0.269531847800	-0.021484619969	0.087826481740	0.312037980646	24.475068	559	0.003264133756	0.146576328134	-0.977704078533	2.825584047978	1.445881329751	504.248428546725	1428.881775140036	-0.405720758241	0.003885541276	-0.239842671294	1.629657763783	-0.405720758241	0.106584030890	-0.159042167145	0.000000000000	-0.100054280602	-0.472254994131	20.475534772987	1.845222251433	0.239962281020	0.041967707527	0.379473444345	1.58163613	0.45364387	false	false		0.183
919	0.599219262192	0.625893078935	-0.026673816743	0.768866323075	0.061486616043	0.133010941678	1.628498957089	-0.738384458978	-0.269417318968	-0.021477916951	0.087819747179	0.312037915298	24.493610	559	0.003264133756	0.146553461068	-0.977704078533	2.826409684007	1.445808888874	505.048173821739	1431.559497624318	-0.405854699791	0.004003290583	-0.239855206332	1.629924480383	-0.405854699791	0.106638328906	-0.159102929519	0.000000000000	-0.100076982687	-0.472308935100	20.568623806038	1.845810897967	0.239898042722	0.042617209937	0.379180883048	1.58217340	0.45341414	false	true	919	0.197
920	0.599270726798	0.626369678948	-0.027098952150	0.768900640539	0.061469445720	0.132993544126	1.627977491892	-0.737903498225	-0.269332093286	-0.021471173582	0.087813293318	0.312038817965	24.512146	560	0.002175994474	0.146530452747	-0.985128764194	2.827234159109	1.445736768633	505.847706279264	1434.237350877243	-0.405986562347	0.004120892309	-0.239867732392	1.630190909606	-0.405986562347	0.106692494595	-0.159163664444	0.000000000000	-0.100099671685	-0.472362778927	20.662138007164	1.846400861002	0.239835744153	0.043263512046	0.378887610197	1.58254767	0.45326394	false	false		0.187
921	0.599322123435	0.626846711890	-0.027524588455	0.768934909804	0.061452303828	0.132976175188	1.627456841331	-0.737423276396	-0.269247000758	-0.021464440741	0.087806846755	0.312039717342	24.530678	560	0.002175994474	0.146507476742	-0.985128764194	2.828057476220	1.445664749686	506.647317637548	1436.916157454973	-0.406118211635	0.004238346799	-0.239880249481	1.630457052067	-0.406118211635	0.106746528387	-0.159224371892	0.000000000000	-0.100122347598	-0.472416525894	20.755611740766	1.846990276382	0.239773520044	0.043909600119	0.378593623179	1.58292178	0.45311388	false	false		0.184
922	0.599371597698	0.627323004666	-0.027951406968	0.768967879934	0.061435837830	0.132959516219	1.626644753440	-0.736682384437	-0.269133002339	-0.021457768967	0.087800135804	0.312039647931	24.549205	561	0.003261770804	0.146484705572	-0.977717841245	2.828879638260	1.445592613783	507.446986721286	1439.595855742625	-0.406253610318	0.004355654392	-0.239890581559	1.630722908375	-0.406253610318	0.106800430708	-0.159282875787	0.000000000000	-0.100145010426	-0.472470244854	20.847027240505	1.847579398025	0.239708790522	0.044556642687	0.378302203349	1.58345883	0.45288462	false	false		0.201
923	0.599419156827	0.627798377748	-0.028379220921	0.768999555527	0.061420045773	0.132943566219	1.625542037171	-0.735681534815	-0.268990187511	-0.021451158018	0.087793161614	0.312038613665	24.567728	562	0.004346369503	0.146462138513	-0.970313779180	2.829700648143	1.445520364056	507.424715429851	1439.950436046555	-0.406394488667	0.004476715610	-0.239900906759	1.630988479175	-0.406394488667	0.106858102164	-0.159341354225	0.000000000000	-0.100167660172	-0.472523921447	20.935207885915	1.848169970817	0.239640338316	0.045204355294	0.378015267747	1.58415924	0.45257614	false	false		0.182
924	0.599464808328	0.628273832175	-0.028809023847	0.769029941161	0.061404926007	0.132928324812	1.624149498376	-0.734421437206	-0.268818645185	-0.021444607656	0.087785925375	0.312036618614	24.586245	563	0.005429793121	0.146439774843	-0.962916564408	2.830520508769	1.445447998247	507.402627672500	1440.304914033788	-0.406537561041	0.004597627423	-0.239911225086	1.631253765108	-0.406537561041	0.106915639808	-0.159399807176	0.000000000000	-0.100190296836	-0.472576931535	21.022312895177	1.848758724261	0.239570083021	0.045854247578	0.377728537193	1.58502368	0.45218832	false	false		0.179
925	0.599510400995	0.628749719707	-0.029239318712	0.769060284308	0.061389832379	0.132913111534	1.622759112590	-0.733163261660	-0.268647382483	-0.021438067452	0.087778697869	0.312034625207	24.604758	563	0.005429793121	0.146417442444	-0.962916564408	2.831339223031	1.446630499387	508.821376105515	1444.741821358078	-0.406680409039	0.004718390172	-0.239921536545	1.631518766780	-0.406680409039	0.106973044067	-0.159458234610	0.000000000000	-0.100212920422	-0.472629845782	21.109383181455	1.849346937613	0.239499912230	0.046503907351	0.377441090326	1.58588923	0.45180043	false	false		0.213
926	0.599555934967	0.629226037415	-0.029670102448	0.769090585075	0.061374764816	0.132897926307	1.621370874061	-0.731907003080	-0.268476398636	-0.021431537377	0.087771479077	0.312032633440	24.623266	563	0.005429793121	0.146395141235	-0.962916564408	2.832156793807	1.446558147015	509.286028097488	1446.474763951224	-0.406823033266	0.004839004199	-0.239931841139	1.631783484758	-0.406823033266	0.107030315364	-0.159516636497	0.000000000000	-0.100235530929	-0.472682664464	21.196418686065	1.849934611756	0.239429825755	0.047153329143	0.377152930818	1.58675589	0.45141245	false	false		0.194
927	0.599599578994	0.629701438406	-0.030101859411	0.769119606039	0.061360366916	0.132883450741	1.619694318110	-0.730392818220	-0.268276853545	-0.021425067350	0.087764000917	0.312029690260	24.641770	564	0.006509706728	0.146373041747	-0.955539810375	2.832973223970	1.446485681544	510.218098209803	1449.532065817972	-0.406971085127	0.004963342695	-0.239942138875	1.632047919646	-0.406971085127	0.107091326974	-0.159575012806	0.000000000000	-0.100258128360	-0.472735441333	21.280234735732	1.850523735660	0.239356055689	0.047803383596	0.376869225716	1.58778813	0.45094485	false	false		0.199
928	0.599643167668	0.630177266059	-0.030534098391	0.769148586560	0.061345994548	0.132869003559	1.618020343986	-0.728880934552	-0.268077634451	-0.021418607315	0.087756531964	0.312026750465	24.660268	564	0.006509706728	0.146350973057	-0.955539810375	2.833788516378	1.446413317057	511.308698135281	1453.039546547883	-0.407118908325	0.005087530125	-0.239952429755	1.632312072041	-0.407118908325	0.107152203441	-0.159633363508	0.000000000000	-0.100280712718	-0.472788123263	21.364018690008	1.851112322283	0.239282374103	0.048453189341	0.376584809934	1.58882228	0.45047699	false	false		0.207
929	0.599686701118	0.630653517488	-0.030966816370	0.769177526740	0.061331647639	0.132854584679	1.616348944814	-0.727371345995	-0.267878740457	-0.021412157243	0.087749072196	0.312023814046	24.678762	564	0.006509706728	0.146328935086	-0.955539810375	2.834602673882	1.446341053304	511.576802727938	1454.216775125415	-0.407266503470	0.005211566828	-0.239962713786	1.632575942508	-0.407266503470	0.107212945187	-0.159691688575	0.000000000000	-0.100303284003	-0.472840710529	21.447770487784	1.851700372496	0.239208780800	0.049102741063	0.376299687100	1.58985834	0.45000886	false	true	929	0.189
930	0.599731995642	0.631130187752	-0.031398192110	0.769207656198	0.061316683246	0.132839508964	1.614969508142	-0.726122953193	-0.267708891773	-0.021405667533	0.087741887301	0.312021825890	24.697251	565	0.005433280463	0.146306758331	-0.962896224518	2.835415699319	1.446269104015	512.377123207640	1456.902913237903	-0.407412055035	0.005335453145	-0.239972990971	1.632839531644	-0.407412055035	0.107273552633	-0.159749987977	0.000000000000	-0.100325842219	-0.472893203402	21.531946903910	1.852289703371	0.239137091750	0.049749152741	0.376013862925	1.59073073	0.44962022	false	false		0.197
931	0.599775420711	0.631605524678	-0.031830103966	0.769236516942	0.061302386827	0.132825146368	1.613303148664	-0.724617854400	-0.267510636279	-0.021399237274	0.087734446045	0.312018896995	24.715736	566	0.006508549281	0.146284781415	-0.955546563673	2.836227595520	1.446197043678	512.355192906996	1457.257680794769	-0.407570162934	0.005463035966	-0.239981122238	1.633102840074	-0.407570162934	0.107340972859	-0.159803618117	0.000000000000	-0.100345785793	-0.472948825378	21.602182020206	1.852879839214	0.239060260491	0.050395543932	0.375740058968	1.59177012	0.44915170	false	false		0.207
932	0.599818790939	0.632081281770	-0.032262490830	0.769265337645	0.061288115649	0.132810811830	1.611639343802	-0.723115032732	-0.267312703232	-0.021392816899	0.087727013910	0.312015971451	24.734215	566	0.006508549281	0.146262834990	-0.955546563673	2.837038365304	1.446125083317	513.237318677527	1460.176675936129	-0.407728041680	0.005590466213	-0.239989248562	1.633365868391	-0.407728041680	0.107408258436	-0.159857222820	0.000000000000	-0.100365715400	-0.473004355989	21.672379960834	1.853469436010	0.238983519012	0.051041680494	0.375465550849	1.59281143	0.44868291	false	false		0.185
933	0.599862106455	0.632557456186	-0.032695349731	0.769294118407	0.061273869642	0.132796505271	1.609978086784	-0.721614482198	-0.267115091747	-0.021386406384	0.087719590875	0.312013049248	24.752690	566	0.006508549281	0.146240918979	-0.955546563673	2.837848011478	1.447289322832	513.752938986384	1462.059943420421	-0.407885691860	0.005717744226	-0.239997369944	1.633628617153	-0.407885691860	0.107475409768	-0.159910802066	0.000000000000	-0.100385631052	-0.473059795487	21.742540718284	1.854058494638	0.238906867118	0.051687557251	0.375190342130	1.59385468	0.44821385	false	false		0.192
934	0.599903569891	0.633032894499	-0.033129324609	0.769321640368	0.061260289155	0.132782913084	1.608031384405	-0.719858523586	-0.266889236134	-0.021380054794	0.087711914108	0.312009195505	24.771160	567	0.007580360642	0.146219201180	-0.948217083286	2.838656536843	1.447217169248	515.172619418794	1466.506276193167	-0.408046972646	0.005844870343	-0.240003358758	1.633891086946	-0.408046972646	0.107542427257	-0.159962228211	0.000000000000	-0.100405532761	-0.473115210694	21.810673368871	1.854647279635	0.238827798112	0.052334286095	0.374917648037	1.59506698	0.44766447	false	false		0.218
935	0.599943189515	0.633507420109	-0.033564230594	0.769347907932	0.061247373650	0.132770037117	1.605800018672	-0.717847845343	-0.266635221914	-0.021373761901	0.087703984900	0.312004414674	24.789625	568	0.008651024453	0.146197680900	-0.940894303373	2.839463944185	1.447144905302	515.150996145471	1466.861795146855	-0.408213582611	0.005975666130	-0.240009344378	1.634153278392	-0.408213582611	0.107613132531	-0.160013630610	0.000000000000	-0.100425420540	-0.473170587647	21.875609363496	1.855237506284	0.238745118989	0.052981590316	0.374649352017	1.59644988	0.44703440	false	false		0.187
936	0.599984548502	0.633981124929	-0.033996576427	0.769375352943	0.061233842615	0.132756501521	1.603859343323	-0.716097255905	-0.266410109146	-0.021367429771	0.087696327068	0.312000570212	24.808086	569	0.007581505737	0.146176023242	-0.948210395918	2.840270236285	1.447072951993	515.129273971893	1467.216422936950	-0.408375993452	0.006106307986	-0.240015326804	1.634415192106	-0.408375993452	0.107683702053	-0.160065009243	0.000000000000	-0.100446525461	-0.473226817501	21.943029227273	1.855826765960	0.238664643538	0.053623956756	0.374379417025	1.59766870	0.44648383	false	false		0.199
937	0.600025856389	0.634455248398	-0.034429392009	0.769402760087	0.061220336214	0.132742994316	1.601921625301	-0.714349299735	-0.266185361863	-0.021361107314	0.087688678789	0.311996730826	24.826542	569	0.007581505737	0.146154395465	-0.948210395918	2.841075415911	1.447001097960	515.930235624427	1469.907748004141	-0.408538170866	0.006236796249	-0.240021306035	1.634676828673	-0.408538170866	0.107754136222	-0.160116364091	0.000000000000	-0.100467616079	-0.473282957471	22.010416280261	1.856415491529	0.238584261734	0.054266068562	0.374108778857	1.59889050	0.44593274	false	true	937	0.228
938	0.600068891236	0.634929785677	-0.034860894441	0.769431337992	0.061206215253	0.132728825156	1.600273448249	-0.712860421679	-0.265989389445	-0.021354745889	0.087681299829	0.311993820908	24.844993	570	0.006514269878	0.146132631157	-0.955513152890	2.841879485822	1.446929553037	516.730988256649	1472.599194629438	-0.408698337536	0.006367131255	-0.240027282070	1.634938188672	-0.408698337536	0.107824435436	-0.160167695134	0.000000000000	-0.100488692404	-0.473339007799	22.078220504721	1.857005461830	0.238505751318	0.054905117427	0.373837443095	1.59994617	0.44546163	false	false		0.184
939	0.600113645757	0.635403022982	-0.035289377225	0.769461082500	0.061191480756	0.132713993411	1.598914022937	-0.711629926360	-0.265822105150	-0.021348345671	0.087674188965	0.311991836373	24.863440	571	0.005448171797	0.146110730853	-0.962809261577	2.842682448767	1.446858313763	516.708893664867	1472.952261877332	-0.408851198883	0.006493515084	-0.240033254909	1.635199272715	-0.408851198883	0.107890203460	-0.160219002355	0.000000000000	-0.100509754448	-0.473395874733	22.151469873602	1.857592460859	0.238431178320	0.055538573077	0.373561821658	1.60083442	0.44507079	false	false		0.191
940	0.600156574122	0.635875536048	-0.035718961926	0.769489582734	0.061177408654	0.132699878339	1.597270765652	-0.710145432347	-0.265626755593	-0.021342003590	0.087666828086	0.311988933639	24.881881	572	0.006513134523	0.146089026247	-0.955519788223	2.843484307485	1.446786963115	516.686947709670	1473.305143720642	-0.409007647043	0.006619748890	-0.240037118399	1.635460081412	-0.409007647043	0.107955839425	-0.160268179580	0.000000000000	-0.100530802222	-0.473452717869	22.222705210581	1.858179197252	0.238354219739	0.056172882743	0.373288685118	1.60189352	0.44459928	false	false		0.223
941	0.600199448793	0.636348467734	-0.036149018941	0.769518043818	0.061163361157	0.132685790616	1.595630002386	-0.708663161830	-0.265431720602	-0.021335671161	0.087659476142	0.311986034190	24.900319	572	0.006513134523	0.146067351455	-0.955519788223	2.844285064706	1.447929833100	518.107266707607	1477.763085810912	-0.409163868219	0.006745833003	-0.240040980282	1.635720615337	-0.409163868219	0.108021343724	-0.160317334537	0.000000000000	-0.100551835737	-0.473509471775	22.293906954561	1.858765402228	0.238277350082	0.056806955267	0.373014849279	1.60295462	0.44412750	false	true	941	0.191
942	0.600244030619	0.636821813240	-0.036577782621	0.769547664089	0.061148702441	0.132671040629	1.594276935770	-0.707438348627	-0.265265256309	-0.021329300215	0.087652390229	0.311984053175	24.918751	573	0.005450435267	0.146045541579	-0.962796029604	2.845084723149	1.447858715410	519.527335389232	1482.218565886549	-0.409318102297	0.006871767754	-0.240044840557	1.635980875064	-0.409318102297	0.108086716752	-0.160366467207	0.000000000000	-0.100572855003	-0.473566136691	22.365521940253	1.859352837406	0.238202329881	0.057438017764	0.372740319676	1.60384724	0.44373617	false	false		0.185
943	0.600290312960	0.637293968456	-0.037003655497	0.769578439448	0.061133434063	0.132655628919	1.593210784986	-0.706470304343	-0.265127276760	-0.021322890923	0.087645569219	0.311982986851	24.937179	574	0.004388864141	0.146023597146	-0.970065674270	2.845883285524	1.447787901531	519.505021801371	1482.570893680494	-0.409462384892	0.006993779533	-0.240050795705	1.636240861197	-0.409462384892	0.108146009436	-0.160419889085	0.000000000000	-0.100593860032	-0.473620423663	22.446156634906	1.859937773563	0.238132115157	0.058063715221	0.372458729395	1.60457039	0.44342551	false	false		0.209
944	0.600334783266	0.637766287515	-0.037431504250	0.769607979528	0.061118824211	0.132640931065	1.591861726590	-0.705249069141	-0.264961334904	-0.021316539279	0.087638500183	0.311981009530	24.955602	575	0.005449309529	0.146001846836	-0.962802613525	2.846680754533	1.447716977607	519.482890455572	1482.923134627423	-0.409608693553	0.007115645279	-0.240056747787	1.636500574336	-0.409608693553	0.108205174549	-0.160473286887	0.000000000000	-0.100614850836	-0.473674134344	22.525790885697	1.860520914583	0.238060210607	0.058691569283	0.372177189303	1.60546492	0.44303413	false	false		0.201
945	0.600379197480	0.638239023557	-0.037859826078	0.769637479206	0.061104239069	0.132626259814	1.590514707846	-0.704029655500	-0.264795657600	-0.021310197267	0.087631439500	0.311979033813	24.974021	575	0.005449309529	0.145980126273	-0.962802613525	2.847477132866	1.447646150683	520.283678594605	1485.618016712351	-0.409754784221	0.007237365317	-0.240062696803	1.636760015050	-0.409754784221	0.108264212484	-0.160526660592	0.000000000000	-0.100635827425	-0.473727757817	22.605389237844	1.861103528382	0.237988389447	0.059319196540	0.371894958143	1.60636064	0.44264266	false	false		0.204
946	0.600423555732	0.638712173815	-0.038288618083	0.769666938582	0.061089678568	0.132611615094	1.589169723422	-0.702812058694	-0.264630244137	-0.021303864860	0.087624387152	0.311977059699	24.992435	575	0.005449309529	0.145958435384	-0.962802613525	2.848272423205	1.447575420522	520.261625586435	1485.969930160526	-0.409900657461	0.007358939970	-0.240068642752	1.637019183873	-0.409900657461	0.108323123627	-0.160580010178	0.000000000000	-0.100656789810	-0.473781294320	22.684951659942	1.861685615812	0.237916651496	0.059946591991	0.371612039378	1.60725753	0.44225110	false	false		0.222
947	0.600469598930	0.639184094162	-0.038714495232	0.769697543314	0.061074512302	0.132596310914	1.588110267030	-0.701850012780	-0.264493160850	-0.021297494469	0.087617597126	0.311975991610	25.010845	576	0.004392227076	0.145936611133	-0.970045998904	2.849066628221	1.447504990311	521.062208548688	1488.664987765504	-0.410039812111	0.007476621093	-0.240074585634	1.637278081369	-0.410039812111	0.108377878418	-0.160633335625	0.000000000000	-0.100677738003	-0.473835475118	22.769288921772	1.862264618867	0.237848685090	0.060568614872	0.371325316879	1.60798387	0.44194035	false	true	947	0.188
948	0.600517320638	0.639656423836	-0.039139103198	0.769729289373	0.061058741892	0.132580347986	1.587335567908	-0.701142838232	-0.264384322774	-0.021291086264	0.087611068328	0.311975825916	25.029250	577	0.003336260867	0.145914654040	-0.977282851167	2.849859750578	1.447434861671	521.039741694385	1489.015174660136	-0.410177018552	0.007594160251	-0.240080525448	1.637536708131	-0.410177018552	0.108432509266	-0.160686636912	0.000000000000	-0.100698672015	-0.473889569280	22.854031572921	1.862844835413	0.237782534335	0.061187696612	0.371037915354	1.60853893	0.44171053	false	false		0.194
949	0.600564981453	0.640129166033	-0.039564184580	0.769760992203	0.061042997047	0.132564411286	1.586562037774	-0.700436714933	-0.264275653642	-0.021284687746	0.087604546876	0.311975658764	25.047650	577	0.003336260867	0.145892726845	-0.977282851167	2.850651792927	1.448577592876	522.460237568808	1493.481603271109	-0.410314016907	0.007711557762	-0.240086462193	1.637795064722	-0.410314016907	0.108487016553	-0.160739914020	0.000000000000	-0.100719591857	-0.473943577038	22.938736061776	1.863424526793	0.237716459520	0.061806564486	0.370749832327	1.60909409	0.44148082	false	false		0.211
950	0.600610851714	0.640601981846	-0.039991130132	0.769791473863	0.061027903988	0.132549182717	1.585507191344	-0.699478794392	-0.264139199124	-0.021278346114	0.087597780468	0.311974591648	25.066046	578	0.004390001647	0.145870991337	-0.970059027354	2.851442757914	1.448507277403	523.880784097044	1497.946403409751	-0.410453088505	0.007828813942	-0.240092395868	1.638053151699	-0.410453088505	0.108541400664	-0.160793166928	0.000000000000	-0.100740497540	-0.473996947674	23.022390606592	1.864002515098	0.237648692786	0.062427421808	0.370461958373	1.60982139	0.44117037	false	false		0.191
951	0.600656663947	0.641075209217	-0.040418545271	0.769821914106	0.061012835734	0.132533980150	1.584453930662	-0.698522293788	-0.264002958887	-0.021272014041	0.087591021829	0.311973524568	25.084437	578	0.004390001647	0.145849285362	-0.970059027354	2.852232648172	1.448437057471	524.813604991696	1501.021777826346	-0.410591950778	0.007945929107	-0.240098326473	1.638310969619	-0.410591950778	0.108595661978	-0.160846395618	0.000000000000	-0.100761389077	-0.474050232178	23.106007431828	1.864579982902	0.237581004240	0.063048055345	0.370173405507	1.61054923	0.44085996	false	false		0.193
952	0.600700696202	0.641547723068	-0.040847026866	0.769851139956	0.060998416289	0.132519483863	1.583120443401	-0.697314955423	-0.263839053279	-0.021265738497	0.087584019858	0.311971563168	25.102823	579	0.005441526358	0.145827769978	-0.962848181862	2.853021466327	1.448366729566	525.746482024513	1504.098220432360	-0.410734327237	0.008062903572	-0.240102189435	1.638568519039	-0.410734327237	0.108649800876	-0.160897535498	0.000000000000	-0.100782266477	-0.474103494502	23.187631035199	1.865157209905	0.237510983629	0.063669506410	0.369887300371	1.61145014	0.44046867	false	false		0.214
953	0.600744673385	0.642020647518	-0.041275974133	0.769880326181	0.060984021022	0.132505013610	1.581788954575	-0.696109402110	-0.263675406694	-0.021259472385	0.087577026090	0.311969603344	25.121205	579	0.005441526358	0.145806283765	-0.962848181862	2.853809214994	1.448296497012	526.547306402491	1506.798717031155	-0.410876491352	0.008179737650	-0.240106050874	1.638825800513	-0.410876491352	0.108703817736	-0.160948652669	0.000000000000	-0.100803129754	-0.474156671090	23.269218652751	1.865733919478	0.237441044051	0.064290726930	0.369600517219	1.61235225	0.44007729	false	true	953	0.203
